a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
385	3988.78_3988.78	2980.38_2980.38	2251.89_2251.89
386	3949.06_3949.06	3071.11_3071.11	2324.87_2324.87
387	4089.74_4089.74	3214.09_3214.09	2355.69_2355.69
388	3859.33_3859.33	2900.39_2900.39	2279.3_2279.3
389	3982.01_3982.01	2810.75_2810.75	2152.45_2152.45
390	4038.49_4038.49	3071.09_3071.09	2356.74_2356.74
391	4014.33_4014.33	3071.98_3071.98	2539.66_2539.66
392	4005.82_4005.82	3015.24_3015.24	2280.54_2280.54
393	4061.84_4061.84	3132.39_3132.39	2585.62_2585.62
394	4129.32_4129.32	3218.09_3218.09	2381.23_2381.23
395	4002.08_4002.08	3263.96_3263.96	2479.08_2479.08
396	4032.7_4032.7	3121.46_3121.46	2273.66_2273.66
397	4051.65_4051.65	3124.55_3124.55	2334.38_2334.38
398	3898.58_3898.58	2957.74_2957.74	2473.77_2473.77
399	3987.53_3987.53	2955.24_2955.24	2353.06_2353.06
400	3930.97_3930.97	2938.55_2938.55	2243.07_2243.07
401	4039.39_4039.39	3004.8_3004.8	2458.52_2458.52
402	3907.75_3907.75	3169.31_3169.31	2421.83_2421.83
403	4016_4016	2929.69_2929.69	2272.14_2272.14
404	3999.17_3999.17	3051.15_3051.15	2359.98_2359.98
405	3950.34_3950.34	2780.41_2780.41	2182.93_2182.93
406	3964.11_3964.11	3207.37_3207.37	2453.39_2453.39
407	4025.29_4025.29	3102.51_3102.51	2403.42_2403.42
408	3911.25_3911.25	2982.08_2982.08	2362.24_2362.24
409	3984.4_3984.4	3010.94_3010.94	2459.72_2459.72
410	4059.28_4059.28	3166.96_3166.96	2570.12_2570.12
411	4005.69_4005.69	2846.26_2846.26	2396.78_2396.78
412	3969.91_3969.91	2967.97_2967.97	2477.91_2477.91
413	3928.72_3928.72	2974.22_2974.22	2355.98_2355.98
414	4050.77_4050.77	2939.44_2939.44	2267.67_2267.67
415	4059.27_4059.27	3055.1_3055.1	2268.56_2268.56
416	4032.41_4032.41	3031.06_3031.06	2448.21_2448.21
417	3972.5_3972.5	3066.71_3066.71	2313.97_2313.97
418	4081.85_4081.85	3107.5_3107.5	2472.85_2472.85
419	3912.7_3912.7	2930.38_2930.38	2371.23_2371.23
420	3961.82_3961.82	2980.33_2980.33	2284.98_2284.98
421	3957.48_3957.48	3150.89_3150.89	2481.52_2481.52
422	4007.83_4007.83	3086.89_3086.89	2376.94_2376.94
423	4002.64_4002.64	2933.04_2933.04	2243.29_2243.29
424	3930.22_3930.22	2984.08_2984.08	2337.16_2337.16
425	4009.54_4009.54	2971.33_2971.33	2312.28_2312.28
426	3995.76_3995.76	3291.5_3291.5	2510.14_2510.14
427	3970.69_3970.69	3034.78_3034.78	2351.72_2351.72
428	4005.98_4005.98	3020.11_3020.11	2405.28_2405.28
429	3976.27_3976.27	3013.95_3013.95	2354.47_2354.47
430	3956.96_3956.96	3039.47_3039.47	2394.82_2394.82
431	4072.94_4072.94	3049.43_3049.43	2337.06_2337.06
432	4073.43_4073.43	2970.82_2970.82	2250.88_2250.88
433	4002.24_4002.24	3110.39_3110.39	2544.27_2544.27
434	3734.48_3734.48	2827_2827	2051.88_2051.88
435	3874.96_3874.96	2881.99_2881.99	2337.28_2337.28
436	4060.32_4060.32	3149.39_3149.39	2304.46_2304.46
437	4059.17_4059.17	3155.62_3155.62	2548.83_2548.83
438	3927.42_3927.42	3001.07_3001.07	2519.29_2519.29
439	3980.28_3980.28	3054.72_3054.72	2434.19_2434.19
440	4048.85_4048.85	3136.75_3136.75	2384.33_2384.33
441	3842.9_3842.9	3036.3_3036.3	2517.18_2517.18
442	4077.87_4077.87	3003.62_3003.62	2541.33_2541.33
443	3953.54_3953.54	3114.92_3114.92	2553.65_2553.65
444	4009.36_4009.36	3050.17_3050.17	2343.35_2343.35
445	3886.97_3886.97	3110.24_3110.24	2391.1_2391.1
446	3947.25_3947.25	2898.88_2898.88	2283.87_2283.87
447	4025.6_4025.6	3049.81_3049.81	2512.71_2512.71
448	4003.26_4003.26	2943.52_2943.52	2372.36_2372.36
449	4020.93_4020.93	3097.9_3097.9	2479.75_2479.75
450	4022.64_4022.64	2926.21_2926.21	2391.32_2391.32
451	3989.7_3989.7	3122.81_3122.81	2491.67_2491.67
452	4039.78_4039.78	3118.31_3118.31	2432.95_2432.95
453	4019.21_4019.21	2962.43_2962.43	2511.66_2511.66
454	3884.53_3884.53	3093.68_3093.68	2476.42_2476.42
455	3970.24_3970.24	2923.28_2923.28	2394.1_2394.1
456	3983.07_3983.07	2851.96_2851.96	2264.1_2264.1
457	3974.09_3974.09	2977.7_2977.7	2321.35_2321.35
458	3840.48_3840.48	2894.93_2894.93	2258.16_2258.16
459	3834.49_3834.49	2913.3_2913.3	2306.13_2306.13
460	3962.53_3962.53	3022.17_3022.17	2293.11_2293.11
461	3917.76_3917.76	3107.05_3107.05	2383.81_2383.81
462	4018.25_4018.25	2937.06_2937.06	2372.44_2372.44
463	4009.87_4009.87	2987.71_2987.71	2397.95_2397.95
464	3992.54_3992.54	3122.01_3122.01	2457.09_2457.09
465	4026.53_4026.53	3028.49_3028.49	2262.68_2262.68
466	4006.59_4006.59	3075.3_3075.3	2499.81_2499.81
467	3981.68_3981.68	3026.63_3026.63	2422.8_2422.8
468	3934.85_3934.85	2910.31_2910.31	2177.78_2177.78
469	4022.88_4022.88	2914.89_2914.89	2226.49_2226.49
470	3975.41_3975.41	3058.94_3058.94	2320.9_2320.9
471	3970.19_3970.19	3094.37_3094.37	2270.13_2270.13
472	3929.97_3929.97	2836.42_2836.42	2222.81_2222.81
473	3988.18_3988.18	2880.48_2880.48	2318.06_2318.06
474	3966.72_3966.72	3020.7_3020.7	2384.73_2384.73
475	3950.11_3950.11	3066.89_3066.89	2565.91_2565.91
476	3991.49_3991.49	3081.53_3081.53	2181.8_2181.8
477	3850.04_3850.04	2895.46_2895.46	2333.31_2333.31
478	3943.11_3943.11	2947.05_2947.05	2260.26_2260.26
479	4038.92_4038.92	2934.79_2934.79	2226.84_2226.84
480	3933.79_3933.79	2954.9_2954.9	2349.84_2349.84
481	3798.49_3798.49	2824.14_2824.14	2327.31_2327.31
482	3992.32_3992.32	2871.84_2871.84	2118.65_2118.65
483	3892_3892	2925.25_2925.25	2290.19_2290.19
484	3916.14_3916.14	2986.54_2986.54	2222.06_2222.06
485	3937.78_3937.78	2966.78_2966.78	2415.82_2415.82
486	3977.27_3977.27	2894.43_2894.43	2379.02_2379.02
487	3901.53_3901.53	2978.3_2978.3	2459.85_2459.85
488	4078.12_4078.12	3185.9_3185.9	2344.38_2344.38
489	4042.34_4042.34	2986.77_2986.77	2418.33_2418.33
490	4032.77_4032.77	3120.14_3120.14	2452.08_2452.08
491	4023.42_4023.42	3140.79_3140.79	2455.09_2455.09
492	3984.8_3984.8	2976.41_2976.41	2179.4_2179.4
493	3950.41_3950.41	3009.52_3009.52	2504.78_2504.78
494	3974.88_3974.88	3059.1_3059.1	2372.6_2372.6
495	3968.66_3968.66	3053.27_3053.27	2501.95_2501.95
496	3971.53_3971.53	2882.89_2882.89	2286.09_2286.09
497	4020.16_4020.16	3072.07_3072.07	2219.64_2219.64
498	3996.35_3996.35	3119.27_3119.27	2525.59_2525.59
499	3888.72_3888.72	3037_3037	2351.39_2351.39
500	3785.86_3785.86	2866.73_2866.73	2173.92_2173.92
501	3940.46_3940.46	3162.51_3162.51	2488.13_2488.13
502	3872.39_3872.39	2908.93_2908.93	2313.78_2313.78
503	4061.64_4061.64	3017.75_3017.75	2142.15_2142.15
504	3930.13_3930.13	2992.95_2992.95	2196_2196
505	3918.32_3918.32	2765.7_2765.7	2178.78_2178.78
506	4029.11_4029.11	3074.75_3074.75	2435.61_2435.61
507	3825.35_3825.35	3052.07_3052.07	2573.61_2573.61
508	3964_3964	3057.24_3057.24	2191.29_2191.29
509	3833.19_3833.19	2877.21_2877.21	2202.65_2202.65
510	3968.89_3968.89	2905.21_2905.21	2561.79_2561.79
511	4055.04_4055.04	3228.06_3228.06	2549.9_2549.9
512	4008.05_4008.05	3092.1_3092.1	2482.66_2482.66
513	3957.77_3957.77	3191.5_3191.5	2538.03_2538.03
514	4079.34_4079.34	3037.77_3037.77	2470.95_2470.95
515	4136.54_4136.54	3224.3_3224.3	2525.68_2525.68
516	3931.26_3931.26	2996.82_2996.82	2492.42_2492.42
517	3868.73_3868.73	2978.86_2978.86	2215.23_2215.23
518	3974.14_3974.14	2902.01_2902.01	2313.41_2313.41
519	3964.76_3964.76	3122.67_3122.67	2411.83_2411.83
520	3904.07_3904.07	3129.89_3129.89	2457.93_2457.93
521	4003.26_4003.26	3024.05_3024.05	2398.39_2398.39
522	4029_4029	3115.53_3115.53	2452.81_2452.81
523	3988.9_3988.9	3083.43_3083.43	2313.29_2313.29
524	3905.68_3905.68	2908.59_2908.59	2299.44_2299.44
525	4005.96_4005.96	3042.94_3042.94	2268.11_2268.11
526	4016.05_4016.05	3182.75_3182.75	2365.96_2365.96
527	3956.41_3956.41	3131.89_3131.89	2517.55_2517.55
528	4099.86_4099.86	3247.38_3247.38	2745.35_2745.35
529	4015.63_4015.63	3038.46_3038.46	2437.83_2437.83
530	4050.9_4050.9	2840.96_2840.96	2398.06_2398.06
531	4018_4018	3140.74_3140.74	2652.77_2652.77
532	4069.43_4069.43	3094.16_3094.16	2384.29_2384.29
533	4057.64_4057.64	3199.05_3199.05	2651.68_2651.68
534	3991.87_3991.87	3043.11_3043.11	2392_2392
535	3893.67_3893.67	2986.03_2986.03	2358.27_2358.27
536	3824.58_3824.58	2891.24_2891.24	2241.73_2241.73
537	4017.82_4017.82	3013.8_3013.8	2338.32_2338.32
538	4088.29_4088.29	3132.79_3132.79	2275.51_2275.51
539	3963.01_3963.01	2916.1_2916.1	2341.42_2341.42
540	3967.48_3967.48	3094.35_3094.35	2263.79_2263.79
541	3898.86_3898.86	2923.65_2923.65	2369.39_2369.39
542	3957.17_3957.17	2859.27_2859.27	2307.2_2307.2
543	3893.88_3893.88	2929.71_2929.71	2337.37_2337.37
544	4009.3_4009.3	2909.54_2909.54	2154.83_2154.83
545	4000.68_4000.68	2990.36_2990.36	2420.75_2420.75
546	4047.48_4047.48	3027.96_3027.96	2384.97_2384.97
547	4057.38_4057.38	2988.14_2988.14	2371.58_2371.58
548	3974.67_3974.67	3041.01_3041.01	2413.51_2413.51
549	4072.19_4072.19	2975.89_2975.89	2282.65_2282.65
550	3938.24_3938.24	2924.04_2924.04	2340.22_2340.22
551	3987.68_3987.68	2990.81_2990.81	2298.92_2298.92
552	4032.46_4032.46	3134.96_3134.96	2393.67_2393.67
553	4020.89_4020.89	2873.51_2873.51	2441.64_2441.64
554	3995.18_3995.18	2961.49_2961.49	2170.42_2170.42
555	4085.38_4085.38	3040.15_3040.15	2552_2552
556	3974.83_3974.83	3007.55_3007.55	2247.35_2247.35
557	4073.33_4073.33	3107.28_3107.28	2465.85_2465.85
558	3968.33_3968.33	3034.53_3034.53	2221.07_2221.07
559	4020.46_4020.46	3036.29_3036.29	2400.54_2400.54
560	3949.67_3949.67	2936.17_2936.17	2366.68_2366.68
561	3905.29_3905.29	2953.29_2953.29	2304.45_2304.45
562	4038.66_4038.66	3116.9_3116.9	2485.32_2485.32
563	3931.54_3931.54	3032.7_3032.7	2367.77_2367.77
564	3994.56_3994.56	3025.43_3025.43	2417.44_2417.44
565	4028.02_4028.02	3164.18_3164.18	2390.25_2390.25
566	4070.15_4070.15	2987.93_2987.93	2368.34_2368.34
567	3969.87_3969.87	3099.43_3099.43	2391.56_2391.56
568	4059.99_4059.99	3087.64_3087.64	2365.32_2365.32
569	3937.46_3937.46	2983.36_2983.36	2305.59_2305.59
570	4021.82_4021.82	3024.4_3024.4	2444.09_2444.09
571	3952.2_3952.2	2952.1_2952.1	2242.63_2242.63
572	3919.86_3919.86	2860.03_2860.03	2248_2248
573	3959.48_3959.48	3013.33_3013.33	2436.38_2436.38
574	4023.58_4023.58	3046.31_3046.31	2328.1_2328.1
575	3878.7_3878.7	2886.81_2886.81	2333.36_2333.36
576	4025.25_4025.25	3132.34_3132.34	2353.35_2353.35
577	3968.28_3968.28	2848.33_2848.33	2247.33_2247.33
578	4051.18_4051.18	2980.66_2980.66	2365.39_2365.39
579	4072.11_4072.11	3165.85_3165.85	2418.49_2418.49
580	4004.1_4004.1	3061.94_3061.94	2409.81_2409.81
581	3951.59_3951.59	3037.73_3037.73	2337.71_2337.71
582	3973.22_3973.22	3034_3034	2333.74_2333.74
583	3918.33_3918.33	2916.76_2916.76	2355.45_2355.45
584	3943.67_3943.67	2866.05_2866.05	2307.09_2307.09
585	3963.95_3963.95	2916.35_2916.35	2223.31_2223.31
586	3888.93_3888.93	2950.3_2950.3	2403.53_2403.53
587	3957.82_3957.82	3115.59_3115.59	2537.18_2537.18
588	4008.08_4008.08	3039.1_3039.1	2347.36_2347.36
589	3901.46_3901.46	3065.42_3065.42	2290.82_2290.82
590	3915.87_3915.87	2974.95_2974.95	2183.88_2183.88
591	3962.52_3962.52	3066.91_3066.91	2424.92_2424.92
592	3963.49_3963.49	3016.11_3016.11	2354.04_2354.04
593	4024.61_4024.61	2912.71_2912.71	2284.72_2284.72
594	3924.98_3924.98	3036.96_3036.96	2382.65_2382.65
595	3964.26_3964.26	2983.14_2983.14	2280.4_2280.4
596	4049.4_4049.4	3104.94_3104.94	2338.03_2338.03
597	4035.49_4035.49	3050.71_3050.71	2399.14_2399.14
598	3920.51_3920.51	3045.52_3045.52	2399.01_2399.01
599	3966.58_3966.58	2907.5_2907.5	2270.06_2270.06
600	3924.74_3924.74	3045.79_3045.79	2150.92_2150.92
601	4027.6_4027.6	2978.91_2978.91	2271.04_2271.04
602	3886.41_3886.41	2947.27_2947.27	2306.06_2306.06
603	4069.55_4069.55	3098.75_3098.75	2523.64_2523.64
604	4005.63_4005.63	3156.29_3156.29	2344.59_2344.59
605	4061.11_4061.11	3179.58_3179.58	2347.92_2347.92
606	3967.32_3967.32	3007.67_3007.67	2318.54_2318.54
607	3796.18_3796.18	2953.76_2953.76	2274.79_2274.79
608	3859.88_3859.88	2847.78_2847.78	2149.73_2149.73
609	3897.09_3897.09	2871.35_2871.35	2288.69_2288.69
610	3888.75_3888.75	3003.41_3003.41	2419.62_2419.62
611	3996.78_3996.78	3024.82_3024.82	2328.47_2328.47
612	4006.11_4006.11	3130.51_3130.51	2440.92_2440.92
613	4019.49_4019.49	2966.08_2966.08	2264.93_2264.93
614	4026.61_4026.61	3011.23_3011.23	2495.98_2495.98
615	3983.8_3983.8	2984.49_2984.49	2236.96_2236.96
616	3958.25_3958.25	2975.01_2975.01	2334.37_2334.37
617	3927.75_3927.75	3073.76_3073.76	2527.53_2527.53
618	3956.41_3956.41	2981.34_2981.34	2360.7_2360.7
619	3874.78_3874.78	2854.06_2854.06	2254.09_2254.09
620	3991.68_3991.68	2994.35_2994.35	2323.82_2323.82
621	3992.43_3992.43	3126.65_3126.65	2475.28_2475.28
622	3992.12_3992.12	3201.34_3201.34	2305.9_2305.9
623	4054.7_4054.7	3253.25_3253.25	2441.99_2441.99
624	4027.9_4027.9	3045.56_3045.56	2413.72_2413.72
625	3960.05_3960.05	3050.31_3050.31	2477.13_2477.13
626	4000.54_4000.54	3096.04_3096.04	2342.67_2342.67
627	4042_4042	3057.99_3057.99	2508.79_2508.79
628	4014.7_4014.7	2899.62_2899.62	2257.37_2257.37
629	3879.94_3879.94	2855.84_2855.84	2369.08_2369.08
630	3929.25_3929.25	3164.23_3164.23	2571.98_2571.98
631	4022.94_4022.94	2845.16_2845.16	2236.34_2236.34
632	3934.5_3934.5	2771_2771	2242.95_2242.95
633	3913.87_3913.87	2983.09_2983.09	2303.02_2303.02
634	3994.74_3994.74	2973.99_2973.99	2380.19_2380.19
635	3909.1_3909.1	2989.92_2989.92	2313.16_2313.16
636	3951.68_3951.68	3049.89_3049.89	2381.06_2381.06
637	4010.45_4010.45	3085.45_3085.45	2476.75_2476.75
638	4064.08_4064.08	3164.18_3164.18	2446.98_2446.98
639	4020.47_4020.47	3226.85_3226.85	2406.69_2406.69
640	4012.99_4012.99	2991.72_2991.72	2398.73_2398.73
641	3927.5_3927.5	3039.56_3039.56	2472.52_2472.52
642	4025.39_4025.39	3076.89_3076.89	2146.89_2146.89
643	3983.02_3983.02	3111.36_3111.36	2337.12_2337.12
644	3986.41_3986.41	2906.58_2906.58	2267.06_2267.06
645	4095.05_4095.05	3171.02_3171.02	2511.44_2511.44
646	3945.57_3945.57	3060.46_3060.46	2460.71_2460.71
647	3913.86_3913.86	2875.48_2875.48	2219.57_2219.57
648	4013.5_4013.5	3050.95_3050.95	2400.68_2400.68
649	4030.57_4030.57	2990.54_2990.54	2264.67_2264.67
650	3926.81_3926.81	2908.61_2908.61	2289.79_2289.79
651	4005.05_4005.05	2916.88_2916.88	2353.69_2353.69
652	3934.59_3934.59	2977.01_2977.01	2415.67_2415.67
653	3935.75_3935.75	3072.71_3072.71	2483.91_2483.91
654	4015.84_4015.84	2995.33_2995.33	2396.81_2396.81
655	3942.64_3942.64	2974.12_2974.12	2206.42_2206.42
656	3967.62_3967.62	3130.8_3130.8	2517.84_2517.84
657	4037.65_4037.65	3014.23_3014.23	2515.59_2515.59
658	3993.23_3993.23	3010.49_3010.49	2379.56_2379.56
659	3948.31_3948.31	3131.31_3131.31	2522.43_2522.43
660	3822.83_3822.83	3009.44_3009.44	2322.43_2322.43
661	4049.05_4049.05	3093.89_3093.89	2554.8_2554.8
662	4113.98_4113.98	3004.38_3004.38	2449.04_2449.04
663	3862.73_3862.73	2994.73_2994.73	2492.59_2492.59
664	3958.03_3958.03	2868.1_2868.1	2264.91_2264.91
665	4033.69_4033.69	3018.05_3018.05	2306.01_2306.01
666	4069.22_4069.22	3104.76_3104.76	2513.52_2513.52
667	3988.48_3988.48	3164.58_3164.58	2628.11_2628.11
668	4037.78_4037.78	2976.18_2976.18	2222.42_2222.42
669	3991.19_3991.19	2954.72_2954.72	2250.62_2250.62
670	4084.01_4084.01	3044.98_3044.98	2304.43_2304.43
671	4049.78_4049.78	3042.24_3042.24	2409.22_2409.22
672	4031.84_4031.84	3160.07_3160.07	2358.15_2358.15
673	4006.88_4006.88	2987.92_2987.92	2517.82_2517.82
674	4052.46_4052.46	3195.27_3195.27	2605.73_2605.73
675	4081.18_4081.18	3022.5_3022.5	2168.73_2168.73
676	3951.87_3951.87	2905.26_2905.26	2259.66_2259.66
677	3926.42_3926.42	3165.97_3165.97	2380.58_2380.58
678	4023.4_4023.4	3039.5_3039.5	2402.7_2402.7
679	4050.77_4050.77	3157.27_3157.27	2559.99_2559.99
680	3962.1_3962.1	2971.54_2971.54	2463.53_2463.53
681	3902.29_3902.29	2864.34_2864.34	2243.22_2243.22
682	4038.3_4038.3	3127.37_3127.37	2357.19_2357.19
683	3956.94_3956.94	2996.51_2996.51	2325.06_2325.06
684	4070.69_4070.69	2912.81_2912.81	2264.76_2264.76
685	4031.11_4031.11	3084.19_3084.19	2373.89_2373.89
