a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
821	3885.36_3885.36	3191.79_3191.79	2523.88_2523.88
822	3955.16_3955.16	3191.68_3191.68	2524.55_2524.55
823	3935.97_3935.97	3154.44_3154.44	2482.52_2482.52
824	3903.22_3903.22	3044.54_3044.54	2408.03_2408.03
825	4020.82_4020.82	3073.2_3073.2	2575.55_2575.55
826	3881.68_3881.68	3059.57_3059.57	2444.01_2444.01
827	4013.37_4013.37	3094.33_3094.33	2344.41_2344.41
828	3991.69_3991.69	3209.71_3209.71	2445.42_2445.42
829	3831.15_3831.15	2920.58_2920.58	2309.55_2309.55
830	3931.18_3931.18	3054.09_3054.09	2378.25_2378.25
831	3923.08_3923.08	3197.49_3197.49	2571.38_2571.38
832	3876.68_3876.68	3103.17_3103.17	2254.03_2254.03
833	3890.69_3890.69	2974.85_2974.85	2351.43_2351.43
834	3868.32_3868.32	3119.88_3119.88	2514.74_2514.74
835	3987.8_3987.8	3182.15_3182.15	2603.44_2603.44
836	3924.67_3924.67	3142.32_3142.32	2558.27_2558.27
837	3847.17_3847.17	2903.98_2903.98	2306.36_2306.36
838	3962.07_3962.07	3066.6_3066.6	2254.11_2254.11
839	3841.34_3841.34	2972.41_2972.41	2467.06_2467.06
840	3828.23_3828.23	3031.14_3031.14	2267.71_2267.71
841	3961.92_3961.92	3133.92_3133.92	2303.54_2303.54
842	3908.08_3908.08	3018.88_3018.88	2318_2318
843	3982.85_3982.85	3204.15_3204.15	2374.28_2374.28
844	3989.24_3989.24	3110.79_3110.79	2370.75_2370.75
845	3827.27_3827.27	2948.55_2948.55	2223.55_2223.55
846	3957.12_3957.12	3139.4_3139.4	2422.25_2422.25
847	3965.76_3965.76	3282.02_3282.02	2566.25_2566.25
848	3814.05_3814.05	3069.09_3069.09	2409.8_2409.8
849	3772.64_3772.64	3023.83_3023.83	2463.11_2463.11
850	3880.83_3880.83	3156.62_3156.62	2542.28_2542.28
851	3835.55_3835.55	3005.36_3005.36	2417.77_2417.77
852	3901.39_3901.39	3117.5_3117.5	2324.77_2324.77
853	3938.23_3938.23	2982.68_2982.68	2430.27_2430.27
854	3874.15_3874.15	2981.43_2981.43	2271.4_2271.4
855	3936.9_3936.9	3144.65_3144.65	2498.67_2498.67
856	3923.88_3923.88	2989.11_2989.11	2433.03_2433.03
857	3938.23_3938.23	3008.3_3008.3	2253.11_2253.11
858	3921.19_3921.19	3114.27_3114.27	2531.92_2531.92
859	3985.73_3985.73	3190.73_3190.73	2442.4_2442.4
860	3918.57_3918.57	3261.59_3261.59	2315.63_2315.63
861	4009.3_4009.3	3118.83_3118.83	2452.28_2452.28
862	3958.6_3958.6	3155.05_3155.05	2557.32_2557.32
863	3947.95_3947.95	3215.19_3215.19	2683.82_2683.82
864	3982.5_3982.5	3109.34_3109.34	2425.75_2425.75
865	4023.7_4023.7	3230.22_3230.22	2550.45_2550.45
866	3852.47_3852.47	2948.5_2948.5	2417.15_2417.15
867	3972.26_3972.26	3055.89_3055.89	2480.07_2480.07
868	4017.03_4017.03	3110.78_3110.78	2592.99_2592.99
869	3905.82_3905.82	3079.58_3079.58	2440.25_2440.25
870	3849.22_3849.22	3089.24_3089.24	2548.39_2548.39
871	3883.1_3883.1	3012.95_3012.95	2263.1_2263.1
872	3865.99_3865.99	3138.74_3138.74	2397.85_2397.85
873	4017.21_4017.21	3182.36_3182.36	2359.37_2359.37
874	3858.49_3858.49	3015.38_3015.38	2373.94_2373.94
875	3840.14_3840.14	3076.2_3076.2	2365.44_2365.44
876	3916.8_3916.8	2990.69_2990.69	2413.23_2413.23
877	3830.98_3830.98	3010.09_3010.09	2367.05_2367.05
878	4000.07_4000.07	3215.76_3215.76	2322.25_2322.25
879	3901.34_3901.34	3157.51_3157.51	2684.93_2684.93
880	3869.6_3869.6	3150.24_3150.24	2467.34_2467.34
881	3923.58_3923.58	3028.75_3028.75	2354.31_2354.31
882	3904.57_3904.57	3061.33_3061.33	2413.84_2413.84
883	3953.34_3953.34	3099.1_3099.1	2532.23_2532.23
884	3938.43_3938.43	3013.84_3013.84	2481.6_2481.6
885	3993.08_3993.08	3114.74_3114.74	2470.33_2470.33
886	3824.95_3824.95	3004.12_3004.12	2235.68_2235.68
887	3909.85_3909.85	3191.38_3191.38	2441.35_2441.35
888	3923.3_3923.3	3234.79_3234.79	2307.78_2307.78
889	3959.26_3959.26	3182.67_3182.67	2475.19_2475.19
890	3951.4_3951.4	2999.22_2999.22	2385.1_2385.1
891	3884.64_3884.64	3046.58_3046.58	2473.47_2473.47
892	3811.93_3811.93	2923.9_2923.9	2208.24_2208.24
893	3831.37_3831.37	3091.55_3091.55	2320.08_2320.08
894	4016.19_4016.19	3142.58_3142.58	2575.81_2575.81
895	3829.8_3829.8	3121.78_3121.78	2469.89_2469.89
896	3945.34_3945.34	3207.66_3207.66	2497.63_2497.63
897	3805.29_3805.29	2973.26_2973.26	2298.78_2298.78
898	3817.25_3817.25	2816.92_2816.92	2292.58_2292.58
899	3864.28_3864.28	3098.22_3098.22	2449.04_2449.04
900	3901.08_3901.08	3058.08_3058.08	2406.94_2406.94
901	3869.13_3869.13	3096.91_3096.91	2701.72_2701.72
902	3793.91_3793.91	2964.81_2964.81	2331.02_2331.02
903	3778.7_3778.7	3062.87_3062.87	2276.41_2276.41
904	3892.23_3892.23	3129.67_3129.67	2365.46_2365.46
905	3980.99_3980.99	3171.63_3171.63	2489.56_2489.56
906	3890.32_3890.32	2904.99_2904.99	2325.93_2325.93
907	3918.09_3918.09	3213.89_3213.89	2415.89_2415.89
908	3822.63_3822.63	2838.26_2838.26	2333.79_2333.79
909	3854.66_3854.66	3070.77_3070.77	2327.16_2327.16
910	3816.04_3816.04	2976.53_2976.53	2351.61_2351.61
911	3779.14_3779.14	3023.85_3023.85	2243.44_2243.44
912	3887.42_3887.42	3001.95_3001.95	2454.02_2454.02
913	3848.99_3848.99	3020.54_3020.54	2472.74_2472.74
914	3936.55_3936.55	3063.78_3063.78	2473.49_2473.49
915	3911.2_3911.2	3125.9_3125.9	2347.66_2347.66
916	3966.4_3966.4	3083.95_3083.95	2393.91_2393.91
917	3911_3911	3082.36_3082.36	2531.5_2531.5
918	3984.29_3984.29	3199.59_3199.59	2455.23_2455.23
919	3990.41_3990.41	3279.25_3279.25	2295.42_2295.42
920	3872.67_3872.67	2895.92_2895.92	2378.78_2378.78
921	3891.59_3891.59	2986.57_2986.57	2260.31_2260.31
922	3991.86_3991.86	3237.64_3237.64	2457.82_2457.82
923	3931.09_3931.09	3201.5_3201.5	2563.01_2563.01
924	3948.72_3948.72	3081.74_3081.74	2417.88_2417.88
925	3975.77_3975.77	3047.59_3047.59	2320.14_2320.14
926	3844.78_3844.78	3025_3025	2340.58_2340.58
927	3887.26_3887.26	2963.21_2963.21	2203.12_2203.12
928	3906.35_3906.35	3043.71_3043.71	2306.03_2306.03
929	3922.93_3922.93	2951.19_2951.19	2508.38_2508.38
930	3989.85_3989.85	3249.1_3249.1	2306.36_2306.36
931	3896.37_3896.37	3133.56_3133.56	2449.86_2449.86
932	3937.12_3937.12	3111.27_3111.27	2391.81_2391.81
933	3906.41_3906.41	3162.25_3162.25	2349.86_2349.86
934	3979.67_3979.67	3042.37_3042.37	2222.02_2222.02
935	3922.63_3922.63	3125.11_3125.11	2431.24_2431.24
936	3975.51_3975.51	3233.19_3233.19	2483.47_2483.47
937	3835.53_3835.53	3091.24_3091.24	2116.04_2116.04
938	3815.51_3815.51	2979.01_2979.01	2355.66_2355.66
939	3902.54_3902.54	2969.29_2969.29	2298.46_2298.46
940	3953.22_3953.22	2964.5_2964.5	2309.06_2309.06
941	3916.65_3916.65	3243.49_3243.49	2539.72_2539.72
942	3818.37_3818.37	3073.55_3073.55	2359.47_2359.47
943	3714.26_3714.26	2965.03_2965.03	2303.19_2303.19
944	3811.25_3811.25	3045.72_3045.72	2380.99_2380.99
945	3829.71_3829.71	3121.23_3121.23	2436.8_2436.8
946	3968.61_3968.61	3189.12_3189.12	2480.44_2480.44
947	3927.83_3927.83	3170.57_3170.57	2438.37_2438.37
948	3865.57_3865.57	3157.31_3157.31	2489.03_2489.03
949	3971.09_3971.09	3024.84_3024.84	2324.59_2324.59
950	3928.62_3928.62	3075.77_3075.77	2523.38_2523.38
951	3854.53_3854.53	3037.26_3037.26	2513.81_2513.81
952	3913.8_3913.8	3103.28_3103.28	2430.98_2430.98
953	3922.26_3922.26	3214.47_3214.47	2620.83_2620.83
954	3856.62_3856.62	3034.5_3034.5	2391.8_2391.8
955	3934.96_3934.96	3150.11_3150.11	2337.86_2337.86
956	3929.61_3929.61	3096.95_3096.95	2528.51_2528.51
957	3920.19_3920.19	3133.22_3133.22	2482.16_2482.16
958	3921.75_3921.75	2979.61_2979.61	2326.77_2326.77
959	3934.14_3934.14	2989.15_2989.15	2392.14_2392.14
960	3999.32_3999.32	3059.96_3059.96	2397.47_2397.47
961	3885.03_3885.03	3188.13_3188.13	2361.17_2361.17
962	3841.41_3841.41	3029.78_3029.78	2612.05_2612.05
963	3955.67_3955.67	3194.83_3194.83	2502_2502
964	3908.71_3908.71	2973.35_2973.35	2493.88_2493.88
965	3915.3_3915.3	3026.49_3026.49	2233.61_2233.61
966	3987.06_3987.06	3153.65_3153.65	2678.57_2678.57
967	3876.71_3876.71	2959.18_2959.18	2331.23_2331.23
968	4003_4003	2947.08_2947.08	2242.46_2242.46
969	3866.53_3866.53	2945.94_2945.94	2355.67_2355.67
970	3811.67_3811.67	3051.44_3051.44	2473.28_2473.28
971	3951.36_3951.36	3010.63_3010.63	2360.15_2360.15
972	3938.12_3938.12	3041.46_3041.46	2386.37_2386.37
973	3955.06_3955.06	3137.08_3137.08	2278.76_2278.76
974	3887.15_3887.15	3038.03_3038.03	2440.31_2440.31
975	3802.91_3802.91	3221.08_3221.08	2441.31_2441.31
976	3931.71_3931.71	3141.85_3141.85	2460.47_2460.47
977	3988.51_3988.51	3012.73_3012.73	2565.09_2565.09
978	3793.94_3793.94	3114.46_3114.46	2500.22_2500.22
979	3887.99_3887.99	3082.93_3082.93	2421.02_2421.02
980	3890.43_3890.43	3177.69_3177.69	2325.56_2325.56
981	3798.85_3798.85	3011.39_3011.39	2483.39_2483.39
982	3953.15_3953.15	3070.57_3070.57	2354.78_2354.78
983	3950.37_3950.37	3143.58_3143.58	2464.18_2464.18
984	4002.59_4002.59	3116.29_3116.29	2298.75_2298.75
985	3941.77_3941.77	3056.36_3056.36	2347.86_2347.86
986	3915.61_3915.61	3288.47_3288.47	2468.2_2468.2
987	4010.16_4010.16	3157.37_3157.37	2587.36_2587.36
988	3889.71_3889.71	3108.1_3108.1	2606.78_2606.78
989	3830.91_3830.91	2970_2970	2299.03_2299.03
990	3846.81_3846.81	3081.97_3081.97	2357.7_2357.7
991	3855.94_3855.94	3176.11_3176.11	2588.82_2588.82
992	3829.08_3829.08	2871.58_2871.58	2340.89_2340.89
993	3825.74_3825.74	2995.57_2995.57	2206.33_2206.33
994	3904.39_3904.39	2914.26_2914.26	2325.54_2325.54
995	3828_3828	2985.92_2985.92	2454.39_2454.39
996	3817.82_3817.82	3036.59_3036.59	2317.65_2317.65
997	3839.08_3839.08	3138.96_3138.96	2434.74_2434.74
998	3896.18_3896.18	3196.85_3196.85	2581.89_2581.89
999	3869.75_3869.75	3048.44_3048.44	2328.96_2328.96
1000	3913.33_3913.33	3078.67_3078.67	2289.13_2289.13
1001	3813.82_3813.82	2910.93_2910.93	2228.43_2228.43
1002	3855.27_3855.27	2989.5_2989.5	2341.27_2341.27
1003	3785.56_3785.56	3085.26_3085.26	2346.57_2346.57
1004	3925.85_3925.85	2994.1_2994.1	2456.33_2456.33
1005	3808.85_3808.85	3119.29_3119.29	2419.73_2419.73
1006	3903.83_3903.83	3232.53_3232.53	2438.64_2438.64
1007	3860.34_3860.34	3121.18_3121.18	2602.74_2602.74
1008	3871.2_3871.2	2968.68_2968.68	2264.23_2264.23
1009	4000.34_4000.34	3072.46_3072.46	2340.96_2340.96
1010	3919.57_3919.57	3151.15_3151.15	2491.84_2491.84
1011	3930.25_3930.25	3017.31_3017.31	2435.7_2435.7
1012	3785.81_3785.81	2978.68_2978.68	2281.34_2281.34
1013	3858.16_3858.16	3049.93_3049.93	2473.24_2473.24
1014	3940.11_3940.11	3084.49_3084.49	2293.82_2293.82
1015	3884.3_3884.3	3000.17_3000.17	2276.68_2276.68
1016	3952.86_3952.86	3150.92_3150.92	2279.46_2279.46
1017	3744.61_3744.61	3154.18_3154.18	2546_2546
1018	3943.2_3943.2	3024.28_3024.28	2531.74_2531.74
1019	3703.05_3703.05	2946.55_2946.55	2411.26_2411.26
1020	3920.15_3920.15	3079.96_3079.96	2470.31_2470.31
1021	3954.05_3954.05	3018.3_3018.3	2333.59_2333.59
1022	3947.4_3947.4	2989.86_2989.86	2434.36_2434.36
1023	3891.19_3891.19	3114.82_3114.82	2368.58_2368.58
1024	3932.98_3932.98	3154.32_3154.32	2528.6_2528.6
1025	3967.34_3967.34	3125.99_3125.99	2499.78_2499.78
1026	3972.82_3972.82	3003.29_3003.29	2363.49_2363.49
1027	3791.87_3791.87	2959.94_2959.94	2366.08_2366.08
1028	3871.55_3871.55	3186.09_3186.09	2533.74_2533.74
1029	4025.16_4025.16	3132.06_3132.06	2489.45_2489.45
1030	3962.73_3962.73	3075.54_3075.54	2482.89_2482.89
1031	3818.76_3818.76	2993.79_2993.79	2376.91_2376.91
1032	3865.41_3865.41	3223.36_3223.36	2320.55_2320.55
1033	3819.64_3819.64	2999.13_2999.13	2516.82_2516.82
1034	3820.68_3820.68	3164.04_3164.04	2317.85_2317.85
1035	3839.35_3839.35	3180.08_3180.08	2251.69_2251.69
1036	3853.4_3853.4	2979.59_2979.59	2519.56_2519.56
1037	3883.26_3883.26	3262.73_3262.73	2514.39_2514.39
1038	4002.94_4002.94	3235.88_3235.88	2526.46_2526.46
1039	3890.95_3890.95	3062.88_3062.88	2346.44_2346.44
1040	3982.49_3982.49	3182.29_3182.29	2633.39_2633.39
1041	3967.95_3967.95	3000.31_3000.31	2253.36_2253.36
1042	4029.74_4029.74	3384.87_3384.87	2687.25_2687.25
1043	3995.22_3995.22	2943.84_2943.84	2254.31_2254.31
1044	3932.53_3932.53	2953.53_2953.53	2267.78_2267.78
1045	3899.79_3899.79	3042.06_3042.06	2505.94_2505.94
1046	3884.48_3884.48	2949.69_2949.69	2309.46_2309.46
1047	3829.01_3829.01	3056.22_3056.22	2528.21_2528.21
1048	3797.1_3797.1	3039.43_3039.43	2323.11_2323.11
1049	3840.7_3840.7	2981.7_2981.7	2281.26_2281.26
1050	3961.28_3961.28	3079.93_3079.93	2238.11_2238.11
1051	3926.08_3926.08	3047.06_3047.06	2480.48_2480.48
1052	3950.51_3950.51	3123.92_3123.92	2469.45_2469.45
1053	4047.23_4047.23	3158.3_3158.3	2431.13_2431.13
1054	3941.4_3941.4	3009.87_3009.87	2353.54_2353.54
1055	3888.4_3888.4	3258.96_3258.96	2566.32_2566.32
1056	3969.13_3969.13	2955.75_2955.75	2262.8_2262.8
1057	3926.15_3926.15	3005.45_3005.45	2514.89_2514.89
1058	3836.47_3836.47	3136.95_3136.95	2308.54_2308.54
1059	4060.75_4060.75	3176.84_3176.84	2265.49_2265.49
1060	3724.28_3724.28	2945.01_2945.01	2294.17_2294.17
1061	3830.29_3830.29	2936.66_2936.66	2071.74_2071.74
1062	3859.59_3859.59	3131.73_3131.73	2246_2246
1063	3917.15_3917.15	2990.63_2990.63	2400.85_2400.85
1064	3895.04_3895.04	3142.13_3142.13	2482.03_2482.03
1065	3953.48_3953.48	3240.08_3240.08	2620.12_2620.12
1066	3921.47_3921.47	3050.14_3050.14	2428.3_2428.3
1067	3854.98_3854.98	3119.8_3119.8	2205.56_2205.56
1068	3986.44_3986.44	3227.9_3227.9	2663.91_2663.91
1069	3945.27_3945.27	3117.46_3117.46	2512.07_2512.07
1070	3939.54_3939.54	3126.27_3126.27	2393.42_2393.42
1071	3957.9_3957.9	3260.54_3260.54	2563.02_2563.02
1072	3845.49_3845.49	2903.9_2903.9	2254.47_2254.47
1073	3874.95_3874.95	3189.8_3189.8	2358.19_2358.19
1074	3913.48_3913.48	3036.09_3036.09	2321.99_2321.99
1075	3861.2_3861.2	3164.77_3164.77	2524.61_2524.61
1076	3970.84_3970.84	3173.87_3173.87	2473.81_2473.81
1077	3969.89_3969.89	3144.91_3144.91	2586.33_2586.33
1078	3864.22_3864.22	2935.5_2935.5	2312.64_2312.64
1079	3882.14_3882.14	3070.02_3070.02	2559.09_2559.09
1080	3867.2_3867.2	2981.12_2981.12	2493.97_2493.97
1081	3858.25_3858.25	2987.25_2987.25	2231.38_2231.38
1082	3973.1_3973.1	3071.41_3071.41	2253.1_2253.1
1083	3789.54_3789.54	3063.19_3063.19	2291.69_2291.69
1084	3897.4_3897.4	2960_2960	2324.59_2324.59
1085	3821.49_3821.49	3099.24_3099.24	2423.33_2423.33
1086	3994.45_3994.45	3020.29_3020.29	2314.77_2314.77
1087	4012.63_4012.63	3276.21_3276.21	2730.59_2730.59
1088	3843.5_3843.5	2972.03_2972.03	2436.49_2436.49
1089	3914.38_3914.38	2906.64_2906.64	2285.17_2285.17
1090	3832.84_3832.84	2961.22_2961.22	2175.55_2175.55
1091	3826.73_3826.73	3073.62_3073.62	2343.46_2343.46
1092	3982.39_3982.39	3253.05_3253.05	2647.58_2647.58
1093	3982.01_3982.01	3028.22_3028.22	2482.3_2482.3
1094	3850.81_3850.81	3179.74_3179.74	2496.28_2496.28
1095	3917.36_3917.36	3081.11_3081.11	2312.07_2312.07
1096	3949.36_3949.36	3166.41_3166.41	2600.53_2600.53
1097	3790.9_3790.9	3058.35_3058.35	2285.52_2285.52
1098	3925.84_3925.84	3137.13_3137.13	2414.06_2414.06
1099	3857.43_3857.43	3244.18_3244.18	2504.8_2504.8
1100	3917.42_3917.42	3056.71_3056.71	2323.03_2323.03
1101	3853.74_3853.74	3110.93_3110.93	2395.25_2395.25
1102	3919.54_3919.54	3103.72_3103.72	2449.98_2449.98
1103	3771.33_3771.33	3082.68_3082.68	2502.3_2502.3
1104	3813.54_3813.54	3057.73_3057.73	2396.8_2396.8
1105	3862.04_3862.04	3046.26_3046.26	2358.06_2358.06
1106	3880.95_3880.95	3115.06_3115.06	2458.08_2458.08
1107	3782.86_3782.86	2830.98_2830.98	2348.18_2348.18
1108	3834.45_3834.45	3140.09_3140.09	2444.93_2444.93
1109	3989.8_3989.8	3088.61_3088.61	2316.03_2316.03
1110	3985.93_3985.93	2978.4_2978.4	2367.2_2367.2
1111	3961.7_3961.7	3161.27_3161.27	2392.74_2392.74
1112	3922.98_3922.98	2927.76_2927.76	2266.7_2266.7
1113	4000.26_4000.26	3192.14_3192.14	2523.1_2523.1
1114	3896.52_3896.52	2973.51_2973.51	2436.69_2436.69
1115	3913.77_3913.77	3085.54_3085.54	2249.57_2249.57
1116	3864.56_3864.56	2967.68_2967.68	2142.76_2142.76
1117	3839.11_3839.11	2877.52_2877.52	2226.42_2226.42
1118	3879.61_3879.61	3099.06_3099.06	2268_2268
1119	3789.4_3789.4	3038.73_3038.73	2187.77_2187.77
1120	3899.52_3899.52	3115.99_3115.99	2373.96_2373.96
1121	3934.07_3934.07	3058.83_3058.83	2336.89_2336.89
1122	3948.87_3948.87	2958.68_2958.68	2449.97_2449.97
1123	3960.77_3960.77	3081.05_3081.05	2408.63_2408.63
1124	3985.5_3985.5	3118.05_3118.05	2470.4_2470.4
1125	3915.84_3915.84	2939.53_2939.53	2388.94_2388.94
1126	3955.44_3955.44	3122.69_3122.69	2312.24_2312.24
1127	3906.52_3906.52	2836.44_2836.44	2328.26_2328.26
1128	3974.48_3974.48	3189.27_3189.27	2489.13_2489.13
1129	3851.81_3851.81	3151.6_3151.6	2585.29_2585.29
1130	4000.56_4000.56	3157.52_3157.52	2503.02_2503.02
1131	3915.92_3915.92	3123.36_3123.36	2454.85_2454.85
1132	3887.17_3887.17	3044.8_3044.8	2467.49_2467.49
