a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
388	3771.84_3771.84	2835.56_2835.56	2257.07_2257.07
389	3771.15_3771.15	2780.87_2780.87	2169.33_2169.33
390	3759.45_3759.45	2877.69_2877.69	2192.39_2192.39
391	3740.43_3740.43	2849.97_2849.97	2226.54_2226.54
392	3697.52_3697.52	2811.52_2811.52	2156.52_2156.52
393	3652.16_3652.16	2853.24_2853.24	2225.52_2225.52
394	3698.05_3698.05	2822.21_2822.21	2156.22_2156.22
395	3766.9_3766.9	2867.92_2867.92	2228.25_2228.25
396	3677.94_3677.94	2785.57_2785.57	2186.44_2186.44
397	3684.1_3684.1	2810.38_2810.38	2133.93_2133.93
398	3730.86_3730.86	2870.7_2870.7	2190.82_2190.82
399	3763.58_3763.58	2837.8_2837.8	2201.94_2201.94
400	3749.8_3749.8	2864.17_2864.17	2241.04_2241.04
401	3755.77_3755.77	2858.99_2858.99	2244.17_2244.17
402	3701.38_3701.38	2847.06_2847.06	2252.96_2252.96
403	3714.52_3714.52	2836.37_2836.37	2217.76_2217.76
404	3768.84_3768.84	2821.09_2821.09	2184.22_2184.22
405	3739.23_3739.23	2849.42_2849.42	2173.28_2173.28
406	3762.03_3762.03	2882.57_2882.57	2094.63_2094.63
407	3801.25_3801.25	2902.65_2902.65	2229.6_2229.6
408	3759.15_3759.15	2863.18_2863.18	2216.11_2216.11
409	3764.8_3764.8	2913.45_2913.45	2168.42_2168.42
410	3810.99_3810.99	2944.78_2944.78	2241.74_2241.74
411	3892.32_3892.32	3006.97_3006.97	2222.67_2222.67
412	3872.82_3872.82	2956.52_2956.52	2189.73_2189.73
413	3938.39_3938.39	3010.62_3010.62	2259.86_2259.86
414	3867.37_3867.37	2920.17_2920.17	2249.54_2249.54
415	3862.51_3862.51	2963.57_2963.57	2267.91_2267.91
416	3895.82_3895.82	3033.2_3033.2	2241.43_2241.43
417	3930.75_3930.75	3050.99_3050.99	2187.09_2187.09
418	3946.91_3946.91	3009.12_3009.12	2157.65_2157.65
419	3799.26_3799.26	2918.56_2918.56	2037.43_2037.43
420	3858.54_3858.54	3012.04_3012.04	2236.83_2236.83
421	3842.01_3842.01	2940.91_2940.91	2228.43_2228.43
422	3774.51_3774.51	2917.26_2917.26	2209.07_2209.07
423	3849.19_3849.19	2923.44_2923.44	2239.25_2239.25
424	3735.95_3735.95	2798_2798	2134.98_2134.98
425	3787.36_3787.36	2794.14_2794.14	2120.98_2120.98
426	3800.67_3800.67	2909.68_2909.68	2211.49_2211.49
427	3867.13_3867.13	2959.66_2959.66	2243.82_2243.82
428	3859.71_3859.71	2912.27_2912.27	2233.75_2233.75
429	3859.13_3859.13	2872.84_2872.84	2115.5_2115.5
430	3882.21_3882.21	2938.12_2938.12	2101.33_2101.33
431	3817.7_3817.7	2880.01_2880.01	2146.71_2146.71
432	3846.62_3846.62	2861.16_2861.16	2104.51_2104.51
433	3761.16_3761.16	2815.61_2815.61	2184.39_2184.39
434	3816.1_3816.1	2847.14_2847.14	2240.51_2240.51
435	3848.2_3848.2	2873.87_2873.87	2244.03_2244.03
436	3770.92_3770.92	2794.05_2794.05	2189.65_2189.65
437	3730.92_3730.92	2796.37_2796.37	2243.05_2243.05
438	3722.35_3722.35	2840.1_2840.1	2209.96_2209.96
439	3635.58_3635.58	2740.25_2740.25	2151.65_2151.65
440	3660.07_3660.07	2773.8_2773.8	2138.33_2138.33
441	3655.75_3655.75	2772.75_2772.75	2142.67_2142.67
442	3701.08_3701.08	2846.1_2846.1	2202.74_2202.74
443	3611.07_3611.07	2812.27_2812.27	2149.23_2149.23
444	3633.72_3633.72	2779.33_2779.33	2155.13_2155.13
445	3745.9_3745.9	2899.69_2899.69	2329.98_2329.98
446	3687.03_3687.03	2870.7_2870.7	2218.43_2218.43
447	3598.59_3598.59	2748.73_2748.73	2054.42_2054.42
448	3588.5_3588.5	2756.76_2756.76	2008.84_2008.84
449	3610.09_3610.09	2757.45_2757.45	2122.62_2122.62
450	3598.02_3598.02	2770.94_2770.94	2246.49_2246.49
451	3625.88_3625.88	2800.87_2800.87	2212.53_2212.53
452	3594.28_3594.28	2766.47_2766.47	2210.91_2210.91
453	3635.19_3635.19	2782.73_2782.73	2139.8_2139.8
454	3656.72_3656.72	2764.36_2764.36	2216.56_2216.56
455	3716.98_3716.98	2797.63_2797.63	2283.89_2283.89
456	3629.68_3629.68	2795.18_2795.18	2203.59_2203.59
457	3573.4_3573.4	2780.47_2780.47	2138.88_2138.88
458	3579.21_3579.21	2766.82_2766.82	2238.12_2238.12
459	3613.19_3613.19	2816.33_2816.33	2180.38_2180.38
460	3660.18_3660.18	2810.63_2810.63	2151.67_2151.67
461	3739.85_3739.85	2860.59_2860.59	2161.88_2161.88
462	3671.84_3671.84	2859.66_2859.66	2190.25_2190.25
463	3702.11_3702.11	2852.45_2852.45	2162.96_2162.96
464	3741.58_3741.58	2798.61_2798.61	2151.02_2151.02
465	3652.33_3652.33	2789.7_2789.7	2090.85_2090.85
466	3621.9_3621.9	2762.77_2762.77	2008.65_2008.65
467	3682.21_3682.21	2814.14_2814.14	2050.26_2050.26
468	3592.07_3592.07	2701.84_2701.84	1942.56_1942.56
469	3591.34_3591.34	2743.17_2743.17	2006.64_2006.64
470	3696.02_3696.02	2779.74_2779.74	1939.36_1939.36
471	3642.73_3642.73	2720.95_2720.95	1987.55_1987.55
472	3633.55_3633.55	2747.68_2747.68	1996.04_1996.04
473	3602.15_3602.15	2734.8_2734.8	1998.51_1998.51
474	3633.32_3633.32	2736.74_2736.74	2130.44_2130.44
475	3584.28_3584.28	2676.65_2676.65	1970.78_1970.78
476	3606.79_3606.79	2706.99_2706.99	2007_2007
477	3604.5_3604.5	2732.66_2732.66	2109.12_2109.12
478	3597.22_3597.22	2720.66_2720.66	1998.63_1998.63
479	3612.99_3612.99	2673.19_2673.19	2129.06_2129.06
480	3642.21_3642.21	2663.23_2663.23	2018.88_2018.88
481	3614.69_3614.69	2643.02_2643.02	2005.84_2005.84
482	3566.2_3566.2	2604.76_2604.76	1936.54_1936.54
483	3535.63_3535.63	2578.13_2578.13	1952.59_1952.59
484	3653.39_3653.39	2657.35_2657.35	1947.83_1947.83
485	3658.35_3658.35	2682.88_2682.88	2054.28_2054.28
486	3608.66_3608.66	2696.85_2696.85	2001.93_2001.93
487	3555.39_3555.39	2668.39_2668.39	2014.26_2014.26
488	3572.95_3572.95	2628.01_2628.01	1973.95_1973.95
489	3572.12_3572.12	2669.92_2669.92	2026.97_2026.97
490	3631.13_3631.13	2673.2_2673.2	2057.13_2057.13
491	3608.05_3608.05	2653.57_2653.57	2061.04_2061.04
492	3599.42_3599.42	2675.67_2675.67	2126.4_2126.4
493	3594.37_3594.37	2673.55_2673.55	2101.72_2101.72
494	3602.39_3602.39	2727.86_2727.86	2132.2_2132.2
495	3585.24_3585.24	2707.75_2707.75	2209.74_2209.74
496	3529.99_3529.99	2710.08_2710.08	2130.84_2130.84
497	3510.57_3510.57	2579.88_2579.88	2041.76_2041.76
498	3496.19_3496.19	2569.12_2569.12	1983.58_1983.58
499	3617.39_3617.39	2626.48_2626.48	2049.13_2049.13
500	3572.83_3572.83	2613.19_2613.19	2010.11_2010.11
501	3620.19_3620.19	2641.89_2641.89	2036.01_2036.01
502	3590.98_3590.98	2581_2581	2007.88_2007.88
503	3526.81_3526.81	2593.8_2593.8	2076.88_2076.88
504	3576.09_3576.09	2636.79_2636.79	2068.61_2068.61
505	3501.33_3501.33	2618.27_2618.27	1998.64_1998.64
506	3656.44_3656.44	2692.58_2692.58	1994.21_1994.21
507	3612.73_3612.73	2708.36_2708.36	2091.31_2091.31
508	3696.96_3696.96	2783.74_2783.74	2131.41_2131.41
509	3606.05_3606.05	2750.85_2750.85	2141.82_2141.82
510	3607.03_3607.03	2719.97_2719.97	2099.29_2099.29
511	3579.36_3579.36	2705.84_2705.84	2140.14_2140.14
512	3571.49_3571.49	2693.51_2693.51	2151.99_2151.99
513	3525.11_3525.11	2657.39_2657.39	2073.98_2073.98
514	3470.22_3470.22	2599.58_2599.58	2040.62_2040.62
515	3515.34_3515.34	2634.54_2634.54	2094.81_2094.81
516	3506.45_3506.45	2654.2_2654.2	2129.85_2129.85
517	3511.47_3511.47	2688.11_2688.11	2049.24_2049.24
518	3523.66_3523.66	2704.92_2704.92	2132.32_2132.32
519	3469.94_3469.94	2624.09_2624.09	2140.39_2140.39
520	3516.65_3516.65	2703.31_2703.31	2105.98_2105.98
521	3432.61_3432.61	2639.54_2639.54	2069.01_2069.01
522	3458.94_3458.94	2599.96_2599.96	2080.17_2080.17
523	3446.04_3446.04	2642.5_2642.5	2089.7_2089.7
524	3385.64_3385.64	2674.52_2674.52	2103.48_2103.48
525	3430.42_3430.42	2690.76_2690.76	2118.32_2118.32
526	3510.04_3510.04	2720.85_2720.85	2177.11_2177.11
527	3471.14_3471.14	2714.45_2714.45	2194.53_2194.53
528	3532.06_3532.06	2742.42_2742.42	2201.86_2201.86
529	3472.25_3472.25	2671.62_2671.62	2155.49_2155.49
530	3541.76_3541.76	2707.02_2707.02	2186.42_2186.42
531	3520.15_3520.15	2655.6_2655.6	2193.43_2193.43
532	3553.62_3553.62	2704.07_2704.07	2141.69_2141.69
533	3512.68_3512.68	2693.04_2693.04	2149.1_2149.1
534	3462.17_3462.17	2627.61_2627.61	2103.84_2103.84
535	3526.9_3526.9	2656.19_2656.19	2021.7_2021.7
536	3555.77_3555.77	2674.11_2674.11	2065.17_2065.17
537	3491.2_3491.2	2708.75_2708.75	2072.14_2072.14
538	3630.55_3630.55	2757.42_2757.42	2178.38_2178.38
539	3544.94_3544.94	2731.91_2731.91	2150.42_2150.42
540	3549.54_3549.54	2702.29_2702.29	2169.45_2169.45
541	3497.58_3497.58	2642.14_2642.14	2078.85_2078.85
542	3509.84_3509.84	2666.32_2666.32	2048.68_2048.68
543	3487.76_3487.76	2639.7_2639.7	2010.9_2010.9
544	3504.74_3504.74	2697.21_2697.21	2030.91_2030.91
545	3557.55_3557.55	2719.21_2719.21	2048.06_2048.06
546	3584.49_3584.49	2706.46_2706.46	2065.09_2065.09
547	3529.02_3529.02	2648.48_2648.48	2046.13_2046.13
548	3480.14_3480.14	2593.2_2593.2	1992.07_1992.07
549	3515.53_3515.53	2623.39_2623.39	1988.05_1988.05
550	3475.5_3475.5	2620.68_2620.68	2051.32_2051.32
551	3404.92_3404.92	2558.41_2558.41	2041.19_2041.19
552	3355.64_3355.64	2549.83_2549.83	1972.89_1972.89
553	3387.5_3387.5	2548.2_2548.2	2004.23_2004.23
554	3370.68_3370.68	2579.04_2579.04	1970.3_1970.3
555	3417.38_3417.38	2608.66_2608.66	2033.96_2033.96
556	3325.07_3325.07	2543.79_2543.79	1946.94_1946.94
557	3341.31_3341.31	2555.72_2555.72	1955.05_1955.05
558	3279.63_3279.63	2542.68_2542.68	1978.82_1978.82
559	3259.51_3259.51	2533.21_2533.21	1939.81_1939.81
560	3265.24_3265.24	2520.94_2520.94	1920.15_1920.15
561	3296.89_3296.89	2518.22_2518.22	1950.79_1950.79
562	3250.84_3250.84	2490.12_2490.12	1931.48_1931.48
563	3402.91_3402.91	2656.29_2656.29	2066.83_2066.83
564	3309.15_3309.15	2536.09_2536.09	2028.49_2028.49
565	3321.7_3321.7	2562.35_2562.35	2070.53_2070.53
566	3305.2_3305.2	2554.31_2554.31	1975.78_1975.78
567	3331.62_3331.62	2573.12_2573.12	1975.74_1975.74
568	3330.37_3330.37	2587.09_2587.09	2077.97_2077.97
569	3351.93_3351.93	2616.65_2616.65	2008.13_2008.13
570	3289.11_3289.11	2593.46_2593.46	2016.05_2016.05
571	3401.31_3401.31	2641.56_2641.56	2135.42_2135.42
572	3292.09_3292.09	2597.49_2597.49	2009.37_2009.37
573	3323.6_3323.6	2586.41_2586.41	2000.68_2000.68
574	3359.55_3359.55	2679.39_2679.39	2072.39_2072.39
575	3335.34_3335.34	2689.39_2689.39	2185.03_2185.03
576	3342.2_3342.2	2669.48_2669.48	2213.22_2213.22
577	3352.13_3352.13	2708.04_2708.04	2151.65_2151.65
578	3402.82_3402.82	2702.88_2702.88	2205.18_2205.18
579	3424.14_3424.14	2729.73_2729.73	2122.35_2122.35
580	3427.66_3427.66	2757.32_2757.32	2166.25_2166.25
581	3376.08_3376.08	2691.87_2691.87	2132.67_2132.67
582	3465.99_3465.99	2770.51_2770.51	2122.47_2122.47
583	3392.61_3392.61	2696.89_2696.89	2129.43_2129.43
584	3414.18_3414.18	2748.64_2748.64	2103.33_2103.33
585	3469.91_3469.91	2769.26_2769.26	2164.57_2164.57
586	3375.42_3375.42	2704.93_2704.93	2142.95_2142.95
587	3318.04_3318.04	2643.08_2643.08	2045_2045
588	3327.56_3327.56	2624.05_2624.05	2071.09_2071.09
589	3384.64_3384.64	2643.77_2643.77	2047.84_2047.84
590	3486.17_3486.17	2701.98_2701.98	2144.82_2144.82
591	3404.91_3404.91	2645.44_2645.44	2086.82_2086.82
592	3397.4_3397.4	2668.04_2668.04	2057.21_2057.21
593	3315.14_3315.14	2597.98_2597.98	2044.54_2044.54
594	3359.34_3359.34	2625.91_2625.91	2172.66_2172.66
595	3354.78_3354.78	2645.14_2645.14	2177.53_2177.53
596	3331.62_3331.62	2595.25_2595.25	2058.1_2058.1
597	3410.33_3410.33	2646.45_2646.45	2121.56_2121.56
598	3433.88_3433.88	2702.53_2702.53	2168.25_2168.25
599	3444.85_3444.85	2724.42_2724.42	2083.2_2083.2
600	3459.83_3459.83	2687.43_2687.43	2188.42_2188.42
601	3493.21_3493.21	2714.98_2714.98	2177.74_2177.74
602	3466.26_3466.26	2711.64_2711.64	2107.01_2107.01
603	3511.04_3511.04	2718.71_2718.71	2187.48_2187.48
604	3512.47_3512.47	2709.41_2709.41	2164.05_2164.05
605	3457.46_3457.46	2678.7_2678.7	2152.02_2152.02
606	3412.37_3412.37	2664.14_2664.14	2151.71_2151.71
607	3547.63_3547.63	2744.21_2744.21	2181.07_2181.07
608	3466.22_3466.22	2674.37_2674.37	2178.02_2178.02
609	3596.76_3596.76	2806.95_2806.95	2234.47_2234.47
610	3557.82_3557.82	2852.28_2852.28	2228.91_2228.91
611	3584.28_3584.28	2862.27_2862.27	2227.29_2227.29
612	3551.39_3551.39	2898.79_2898.79	2267.1_2267.1
613	3550.46_3550.46	2875.36_2875.36	2278.06_2278.06
614	3575.62_3575.62	2859.49_2859.49	2403.2_2403.2
615	3598_3598	2829.8_2829.8	2265.76_2265.76
616	3586.19_3586.19	2811.16_2811.16	2214.44_2214.44
617	3603.04_3603.04	2806.79_2806.79	2159.1_2159.1
618	3585.84_3585.84	2834.02_2834.02	2199.3_2199.3
619	3532.89_3532.89	2799.92_2799.92	2157.15_2157.15
620	3534.48_3534.48	2793.8_2793.8	2125.5_2125.5
621	3526.29_3526.29	2834.05_2834.05	2199.54_2199.54
622	3539.45_3539.45	2877.01_2877.01	2251.11_2251.11
623	3608.71_3608.71	2920.24_2920.24	2171.94_2171.94
624	3565.46_3565.46	2859.34_2859.34	2187.99_2187.99
625	3472.95_3472.95	2828.06_2828.06	2215.33_2215.33
626	3567.94_3567.94	2847.24_2847.24	2180.73_2180.73
627	3434.8_3434.8	2811.63_2811.63	2094.18_2094.18
628	3501.1_3501.1	2771.2_2771.2	2010.21_2010.21
629	3520.55_3520.55	2800.19_2800.19	2031.72_2031.72
630	3544.4_3544.4	2803.98_2803.98	2091.93_2091.93
631	3533.38_3533.38	2765.75_2765.75	2045.44_2045.44
632	3526.28_3526.28	2777.41_2777.41	2121.96_2121.96
633	3520.27_3520.27	2738.11_2738.11	2149.38_2149.38
634	3516.83_3516.83	2775.28_2775.28	2090.65_2090.65
635	3531.43_3531.43	2760.33_2760.33	2052.15_2052.15
636	3511.37_3511.37	2794.15_2794.15	2128.1_2128.1
637	3494.85_3494.85	2753.81_2753.81	2144.66_2144.66
638	3454.44_3454.44	2728.02_2728.02	2106.63_2106.63
639	3474.46_3474.46	2719.23_2719.23	2125.84_2125.84
640	3514.28_3514.28	2711.25_2711.25	2121.19_2121.19
641	3433.11_3433.11	2742.58_2742.58	2102.01_2102.01
642	3524.5_3524.5	2769.75_2769.75	2119.65_2119.65
643	3541.48_3541.48	2793.5_2793.5	2201.98_2201.98
644	3540.43_3540.43	2842.42_2842.42	2249.26_2249.26
645	3540.56_3540.56	2856.19_2856.19	2267.66_2267.66
646	3488.36_3488.36	2820.47_2820.47	2226.03_2226.03
647	3509.69_3509.69	2806.82_2806.82	2159.7_2159.7
648	3538.23_3538.23	2801.61_2801.61	2183.01_2183.01
649	3541.92_3541.92	2814.13_2814.13	2277.19_2277.19
650	3529.03_3529.03	2839.37_2839.37	2336.11_2336.11
651	3517.21_3517.21	2824.82_2824.82	2193.02_2193.02
652	3586.51_3586.51	2850.04_2850.04	2212.07_2212.07
653	3629.25_3629.25	2896.14_2896.14	2252.46_2252.46
654	3611.39_3611.39	2880.47_2880.47	2290.18_2290.18
655	3669.3_3669.3	2874.85_2874.85	2275.78_2275.78
656	3602.59_3602.59	2759.25_2759.25	2196.95_2196.95
657	3558.15_3558.15	2822.81_2822.81	2288.05_2288.05
658	3570.2_3570.2	2832.36_2832.36	2277.73_2277.73
659	3585.15_3585.15	2806_2806	2137.48_2137.48
660	3554.82_3554.82	2859.41_2859.41	2158.27_2158.27
661	3566.49_3566.49	2822.21_2822.21	2149.94_2149.94
662	3509.76_3509.76	2784.1_2784.1	2189.17_2189.17
663	3526.68_3526.68	2797.67_2797.67	2195.59_2195.59
664	3496.92_3496.92	2833.58_2833.58	2245.56_2245.56
665	3531.39_3531.39	2867.71_2867.71	2234.47_2234.47
666	3466.71_3466.71	2744.22_2744.22	2143.06_2143.06
667	3448.44_3448.44	2775.87_2775.87	2172.88_2172.88
668	3401.27_3401.27	2678.27_2678.27	2074.35_2074.35
669	3518.6_3518.6	2768.92_2768.92	2141.57_2141.57
670	3542.89_3542.89	2780.92_2780.92	2140.88_2140.88
671	3517.62_3517.62	2720.01_2720.01	2120.73_2120.73
672	3567.83_3567.83	2801.9_2801.9	2211.37_2211.37
673	3523.01_3523.01	2799.75_2799.75	2146.48_2146.48
674	3531.22_3531.22	2788.37_2788.37	2186.53_2186.53
675	3526.19_3526.19	2829.91_2829.91	2243.7_2243.7
676	3512.3_3512.3	2776.77_2776.77	2268.74_2268.74
677	3502.15_3502.15	2745.92_2745.92	2227.92_2227.92
678	3567.86_3567.86	2814.23_2814.23	2244.41_2244.41
679	3543_3543	2766.92_2766.92	2251.01_2251.01
680	3529.49_3529.49	2758.52_2758.52	2240.19_2240.19
681	3497.66_3497.66	2760.63_2760.63	2236.63_2236.63
682	3544.93_3544.93	2769.27_2769.27	2258.75_2258.75
683	3493.3_3493.3	2744.6_2744.6	2256.06_2256.06
684	3485.76_3485.76	2770.57_2770.57	2154.28_2154.28
685	3523.38_3523.38	2796.32_2796.32	2076.8_2076.8
