a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
413	3975.57_3975.57	2940.7_2940.7	2286.81_2286.81
414	3978.66_3978.66	2989.44_2989.44	2294.57_2294.57
415	3870.04_3870.04	3031.51_3031.51	2360.35_2360.35
416	4106.75_4106.75	2882.57_2882.57	2047.02_2047.02
417	3997.98_3997.98	2843.56_2843.56	2120.29_2120.29
418	4058.51_4058.51	3068.39_3068.39	2341.23_2341.23
419	4017.85_4017.85	3167.11_3167.11	2508.27_2508.27
420	4047.78_4047.78	3063.84_3063.84	2326.81_2326.81
421	3935.63_3935.63	3070.08_3070.08	2360.21_2360.21
422	3925.93_3925.93	3044.22_3044.22	2452.47_2452.47
423	4016.56_4016.56	3124.99_3124.99	2513.18_2513.18
424	3952.81_3952.81	3078.98_3078.98	2479.82_2479.82
425	3995.05_3995.05	3059.74_3059.74	2484.27_2484.27
426	4006.46_4006.46	3148.18_3148.18	2392.56_2392.56
427	3811.08_3811.08	2957.3_2957.3	2347.11_2347.11
428	3963.04_3963.04	2873.18_2873.18	2290.95_2290.95
429	3916.42_3916.42	2744.62_2744.62	2220.34_2220.34
430	4007.06_4007.06	3054.34_3054.34	2533.34_2533.34
431	4006.04_4006.04	3078.5_3078.5	2297.57_2297.57
432	4003.21_4003.21	3113.58_3113.58	2616.68_2616.68
433	4084.45_4084.45	3038.71_3038.71	2540.83_2540.83
434	4056.12_4056.12	3135.95_3135.95	2257.75_2257.75
435	3981.86_3981.86	2973.59_2973.59	2301.27_2301.27
436	3989.11_3989.11	3046.1_3046.1	2262.33_2262.33
437	3966.05_3966.05	3084.81_3084.81	2564.33_2564.33
438	4064.03_4064.03	2848.3_2848.3	2383.41_2383.41
439	4010.99_4010.99	2987.53_2987.53	2244.64_2244.64
440	3980.95_3980.95	3016.66_3016.66	2329.32_2329.32
441	3830.06_3830.06	3050.22_3050.22	2536.6_2536.6
442	4015.07_4015.07	3106.72_3106.72	2365.75_2365.75
443	4018.37_4018.37	3080.14_3080.14	2318.58_2318.58
444	3987.02_3987.02	3025.39_3025.39	2241.45_2241.45
445	3965.02_3965.02	3122.43_3122.43	2451.5_2451.5
446	4019.37_4019.37	3024.32_3024.32	2371.21_2371.21
447	4054.28_4054.28	3149.92_3149.92	2521.4_2521.4
448	3923.57_3923.57	2850.33_2850.33	2285.37_2285.37
449	3975.49_3975.49	2895.35_2895.35	2228.69_2228.69
450	3942.26_3942.26	3047.73_3047.73	2219.58_2219.58
451	3898.23_3898.23	2871.81_2871.81	2211.64_2211.64
452	3974.34_3974.34	3075.74_3075.74	2297.36_2297.36
453	3990.68_3990.68	3031.15_3031.15	2232.23_2232.23
454	3994.82_3994.82	3045.44_3045.44	2383.3_2383.3
455	4032.9_4032.9	3050.43_3050.43	2452.95_2452.95
456	4069.69_4069.69	3215.68_3215.68	2453.54_2453.54
457	3986.29_3986.29	3043.3_3043.3	2385.43_2385.43
458	4073.55_4073.55	3125.01_3125.01	2517.58_2517.58
459	4075.02_4075.02	3150.85_3150.85	2528.36_2528.36
460	4054.04_4054.04	3076.22_3076.22	2524.25_2524.25
461	4047.44_4047.44	3128.35_3128.35	2533.89_2533.89
462	4097.04_4097.04	3113.11_3113.11	2220.13_2220.13
463	3925.83_3925.83	3039.48_3039.48	2360.78_2360.78
464	3953.28_3953.28	3018.86_3018.86	2353.91_2353.91
465	3931.17_3931.17	3019.2_3019.2	2369.89_2369.89
466	3947.97_3947.97	3079.04_3079.04	2589.05_2589.05
467	4002.01_4002.01	3085.08_3085.08	2461.21_2461.21
468	3854_3854	2987.14_2987.14	2324.41_2324.41
469	3994.28_3994.28	3167.64_3167.64	2396.67_2396.67
470	4000.35_4000.35	3180.51_3180.51	2443.01_2443.01
471	4054.46_4054.46	3018.03_3018.03	2331.63_2331.63
472	3784.85_3784.85	2933.03_2933.03	2268.14_2268.14
473	3964.71_3964.71	3065.26_3065.26	2335.89_2335.89
474	3995.04_3995.04	3035.97_3035.97	2247.31_2247.31
475	3996.8_3996.8	2921.81_2921.81	2248.83_2248.83
476	3958.15_3958.15	2938.84_2938.84	2213.22_2213.22
477	3913.07_3913.07	2866.84_2866.84	2337.03_2337.03
478	3898.94_3898.94	2944.92_2944.92	2292.22_2292.22
479	3991.69_3991.69	2913.59_2913.59	2310.66_2310.66
480	4089.18_4089.18	3077.84_3077.84	2527.06_2527.06
481	3947.19_3947.19	2972.35_2972.35	2274.82_2274.82
482	4007.32_4007.32	2929.56_2929.56	2231.39_2231.39
483	3979.27_3979.27	2922.88_2922.88	2252.21_2252.21
484	3982.87_3982.87	2949.03_2949.03	2192.52_2192.52
485	3999.6_3999.6	3113.25_3113.25	2312.42_2312.42
486	3892.22_3892.22	3083.86_3083.86	2336.84_2336.84
487	3878.83_3878.83	3142.91_3142.91	2468.2_2468.2
488	3921.01_3921.01	3031.97_3031.97	2435.06_2435.06
489	3879.28_3879.28	2910.96_2910.96	2151.35_2151.35
490	3889.2_3889.2	3047.66_3047.66	2315.97_2315.97
491	3960.43_3960.43	3009.7_3009.7	2325.46_2325.46
492	3974.56_3974.56	2891.67_2891.67	2301.19_2301.19
493	3992.41_3992.41	3066.06_3066.06	2357.26_2357.26
494	3840.26_3840.26	2855.71_2855.71	2263.64_2263.64
495	3936.42_3936.42	2934.91_2934.91	2250.01_2250.01
496	3872.62_3872.62	2956.6_2956.6	2390.08_2390.08
497	3896.45_3896.45	3037.78_3037.78	2316.18_2316.18
498	3894.23_3894.23	3011.56_3011.56	2348.42_2348.42
499	4038.27_4038.27	3100.55_3100.55	2283.87_2283.87
500	3957.81_3957.81	3151.09_3151.09	2217.65_2217.65
501	4036.89_4036.89	2976.63_2976.63	2204.32_2204.32
502	3830.1_3830.1	2942.39_2942.39	2326.28_2326.28
503	4066.01_4066.01	3007.15_3007.15	2514.12_2514.12
504	4067.84_4067.84	3016.53_3016.53	2538.8_2538.8
505	3958.92_3958.92	3190.17_3190.17	2471.3_2471.3
506	4033.01_4033.01	3008.14_3008.14	2440.46_2440.46
507	3949.87_3949.87	3137.86_3137.86	2266.62_2266.62
508	3928.3_3928.3	3043.76_3043.76	2324.52_2324.52
509	3979.29_3979.29	3002.78_3002.78	2386.04_2386.04
510	3961_3961	3125.82_3125.82	2409.8_2409.8
511	3986.85_3986.85	2922.37_2922.37	2253.23_2253.23
512	3908.43_3908.43	3146.75_3146.75	2433_2433
513	4012.91_4012.91	3160.12_3160.12	2500.88_2500.88
514	3982.97_3982.97	3066.78_3066.78	2411.58_2411.58
515	4017.68_4017.68	3074.7_3074.7	2396.46_2396.46
516	3964.81_3964.81	2952.6_2952.6	2319.66_2319.66
517	3985.48_3985.48	3097.14_3097.14	2434.98_2434.98
518	3911.28_3911.28	2902.3_2902.3	2356.45_2356.45
519	3937.75_3937.75	3030.71_3030.71	2351.15_2351.15
520	4044.16_4044.16	3099.39_3099.39	2427.38_2427.38
521	4149.6_4149.6	3126.64_3126.64	2275.7_2275.7
522	3918.89_3918.89	3082.86_3082.86	2341.69_2341.69
523	3973.32_3973.32	2972.65_2972.65	2376.95_2376.95
524	4019.06_4019.06	2964.13_2964.13	2387.7_2387.7
525	3920.54_3920.54	3005.85_3005.85	2553.96_2553.96
526	3971.9_3971.9	3200.81_3200.81	2293.28_2293.28
527	3884.47_3884.47	3019.64_3019.64	2559.91_2559.91
528	3982.1_3982.1	3039.1_3039.1	2444.23_2444.23
529	3945.74_3945.74	2846.94_2846.94	2150.2_2150.2
530	3962.68_3962.68	2944.13_2944.13	2238.52_2238.52
531	3952.35_3952.35	3082.47_3082.47	2257.13_2257.13
532	4009.37_4009.37	2876.15_2876.15	2399.08_2399.08
533	4037.1_4037.1	3253.78_3253.78	2370.31_2370.31
534	4057.29_4057.29	3080.75_3080.75	2394.03_2394.03
535	4120.89_4120.89	3139.48_3139.48	2478.8_2478.8
536	3948.77_3948.77	2964.28_2964.28	2404.01_2404.01
537	3940.93_3940.93	3094.63_3094.63	2454.87_2454.87
538	4095.46_4095.46	3111.26_3111.26	2587.09_2587.09
539	3946.82_3946.82	3137.62_3137.62	2457.23_2457.23
540	3991.75_3991.75	3084.7_3084.7	2221.71_2221.71
541	4022.98_4022.98	3020.13_3020.13	2355.65_2355.65
542	3975.79_3975.79	3026.2_3026.2	2346.25_2346.25
543	4070.32_4070.32	3031.08_3031.08	2302.22_2302.22
544	3986.2_3986.2	3020.67_3020.67	2563.18_2563.18
545	4062.75_4062.75	2961.24_2961.24	2508.64_2508.64
546	3940.81_3940.81	2887.21_2887.21	2419.67_2419.67
547	4015.31_4015.31	3028.18_3028.18	2462.98_2462.98
548	4091.46_4091.46	2965.18_2965.18	2225.35_2225.35
549	3866.53_3866.53	2772.54_2772.54	2180.57_2180.57
550	3996.67_3996.67	3125.35_3125.35	2438.35_2438.35
551	3887.16_3887.16	3015.25_3015.25	2429.25_2429.25
552	3964.45_3964.45	2938_2938	2155.07_2155.07
553	3925.03_3925.03	3059.69_3059.69	2391.09_2391.09
554	3861.74_3861.74	3022.6_3022.6	2458.5_2458.5
555	4009.03_4009.03	2983.6_2983.6	2219.33_2219.33
556	3995.16_3995.16	2942.61_2942.61	2375.87_2375.87
557	4036.73_4036.73	2927.41_2927.41	2349.58_2349.58
558	3987.88_3987.88	3024.41_3024.41	2518.84_2518.84
559	4015.83_4015.83	3005.95_3005.95	2372.56_2372.56
560	4014.97_4014.97	3210.22_3210.22	2461.47_2461.47
561	3997.26_3997.26	3075.02_3075.02	2440.53_2440.53
562	4006.67_4006.67	3113.99_3113.99	2378.39_2378.39
563	4027.19_4027.19	3099.87_3099.87	2220.6_2220.6
564	4022.15_4022.15	3008.01_3008.01	2181.22_2181.22
565	3989.81_3989.81	2986.95_2986.95	2448.15_2448.15
566	4038.3_4038.3	3092.62_3092.62	2324.53_2324.53
567	3933.21_3933.21	3013.29_3013.29	2361.37_2361.37
568	3954.36_3954.36	2936.21_2936.21	2363.94_2363.94
569	3956.67_3956.67	2929.1_2929.1	2562.29_2562.29
570	4008.14_4008.14	3007.41_3007.41	2356.72_2356.72
571	3992.44_3992.44	3181.58_3181.58	2468.22_2468.22
572	4069.34_4069.34	3131.49_3131.49	2405.49_2405.49
573	4045.95_4045.95	3080.84_3080.84	2387.23_2387.23
574	3951.44_3951.44	3044.32_3044.32	2303.15_2303.15
575	3984.47_3984.47	3033.53_3033.53	2454.12_2454.12
576	3979.27_3979.27	3145.43_3145.43	2486.25_2486.25
577	4117.22_4117.22	3169.87_3169.87	2609.33_2609.33
578	3999.7_3999.7	2986.87_2986.87	2471.86_2471.86
579	3986.98_3986.98	3147.16_3147.16	2390.59_2390.59
580	4035.63_4035.63	3113.83_3113.83	2400.2_2400.2
581	4092.37_4092.37	2994.18_2994.18	2402.22_2402.22
582	3948.57_3948.57	2955.69_2955.69	2203.66_2203.66
583	4009.49_4009.49	3062.8_3062.8	2555.25_2555.25
584	4042.87_4042.87	3060.28_3060.28	2393.65_2393.65
585	3970.52_3970.52	2964.59_2964.59	2241.05_2241.05
586	3982.37_3982.37	3082.85_3082.85	2464.51_2464.51
587	4025.36_4025.36	3133.6_3133.6	2476.49_2476.49
588	3897.15_3897.15	2935.26_2935.26	2537.69_2537.69
589	3924.7_3924.7	3006.42_3006.42	2248.25_2248.25
590	3984.14_3984.14	3063.76_3063.76	2378.74_2378.74
591	4022.99_4022.99	3155.43_3155.43	2392.74_2392.74
592	3919.07_3919.07	2964.46_2964.46	2298.56_2298.56
593	4071.3_4071.3	3213.75_3213.75	2590.97_2590.97
594	3972.43_3972.43	3042.19_3042.19	2376.66_2376.66
595	4105.39_4105.39	3172.21_3172.21	2507.05_2507.05
596	4035.01_4035.01	2953.94_2953.94	2261.47_2261.47
597	3977.94_3977.94	3036.76_3036.76	2142.44_2142.44
598	4040.2_4040.2	3154.88_3154.88	2565.45_2565.45
599	3950.55_3950.55	3113.46_3113.46	2424.29_2424.29
600	3950.77_3950.77	3009.79_3009.79	2445.55_2445.55
601	4083.48_4083.48	3115.58_3115.58	2336.29_2336.29
602	3931.57_3931.57	3073.5_3073.5	2533.25_2533.25
603	4049.6_4049.6	2997.47_2997.47	2300.3_2300.3
604	4009.57_4009.57	3046.83_3046.83	2374.72_2374.72
605	4001.28_4001.28	3046.73_3046.73	2412.42_2412.42
606	3888.98_3888.98	3051.25_3051.25	2176.02_2176.02
607	3942.69_3942.69	2992.36_2992.36	2245.87_2245.87
608	3929.58_3929.58	3011.12_3011.12	2351.5_2351.5
609	3888.96_3888.96	3008.84_3008.84	2434.5_2434.5
610	3965.78_3965.78	3172.94_3172.94	2513.1_2513.1
611	4037.6_4037.6	3093.07_3093.07	2427.06_2427.06
612	3993.62_3993.62	2998.18_2998.18	2374.15_2374.15
613	3806.9_3806.9	2959.25_2959.25	2211.91_2211.91
614	4008.9_4008.9	3159.48_3159.48	2368.63_2368.63
615	3991.7_3991.7	2940.61_2940.61	2407.65_2407.65
616	3944.48_3944.48	3095.1_3095.1	2508.93_2508.93
617	4089.05_4089.05	3107.08_3107.08	2363.83_2363.83
618	4036.99_4036.99	3067.9_3067.9	2386.11_2386.11
619	3925.64_3925.64	2964.14_2964.14	2297.1_2297.1
620	4065.21_4065.21	3052.09_3052.09	2449.27_2449.27
621	3955.37_3955.37	3034.66_3034.66	2381.24_2381.24
622	4054.24_4054.24	3065.24_3065.24	2380.4_2380.4
623	3902.94_3902.94	2917.16_2917.16	2413.73_2413.73
624	4030.26_4030.26	3071.09_3071.09	2387.75_2387.75
625	4022.83_4022.83	2918.19_2918.19	2157.82_2157.82
626	3991.8_3991.8	3044.83_3044.83	2133.76_2133.76
627	3940.28_3940.28	3012.58_3012.58	2302.74_2302.74
628	3974.16_3974.16	3045.61_3045.61	2365.92_2365.92
629	3938.2_3938.2	2965.28_2965.28	2397.03_2397.03
630	3947.72_3947.72	3049.29_3049.29	2477.89_2477.89
631	4047.93_4047.93	2926.67_2926.67	2152.3_2152.3
632	3890.73_3890.73	3100.89_3100.89	2430.15_2430.15
633	3915.75_3915.75	3041.77_3041.77	2344.17_2344.17
634	4011.24_4011.24	3045.2_3045.2	2429.18_2429.18
635	3988.31_3988.31	3094.19_3094.19	2426.82_2426.82
636	3836.2_3836.2	3102.65_3102.65	2557.83_2557.83
637	3885.44_3885.44	2905.56_2905.56	2167.93_2167.93
638	3990.26_3990.26	2909.06_2909.06	2336.18_2336.18
639	4048.59_4048.59	3035.92_3035.92	2534.67_2534.67
640	3961.01_3961.01	2985.11_2985.11	2305.24_2305.24
641	3972.95_3972.95	3049.34_3049.34	2567.73_2567.73
642	3991.33_3991.33	2963.32_2963.32	2187.98_2187.98
643	3936.95_3936.95	3069.59_3069.59	2348.56_2348.56
644	4124.74_4124.74	3217.18_3217.18	2588.76_2588.76
645	4084.12_4084.12	3097.09_3097.09	2581.95_2581.95
646	4049.11_4049.11	2966.63_2966.63	2382.22_2382.22
647	4078.34_4078.34	3204.94_3204.94	2478.36_2478.36
648	4057.46_4057.46	3057.17_3057.17	2325.59_2325.59
649	4058.22_4058.22	3045.94_3045.94	2343.23_2343.23
650	4041.81_4041.81	3088.41_3088.41	2494.03_2494.03
651	4034.01_4034.01	3089.46_3089.46	2479.59_2479.59
652	3973.07_3973.07	3071.77_3071.77	2416.28_2416.28
653	3953.43_3953.43	2966.74_2966.74	2352.41_2352.41
654	4034.51_4034.51	2932.65_2932.65	2179.32_2179.32
655	3997.88_3997.88	3021.1_3021.1	2534.96_2534.96
656	3935.51_3935.51	3028.67_3028.67	2340.93_2340.93
657	3994.76_3994.76	3112.57_3112.57	2512.65_2512.65
658	3964.86_3964.86	3076.12_3076.12	2415.42_2415.42
659	4002.1_4002.1	3015.25_3015.25	2537.23_2537.23
660	3839.91_3839.91	2947.44_2947.44	2152.53_2152.53
661	3969.39_3969.39	2893.64_2893.64	2389.67_2389.67
662	3964.3_3964.3	3087.96_3087.96	2539.26_2539.26
663	4118.94_4118.94	3212.01_3212.01	2517.6_2517.6
664	4033.49_4033.49	3220.98_3220.98	2463.01_2463.01
665	3987.01_3987.01	3210.67_3210.67	2387.75_2387.75
666	4016.97_4016.97	3064.6_3064.6	2199.39_2199.39
667	4029.85_4029.85	3120.62_3120.62	2236.48_2236.48
668	3957.04_3957.04	2976.57_2976.57	2462.59_2462.59
669	3978.89_3978.89	3229.36_3229.36	2319.88_2319.88
670	3907.84_3907.84	2958.03_2958.03	2272.41_2272.41
671	3968.39_3968.39	3045.88_3045.88	2458.07_2458.07
672	3888.47_3888.47	3087.76_3087.76	2487.02_2487.02
673	4049.08_4049.08	3082.38_3082.38	2304.46_2304.46
674	3906.45_3906.45	2888.1_2888.1	2363.93_2363.93
675	3998.81_3998.81	3057.36_3057.36	2343.08_2343.08
676	3927.17_3927.17	2987.48_2987.48	2332.51_2332.51
677	4068.14_4068.14	3207.4_3207.4	2448.94_2448.94
678	3939.3_3939.3	2957.64_2957.64	2445.03_2445.03
679	4043.97_4043.97	3015.73_3015.73	2501.53_2501.53
680	3869.19_3869.19	3072.83_3072.83	2447.41_2447.41
681	3928.04_3928.04	2921.72_2921.72	2292.25_2292.25
682	3985.81_3985.81	3115.22_3115.22	2482.9_2482.9
683	4088.76_4088.76	3023.79_3023.79	2298.28_2298.28
684	4039.99_4039.99	3083.45_3083.45	2551.24_2551.24
