a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
503	3435.69_3435.69	2471.1_2471.1	1862.42_1862.42
504	3416.08_3416.08	2451.09_2451.09	1887.88_1887.88
505	3392.43_3392.43	2450.05_2450.05	1894.41_1894.41
506	3443.62_3443.62	2418.82_2418.82	1900.25_1900.25
507	3455.18_3455.18	2461.5_2461.5	1925.91_1925.91
508	3515.41_3515.41	2499.17_2499.17	1983.29_1983.29
509	3497.9_3497.9	2468.05_2468.05	1869.05_1869.05
510	3491.72_3491.72	2621.59_2621.59	1938.93_1938.93
511	3480.05_3480.05	2607.51_2607.51	1989.85_1989.85
512	3439.82_3439.82	2558_2558	2017.33_2017.33
513	3465.19_3465.19	2608.01_2608.01	2032.54_2032.54
514	3483.98_3483.98	2589.84_2589.84	1853.1_1853.1
515	3591.59_3591.59	2644.62_2644.62	1960.17_1960.17
516	3557.3_3557.3	2627.6_2627.6	1952.82_1952.82
517	3516.92_3516.92	2628.37_2628.37	1934.15_1934.15
518	3515.69_3515.69	2664.8_2664.8	1850.85_1850.85
519	3484.1_3484.1	2627.92_2627.92	1888.8_1888.8
520	3558.76_3558.76	2646.88_2646.88	2013.07_2013.07
521	3597.56_3597.56	2595.59_2595.59	1936.14_1936.14
522	3577.49_3577.49	2538.1_2538.1	1909.18_1909.18
523	3581.21_3581.21	2614.26_2614.26	1919.3_1919.3
524	3524.89_3524.89	2582.92_2582.92	1945.6_1945.6
525	3613.89_3613.89	2600.99_2600.99	1972.93_1972.93
526	3575.66_3575.66	2585.95_2585.95	1870.32_1870.32
527	3501.58_3501.58	2588.32_2588.32	1922.69_1922.69
528	3565.48_3565.48	2580.54_2580.54	1912.7_1912.7
529	3546.84_3546.84	2558.92_2558.92	1909.12_1909.12
530	3510.01_3510.01	2568.87_2568.87	1918.02_1918.02
531	3514.34_3514.34	2601.95_2601.95	1925.3_1925.3
532	3528.47_3528.47	2675.65_2675.65	1941.45_1941.45
533	3542.67_3542.67	2621.44_2621.44	1976.46_1976.46
534	3513.82_3513.82	2608.91_2608.91	1981.28_1981.28
535	3464.85_3464.85	2502.61_2502.61	2009.87_2009.87
536	3456.06_3456.06	2521.86_2521.86	1974.12_1974.12
537	3474.49_3474.49	2608.06_2608.06	1985.49_1985.49
538	3497.9_3497.9	2556.17_2556.17	2001.1_2001.1
539	3425.98_3425.98	2593.3_2593.3	1974.92_1974.92
540	3392.17_3392.17	2511.54_2511.54	1952_1952
541	3459.52_3459.52	2515.96_2515.96	1957.77_1957.77
542	3408.4_3408.4	2539.3_2539.3	1936.52_1936.52
543	3464.46_3464.46	2585.02_2585.02	1998.94_1998.94
544	3557.79_3557.79	2702.3_2702.3	2033.52_2033.52
545	3461.58_3461.58	2587.12_2587.12	1922.13_1922.13
546	3518.3_3518.3	2581.08_2581.08	1970.43_1970.43
547	3559.35_3559.35	2619.11_2619.11	2009.13_2009.13
548	3514.05_3514.05	2630.77_2630.77	1986.12_1986.12
549	3494.95_3494.95	2611.93_2611.93	1943.92_1943.92
550	3475.12_3475.12	2504.06_2504.06	1984.86_1984.86
551	3485.8_3485.8	2525.57_2525.57	1969.67_1969.67
552	3461.54_3461.54	2521.41_2521.41	2008.97_2008.97
553	3482.12_3482.12	2557.82_2557.82	2021.1_2021.1
554	3462.92_3462.92	2577.21_2577.21	2039.2_2039.2
555	3398.14_3398.14	2599.7_2599.7	2021.42_2021.42
556	3449.21_3449.21	2635.49_2635.49	1989.48_1989.48
557	3371.25_3371.25	2604.97_2604.97	2010.67_2010.67
558	3463.8_3463.8	2605.09_2605.09	2115.66_2115.66
559	3449.79_3449.79	2634.27_2634.27	2064.31_2064.31
560	3448.92_3448.92	2650.43_2650.43	2084.05_2084.05
561	3380.02_3380.02	2512.88_2512.88	2011.03_2011.03
562	3354.88_3354.88	2524.49_2524.49	2037.79_2037.79
563	3401.19_3401.19	2538.72_2538.72	2019.03_2019.03
564	3443.83_3443.83	2529.96_2529.96	2018.33_2018.33
565	3399.09_3399.09	2467.47_2467.47	1973.18_1973.18
566	3375.78_3375.78	2521.25_2521.25	1975.63_1975.63
567	3363.05_3363.05	2507.23_2507.23	2031.43_2031.43
568	3414.92_3414.92	2627.39_2627.39	2006.3_2006.3
569	3418.13_3418.13	2628.28_2628.28	1994.86_1994.86
570	3392.21_3392.21	2573.78_2573.78	2054.88_2054.88
571	3318.65_3318.65	2530.66_2530.66	1975.85_1975.85
572	3323.33_3323.33	2576.69_2576.69	1952.24_1952.24
573	3369.46_3369.46	2578.47_2578.47	1939.19_1939.19
574	3346.22_3346.22	2543.6_2543.6	1965.64_1965.64
575	3376.04_3376.04	2553.34_2553.34	1945.17_1945.17
576	3481.58_3481.58	2613.09_2613.09	1941.3_1941.3
577	3468.92_3468.92	2571.38_2571.38	2005.72_2005.72
578	3413.05_3413.05	2579.29_2579.29	1903.6_1903.6
579	3391.8_3391.8	2484.74_2484.74	1931.1_1931.1
580	3463.08_3463.08	2512.63_2512.63	1915.27_1915.27
581	3470.73_3470.73	2504.83_2504.83	1875.35_1875.35
582	3442.13_3442.13	2553.6_2553.6	1922.47_1922.47
583	3484.78_3484.78	2592.28_2592.28	2011.61_2011.61
584	3462.63_3462.63	2482.44_2482.44	1995.52_1995.52
585	3498.07_3498.07	2466.6_2466.6	2033.01_2033.01
586	3527.42_3527.42	2537.71_2537.71	1963.47_1963.47
587	3500.43_3500.43	2622.7_2622.7	2009.84_2009.84
588	3390.37_3390.37	2501.99_2501.99	1910.21_1910.21
589	3388.93_3388.93	2525.22_2525.22	1956.76_1956.76
590	3382.44_3382.44	2539.7_2539.7	1914.92_1914.92
591	3559.01_3559.01	2718.49_2718.49	2024.7_2024.7
592	3368.83_3368.83	2581.42_2581.42	1999.23_1999.23
593	3445.57_3445.57	2557.01_2557.01	1949.26_1949.26
594	3391.98_3391.98	2537.92_2537.92	1988.91_1988.91
595	3474.63_3474.63	2614.2_2614.2	2027.28_2027.28
596	3439.03_3439.03	2609.29_2609.29	2035.91_2035.91
597	3484.24_3484.24	2651.67_2651.67	2054.76_2054.76
598	3544.35_3544.35	2670.74_2670.74	2079.83_2079.83
599	3536.73_3536.73	2701.13_2701.13	2059.38_2059.38
600	3522.7_3522.7	2590.54_2590.54	1981.83_1981.83
601	3494.37_3494.37	2599.71_2599.71	2013.49_2013.49
602	3377.6_3377.6	2564.67_2564.67	2045.21_2045.21
603	3386.28_3386.28	2529.01_2529.01	1983.39_1983.39
604	3366.73_3366.73	2475.3_2475.3	1961.6_1961.6
605	3345.66_3345.66	2493.27_2493.27	1987.61_1987.61
606	3464.35_3464.35	2545.86_2545.86	1983.39_1983.39
607	3498.8_3498.8	2573.39_2573.39	2039.26_2039.26
608	3474.2_3474.2	2631.47_2631.47	2022.1_2022.1
609	3483.8_3483.8	2620.47_2620.47	2039.39_2039.39
610	3452.27_3452.27	2591.67_2591.67	1945.65_1945.65
611	3474.89_3474.89	2620.45_2620.45	1958.29_1958.29
612	3513.26_3513.26	2656.55_2656.55	2005.53_2005.53
613	3569.58_3569.58	2681.37_2681.37	1961.32_1961.32
614	3537.15_3537.15	2645.18_2645.18	2022.38_2022.38
615	3479.82_3479.82	2638.67_2638.67	2010.26_2010.26
616	3484.2_3484.2	2608.8_2608.8	1954.47_1954.47
617	3494.78_3494.78	2585.11_2585.11	1966.78_1966.78
618	3486.79_3486.79	2607.87_2607.87	1971.39_1971.39
619	3510.95_3510.95	2648.81_2648.81	2016.95_2016.95
620	3496.33_3496.33	2625.64_2625.64	1908.85_1908.85
621	3446.76_3446.76	2587.93_2587.93	1920.35_1920.35
622	3419.07_3419.07	2631.96_2631.96	1949.02_1949.02
623	3443.14_3443.14	2597.08_2597.08	1983.13_1983.13
624	3472.94_3472.94	2584.39_2584.39	1943.43_1943.43
625	3386.95_3386.95	2506.75_2506.75	1884.94_1884.94
626	3338.26_3338.26	2525.17_2525.17	1972.16_1972.16
627	3360.35_3360.35	2493.06_2493.06	1936.35_1936.35
628	3445.26_3445.26	2487.81_2487.81	1892.91_1892.91
629	3439.65_3439.65	2473.46_2473.46	1892.21_1892.21
630	3449.23_3449.23	2509.45_2509.45	1891.43_1891.43
631	3402.9_3402.9	2493.4_2493.4	1874.31_1874.31
632	3435.53_3435.53	2509.6_2509.6	1998.35_1998.35
633	3454.76_3454.76	2516.38_2516.38	1956.76_1956.76
634	3393.74_3393.74	2462.45_2462.45	1932.75_1932.75
635	3446.44_3446.44	2481.72_2481.72	1906.16_1906.16
636	3460.88_3460.88	2516.26_2516.26	1932.26_1932.26
637	3380.66_3380.66	2524.52_2524.52	1960.09_1960.09
638	3438.6_3438.6	2531.84_2531.84	2023.1_2023.1
639	3398.34_3398.34	2432.45_2432.45	1870.21_1870.21
640	3398.33_3398.33	2434.55_2434.55	1875.76_1875.76
641	3390.91_3390.91	2525.95_2525.95	1852.13_1852.13
642	3408.17_3408.17	2590.7_2590.7	1917.66_1917.66
643	3512.86_3512.86	2651.11_2651.11	2092.07_2092.07
644	3540.82_3540.82	2634.05_2634.05	2042.37_2042.37
645	3527.69_3527.69	2717.37_2717.37	2094.5_2094.5
646	3508.23_3508.23	2698.58_2698.58	2075.42_2075.42
647	3487.96_3487.96	2656.91_2656.91	2078.9_2078.9
648	3437.8_3437.8	2637.88_2637.88	2014.14_2014.14
649	3520.11_3520.11	2694.31_2694.31	2098.39_2098.39
650	3568.6_3568.6	2728.81_2728.81	2111.97_2111.97
651	3539.74_3539.74	2648.33_2648.33	2068.52_2068.52
652	3609.16_3609.16	2690.27_2690.27	2049.37_2049.37
653	3640.94_3640.94	2698.89_2698.89	2124.48_2124.48
654	3637.45_3637.45	2742.26_2742.26	2123.63_2123.63
655	3590.88_3590.88	2726.18_2726.18	2164.43_2164.43
656	3623.16_3623.16	2710.75_2710.75	2084.54_2084.54
657	3557.47_3557.47	2684.76_2684.76	2131.72_2131.72
658	3559.32_3559.32	2785.32_2785.32	2171.91_2171.91
659	3573.48_3573.48	2792.54_2792.54	2192.64_2192.64
660	3636.01_3636.01	2836.27_2836.27	2199.32_2199.32
661	3593.05_3593.05	2795.61_2795.61	2160.96_2160.96
662	3576.36_3576.36	2810.95_2810.95	2252.85_2252.85
663	3606.71_3606.71	2766.48_2766.48	2182.04_2182.04
664	3602.39_3602.39	2775.66_2775.66	2212.73_2212.73
665	3612.81_3612.81	2829.03_2829.03	2150.02_2150.02
666	3610.3_3610.3	2803.03_2803.03	2203.17_2203.17
667	3631.07_3631.07	2766.75_2766.75	2225.87_2225.87
668	3601.86_3601.86	2751.62_2751.62	2264.73_2264.73
669	3609.28_3609.28	2712.94_2712.94	2225.06_2225.06
670	3643.27_3643.27	2729.78_2729.78	2268.7_2268.7
671	3618_3618	2727.65_2727.65	2279_2279
672	3605.92_3605.92	2723.87_2723.87	2171.77_2171.77
673	3661.97_3661.97	2770.22_2770.22	2222.93_2222.93
674	3640.03_3640.03	2761.79_2761.79	2263.28_2263.28
675	3691.3_3691.3	2796.82_2796.82	2216.04_2216.04
676	3669.1_3669.1	2770.01_2770.01	2285.22_2285.22
677	3646.68_3646.68	2767.78_2767.78	2306.94_2306.94
678	3682.77_3682.77	2754.12_2754.12	2252.09_2252.09
679	3639.28_3639.28	2743.92_2743.92	2135.82_2135.82
680	3679.22_3679.22	2758.14_2758.14	2209.01_2209.01
681	3698.04_3698.04	2732.9_2732.9	2188.49_2188.49
682	3646.1_3646.1	2712.13_2712.13	2129.39_2129.39
683	3643_3643	2678.65_2678.65	2131.45_2131.45
684	3650.59_3650.59	2746.81_2746.81	2111.42_2111.42
685	3676.81_3676.81	2790.83_2790.83	2163.89_2163.89
