a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
302	3824.71_3824.71	3068.6_3068.6	2495.4_2495.4
303	3906.84_3906.84	3006.48_3006.48	2409.97_2409.97
304	3932.43_3932.43	3113.04_3113.04	2463.48_2463.48
305	3960.1_3960.1	2953.54_2953.54	2426.85_2426.85
306	3854.62_3854.62	3061.85_3061.85	2395.18_2395.18
307	3822.22_3822.22	2966.25_2966.25	2334.81_2334.81
308	3849.36_3849.36	3042.17_3042.17	2423.32_2423.32
309	3951.1_3951.1	3142.48_3142.48	2586.44_2586.44
310	3889.68_3889.68	3101.89_3101.89	2574.41_2574.41
311	3846.13_3846.13	3015.38_3015.38	2452.45_2452.45
312	3850.09_3850.09	2945.52_2945.52	2306.14_2306.14
313	3965.6_3965.6	3100.57_3100.57	2356.88_2356.88
314	3822.64_3822.64	2999.13_2999.13	2399.36_2399.36
315	3904.85_3904.85	3095.82_3095.82	2328.62_2328.62
316	3850.59_3850.59	2996.88_2996.88	2422.23_2422.23
317	3825.31_3825.31	2998.66_2998.66	2456.14_2456.14
318	3888.62_3888.62	3176.55_3176.55	2364.54_2364.54
319	3916.51_3916.51	3014.77_3014.77	2249.47_2249.47
320	3889.63_3889.63	3193.1_3193.1	2540.91_2540.91
321	3825.7_3825.7	3067.78_3067.78	2546.23_2546.23
322	3800_3800	3107.38_3107.38	2546.21_2546.21
323	3755.99_3755.99	3160.29_3160.29	2551.6_2551.6
324	3876.51_3876.51	3161.21_3161.21	2563.1_2563.1
325	3871.01_3871.01	3190.63_3190.63	2634.32_2634.32
326	3819.81_3819.81	3076.96_3076.96	2309.71_2309.71
327	3786.34_3786.34	2911.63_2911.63	2413.08_2413.08
328	3820.04_3820.04	3139.67_3139.67	2522.86_2522.86
329	3898.93_3898.93	3130.78_3130.78	2544.71_2544.71
330	3878.61_3878.61	3149.52_3149.52	2498.63_2498.63
331	3954.94_3954.94	3190.74_3190.74	2440.91_2440.91
332	3914.85_3914.85	3185.53_3185.53	2416.83_2416.83
333	3908.5_3908.5	2948.98_2948.98	2421.18_2421.18
334	4015.41_4015.41	3225.13_3225.13	2513.74_2513.74
335	3917.22_3917.22	3105.67_3105.67	2565.77_2565.77
336	3811.66_3811.66	3099.76_3099.76	2360.76_2360.76
337	3931.74_3931.74	2987.96_2987.96	2241.08_2241.08
338	3985.44_3985.44	3268.82_3268.82	2590.1_2590.1
339	4019.82_4019.82	3262.65_3262.65	2425.37_2425.37
340	4013.48_4013.48	2953.81_2953.81	2450.44_2450.44
341	3951.27_3951.27	3085.77_3085.77	2380.79_2380.79
342	3901.86_3901.86	3011.33_3011.33	2298.69_2298.69
343	3953.61_3953.61	2997.81_2997.81	2413.02_2413.02
344	3960.32_3960.32	3072.32_3072.32	2439.36_2439.36
345	3927.38_3927.38	3298.13_3298.13	2757.44_2757.44
346	4000.15_4000.15	3041.2_3041.2	2367.2_2367.2
347	4038.66_4038.66	3280.95_3280.95	2476.82_2476.82
348	3938.9_3938.9	3192.94_3192.94	2599.46_2599.46
349	3993.1_3993.1	3220.85_3220.85	2424.93_2424.93
350	3896.75_3896.75	3041.97_3041.97	2381.4_2381.4
351	3832.09_3832.09	3108.37_3108.37	2353.69_2353.69
352	4002.1_4002.1	3246.52_3246.52	2596.17_2596.17
353	4012.6_4012.6	3107.83_3107.83	2494.91_2494.91
354	3967.09_3967.09	3073.9_3073.9	2494.5_2494.5
355	4047.84_4047.84	3079.26_3079.26	2382.38_2382.38
356	3955.46_3955.46	3192.69_3192.69	2492.46_2492.46
357	3922.79_3922.79	3224.32_3224.32	2545.96_2545.96
358	3959.85_3959.85	3234.18_3234.18	2590.24_2590.24
359	3925.81_3925.81	3052.07_3052.07	2510.84_2510.84
360	3963.57_3963.57	3138.69_3138.69	2484.63_2484.63
361	3857.24_3857.24	3037.75_3037.75	2443.2_2443.2
362	3888.08_3888.08	3014.17_3014.17	2451.43_2451.43
363	3997.88_3997.88	3308.49_3308.49	2704.75_2704.75
364	3922.66_3922.66	3202.32_3202.32	2558.13_2558.13
365	3846.32_3846.32	3070.59_3070.59	2524.46_2524.46
366	3934.11_3934.11	3221.3_3221.3	2460.99_2460.99
367	3924.99_3924.99	3060.07_3060.07	2318.63_2318.63
368	3900.62_3900.62	3162.77_3162.77	2535.47_2535.47
369	3777.27_3777.27	3172.07_3172.07	2442.39_2442.39
370	3905.69_3905.69	2956.32_2956.32	2451.59_2451.59
371	3932.55_3932.55	3236.43_3236.43	2331.93_2331.93
372	3894.02_3894.02	3121.39_3121.39	2468.46_2468.46
373	3919.42_3919.42	3124.45_3124.45	2477.35_2477.35
374	4040.73_4040.73	3063.02_3063.02	2407.39_2407.39
375	3884.18_3884.18	3304.97_3304.97	2431.17_2431.17
376	3961.8_3961.8	3083.64_3083.64	2418.15_2418.15
377	3904.55_3904.55	3000.35_3000.35	2314.42_2314.42
378	3919.17_3919.17	3099.49_3099.49	2373.01_2373.01
379	3872.52_3872.52	3030.38_3030.38	2615.63_2615.63
380	3839.25_3839.25	2857.37_2857.37	2333.74_2333.74
381	3948.55_3948.55	3073.27_3073.27	2452.03_2452.03
382	3917.57_3917.57	3159.02_3159.02	2654.14_2654.14
383	3911.22_3911.22	2961.48_2961.48	2492.06_2492.06
384	3917.57_3917.57	3141.27_3141.27	2509_2509
385	3943.36_3943.36	3064.82_3064.82	2454.86_2454.86
386	3919.49_3919.49	3057.85_3057.85	2434.33_2434.33
387	3805.36_3805.36	3107.81_3107.81	2531.01_2531.01
388	4002.24_4002.24	3171.66_3171.66	2468.2_2468.2
389	3916.9_3916.9	3168.15_3168.15	2385.26_2385.26
390	3973.24_3973.24	3070.68_3070.68	2456.17_2456.17
391	3955.63_3955.63	3146.42_3146.42	2665.69_2665.69
392	4029.39_4029.39	3168.29_3168.29	2567.24_2567.24
393	3816.06_3816.06	2980.81_2980.81	2311.9_2311.9
394	4037.34_4037.34	3095.64_3095.64	2463.72_2463.72
395	3956.38_3956.38	3134.99_3134.99	2706.68_2706.68
396	3939.32_3939.32	3092.21_3092.21	2451.27_2451.27
397	4038.8_4038.8	3171.79_3171.79	2632.22_2632.22
398	4002.97_4002.97	3223.45_3223.45	2557.5_2557.5
399	3890.46_3890.46	2917.65_2917.65	2469.32_2469.32
400	3886.02_3886.02	3085.44_3085.44	2507.46_2507.46
401	3969.18_3969.18	3064.24_3064.24	2585.64_2585.64
402	3959.21_3959.21	3174.91_3174.91	2545.88_2545.88
403	3953.29_3953.29	3331.84_3331.84	2467.71_2467.71
404	3933.69_3933.69	3072.62_3072.62	2583.3_2583.3
405	3842.51_3842.51	3045.05_3045.05	2487.2_2487.2
406	3697.22_3697.22	3047.09_3047.09	2432.8_2432.8
407	3997.25_3997.25	3022.28_3022.28	2578.45_2578.45
408	3897.14_3897.14	3095.02_3095.02	2501.34_2501.34
409	3938.42_3938.42	3102.92_3102.92	2389.59_2389.59
410	3880.95_3880.95	3011.94_3011.94	2492.6_2492.6
411	3917.38_3917.38	2997.82_2997.82	2324.01_2324.01
412	3965.32_3965.32	3182.42_3182.42	2563.69_2563.69
413	4001.58_4001.58	3227.84_3227.84	2381.97_2381.97
414	3920.72_3920.72	2985_2985	2396.23_2396.23
415	3938.82_3938.82	3211.57_3211.57	2458.19_2458.19
416	3980.61_3980.61	3288.37_3288.37	2639.03_2639.03
417	3928.7_3928.7	3061.88_3061.88	2450.92_2450.92
418	3909.3_3909.3	3158.67_3158.67	2371.58_2371.58
419	3977.41_3977.41	3250.23_3250.23	2684.63_2684.63
420	3951.94_3951.94	3237.89_3237.89	2693.43_2693.43
421	3728.99_3728.99	2822.18_2822.18	2365.94_2365.94
422	3935.1_3935.1	2960.76_2960.76	2516.56_2516.56
423	3911.3_3911.3	3127.24_3127.24	2511.87_2511.87
424	3818.03_3818.03	3004.51_3004.51	2539.22_2539.22
425	3981.58_3981.58	3189.27_3189.27	2469.29_2469.29
426	4009.32_4009.32	3124.36_3124.36	2464.02_2464.02
427	3920.8_3920.8	3104.26_3104.26	2495.3_2495.3
428	3939.83_3939.83	3196.9_3196.9	2622.95_2622.95
429	4041.72_4041.72	3228.67_3228.67	2476.74_2476.74
430	4026.79_4026.79	3226.26_3226.26	2468.17_2468.17
431	3918.96_3918.96	3065.38_3065.38	2196.62_2196.62
432	3927.13_3927.13	3045.82_3045.82	2282.33_2282.33
433	4024.21_4024.21	3232.78_3232.78	2424.71_2424.71
434	3938.85_3938.85	3073.32_3073.32	2381.54_2381.54
435	3839.03_3839.03	2905.27_2905.27	2372.97_2372.97
436	3944.54_3944.54	3072.53_3072.53	2295.27_2295.27
437	3885.35_3885.35	3261.23_3261.23	2510.54_2510.54
438	4025.36_4025.36	3162.76_3162.76	2595.74_2595.74
439	4058.27_4058.27	3138.74_3138.74	2428.25_2428.25
440	3927.16_3927.16	3114.9_3114.9	2493.7_2493.7
441	3900.79_3900.79	3168.75_3168.75	2533.72_2533.72
442	3930.6_3930.6	3156.64_3156.64	2543.68_2543.68
443	4039.28_4039.28	3160.33_3160.33	2600.71_2600.71
444	3817.91_3817.91	3113.26_3113.26	2495.29_2495.29
445	3902.95_3902.95	2951.84_2951.84	2426.64_2426.64
446	3885.84_3885.84	3088.73_3088.73	2493.28_2493.28
447	3910.37_3910.37	3092.26_3092.26	2387.5_2387.5
448	4014.44_4014.44	3274.89_3274.89	2436.65_2436.65
449	3962.35_3962.35	3111.44_3111.44	2457.17_2457.17
450	4046.65_4046.65	3128.63_3128.63	2696.06_2696.06
451	3847.62_3847.62	3075.44_3075.44	2474.18_2474.18
452	3896.91_3896.91	3171.72_3171.72	2556.2_2556.2
453	3962.67_3962.67	3160.34_3160.34	2619.27_2619.27
454	3837.32_3837.32	2967.27_2967.27	2472.11_2472.11
455	3919.82_3919.82	3009.86_3009.86	2382.1_2382.1
456	4014.86_4014.86	3141.8_3141.8	2462.12_2462.12
457	3961.49_3961.49	3075.05_3075.05	2547.41_2547.41
458	3922.75_3922.75	3029.24_3029.24	2489_2489
459	3871.57_3871.57	3154.05_3154.05	2453.01_2453.01
460	3908.8_3908.8	3171.92_3171.92	2631.45_2631.45
461	3999.72_3999.72	3208.13_3208.13	2667.86_2667.86
462	3932.47_3932.47	3118.3_3118.3	2485.53_2485.53
463	3933.05_3933.05	3017.55_3017.55	2441.98_2441.98
464	3930.61_3930.61	3180.17_3180.17	2553_2553
465	3968.36_3968.36	3155.29_3155.29	2582.79_2582.79
466	4092.19_4092.19	3307.42_3307.42	2772.9_2772.9
467	3842.69_3842.69	3180.95_3180.95	2579.63_2579.63
468	3916.01_3916.01	3205.06_3205.06	2561.23_2561.23
469	3817.71_3817.71	3031.29_3031.29	2431.34_2431.34
470	3977.42_3977.42	3004.58_3004.58	2345.68_2345.68
471	3930.88_3930.88	3088.07_3088.07	2370.22_2370.22
472	4031.85_4031.85	3001.33_3001.33	2460.16_2460.16
473	3917.92_3917.92	2984.67_2984.67	2470.09_2470.09
474	3837.28_3837.28	3056.63_3056.63	2313.58_2313.58
475	3921.06_3921.06	3024.87_3024.87	2339.29_2339.29
476	3977.86_3977.86	3264.94_3264.94	2557.79_2557.79
477	3887.97_3887.97	3150.92_3150.92	2364.02_2364.02
478	4011.29_4011.29	3089.6_3089.6	2568.84_2568.84
479	3925.46_3925.46	3230.03_3230.03	2348.69_2348.69
480	3994.84_3994.84	3299.81_3299.81	2636.92_2636.92
481	3937.9_3937.9	3170.29_3170.29	2548.98_2548.98
482	3883.61_3883.61	3046.18_3046.18	2322.65_2322.65
483	3949.61_3949.61	3082.5_3082.5	2596.57_2596.57
484	3849_3849	3021.71_3021.71	2472.96_2472.96
485	3905.19_3905.19	3194.98_3194.98	2596.33_2596.33
486	3930.33_3930.33	2831.62_2831.62	2294.56_2294.56
487	3755.33_3755.33	3061.63_3061.63	2596.28_2596.28
488	3958.63_3958.63	3089.53_3089.53	2674.77_2674.77
489	4031.97_4031.97	3198.46_3198.46	2429.66_2429.66
490	3938.12_3938.12	3112.93_3112.93	2550.01_2550.01
491	3933.1_3933.1	3118.89_3118.89	2433.17_2433.17
492	3924.15_3924.15	3034.15_3034.15	2485.98_2485.98
493	4010.28_4010.28	3215.24_3215.24	2405.43_2405.43
494	3842.24_3842.24	3213.15_3213.15	2635.64_2635.64
495	3910.55_3910.55	2964.28_2964.28	2316.3_2316.3
496	3911.97_3911.97	3255.73_3255.73	2436.07_2436.07
497	3974.87_3974.87	3116.35_3116.35	2343.7_2343.7
498	3805.76_3805.76	2954.81_2954.81	2223.56_2223.56
499	3999.77_3999.77	3147.67_3147.67	2373.78_2373.78
500	3954.74_3954.74	3254.7_3254.7	2583.14_2583.14
501	3923.81_3923.81	2848.37_2848.37	2330.41_2330.41
502	3953.26_3953.26	3101.21_3101.21	2569.83_2569.83
503	3908.68_3908.68	2901.08_2901.08	2227.35_2227.35
504	3742.78_3742.78	3095.59_3095.59	2351.82_2351.82
505	4033.11_4033.11	3178.38_3178.38	2634.29_2634.29
506	3856.05_3856.05	3063.02_3063.02	2404.64_2404.64
507	3988.98_3988.98	3158.68_3158.68	2450.18_2450.18
508	3927.91_3927.91	3066.72_3066.72	2498.07_2498.07
509	3954.51_3954.51	3072.96_3072.96	2448.6_2448.6
510	3985.07_3985.07	3190.28_3190.28	2608.15_2608.15
511	3905.87_3905.87	3205.78_3205.78	2583.99_2583.99
512	3901.52_3901.52	3208.53_3208.53	2550.82_2550.82
513	3825.78_3825.78	2931.31_2931.31	2361.2_2361.2
514	3993.12_3993.12	3140.16_3140.16	2325.24_2325.24
515	3899.08_3899.08	3171.34_3171.34	2583.25_2583.25
516	3896.65_3896.65	3097.68_3097.68	2704.58_2704.58
517	3952.34_3952.34	3202.62_3202.62	2523.29_2523.29
518	3917.29_3917.29	3277.72_3277.72	2526.38_2526.38
519	3977.7_3977.7	3329.8_3329.8	2363.41_2363.41
520	3871.77_3871.77	3179.45_3179.45	2576.43_2576.43
521	3854.38_3854.38	2937.93_2937.93	2459.17_2459.17
522	3894.83_3894.83	3221.66_3221.66	2542.76_2542.76
523	3792.65_3792.65	3074_3074	2577.42_2577.42
524	3950.96_3950.96	3026.48_3026.48	2333.5_2333.5
525	3849.78_3849.78	3011.98_3011.98	2270.89_2270.89
526	3998.79_3998.79	3183.69_3183.69	2308.8_2308.8
527	3901.46_3901.46	3048.25_3048.25	2527.2_2527.2
528	3924.18_3924.18	3145.56_3145.56	2474.72_2474.72
529	3929.38_3929.38	3143.66_3143.66	2661.21_2661.21
530	3815.21_3815.21	3080.19_3080.19	2383.28_2383.28
531	3831.77_3831.77	3119.22_3119.22	2587.3_2587.3
532	3840.16_3840.16	2995.47_2995.47	2304.26_2304.26
533	3851.83_3851.83	3091.26_3091.26	2527.6_2527.6
534	3794.97_3794.97	3008.5_3008.5	2458.51_2458.51
535	3941.22_3941.22	3179.88_3179.88	2581.29_2581.29
536	4001.25_4001.25	3093.29_3093.29	2414.53_2414.53
537	3908.33_3908.33	3053.48_3053.48	2407.11_2407.11
538	3979.14_3979.14	3086.6_3086.6	2373.21_2373.21
539	3877.42_3877.42	3106.19_3106.19	2466.5_2466.5
540	3958.94_3958.94	2891.68_2891.68	2214.69_2214.69
541	3910.42_3910.42	3063.05_3063.05	2379.68_2379.68
542	3816.78_3816.78	3141.01_3141.01	2451.31_2451.31
543	3979.01_3979.01	3263.76_3263.76	2667.19_2667.19
544	3835.77_3835.77	3099.64_3099.64	2522.16_2522.16
545	3886.44_3886.44	3146.84_3146.84	2376.12_2376.12
546	3869.68_3869.68	3013_3013	2374.78_2374.78
547	3929.95_3929.95	3200.47_3200.47	2564.33_2564.33
548	3934.29_3934.29	3138.1_3138.1	2443.04_2443.04
549	3859.02_3859.02	3006.85_3006.85	2503.26_2503.26
550	3784.51_3784.51	3038.69_3038.69	2261.57_2261.57
551	3872.31_3872.31	3057.67_3057.67	2393.12_2393.12
552	3853.73_3853.73	3132.66_3132.66	2564.7_2564.7
553	3908.42_3908.42	3087.75_3087.75	2464_2464
554	3952.15_3952.15	3152.89_3152.89	2481.53_2481.53
555	3993.01_3993.01	3148.57_3148.57	2506.51_2506.51
556	3989.81_3989.81	3147.52_3147.52	2484.41_2484.41
557	3837.93_3837.93	3059.26_3059.26	2485.55_2485.55
558	3830.13_3830.13	3095.93_3095.93	2333.74_2333.74
559	4007.21_4007.21	3163.77_3163.77	2456.52_2456.52
560	3995.83_3995.83	3288.54_3288.54	2542.19_2542.19
561	4030.96_4030.96	3192.41_3192.41	2541.88_2541.88
562	4001.26_4001.26	3253.63_3253.63	2376.11_2376.11
563	3917.52_3917.52	3192.47_3192.47	2499.5_2499.5
564	3940.95_3940.95	3135.5_3135.5	2493.05_2493.05
565	3850.75_3850.75	2981.64_2981.64	2493.2_2493.2
566	3952.66_3952.66	3159.82_3159.82	2463.17_2463.17
567	3849.88_3849.88	2987.07_2987.07	2481.73_2481.73
568	4011.76_4011.76	3121.27_3121.27	2424.48_2424.48
569	3995.27_3995.27	2972.92_2972.92	2356.97_2356.97
570	3923.3_3923.3	3208.53_3208.53	2490.13_2490.13
571	3957.44_3957.44	3152.02_3152.02	2569.53_2569.53
572	3917.83_3917.83	3034.23_3034.23	2396.61_2396.61
573	4084.57_4084.57	3167.68_3167.68	2618.68_2618.68
574	3894.91_3894.91	3024.42_3024.42	2549.81_2549.81
575	3897.27_3897.27	2951.56_2951.56	2340.24_2340.24
576	3974.82_3974.82	3234.22_3234.22	2643.67_2643.67
577	4014.55_4014.55	3057.21_3057.21	2519.5_2519.5
578	3967.01_3967.01	3119.6_3119.6	2489.06_2489.06
579	3888.42_3888.42	3106.17_3106.17	2547.97_2547.97
580	3810.37_3810.37	3116.97_3116.97	2605.35_2605.35
581	3937.34_3937.34	3144.83_3144.83	2400.81_2400.81
582	4039.83_4039.83	3270.47_3270.47	2609.9_2609.9
583	3975.61_3975.61	3133.12_3133.12	2486.81_2486.81
584	4051_4051	3147.5_3147.5	2480.69_2480.69
585	3936.95_3936.95	3089.06_3089.06	2441.22_2441.22
586	3873.98_3873.98	2995.95_2995.95	2229.62_2229.62
587	3803.13_3803.13	3105.29_3105.29	2475.26_2475.26
588	3956.51_3956.51	3197.29_3197.29	2575.47_2575.47
589	3914.96_3914.96	3003.22_3003.22	2230.03_2230.03
590	3859.08_3859.08	3028.72_3028.72	2479.4_2479.4
591	3827.43_3827.43	3098.45_3098.45	2494.75_2494.75
592	3921.97_3921.97	3107.6_3107.6	2376.47_2376.47
593	3706.87_3706.87	3041.89_3041.89	2374.77_2374.77
594	3910.35_3910.35	3098.83_3098.83	2492.97_2492.97
595	3876.59_3876.59	3114.52_3114.52	2486.98_2486.98
596	3937.91_3937.91	3112.37_3112.37	2496.62_2496.62
597	3915.26_3915.26	3113.59_3113.59	2524.17_2524.17
598	3863.59_3863.59	3083.84_3083.84	2391.25_2391.25
599	3967.17_3967.17	3304.3_3304.3	2751.15_2751.15
600	3949.99_3949.99	3025.06_3025.06	2438.89_2438.89
601	3981_3981	3096.27_3096.27	2435.69_2435.69
602	3943.88_3943.88	3103.89_3103.89	2547.37_2547.37
603	3949.93_3949.93	3137.17_3137.17	2344.53_2344.53
604	3901.3_3901.3	3215.55_3215.55	2506.67_2506.67
605	3913.2_3913.2	3130.57_3130.57	2445.17_2445.17
606	3897.69_3897.69	3029.83_3029.83	2633.39_2633.39
607	3844.02_3844.02	2986.87_2986.87	2269.17_2269.17
608	3856.41_3856.41	2966.8_2966.8	2238.76_2238.76
609	4042.15_4042.15	3133.43_3133.43	2397.83_2397.83
610	3976.89_3976.89	3305.75_3305.75	2612.34_2612.34
611	4011.34_4011.34	3059.82_3059.82	2499.53_2499.53
612	3868.27_3868.27	3037.97_3037.97	2503.61_2503.61
613	3919.65_3919.65	3123.1_3123.1	2508.92_2508.92
614	3789.14_3789.14	3118.08_3118.08	2584.63_2584.63
615	4017.09_4017.09	3096.49_3096.49	2449.66_2449.66
616	3876.71_3876.71	3078.32_3078.32	2302.55_2302.55
617	3936.3_3936.3	2915.56_2915.56	2317.25_2317.25
618	3893.08_3893.08	3217.22_3217.22	2680.93_2680.93
619	3923.47_3923.47	3186.69_3186.69	2459.97_2459.97
620	3843.59_3843.59	3082.91_3082.91	2348.67_2348.67
621	3969.78_3969.78	3091.82_3091.82	2562.3_2562.3
622	4080.53_4080.53	3092.42_3092.42	2430.54_2430.54
623	3915.22_3915.22	3120.15_3120.15	2500.49_2500.49
624	3994.17_3994.17	3275.59_3275.59	2626.76_2626.76
625	3834.37_3834.37	2958.33_2958.33	2448.53_2448.53
626	3923.07_3923.07	3057.12_3057.12	2595.4_2595.4
627	3937.7_3937.7	3175.27_3175.27	2585.1_2585.1
628	4003.24_4003.24	3051.56_3051.56	2459.33_2459.33
629	3842.4_3842.4	3063.48_3063.48	2489.72_2489.72
630	3873.97_3873.97	3094.91_3094.91	2393.62_2393.62
631	3957.24_3957.24	3145.03_3145.03	2567.16_2567.16
632	3961.03_3961.03	3169.52_3169.52	2448.95_2448.95
633	3940.01_3940.01	3175.74_3175.74	2566.13_2566.13
634	4016.96_4016.96	3130.54_3130.54	2493.57_2493.57
635	3913.32_3913.32	3179.63_3179.63	2576.37_2576.37
636	3943.42_3943.42	3126.35_3126.35	2352.35_2352.35
637	3909.19_3909.19	3112.03_3112.03	2572.49_2572.49
638	3944.93_3944.93	3224.65_3224.65	2401.79_2401.79
639	3924.73_3924.73	2890.37_2890.37	2347.29_2347.29
640	3839.99_3839.99	3058.6_3058.6	2291.16_2291.16
641	3928.66_3928.66	3149.09_3149.09	2493.8_2493.8
642	3899.88_3899.88	3032.17_3032.17	2469.54_2469.54
643	3760.02_3760.02	3021.64_3021.64	2457.05_2457.05
644	3990.5_3990.5	3072.82_3072.82	2397.82_2397.82
645	3904.11_3904.11	3012.81_3012.81	2320.21_2320.21
646	3934.24_3934.24	3097.98_3097.98	2510.53_2510.53
647	3848.07_3848.07	3084.8_3084.8	2345.51_2345.51
648	3884.6_3884.6	3098.11_3098.11	2328.29_2328.29
649	3864.91_3864.91	3235.63_3235.63	2429.81_2429.81
650	3878.67_3878.67	3174.83_3174.83	2407.74_2407.74
651	3955.53_3955.53	3083.89_3083.89	2527.97_2527.97
652	3957.81_3957.81	3191.79_3191.79	2701.37_2701.37
653	3851.88_3851.88	3087.36_3087.36	2532.75_2532.75
654	3882.5_3882.5	3188.93_3188.93	2555.14_2555.14
655	3898.32_3898.32	3140.6_3140.6	2344.07_2344.07
656	4009.33_4009.33	3096.03_3096.03	2400.67_2400.67
657	3922.89_3922.89	3049.49_3049.49	2431.67_2431.67
658	4001.44_4001.44	3193.59_3193.59	2610.88_2610.88
659	3858.66_3858.66	3079.76_3079.76	2435.24_2435.24
660	3851.29_3851.29	3047.37_3047.37	2522.44_2522.44
661	3975.25_3975.25	3125.3_3125.3	2380.7_2380.7
662	4038.19_4038.19	3220.32_3220.32	2673.52_2673.52
663	3929.57_3929.57	3339.49_3339.49	2756.69_2756.69
664	3940.28_3940.28	3109.34_3109.34	2525.12_2525.12
665	3970.24_3970.24	3048.83_3048.83	2277.75_2277.75
666	3914.37_3914.37	3105_3105	2562.17_2562.17
667	3899.17_3899.17	3006.29_3006.29	2568.27_2568.27
668	3918.94_3918.94	3058.74_3058.74	2347.94_2347.94
669	3937.08_3937.08	3068.94_3068.94	2424.59_2424.59
670	3954.31_3954.31	3200.07_3200.07	2496.64_2496.64
671	4000.96_4000.96	3045.71_3045.71	2519.94_2519.94
672	3902.01_3902.01	3090.99_3090.99	2546.94_2546.94
673	3969.84_3969.84	3163.98_3163.98	2501.02_2501.02
674	3842.54_3842.54	3114.88_3114.88	2407.49_2407.49
675	3973.97_3973.97	3208.92_3208.92	2482.47_2482.47
676	3836.94_3836.94	3065.32_3065.32	2483.15_2483.15
677	3960.94_3960.94	3193.95_3193.95	2624_2624
678	3991.63_3991.63	3209.28_3209.28	2619.58_2619.58
679	4023.16_4023.16	3238.89_3238.89	2395.97_2395.97
680	3985.19_3985.19	3063.03_3063.03	2334.27_2334.27
681	3910.02_3910.02	3230.85_3230.85	2480.61_2480.61
682	3899.49_3899.49	3060.73_3060.73	2408.8_2408.8
683	4003.89_4003.89	3344.11_3344.11	2697.01_2697.01
684	3963.46_3963.46	3195.47_3195.47	2431.5_2431.5
685	3907.36_3907.36	3100.09_3100.09	2462.83_2462.83
