a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
595	3775.86_3775.86	2969.15_2969.15	2357.39_2357.39
596	3743.15_3743.15	3061.81_3061.81	2275.6_2275.6
597	3852.53_3852.53	3030.28_3030.28	2314.85_2314.85
598	3831.53_3831.53	3098.4_3098.4	2558.68_2558.68
599	3799.33_3799.33	3003.52_3003.52	2373.38_2373.38
600	3776.57_3776.57	3211.36_3211.36	2506.16_2506.16
601	3844.18_3844.18	3003.35_3003.35	2314.5_2314.5
602	3819.99_3819.99	3087.38_3087.38	2237.83_2237.83
603	3842.44_3842.44	3115.12_3115.12	2355.85_2355.85
604	3760.88_3760.88	3072.05_3072.05	2512.16_2512.16
605	3764.28_3764.28	3153.83_3153.83	2434.82_2434.82
606	3854.6_3854.6	3179.56_3179.56	2645.54_2645.54
607	3791.36_3791.36	3030.34_3030.34	2487.84_2487.84
608	3803.41_3803.41	3078.72_3078.72	2357.97_2357.97
609	3783.46_3783.46	2896.44_2896.44	2282.14_2282.14
610	3864.14_3864.14	2961.64_2961.64	2229.89_2229.89
611	3777.82_3777.82	2948.18_2948.18	2256.98_2256.98
612	3799.97_3799.97	2939.58_2939.58	2391.21_2391.21
613	3757.27_3757.27	3009.63_3009.63	2393.64_2393.64
614	3764.94_3764.94	2929.66_2929.66	2214.87_2214.87
615	3850_3850	3102.59_3102.59	2395.1_2395.1
616	3877.93_3877.93	2953.67_2953.67	2219.93_2219.93
617	3761.69_3761.69	2892.45_2892.45	2222.06_2222.06
618	3778.01_3778.01	3150.94_3150.94	2540.06_2540.06
619	3732.55_3732.55	2883.38_2883.38	2223.87_2223.87
620	3873.6_3873.6	3188.15_3188.15	2555.71_2555.71
621	3785.08_3785.08	2963.72_2963.72	2337.34_2337.34
622	3780.27_3780.27	3005.67_3005.67	2408.17_2408.17
623	3827.9_3827.9	3078.28_3078.28	2340.1_2340.1
624	3780.46_3780.46	3015.35_3015.35	2262.27_2262.27
625	3778.34_3778.34	3041.62_3041.62	2379.85_2379.85
626	3773.38_3773.38	2992.31_2992.31	2278.1_2278.1
627	3804.48_3804.48	3005.88_3005.88	2432.3_2432.3
628	3761.12_3761.12	3034.85_3034.85	2404.89_2404.89
629	3916.35_3916.35	3170.28_3170.28	2458.88_2458.88
630	3775.49_3775.49	3068.09_3068.09	2304.34_2304.34
631	3794.46_3794.46	2826.37_2826.37	2284.69_2284.69
632	3902.54_3902.54	3080.47_3080.47	2410.28_2410.28
633	3897.65_3897.65	3123.34_3123.34	2386.61_2386.61
634	3933.61_3933.61	3188.66_3188.66	2461.79_2461.79
635	3794.99_3794.99	2894.45_2894.45	2375.88_2375.88
636	3909.32_3909.32	3168.03_3168.03	2298.84_2298.84
637	3761_3761	2957.79_2957.79	2291.82_2291.82
638	3682.36_3682.36	2904.22_2904.22	2355.64_2355.64
639	3866.9_3866.9	3135.27_3135.27	2595.96_2595.96
640	3821.82_3821.82	3020.84_3020.84	2352.88_2352.88
641	3847.78_3847.78	3108.55_3108.55	2480.07_2480.07
642	3780.7_3780.7	2985.96_2985.96	2443.58_2443.58
643	3653.84_3653.84	2931.65_2931.65	2241.94_2241.94
644	3762.74_3762.74	3086.1_3086.1	2366.77_2366.77
645	3716.87_3716.87	3090.91_3090.91	2507.96_2507.96
646	3819.41_3819.41	3040.97_3040.97	2385.81_2385.81
647	3732.5_3732.5	2920.04_2920.04	2425.87_2425.87
648	3734.94_3734.94	3009.66_3009.66	2128.71_2128.71
649	3695.3_3695.3	2882.76_2882.76	2179.56_2179.56
650	3793.43_3793.43	3079.36_3079.36	2326.15_2326.15
651	3757.93_3757.93	3006.83_3006.83	2453.75_2453.75
652	3774.78_3774.78	3021.12_3021.12	2384.46_2384.46
653	3772.51_3772.51	3057.95_3057.95	2431.7_2431.7
654	3765.79_3765.79	3170.22_3170.22	2396.02_2396.02
655	3799.05_3799.05	2974.11_2974.11	2301.89_2301.89
656	3862.01_3862.01	3044.2_3044.2	2535.66_2535.66
657	3734.64_3734.64	3003.23_3003.23	2412.05_2412.05
658	3761.93_3761.93	3183.28_3183.28	2530.45_2530.45
659	3780.97_3780.97	3118.3_3118.3	2348.67_2348.67
660	3727.19_3727.19	3083.83_3083.83	2282.72_2282.72
661	3656.06_3656.06	3000.09_3000.09	2411.07_2411.07
662	3670.83_3670.83	2944.87_2944.87	2331.33_2331.33
663	3792.18_3792.18	3016.72_3016.72	2412.86_2412.86
664	3829.51_3829.51	3167.34_3167.34	2536.51_2536.51
665	3797.83_3797.83	3065.04_3065.04	2091.67_2091.67
666	3719.19_3719.19	2947.4_2947.4	2418.61_2418.61
667	3735.46_3735.46	3021.34_3021.34	2526.88_2526.88
668	3791.93_3791.93	3012.7_3012.7	2465.72_2465.72
669	3735.86_3735.86	3134.82_3134.82	2438.01_2438.01
670	3733.59_3733.59	3025.88_3025.88	2320.23_2320.23
671	3842.41_3842.41	3022.3_3022.3	2303.41_2303.41
672	3757.86_3757.86	3009.9_3009.9	2506.18_2506.18
673	3794.98_3794.98	3130.44_3130.44	2529.8_2529.8
674	3741.47_3741.47	3078.24_3078.24	2441.1_2441.1
675	3707.48_3707.48	3010.76_3010.76	2188.72_2188.72
676	3680.9_3680.9	2923.07_2923.07	2396.15_2396.15
677	3695.23_3695.23	2912.44_2912.44	2179.28_2179.28
678	3764.49_3764.49	3047.85_3047.85	2428.09_2428.09
679	3789.46_3789.46	2928.17_2928.17	2377.95_2377.95
680	3801.01_3801.01	2942.59_2942.59	2333.94_2333.94
681	3812.41_3812.41	3086.19_3086.19	2366.87_2366.87
682	3850.36_3850.36	3091.13_3091.13	2518.33_2518.33
683	3804.16_3804.16	3240.54_3240.54	2599.75_2599.75
684	3852.56_3852.56	3135.96_3135.96	2409.44_2409.44
685	3849.13_3849.13	3084.99_3084.99	2459.7_2459.7
686	3841.13_3841.13	3121.23_3121.23	2301_2301
687	3793.44_3793.44	2917.4_2917.4	2498.93_2498.93
688	3830.56_3830.56	2952.3_2952.3	2364.08_2364.08
689	3862.34_3862.34	2947.47_2947.47	2370.93_2370.93
690	3772.04_3772.04	3045.09_3045.09	2240.47_2240.47
691	3753.58_3753.58	3083.39_3083.39	2433.68_2433.68
692	3764.03_3764.03	3032.39_3032.39	2394.35_2394.35
693	3749.55_3749.55	3086.96_3086.96	2453.17_2453.17
694	3779.23_3779.23	3195.01_3195.01	2388.42_2388.42
695	3781.37_3781.37	3041.72_3041.72	2313.58_2313.58
696	3821.19_3821.19	3102.39_3102.39	2425.77_2425.77
697	3813.79_3813.79	2975.16_2975.16	2258.36_2258.36
698	3747.56_3747.56	3055.51_3055.51	2324.25_2324.25
699	3758.24_3758.24	3140.79_3140.79	2424.41_2424.41
700	3764_3764	2990.45_2990.45	2549.64_2549.64
701	3850.53_3850.53	3108.04_3108.04	2250.7_2250.7
702	3845.45_3845.45	2988.64_2988.64	2404.97_2404.97
703	3733.13_3733.13	2913.96_2913.96	2433.38_2433.38
704	3713.41_3713.41	2919.77_2919.77	2336.59_2336.59
705	3750.82_3750.82	3116.77_3116.77	2143.04_2143.04
706	3779.27_3779.27	3041.99_3041.99	2359.9_2359.9
707	3811.17_3811.17	3071.87_3071.87	2387.55_2387.55
708	3754.23_3754.23	3017.54_3017.54	2472.92_2472.92
709	3730.55_3730.55	3017.61_3017.61	2183.4_2183.4
710	3790.39_3790.39	3023.52_3023.52	2305.15_2305.15
711	3780.45_3780.45	2971.48_2971.48	2472.1_2472.1
712	3781.12_3781.12	2966.33_2966.33	2391.6_2391.6
713	3763.33_3763.33	3109.02_3109.02	2350.85_2350.85
714	3854.12_3854.12	2979.09_2979.09	2355.76_2355.76
715	3825.6_3825.6	3107.1_3107.1	2483.04_2483.04
716	3858.16_3858.16	3087.74_3087.74	2465.53_2465.53
717	3878.45_3878.45	3243.6_3243.6	2480.71_2480.71
718	3845.7_3845.7	3025.27_3025.27	2367.98_2367.98
719	3800.57_3800.57	3102.6_3102.6	2227.13_2227.13
720	3762.71_3762.71	2850.15_2850.15	2229.92_2229.92
721	3865.11_3865.11	2980.96_2980.96	2367.83_2367.83
722	3865.49_3865.49	3144.88_3144.88	2269.64_2269.64
723	3874.71_3874.71	3185.92_3185.92	2123.77_2123.77
724	3836.72_3836.72	3078.39_3078.39	2308.94_2308.94
725	3764.44_3764.44	2885.95_2885.95	2318.54_2318.54
726	3693.71_3693.71	2878.78_2878.78	2165.7_2165.7
727	3864.99_3864.99	3090.38_3090.38	2376.27_2376.27
728	3836.29_3836.29	2996.48_2996.48	2272.84_2272.84
729	3705.84_3705.84	3070.68_3070.68	2449.77_2449.77
730	3784.11_3784.11	2992.18_2992.18	2213.14_2213.14
731	3780.32_3780.32	3159.6_3159.6	2540.08_2540.08
732	3771.71_3771.71	3179.3_3179.3	2566.7_2566.7
733	3837.93_3837.93	3000.37_3000.37	2431.47_2431.47
734	3782.86_3782.86	3057.61_3057.61	2530.31_2530.31
735	3851.16_3851.16	3179.52_3179.52	2544.33_2544.33
736	3795.91_3795.91	2959.71_2959.71	2123.01_2123.01
737	3913.86_3913.86	3213.6_3213.6	2517.89_2517.89
738	3851.96_3851.96	3046.25_3046.25	2221.48_2221.48
739	3725.78_3725.78	3027.13_3027.13	2376.88_2376.88
740	3711.25_3711.25	3014.89_3014.89	2269.11_2269.11
741	3812.24_3812.24	3106.13_3106.13	2409.64_2409.64
742	3784.97_3784.97	3006.69_3006.69	2421.88_2421.88
743	3760.44_3760.44	2983.76_2983.76	2301.33_2301.33
744	3905.12_3905.12	3015.83_3015.83	2551.28_2551.28
745	3789.83_3789.83	3131.43_3131.43	2505.65_2505.65
746	3764.89_3764.89	2952.37_2952.37	2332.73_2332.73
747	3826.51_3826.51	3070.55_3070.55	2234.33_2234.33
748	3844.09_3844.09	3074_3074	2461.68_2461.68
749	3799.39_3799.39	3071.54_3071.54	2311.66_2311.66
750	3791.89_3791.89	3040.67_3040.67	2396.03_2396.03
751	3794.71_3794.71	3033.24_3033.24	2216.76_2216.76
752	3784.18_3784.18	3016.24_3016.24	2382.42_2382.42
753	3872.63_3872.63	3184.16_3184.16	2575.01_2575.01
754	3831.36_3831.36	2988.53_2988.53	2362.21_2362.21
755	3874.46_3874.46	3137.74_3137.74	2384.3_2384.3
756	3854.14_3854.14	2957.13_2957.13	2335.92_2335.92
757	3809.96_3809.96	3084.29_3084.29	2268.68_2268.68
758	3728.12_3728.12	3031.56_3031.56	2302.99_2302.99
759	3771.43_3771.43	3006.83_3006.83	2481.59_2481.59
760	3713.01_3713.01	3042.85_3042.85	2332.4_2332.4
761	3898.81_3898.81	3125.26_3125.26	2626.19_2626.19
762	3727.83_3727.83	2941.12_2941.12	2335.7_2335.7
763	3716.88_3716.88	3074.13_3074.13	2279.62_2279.62
764	3812.31_3812.31	3002.16_3002.16	2403.85_2403.85
765	3734.33_3734.33	2929.69_2929.69	2286.44_2286.44
766	3790.53_3790.53	2940.9_2940.9	2364.27_2364.27
767	3803.16_3803.16	3069.61_3069.61	2143.46_2143.46
768	3855.67_3855.67	3128.1_3128.1	2491.83_2491.83
769	3768.72_3768.72	2971.26_2971.26	2325.84_2325.84
770	3833.54_3833.54	3097.85_3097.85	2479.5_2479.5
771	3721.93_3721.93	3039.51_3039.51	2399.16_2399.16
772	3688.94_3688.94	2869.71_2869.71	2269.36_2269.36
773	3647.05_3647.05	2914.53_2914.53	2250.43_2250.43
774	3780.92_3780.92	3001.63_3001.63	2315.96_2315.96
775	3712.68_3712.68	3072.34_3072.34	2552.74_2552.74
776	3823.61_3823.61	2921.12_2921.12	2425.93_2425.93
777	3740.21_3740.21	3003.69_3003.69	2240.97_2240.97
778	3795.62_3795.62	2998.01_2998.01	2395.79_2395.79
779	3728.38_3728.38	2953.12_2953.12	2296.73_2296.73
780	3829.68_3829.68	3016.29_3016.29	2425.33_2425.33
781	3772.26_3772.26	2931.73_2931.73	2312.26_2312.26
782	3751.33_3751.33	2913.87_2913.87	2351.84_2351.84
783	3658.91_3658.91	2919.54_2919.54	2366.26_2366.26
784	3877.26_3877.26	3250.13_3250.13	2379.7_2379.7
785	3676.53_3676.53	2964.49_2964.49	2362.52_2362.52
786	3788.72_3788.72	2924.66_2924.66	2331.67_2331.67
787	3796.34_3796.34	3204.32_3204.32	2549.32_2549.32
788	3752.51_3752.51	2904.49_2904.49	2411.72_2411.72
789	3839_3839	2978.05_2978.05	2389.48_2389.48
790	3760.98_3760.98	2940.3_2940.3	2369.16_2369.16
791	3761.67_3761.67	2912.32_2912.32	2014.34_2014.34
792	3853.14_3853.14	2936.54_2936.54	2436.15_2436.15
793	3823.34_3823.34	3084.24_3084.24	2555.58_2555.58
794	3700.2_3700.2	2913.19_2913.19	2347.98_2347.98
795	3825.7_3825.7	2922.55_2922.55	2428.04_2428.04
796	3805.75_3805.75	2885.44_2885.44	2327.25_2327.25
797	3817.51_3817.51	2930.29_2930.29	2417.48_2417.48
798	3831.44_3831.44	3173.25_3173.25	2491.57_2491.57
799	3740.92_3740.92	3042.51_3042.51	2418.04_2418.04
800	3857.71_3857.71	2831.08_2831.08	2293.81_2293.81
801	3690.68_3690.68	3079.09_3079.09	2395.34_2395.34
802	3647.88_3647.88	2902.29_2902.29	2220.09_2220.09
803	3686.06_3686.06	2998.08_2998.08	2376.11_2376.11
804	3801.09_3801.09	2989.11_2989.11	2363.84_2363.84
805	3844.31_3844.31	3151.73_3151.73	2696.06_2696.06
806	3880.12_3880.12	3096.95_3096.95	2346.87_2346.87
807	3802.53_3802.53	2966.73_2966.73	2306.31_2306.31
808	3767.93_3767.93	2947.36_2947.36	2313.18_2313.18
809	3792.1_3792.1	3013.41_3013.41	2439.64_2439.64
810	3753.99_3753.99	3023.28_3023.28	2382.46_2382.46
811	3822.29_3822.29	3110.31_3110.31	2187.3_2187.3
812	3731.41_3731.41	3032.23_3032.23	2417.84_2417.84
813	3772.98_3772.98	2963.33_2963.33	2255.89_2255.89
814	3836.18_3836.18	3007.57_3007.57	2210.19_2210.19
815	3861.99_3861.99	2991.53_2991.53	2362.31_2362.31
816	3774.06_3774.06	2828.8_2828.8	2171.86_2171.86
817	3707.26_3707.26	2973.45_2973.45	2329.26_2329.26
818	3884.03_3884.03	3105.03_3105.03	2442.77_2442.77
819	3672.1_3672.1	2859.07_2859.07	2386.8_2386.8
820	3801.69_3801.69	2977.69_2977.69	2340.38_2340.38
821	3797.2_3797.2	3063.9_3063.9	2391.23_2391.23
822	3821.82_3821.82	3168.37_3168.37	2165.38_2165.38
823	3834.9_3834.9	2948.17_2948.17	2395.66_2395.66
824	3854.85_3854.85	3093.6_3093.6	2451.32_2451.32
825	3775_3775	2910.97_2910.97	2254.83_2254.83
826	3817.99_3817.99	3108.32_3108.32	2428.16_2428.16
827	3765.1_3765.1	2916.19_2916.19	2224.96_2224.96
828	3761.29_3761.29	3138.56_3138.56	2314.08_2314.08
829	3689.31_3689.31	3025.99_3025.99	2491.01_2491.01
830	3746.97_3746.97	2905.29_2905.29	2391.01_2391.01
831	3828.35_3828.35	2905.7_2905.7	2282.65_2282.65
832	3719.08_3719.08	2899.47_2899.47	2284.69_2284.69
833	3745.22_3745.22	2953.69_2953.69	2485.35_2485.35
834	3824.39_3824.39	2929.66_2929.66	2361.16_2361.16
835	3789.01_3789.01	3012.51_3012.51	2474.87_2474.87
836	3695.61_3695.61	2954.49_2954.49	2409.68_2409.68
837	3882.89_3882.89	3150.76_3150.76	2573.88_2573.88
838	3850.48_3850.48	3141.03_3141.03	2457.26_2457.26
839	3906.4_3906.4	3068.98_3068.98	2449.36_2449.36
840	3811.24_3811.24	3094.83_3094.83	2546.37_2546.37
841	3803.71_3803.71	3113.69_3113.69	2388.8_2388.8
842	3786.55_3786.55	3088.74_3088.74	2317.09_2317.09
843	3856.17_3856.17	2887.53_2887.53	2344.35_2344.35
844	3742.93_3742.93	3019.62_3019.62	2445.93_2445.93
845	3783.2_3783.2	3021.18_3021.18	2299.54_2299.54
846	3739.39_3739.39	3054.08_3054.08	2326.14_2326.14
847	3813.57_3813.57	3124.95_3124.95	2548.4_2548.4
848	3915.09_3915.09	3075.99_3075.99	2374.72_2374.72
849	3753.37_3753.37	3146.7_3146.7	2421.81_2421.81
850	3813.55_3813.55	3207.89_3207.89	2531.96_2531.96
851	3821.89_3821.89	3017.88_3017.88	2133.38_2133.38
852	3814_3814	2890.39_2890.39	2311.92_2311.92
853	3786.77_3786.77	2968.52_2968.52	2333.2_2333.2
854	3688.54_3688.54	2827.56_2827.56	2351.45_2351.45
855	3749.4_3749.4	3058.42_3058.42	2315.6_2315.6
856	3857.65_3857.65	2981.94_2981.94	2386.56_2386.56
857	3770.25_3770.25	3007.91_3007.91	2353.02_2353.02
858	3727.84_3727.84	2913.39_2913.39	2323.32_2323.32
859	3764.37_3764.37	3017.61_3017.61	2416.75_2416.75
860	3810.42_3810.42	3033.89_3033.89	2469.25_2469.25
861	3786.34_3786.34	3108.59_3108.59	2372.38_2372.38
862	3770.62_3770.62	2979.45_2979.45	2459.2_2459.2
863	3848.63_3848.63	3035.62_3035.62	2463.24_2463.24
864	3825.16_3825.16	3209.96_3209.96	2376.25_2376.25
865	3787.15_3787.15	3100.51_3100.51	2608.01_2608.01
866	3862.2_3862.2	3123.66_3123.66	2403.73_2403.73
867	3754.21_3754.21	3072.37_3072.37	2251.71_2251.71
868	3827.56_3827.56	2996.39_2996.39	2300.49_2300.49
869	3837.96_3837.96	3256.14_3256.14	2580.59_2580.59
870	3933.28_3933.28	2967.95_2967.95	2326.58_2326.58
871	3594.73_3594.73	2850.61_2850.61	2097.95_2097.95
872	3799.54_3799.54	3085.51_3085.51	2446.19_2446.19
873	3824.32_3824.32	3066.25_3066.25	2606.55_2606.55
874	3829.98_3829.98	3127.86_3127.86	2536.45_2536.45
875	3795.28_3795.28	3047.38_3047.38	2294.59_2294.59
876	3781.72_3781.72	3045.63_3045.63	2508.94_2508.94
877	3737.61_3737.61	2996.2_2996.2	2400.98_2400.98
878	3694.77_3694.77	2888.27_2888.27	2336.87_2336.87
879	3801.65_3801.65	3022.07_3022.07	2236.64_2236.64
880	3734.02_3734.02	2990.14_2990.14	2211.49_2211.49
881	3722.35_3722.35	2860.49_2860.49	2335.21_2335.21
882	3720.68_3720.68	3008.94_3008.94	2193.14_2193.14
883	3770.51_3770.51	3024.61_3024.61	2181.18_2181.18
884	3761.3_3761.3	3144.09_3144.09	2498.76_2498.76
885	3844.92_3844.92	3124.18_3124.18	2453.59_2453.59
886	3719.61_3719.61	2974.4_2974.4	2334.39_2334.39
887	3749.13_3749.13	2846.81_2846.81	2214.19_2214.19
888	3805.85_3805.85	3036.23_3036.23	2227.08_2227.08
889	3810.41_3810.41	3092.38_3092.38	2413.62_2413.62
890	3885.53_3885.53	3145.95_3145.95	2483.15_2483.15
891	3760.05_3760.05	3065.59_3065.59	2289.55_2289.55
892	3782.14_3782.14	2988.83_2988.83	2369.88_2369.88
893	3754.23_3754.23	3086.6_3086.6	2367.31_2367.31
894	3818.63_3818.63	2996.62_2996.62	2397.68_2397.68
895	3792.98_3792.98	2934.87_2934.87	2223.38_2223.38
896	3759.38_3759.38	2944.53_2944.53	2437.36_2437.36
897	3663.13_3663.13	3021.16_3021.16	2337_2337
898	3736.65_3736.65	3109.33_3109.33	2218.1_2218.1
899	3753.6_3753.6	2905.7_2905.7	2209.82_2209.82
900	3697.47_3697.47	2897.22_2897.22	2361.44_2361.44
901	3682.62_3682.62	2896.59_2896.59	2273.49_2273.49
902	3724.1_3724.1	2806.99_2806.99	2182.32_2182.32
903	3699.58_3699.58	2923.56_2923.56	2322.11_2322.11
904	3820.06_3820.06	3040.06_3040.06	2411.16_2411.16
905	3800.17_3800.17	2946.4_2946.4	2410.6_2410.6
906	3879.14_3879.14	3056.82_3056.82	2383.73_2383.73
907	3781.01_3781.01	2939.46_2939.46	2474.34_2474.34
908	3792.53_3792.53	3120.63_3120.63	2467.75_2467.75
909	3676.12_3676.12	2999.05_2999.05	2328.41_2328.41
910	3646.26_3646.26	2942.2_2942.2	2209.6_2209.6
911	3860.92_3860.92	3134.34_3134.34	2521.67_2521.67
912	3792.99_3792.99	3089.31_3089.31	2589.98_2589.98
913	3801.16_3801.16	3130.27_3130.27	2407.08_2407.08
914	3702.89_3702.89	3026.81_3026.81	2160.59_2160.59
915	3746.33_3746.33	3010.09_3010.09	2378.33_2378.33
916	3762.25_3762.25	3022.06_3022.06	2278.41_2278.41
917	3769.84_3769.84	2979.1_2979.1	2303.15_2303.15
918	3674.06_3674.06	2985.08_2985.08	2180.06_2180.06
919	3726.13_3726.13	3051.96_3051.96	2667.09_2667.09
920	3816.77_3816.77	3035.13_3035.13	2492.66_2492.66
921	3866.32_3866.32	3155.61_3155.61	2392.18_2392.18
922	3827.2_3827.2	2964.87_2964.87	2185.7_2185.7
923	3854.26_3854.26	3137.15_3137.15	2522.8_2522.8
924	3758.45_3758.45	3125.45_3125.45	2322.31_2322.31
925	3772.51_3772.51	3089.5_3089.5	2408.54_2408.54
926	3811.64_3811.64	3024.02_3024.02	2328.42_2328.42
927	3775.48_3775.48	3076.24_3076.24	2258.25_2258.25
928	3770.16_3770.16	3090.82_3090.82	2407.22_2407.22
929	3689.51_3689.51	2900.22_2900.22	2327.12_2327.12
930	3762.29_3762.29	3123.42_3123.42	2293.61_2293.61
931	3828.44_3828.44	3007.51_3007.51	2481.63_2481.63
932	3704.2_3704.2	3023.99_3023.99	2372.75_2372.75
933	3804.06_3804.06	2903.08_2903.08	2229.89_2229.89
934	3793.85_3793.85	3156.06_3156.06	2291.35_2291.35
935	3778.53_3778.53	2950.45_2950.45	2376.99_2376.99
936	3787.62_3787.62	2982.3_2982.3	2469.22_2469.22
937	3823.72_3823.72	2982.9_2982.9	2486.31_2486.31
938	3817.99_3817.99	3110.49_3110.49	2446.69_2446.69
939	3700.83_3700.83	3044.7_3044.7	2379.29_2379.29
940	3734.89_3734.89	3027.32_3027.32	2511.19_2511.19
941	3749.3_3749.3	3055.39_3055.39	2608.97_2608.97
942	3769.52_3769.52	3067.15_3067.15	2263.67_2263.67
943	3724.42_3724.42	3007.67_3007.67	2394.8_2394.8
944	3848.83_3848.83	2999.93_2999.93	2445.23_2445.23
945	3803.92_3803.92	2998.58_2998.58	2398.11_2398.11
946	3790.9_3790.9	2919.96_2919.96	2381.89_2381.89
947	3774.61_3774.61	3080.86_3080.86	2391.86_2391.86
948	3911.37_3911.37	3124.23_3124.23	2394.19_2394.19
949	3839.04_3839.04	2852.35_2852.35	2149.13_2149.13
950	3765.71_3765.71	2988.09_2988.09	2306.11_2306.11
951	3888.94_3888.94	3035.59_3035.59	2485.41_2485.41
952	3785.74_3785.74	3122.08_3122.08	2506.37_2506.37
953	3858.98_3858.98	3062.39_3062.39	2469.2_2469.2
954	3754.02_3754.02	2961.2_2961.2	2122.19_2122.19
955	3856.49_3856.49	2957.55_2957.55	2243.5_2243.5
956	3811.52_3811.52	2980.55_2980.55	2515.68_2515.68
957	3716.53_3716.53	2954.48_2954.48	2314.38_2314.38
958	3771.68_3771.68	3036.99_3036.99	2468.41_2468.41
959	3901.71_3901.71	3152.3_3152.3	2394.94_2394.94
960	3758.86_3758.86	3117.3_3117.3	2442.39_2442.39
961	3890.62_3890.62	3062.62_3062.62	2368.73_2368.73
962	3704.39_3704.39	2996.97_2996.97	2330.54_2330.54
963	3778.87_3778.87	3038.31_3038.31	2453.09_2453.09
964	3739.25_3739.25	3030.46_3030.46	2446.81_2446.81
965	3741.39_3741.39	2879.4_2879.4	2293.32_2293.32
966	3767.81_3767.81	2962.28_2962.28	2269.84_2269.84
967	3786.34_3786.34	2967.12_2967.12	2276.85_2276.85
968	3821.26_3821.26	2970.64_2970.64	2305.88_2305.88
969	3785.29_3785.29	2975.35_2975.35	2463.34_2463.34
970	3779.41_3779.41	2900.07_2900.07	2343.83_2343.83
971	3741.11_3741.11	2821.73_2821.73	2225.13_2225.13
972	3758.19_3758.19	3033.42_3033.42	2477.5_2477.5
973	3741.24_3741.24	2916.72_2916.72	2245.35_2245.35
974	3680.37_3680.37	3037.47_3037.47	2457.2_2457.2
975	3732.44_3732.44	2916.76_2916.76	2274.36_2274.36
976	3763.98_3763.98	3023.32_3023.32	2245.81_2245.81
977	3831.88_3831.88	3000.95_3000.95	2545.04_2545.04
978	3800.9_3800.9	3027.83_3027.83	2380.17_2380.17
979	3768.96_3768.96	3113.36_3113.36	2353.68_2353.68
980	3805.06_3805.06	2995.27_2995.27	2358.01_2358.01
981	3800.18_3800.18	3030.73_3030.73	2384.29_2384.29
982	3788.12_3788.12	3040.08_3040.08	2430.81_2430.81
983	3740.4_3740.4	3002.3_3002.3	2436.16_2436.16
984	3775.27_3775.27	2996.45_2996.45	2236.25_2236.25
985	3696_3696	2945.26_2945.26	2428.35_2428.35
