a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
739	3829.58_3829.58	3025.8_3025.8	2259.77_2259.77
740	3901.81_3901.81	3013.58_3013.58	2502.56_2502.56
741	3998.16_3998.16	3160.58_3160.58	2447.99_2447.99
742	4019.19_4019.19	3090.14_3090.14	2436.65_2436.65
743	3915.32_3915.32	3245.38_3245.38	2314.49_2314.49
744	3872.41_3872.41	3000.44_3000.44	2497.52_2497.52
745	4009.44_4009.44	3057.32_3057.32	2489.29_2489.29
746	3860.09_3860.09	3020.32_3020.32	2450.57_2450.57
747	3859.69_3859.69	3012.09_3012.09	2096.83_2096.83
748	3968.87_3968.87	3181.29_3181.29	2496.18_2496.18
749	3895.78_3895.78	3102.18_3102.18	2355.14_2355.14
750	3930.19_3930.19	3125.25_3125.25	2535.5_2535.5
751	3895.17_3895.17	2881.73_2881.73	2283.02_2283.02
752	3932.69_3932.69	3075.76_3075.76	2536.97_2536.97
753	3888.89_3888.89	3100.29_3100.29	2481.31_2481.31
754	3977.3_3977.3	3335.37_3335.37	2459.53_2459.53
755	3862.75_3862.75	3034.63_3034.63	2280.3_2280.3
756	3910.45_3910.45	3183.46_3183.46	2620.28_2620.28
757	3917.08_3917.08	3054.5_3054.5	2393.5_2393.5
758	3904.69_3904.69	3081.47_3081.47	2191.97_2191.97
759	3750.89_3750.89	3114.38_3114.38	2244.47_2244.47
760	3906.49_3906.49	3026.63_3026.63	2387.46_2387.46
761	3881.04_3881.04	3144.15_3144.15	2666.77_2666.77
762	3891.4_3891.4	3038.79_3038.79	2381.62_2381.62
763	3897.36_3897.36	2987.65_2987.65	2541.17_2541.17
764	3959.39_3959.39	3233.48_3233.48	2542.7_2542.7
765	3857.45_3857.45	2993.69_2993.69	2511.69_2511.69
766	3932.53_3932.53	3009.62_3009.62	2362.08_2362.08
767	4024.59_4024.59	3022.65_3022.65	2409.63_2409.63
768	3916.4_3916.4	3145.46_3145.46	2468.45_2468.45
769	3889.67_3889.67	2997.71_2997.71	2417.97_2417.97
770	3925_3925	3214.23_3214.23	2395.08_2395.08
771	3755.97_3755.97	2999.12_2999.12	2397.91_2397.91
772	4014.96_4014.96	3127.63_3127.63	2498.72_2498.72
773	3889.11_3889.11	2910.71_2910.71	2284.15_2284.15
774	3845.22_3845.22	3050.46_3050.46	2414.28_2414.28
775	3755.64_3755.64	3045.96_3045.96	2384.81_2384.81
776	4020.35_4020.35	3073.45_3073.45	2544_2544
777	3918.87_3918.87	3182.75_3182.75	2580.08_2580.08
778	3928.43_3928.43	3199.26_3199.26	2625.34_2625.34
779	3927.37_3927.37	3059.42_3059.42	2245.78_2245.78
780	3900.44_3900.44	3041.21_3041.21	2280.86_2280.86
781	3920.16_3920.16	3160.55_3160.55	2539.25_2539.25
782	3972.42_3972.42	3156.95_3156.95	2424.42_2424.42
783	3889.69_3889.69	2995.99_2995.99	2382.62_2382.62
784	3790.62_3790.62	3031.38_3031.38	2266.5_2266.5
785	3890.39_3890.39	3053.08_3053.08	2359.46_2359.46
786	3939.51_3939.51	3137.37_3137.37	2587.74_2587.74
787	3927.1_3927.1	3036.52_3036.52	2513.24_2513.24
788	3891.45_3891.45	3014.69_3014.69	2277.59_2277.59
789	3927.4_3927.4	3184.29_3184.29	2430.53_2430.53
790	3902.61_3902.61	2981.8_2981.8	2387.74_2387.74
791	3861.04_3861.04	3084.94_3084.94	2381.9_2381.9
792	3688.79_3688.79	2944.67_2944.67	2354.86_2354.86
793	3948.21_3948.21	3008.21_3008.21	2465.28_2465.28
794	3955.16_3955.16	3041_3041	2125.75_2125.75
795	3764.89_3764.89	2947.3_2947.3	2278.7_2278.7
796	3907.05_3907.05	2952.95_2952.95	2332.08_2332.08
797	3950.21_3950.21	3004.6_3004.6	2179.38_2179.38
798	3960.62_3960.62	3178.92_3178.92	2399.61_2399.61
799	3953.29_3953.29	3044.72_3044.72	2413.6_2413.6
800	3926.39_3926.39	3050.34_3050.34	2405.23_2405.23
801	3979.84_3979.84	3280.14_3280.14	2441.99_2441.99
802	4091.65_4091.65	3225.7_3225.7	2383.5_2383.5
803	3927.11_3927.11	2941.46_2941.46	2328.56_2328.56
804	3933.7_3933.7	3169.32_3169.32	2588.75_2588.75
805	3984.49_3984.49	3258.02_3258.02	2256.39_2256.39
806	3909.31_3909.31	3087.03_3087.03	2515.22_2515.22
807	3948.86_3948.86	3045.15_3045.15	2324.97_2324.97
808	3772.83_3772.83	2991.12_2991.12	2399.26_2399.26
809	3928.44_3928.44	3170.04_3170.04	2460.48_2460.48
810	3748.86_3748.86	3037.83_3037.83	2205.68_2205.68
811	3899.93_3899.93	3141.7_3141.7	2523.83_2523.83
812	3985.59_3985.59	3042.22_3042.22	2420.96_2420.96
813	3883.13_3883.13	3101.62_3101.62	2536.45_2536.45
814	4011.34_4011.34	3267.11_3267.11	2516.97_2516.97
815	3872.2_3872.2	3048.12_3048.12	2281.08_2281.08
816	3904.53_3904.53	3178.79_3178.79	2692.61_2692.61
817	3829.81_3829.81	3052.75_3052.75	2309.9_2309.9
818	3949.71_3949.71	3136.92_3136.92	2382.89_2382.89
819	3915.35_3915.35	3069.7_3069.7	2431.12_2431.12
820	3845.08_3845.08	3001.97_3001.97	2329.16_2329.16
821	3882.74_3882.74	3113.63_3113.63	2441.28_2441.28
822	3936.25_3936.25	3082.1_3082.1	2373.93_2373.93
823	3932.27_3932.27	2988.86_2988.86	2341.99_2341.99
824	3855.45_3855.45	3080.01_3080.01	2384.96_2384.96
825	3996.93_3996.93	3077.8_3077.8	2222.98_2222.98
826	3855.73_3855.73	2991.95_2991.95	2505.14_2505.14
827	4000.34_4000.34	3046.64_3046.64	2625_2625
828	3957.38_3957.38	3130.73_3130.73	2287.2_2287.2
829	3967.99_3967.99	3154.85_3154.85	2436.04_2436.04
830	3990.59_3990.59	3066.06_3066.06	2293.29_2293.29
831	4024.71_4024.71	3230.28_3230.28	2572.68_2572.68
832	3964.16_3964.16	3183.78_3183.78	2417.61_2417.61
833	3934.41_3934.41	2995.61_2995.61	2382.29_2382.29
834	3961.38_3961.38	3104.51_3104.51	2298.86_2298.86
835	3910.58_3910.58	3181.1_3181.1	2445.94_2445.94
836	3893.41_3893.41	3001.13_3001.13	2385.53_2385.53
837	3965.88_3965.88	3274.86_3274.86	2580.85_2580.85
838	4001.15_4001.15	3131.33_3131.33	2413.79_2413.79
839	3834.93_3834.93	3133.93_3133.93	2446.22_2446.22
840	4037.77_4037.77	3139.31_3139.31	2369.33_2369.33
841	3968.04_3968.04	2966.58_2966.58	2339.24_2339.24
842	3858.62_3858.62	3186.8_3186.8	2316.82_2316.82
843	3839.31_3839.31	3052.84_3052.84	2232.21_2232.21
844	3858.82_3858.82	3117.92_3117.92	2496.74_2496.74
845	3966.13_3966.13	3074.79_3074.79	2529.8_2529.8
846	4018.43_4018.43	3377.44_3377.44	2713.67_2713.67
847	3851.16_3851.16	3163.44_3163.44	2392.38_2392.38
848	3888.37_3888.37	3078.71_3078.71	2133.86_2133.86
849	3975.36_3975.36	3096.64_3096.64	2406.96_2406.96
850	3955.54_3955.54	3115.09_3115.09	2449.75_2449.75
851	3928.82_3928.82	3103.37_3103.37	2616.47_2616.47
852	3910.92_3910.92	3201.69_3201.69	2677.23_2677.23
853	3854.05_3854.05	3035.95_3035.95	2252.35_2252.35
854	3913.44_3913.44	2852.94_2852.94	2208.45_2208.45
855	4010.71_4010.71	3057.92_3057.92	2348.9_2348.9
856	3908.74_3908.74	2940.01_2940.01	2268.51_2268.51
857	3945.33_3945.33	2968.45_2968.45	2309.93_2309.93
858	3776.57_3776.57	2934.51_2934.51	2402.18_2402.18
859	3961.33_3961.33	3059.63_3059.63	2579.3_2579.3
860	3874.15_3874.15	3019.15_3019.15	2356.33_2356.33
861	3812.04_3812.04	3086.17_3086.17	2274.02_2274.02
862	3847.6_3847.6	3128.95_3128.95	2539.83_2539.83
863	3907.93_3907.93	3149.1_3149.1	2379.61_2379.61
864	3862.48_3862.48	2930.18_2930.18	2426.86_2426.86
865	3889.63_3889.63	3072.26_3072.26	2441.39_2441.39
866	3786.1_3786.1	3081.13_3081.13	2402.64_2402.64
867	3824.99_3824.99	3009.38_3009.38	2484.72_2484.72
868	3920.55_3920.55	3112.1_3112.1	2541.83_2541.83
869	3816.14_3816.14	3025.25_3025.25	2491.14_2491.14
870	3867.75_3867.75	3093.75_3093.75	2298.06_2298.06
871	3994.89_3994.89	3246.26_3246.26	2351.49_2351.49
872	3948.13_3948.13	2966.18_2966.18	2294.1_2294.1
873	3965_3965	3145.13_3145.13	2360.37_2360.37
874	3990.76_3990.76	3131.17_3131.17	2463.69_2463.69
875	3946.22_3946.22	3139.03_3139.03	2405.14_2405.14
876	3892.78_3892.78	3195.68_3195.68	2482.1_2482.1
877	3934.92_3934.92	3196.53_3196.53	2335.01_2335.01
878	3940.6_3940.6	3156.38_3156.38	2504.21_2504.21
879	3828.1_3828.1	3199.72_3199.72	2443.45_2443.45
880	3989.62_3989.62	3081.11_3081.11	2420.31_2420.31
881	3968.8_3968.8	3081.41_3081.41	2623.48_2623.48
882	3930.02_3930.02	3056.66_3056.66	2358.3_2358.3
883	3944.8_3944.8	2950.88_2950.88	2309.08_2309.08
884	3881.73_3881.73	3095.08_3095.08	2341.38_2341.38
885	3958.65_3958.65	3150.37_3150.37	2546.38_2546.38
886	4066.8_4066.8	3316.07_3316.07	2692.77_2692.77
887	3815.63_3815.63	3016.23_3016.23	2324.43_2324.43
888	3997.32_3997.32	3129.1_3129.1	2488.73_2488.73
889	3916.46_3916.46	3140.47_3140.47	2442.97_2442.97
890	3830.5_3830.5	3056.21_3056.21	2241.79_2241.79
891	3852.1_3852.1	3114.2_3114.2	2391.73_2391.73
892	3994.76_3994.76	3104.09_3104.09	2422.45_2422.45
893	3924.58_3924.58	3150.85_3150.85	2559.11_2559.11
894	3929.06_3929.06	2961.52_2961.52	2476.63_2476.63
895	3844.29_3844.29	2998.25_2998.25	2345.29_2345.29
896	4014.75_4014.75	3161.92_3161.92	2520.62_2520.62
897	3813.73_3813.73	3015.19_3015.19	2347.22_2347.22
898	3993.07_3993.07	3056.36_3056.36	2454.91_2454.91
899	3859.27_3859.27	2941.61_2941.61	2177.99_2177.99
900	3867.98_3867.98	2854.21_2854.21	2141.18_2141.18
901	3942.91_3942.91	3106.9_3106.9	2360.41_2360.41
902	4021.88_4021.88	3186.93_3186.93	2535.14_2535.14
903	3915.49_3915.49	3093.15_3093.15	2347.99_2347.99
904	3985.75_3985.75	3019.93_3019.93	2452.45_2452.45
905	3948.03_3948.03	3022.93_3022.93	2300.45_2300.45
906	3814.32_3814.32	3127_3127	2329.29_2329.29
907	3817.65_3817.65	3149.44_3149.44	2526.43_2526.43
908	3801.56_3801.56	3140.11_3140.11	2585.15_2585.15
909	3931.21_3931.21	3193.41_3193.41	2570.47_2570.47
910	3928.2_3928.2	3128.74_3128.74	2512.21_2512.21
911	3884.4_3884.4	3045.75_3045.75	2265.88_2265.88
912	4050.74_4050.74	3164.22_3164.22	2485.65_2485.65
913	3918.08_3918.08	3150.08_3150.08	2317.72_2317.72
914	3991.94_3991.94	3275.64_3275.64	2590.97_2590.97
915	4016.29_4016.29	2997.94_2997.94	2231.87_2231.87
916	3918.51_3918.51	3154.88_3154.88	2581.68_2581.68
917	3977.48_3977.48	3084.73_3084.73	2443.79_2443.79
918	3978.96_3978.96	3117.71_3117.71	2292.29_2292.29
919	3934.96_3934.96	2984.24_2984.24	2352.67_2352.67
920	3896.14_3896.14	2936.56_2936.56	2335.36_2335.36
921	3869.8_3869.8	3051.84_3051.84	2558.76_2558.76
922	3799.23_3799.23	3093.7_3093.7	2533.4_2533.4
923	3884.18_3884.18	3113.31_3113.31	2410.39_2410.39
924	3815.91_3815.91	3208.82_3208.82	2446.9_2446.9
925	4047.5_4047.5	3097.32_3097.32	2437.98_2437.98
926	3936.89_3936.89	2980.59_2980.59	2220.21_2220.21
927	3953.54_3953.54	2841.04_2841.04	2319.02_2319.02
928	3827.45_3827.45	3011.08_3011.08	2294.78_2294.78
929	3814.04_3814.04	2913.9_2913.9	2260.56_2260.56
930	3824.73_3824.73	3231.34_3231.34	2397.19_2397.19
931	3927.12_3927.12	3158.86_3158.86	2547.16_2547.16
932	3985.43_3985.43	3071.88_3071.88	2378.4_2378.4
933	3974.93_3974.93	3100.11_3100.11	2446.68_2446.68
934	3869.85_3869.85	3052.64_3052.64	2252.86_2252.86
935	3867.32_3867.32	2920.51_2920.51	2354.67_2354.67
936	3958.16_3958.16	3170.2_3170.2	2199.32_2199.32
937	3862.38_3862.38	3133.23_3133.23	2347.4_2347.4
938	3760.2_3760.2	2878.98_2878.98	2288.81_2288.81
939	3916.54_3916.54	2926.41_2926.41	2463.16_2463.16
940	3873.56_3873.56	3203.16_3203.16	2471.48_2471.48
941	3701.76_3701.76	2954.42_2954.42	2272.22_2272.22
942	3786.51_3786.51	3010.46_3010.46	2369.72_2369.72
943	3902.49_3902.49	2980.55_2980.55	2348.12_2348.12
944	3882.8_3882.8	2986.68_2986.68	2389.37_2389.37
945	3957.16_3957.16	3080.14_3080.14	2290.74_2290.74
946	3970.44_3970.44	3109.65_3109.65	2363.77_2363.77
947	3959.73_3959.73	3246.7_3246.7	2578.09_2578.09
948	4013.18_4013.18	3189.9_3189.9	2333.39_2333.39
949	3954.91_3954.91	3191.36_3191.36	2452.37_2452.37
950	3881.02_3881.02	3076.26_3076.26	2225.2_2225.2
951	3980.82_3980.82	3108.43_3108.43	2311.17_2311.17
952	3862.41_3862.41	3042.09_3042.09	2459.81_2459.81
953	3993.66_3993.66	3207.24_3207.24	2467.43_2467.43
954	3916.8_3916.8	3168.16_3168.16	2459.2_2459.2
955	3946.67_3946.67	3254.52_3254.52	2721.9_2721.9
956	3970.19_3970.19	3020.81_3020.81	2384.44_2384.44
957	3936.33_3936.33	3122.9_3122.9	2506.03_2506.03
958	3906.41_3906.41	2925.58_2925.58	2232.18_2232.18
959	4023.96_4023.96	3173.49_3173.49	2374.75_2374.75
960	3964.98_3964.98	3230.73_3230.73	2543.72_2543.72
961	3926.79_3926.79	3112.24_3112.24	2455.37_2455.37
962	4075.93_4075.93	3247.68_3247.68	2342.15_2342.15
963	3969.92_3969.92	3229.94_3229.94	2470.56_2470.56
964	3879.69_3879.69	2900.71_2900.71	2256.38_2256.38
965	3873.53_3873.53	3038.87_3038.87	2490.44_2490.44
966	4014.19_4014.19	3184.13_3184.13	2363.37_2363.37
967	3881.58_3881.58	3269.85_3269.85	2530.21_2530.21
968	3790.85_3790.85	3015.06_3015.06	2452.02_2452.02
969	3944.5_3944.5	3050.28_3050.28	2418.73_2418.73
970	3875.91_3875.91	3063.65_3063.65	2478.93_2478.93
971	3951.71_3951.71	3101.18_3101.18	2329.36_2329.36
972	3986.63_3986.63	3121.85_3121.85	2288.34_2288.34
973	3856.09_3856.09	3008.51_3008.51	2511.57_2511.57
974	4004.03_4004.03	3182.14_3182.14	2410.05_2410.05
975	3908.28_3908.28	2839.59_2839.59	2283.89_2283.89
976	3873.15_3873.15	3138.47_3138.47	2511.1_2511.1
977	3931.86_3931.86	3129.04_3129.04	2357.32_2357.32
978	4013.01_4013.01	2995.08_2995.08	2258.66_2258.66
979	3883.23_3883.23	3188.03_3188.03	2676.91_2676.91
980	3914.93_3914.93	3056.72_3056.72	2365.3_2365.3
981	3905.65_3905.65	3035.58_3035.58	2425.41_2425.41
982	3973.07_3973.07	3115.27_3115.27	2537.73_2537.73
983	3954.49_3954.49	2987.42_2987.42	2314.18_2314.18
984	3984.11_3984.11	3277.89_3277.89	2584.18_2584.18
985	3920.43_3920.43	3179.34_3179.34	2550.49_2550.49
986	3976.48_3976.48	3049.28_3049.28	2437.51_2437.51
987	3870.81_3870.81	3204.03_3204.03	2474.78_2474.78
988	3935.79_3935.79	3142.37_3142.37	2473.58_2473.58
989	3893.13_3893.13	3116.16_3116.16	2370.87_2370.87
990	3891.34_3891.34	2940.19_2940.19	2233.73_2233.73
991	3901.04_3901.04	3188.08_3188.08	2357.22_2357.22
992	3845.93_3845.93	2873.47_2873.47	2229.82_2229.82
993	3866.13_3866.13	3148.7_3148.7	2232.51_2232.51
994	3876.96_3876.96	3148.48_3148.48	2247.2_2247.2
995	3979.33_3979.33	3009.58_3009.58	2364.17_2364.17
996	4020.81_4020.81	3107.93_3107.93	2429.33_2429.33
997	3912.66_3912.66	3010.27_3010.27	2296.82_2296.82
998	3926.98_3926.98	3125.37_3125.37	2456.69_2456.69
999	3926.51_3926.51	3161.36_3161.36	2459.37_2459.37
1000	3896.25_3896.25	3095.57_3095.57	2499.67_2499.67
1001	3993.55_3993.55	3122.66_3122.66	2606.3_2606.3
1002	3827.73_3827.73	2933.2_2933.2	2244.55_2244.55
1003	3823.04_3823.04	3131.2_3131.2	2324.95_2324.95
1004	3927.79_3927.79	2943.89_2943.89	2269.63_2269.63
1005	3816.87_3816.87	2956.29_2956.29	2463.28_2463.28
1006	3927.18_3927.18	3333.64_3333.64	2410.36_2410.36
1007	3882.91_3882.91	3061.67_3061.67	2536.65_2536.65
1008	3900.3_3900.3	3108.01_3108.01	2550.52_2550.52
1009	3971.26_3971.26	3039.49_3039.49	2353.62_2353.62
1010	3875.71_3875.71	3054.07_3054.07	2559.13_2559.13
1011	3793.89_3793.89	2978.2_2978.2	2303.3_2303.3
1012	3912.95_3912.95	2968.08_2968.08	2284.12_2284.12
1013	3964.63_3964.63	3092.17_3092.17	2583.3_2583.3
1014	3908.31_3908.31	3208.73_3208.73	2354.28_2354.28
1015	3748.25_3748.25	2932.52_2932.52	2318.4_2318.4
1016	3885.18_3885.18	3058.3_3058.3	2453.34_2453.34
1017	3874.43_3874.43	3135.68_3135.68	2534.33_2534.33
1018	3831.86_3831.86	3085.57_3085.57	2479.71_2479.71
1019	3949.29_3949.29	3165.89_3165.89	2531.22_2531.22
1020	3931.61_3931.61	3067.47_3067.47	2289.39_2289.39
1021	3915.91_3915.91	3028.82_3028.82	2374.12_2374.12
1022	3791.71_3791.71	3111.22_3111.22	2309.75_2309.75
1023	4048.91_4048.91	3055.47_3055.47	2396.32_2396.32
1024	4039.95_4039.95	3170.76_3170.76	2335.42_2335.42
1025	3911.12_3911.12	3147.07_3147.07	2380.13_2380.13
1026	3919.9_3919.9	3055.11_3055.11	2518.14_2518.14
1027	3977.8_3977.8	3044.48_3044.48	2183.79_2183.79
1028	3973.21_3973.21	3056.77_3056.77	2190.7_2190.7
1029	4015.4_4015.4	3267.72_3267.72	2588.24_2588.24
1030	3931.53_3931.53	3065.52_3065.52	2216.76_2216.76
1031	3967.86_3967.86	3161.49_3161.49	2325.21_2325.21
1032	3966.35_3966.35	3136.59_3136.59	2502.71_2502.71
1033	3961.75_3961.75	3011.64_3011.64	2392.32_2392.32
1034	3938.51_3938.51	2994.11_2994.11	2216.38_2216.38
1035	3945.4_3945.4	3162.46_3162.46	2585.54_2585.54
1036	3799.49_3799.49	3158.08_3158.08	2538.24_2538.24
1037	3798.21_3798.21	2990.96_2990.96	2240.11_2240.11
1038	3797.03_3797.03	2993.9_2993.9	2421.77_2421.77
1039	3856.08_3856.08	3016.84_3016.84	2237.75_2237.75
1040	3798.33_3798.33	3028.59_3028.59	2435.67_2435.67
1041	3991.09_3991.09	3216.03_3216.03	2700.5_2700.5
1042	3735.57_3735.57	2925.46_2925.46	2287.43_2287.43
1043	3995.06_3995.06	3214.3_3214.3	2400.75_2400.75
1044	3803.61_3803.61	3088.88_3088.88	2503.16_2503.16
1045	3925.05_3925.05	3031.98_3031.98	2375.99_2375.99
1046	3916.02_3916.02	3148.98_3148.98	2446.86_2446.86
1047	3997.71_3997.71	3102.18_3102.18	2288.31_2288.31
1048	3907.53_3907.53	3301.86_3301.86	2474.58_2474.58
1049	3747.68_3747.68	2987.3_2987.3	2433.82_2433.82
1050	3762.17_3762.17	2993.69_2993.69	2438.16_2438.16
1051	3926.53_3926.53	3012.11_3012.11	2222.04_2222.04
1052	3878.15_3878.15	3164.33_3164.33	2466.82_2466.82
1053	3796.64_3796.64	3051.92_3051.92	2440.66_2440.66
1054	3746.07_3746.07	3018.58_3018.58	2454.49_2454.49
1055	3908.04_3908.04	3147.43_3147.43	2546.21_2546.21
1056	3862.96_3862.96	2960.91_2960.91	2417.87_2417.87
1057	3848.08_3848.08	2937.15_2937.15	2361.39_2361.39
1058	3920.33_3920.33	3073.2_3073.2	2395.01_2395.01
1059	3974.31_3974.31	3134.66_3134.66	2464.78_2464.78
1060	3968.64_3968.64	3079.01_3079.01	2332.75_2332.75
1061	3926.52_3926.52	3049.09_3049.09	2457.86_2457.86
1062	3987.35_3987.35	3159.83_3159.83	2658.32_2658.32
1063	3952.15_3952.15	3058.88_3058.88	2510.86_2510.86
1064	3899.92_3899.92	3122.36_3122.36	2464.33_2464.33
1065	3863.83_3863.83	3024.21_3024.21	2379.43_2379.43
1066	3916.97_3916.97	3165.45_3165.45	2505.5_2505.5
1067	3907.88_3907.88	3119.22_3119.22	2571.5_2571.5
1068	3832.17_3832.17	3027.97_3027.97	2550.13_2550.13
1069	3848.11_3848.11	3078.2_3078.2	2439.43_2439.43
1070	3934.22_3934.22	2964.16_2964.16	2425.18_2425.18
1071	3848.31_3848.31	3211.3_3211.3	2437.43_2437.43
1072	3811.29_3811.29	2915.56_2915.56	2398.32_2398.32
1073	3914.67_3914.67	3110.3_3110.3	2436.99_2436.99
1074	3795.68_3795.68	3053.75_3053.75	2301.04_2301.04
1075	3869.72_3869.72	3025.56_3025.56	2395.97_2395.97
1076	3975.6_3975.6	3153.72_3153.72	2436.42_2436.42
1077	3877.74_3877.74	3052.78_3052.78	2409.55_2409.55
1078	3793.94_3793.94	3055.57_3055.57	2311.87_2311.87
1079	3856.22_3856.22	3042.86_3042.86	2299.39_2299.39
1080	3901.73_3901.73	3036.8_3036.8	2374.94_2374.94
1081	3793.33_3793.33	3058.11_3058.11	2387.67_2387.67
1082	3840.74_3840.74	3024.44_3024.44	2336.54_2336.54
1083	3793.5_3793.5	3011.17_3011.17	2398.34_2398.34
1084	3906.97_3906.97	2991.52_2991.52	2258.65_2258.65
1085	3959.7_3959.7	3048.55_3048.55	2426.15_2426.15
1086	3776.95_3776.95	3098.9_3098.9	2589.09_2589.09
1087	3795.18_3795.18	2881.62_2881.62	2327.92_2327.92
1088	3911.94_3911.94	2993.16_2993.16	2372.61_2372.61
1089	3812.77_3812.77	3076.27_3076.27	2390.78_2390.78
1090	3923.93_3923.93	3098.97_3098.97	2420.47_2420.47
1091	3851.13_3851.13	3045.6_3045.6	2236.06_2236.06
1092	3802.09_3802.09	3048.55_3048.55	2400.08_2400.08
1093	3991.51_3991.51	3216.97_3216.97	2384.41_2384.41
1094	3930.3_3930.3	3227.86_3227.86	2389.86_2389.86
1095	3867.4_3867.4	3096.63_3096.63	2301.34_2301.34
1096	3882.52_3882.52	3118.02_3118.02	2533.74_2533.74
1097	3831.18_3831.18	3119.06_3119.06	2307.48_2307.48
1098	3950.35_3950.35	3069.63_3069.63	2408.2_2408.2
1099	3982.81_3982.81	3094.78_3094.78	2489.89_2489.89
1100	3931.31_3931.31	3060.6_3060.6	2502.05_2502.05
1101	3791.85_3791.85	3105.24_3105.24	2535.57_2535.57
1102	3917.38_3917.38	3018.84_3018.84	2340.19_2340.19
1103	3933.75_3933.75	3121.82_3121.82	2308.96_2308.96
1104	3934.6_3934.6	3088.58_3088.58	2504.37_2504.37
1105	3962.03_3962.03	3049.38_3049.38	2330.12_2330.12
1106	4034.23_4034.23	3122.7_3122.7	2392.39_2392.39
1107	3917.3_3917.3	3217.29_3217.29	2430.36_2430.36
1108	3930.5_3930.5	3073.02_3073.02	2397.11_2397.11
1109	4017.23_4017.23	3076.8_3076.8	2086.86_2086.86
1110	3964.62_3964.62	3281.08_3281.08	2421.42_2421.42
1111	3968.49_3968.49	3062.28_3062.28	2230.34_2230.34
1112	3989.12_3989.12	3046.77_3046.77	2238.21_2238.21
1113	3855.02_3855.02	3011.35_3011.35	2389.8_2389.8
1114	3928.04_3928.04	3167.02_3167.02	2350.79_2350.79
1115	3963.96_3963.96	3008.05_3008.05	2437.42_2437.42
1116	4021.78_4021.78	3166.39_3166.39	2481.66_2481.66
1117	3943.98_3943.98	3113.9_3113.9	2497.66_2497.66
1118	3970.25_3970.25	3151.94_3151.94	2355.33_2355.33
1119	3883.5_3883.5	3155.66_3155.66	2502.1_2502.1
1120	3870.65_3870.65	3038.35_3038.35	2367.7_2367.7
1121	3993.36_3993.36	3075.02_3075.02	2462.86_2462.86
1122	4008.02_4008.02	3125.79_3125.79	2275.55_2275.55
1123	3908.26_3908.26	2954.57_2954.57	2495.27_2495.27
1124	3987.44_3987.44	3275.28_3275.28	2417.79_2417.79
1125	3989.76_3989.76	3135.49_3135.49	2308.14_2308.14
1126	3902.73_3902.73	3034.73_3034.73	2484.45_2484.45
1127	3986.83_3986.83	3150.69_3150.69	2508.31_2508.31
1128	3952.09_3952.09	3084.65_3084.65	2491.13_2491.13
1129	3837.81_3837.81	3049.2_3049.2	2420.7_2420.7
1130	3894.69_3894.69	3096.96_3096.96	2343.29_2343.29
