a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
811	3966.04_3966.04	3034.01_3034.01	2505.22_2505.22
812	3914.58_3914.58	3001.22_3001.22	2406.51_2406.51
813	3951.92_3951.92	3189.73_3189.73	2358.42_2358.42
814	4027.07_4027.07	2979.97_2979.97	2228.89_2228.89
815	3889.71_3889.71	2941.28_2941.28	2305.74_2305.74
816	3627.75_3627.75	2904.36_2904.36	2200.8_2200.8
817	3820.04_3820.04	3017.34_3017.34	2380.58_2380.58
818	3711.79_3711.79	2963.29_2963.29	2465.92_2465.92
819	3905.21_3905.21	3150.82_3150.82	2612.88_2612.88
820	3900.89_3900.89	3016.81_3016.81	2255.44_2255.44
821	3739.22_3739.22	2896.74_2896.74	2261.94_2261.94
822	3968.86_3968.86	3112.81_3112.81	2072.77_2072.77
823	3711.59_3711.59	2857.1_2857.1	2313.5_2313.5
824	3812.72_3812.72	3062.38_3062.38	2394.84_2394.84
825	3874.72_3874.72	3152.16_3152.16	2646.48_2646.48
826	3893.62_3893.62	2968.88_2968.88	2466.81_2466.81
827	3934.33_3934.33	3069.85_3069.85	2420.28_2420.28
828	3792.25_3792.25	3030.78_3030.78	2228.44_2228.44
829	3854.22_3854.22	3016.71_3016.71	2339.69_2339.69
830	3937.45_3937.45	2991.04_2991.04	2502.88_2502.88
831	3948.5_3948.5	2999.08_2999.08	2464.57_2464.57
832	3872.2_3872.2	3060.16_3060.16	2359.56_2359.56
833	3794.03_3794.03	2917.49_2917.49	2450.65_2450.65
834	3922.16_3922.16	3257.74_3257.74	2491.76_2491.76
835	3848.29_3848.29	3077.37_3077.37	2313.17_2313.17
836	3743.54_3743.54	2989.22_2989.22	2426.54_2426.54
837	3870.85_3870.85	3208.23_3208.23	2615.52_2615.52
838	3884.42_3884.42	3050.89_3050.89	2381.03_2381.03
839	3929.61_3929.61	3048.39_3048.39	2356.18_2356.18
840	3772.21_3772.21	3076.81_3076.81	2439.98_2439.98
841	3877.46_3877.46	3112.1_3112.1	2374.55_2374.55
842	3898.33_3898.33	2907.98_2907.98	2260.79_2260.79
843	3997.45_3997.45	3237.67_3237.67	2562.22_2562.22
844	3879.4_3879.4	3085.65_3085.65	2620.95_2620.95
845	3905.77_3905.77	3068.03_3068.03	2388.21_2388.21
846	3847.47_3847.47	3029.49_3029.49	2517.8_2517.8
847	3883.53_3883.53	2986.44_2986.44	2319.88_2319.88
848	3908.61_3908.61	3128.34_3128.34	2404.55_2404.55
849	3970.7_3970.7	3002.16_3002.16	2116.77_2116.77
850	3954.99_3954.99	3016.35_3016.35	2276.12_2276.12
851	4056.59_4056.59	3099.52_3099.52	2405.81_2405.81
852	3777.13_3777.13	3051.33_3051.33	2344.25_2344.25
853	3963.27_3963.27	3166.48_3166.48	2556.29_2556.29
854	3758.03_3758.03	2853.53_2853.53	2206.27_2206.27
855	3837.72_3837.72	3036.14_3036.14	2274.26_2274.26
856	3642.7_3642.7	2809.91_2809.91	2120.08_2120.08
857	4011.31_4011.31	3065.78_3065.78	2255.04_2255.04
858	3942.78_3942.78	3070.45_3070.45	2535.78_2535.78
859	3938.03_3938.03	2995.6_2995.6	2352.21_2352.21
860	3875.09_3875.09	3035.17_3035.17	2217.22_2217.22
861	3884.2_3884.2	3046.11_3046.11	2455.96_2455.96
862	3948.89_3948.89	3005.13_3005.13	2490.72_2490.72
863	3781.63_3781.63	3022.09_3022.09	2157.91_2157.91
864	3945.1_3945.1	3163.31_3163.31	2554.03_2554.03
865	3944.1_3944.1	3111.92_3111.92	2238.62_2238.62
866	3919.64_3919.64	3051.92_3051.92	2345.34_2345.34
867	3924.21_3924.21	3274.65_3274.65	2588.18_2588.18
868	3789.13_3789.13	3097.64_3097.64	2306.03_2306.03
869	3852.39_3852.39	3079.57_3079.57	2413.51_2413.51
870	3887.12_3887.12	3102.91_3102.91	2450.74_2450.74
871	3847.55_3847.55	2998.29_2998.29	2224.5_2224.5
872	3786.93_3786.93	3025.22_3025.22	2262.38_2262.38
873	3889.72_3889.72	3094.28_3094.28	2399.34_2399.34
874	3856.14_3856.14	3010.19_3010.19	2370.17_2370.17
875	3708.74_3708.74	2962.9_2962.9	2371.15_2371.15
876	3842.49_3842.49	3100.78_3100.78	2448.12_2448.12
877	3910.99_3910.99	2890.05_2890.05	2414_2414
878	3842.21_3842.21	3161.02_3161.02	2527.55_2527.55
879	3752.7_3752.7	3010.87_3010.87	2480.58_2480.58
880	3779.5_3779.5	3037.12_3037.12	2454.66_2454.66
881	3860.77_3860.77	3099.76_3099.76	2190.65_2190.65
882	3920.05_3920.05	3165.27_3165.27	2467.13_2467.13
883	3762.41_3762.41	3026.61_3026.61	2210.27_2210.27
884	3803.09_3803.09	2980.46_2980.46	2455.41_2455.41
885	3829.65_3829.65	3017.52_3017.52	2433.18_2433.18
886	3832.35_3832.35	3108.33_3108.33	2527.3_2527.3
887	3881.63_3881.63	3108.18_3108.18	2445.3_2445.3
888	3963.55_3963.55	2896.15_2896.15	2386.82_2386.82
889	3802.71_3802.71	3101.71_3101.71	2476.88_2476.88
890	3826.14_3826.14	2979.18_2979.18	2348.27_2348.27
891	3919.56_3919.56	3049.29_3049.29	2281.33_2281.33
892	3980.37_3980.37	3080.81_3080.81	2317.56_2317.56
893	4007.19_4007.19	3214.67_3214.67	2408.54_2408.54
894	3968.32_3968.32	2995.11_2995.11	2383.55_2383.55
895	3880.3_3880.3	3106.6_3106.6	2374.5_2374.5
896	3710.21_3710.21	2925.45_2925.45	2311.34_2311.34
897	3749.71_3749.71	2794.4_2794.4	2291.45_2291.45
898	3896.92_3896.92	3105.93_3105.93	2392.11_2392.11
899	4018.61_4018.61	3066.68_3066.68	2200.26_2200.26
900	3788.52_3788.52	3120.79_3120.79	2582.33_2582.33
901	3908.72_3908.72	3146.75_3146.75	2495.54_2495.54
902	3805.69_3805.69	3070.88_3070.88	2405.96_2405.96
903	3749.69_3749.69	2988.38_2988.38	2367.38_2367.38
904	3824.48_3824.48	3029.46_3029.46	2346.01_2346.01
905	3823.48_3823.48	2918.74_2918.74	2268.2_2268.2
906	3817.13_3817.13	3012.12_3012.12	2409.19_2409.19
907	3802.45_3802.45	2945.49_2945.49	2426.6_2426.6
908	3865.71_3865.71	2922.6_2922.6	2232.86_2232.86
909	3943.4_3943.4	3054.56_3054.56	2506.92_2506.92
910	3908.34_3908.34	3075.59_3075.59	2445.51_2445.51
911	3917.84_3917.84	3120.09_3120.09	2426.28_2426.28
912	3806.71_3806.71	3159.25_3159.25	2212.73_2212.73
913	3851.49_3851.49	3085.24_3085.24	2364_2364
914	3901.09_3901.09	2934.76_2934.76	2317.53_2317.53
915	3823_3823	3028.74_3028.74	2319.26_2319.26
916	3961.36_3961.36	3146.28_3146.28	2602.86_2602.86
917	3896.24_3896.24	2973.1_2973.1	2301.82_2301.82
918	3877.73_3877.73	3042.62_3042.62	2442.89_2442.89
919	3997.05_3997.05	3233.23_3233.23	2550.2_2550.2
920	3831.42_3831.42	2982.32_2982.32	2404.54_2404.54
921	4060.74_4060.74	3169.31_3169.31	2557.43_2557.43
922	3943.39_3943.39	2992.31_2992.31	2253.86_2253.86
923	3959.6_3959.6	3295.41_3295.41	2535.86_2535.86
924	3906.48_3906.48	3053.56_3053.56	2298.2_2298.2
925	3865.52_3865.52	2955.16_2955.16	2073.1_2073.1
926	3895.94_3895.94	2998.6_2998.6	2457.62_2457.62
927	3992.98_3992.98	3060.89_3060.89	2305.99_2305.99
928	3906.05_3906.05	3149.09_3149.09	2566.1_2566.1
929	3868.21_3868.21	2953.86_2953.86	2292.2_2292.2
930	3932.06_3932.06	2996.93_2996.93	2199.03_2199.03
931	3906.73_3906.73	3072.83_3072.83	2387.73_2387.73
932	3950.23_3950.23	3184.5_3184.5	2544.41_2544.41
933	3870.24_3870.24	3087.34_3087.34	2507.98_2507.98
934	3883.38_3883.38	3221.16_3221.16	2526.82_2526.82
935	3699.57_3699.57	3036.46_3036.46	2327.14_2327.14
936	3918.63_3918.63	3136.06_3136.06	2235.99_2235.99
937	3855.39_3855.39	3014.75_3014.75	2298.37_2298.37
938	3787.03_3787.03	3031.73_3031.73	2219.04_2219.04
939	3909.18_3909.18	2996.39_2996.39	2261.95_2261.95
940	3750_3750	2942.32_2942.32	2377.41_2377.41
941	4002.52_4002.52	3077.13_3077.13	2580.74_2580.74
942	3881.08_3881.08	3138.37_3138.37	2586.26_2586.26
943	3865_3865	3037.93_3037.93	2277.9_2277.9
944	3803.62_3803.62	2885.09_2885.09	2344.01_2344.01
945	3852.81_3852.81	3040.44_3040.44	2178.94_2178.94
946	3942.58_3942.58	3048.07_3048.07	2394.22_2394.22
947	3921.02_3921.02	3096.83_3096.83	2325.17_2325.17
948	3798.98_3798.98	2895.61_2895.61	2258.65_2258.65
949	3712.21_3712.21	2851.27_2851.27	2190.93_2190.93
950	3798.03_3798.03	3005.42_3005.42	2367.08_2367.08
951	3864.85_3864.85	2966.41_2966.41	2403.93_2403.93
952	3895.2_3895.2	3094.65_3094.65	2396.83_2396.83
953	3968.85_3968.85	3061.33_3061.33	2470.42_2470.42
954	3848.51_3848.51	3042.57_3042.57	2433.3_2433.3
955	3946.73_3946.73	3166.06_3166.06	2105.15_2105.15
956	3873.3_3873.3	2928.22_2928.22	2363.8_2363.8
957	3930.16_3930.16	3045.56_3045.56	2449.18_2449.18
958	3885.38_3885.38	2985.88_2985.88	2463.83_2463.83
959	3898.68_3898.68	3198.42_3198.42	2272.12_2272.12
960	3662.41_3662.41	2974.7_2974.7	2256.57_2256.57
961	3918.23_3918.23	2984.7_2984.7	2277.48_2277.48
962	4010.6_4010.6	3208.03_3208.03	2506.17_2506.17
963	3723.53_3723.53	2930.24_2930.24	2282.7_2282.7
964	3895.14_3895.14	3172.17_3172.17	2491.66_2491.66
965	3796.35_3796.35	2971.13_2971.13	2388.94_2388.94
966	3820.2_3820.2	3016.74_3016.74	2376.95_2376.95
967	3857.3_3857.3	3135.64_3135.64	2345.37_2345.37
968	3817.8_3817.8	2983.47_2983.47	2390.7_2390.7
969	3701.74_3701.74	2894.21_2894.21	2374.57_2374.57
970	3788.09_3788.09	3006.13_3006.13	2278.66_2278.66
971	3782.04_3782.04	3024.91_3024.91	2329.56_2329.56
972	3698.81_3698.81	2959.92_2959.92	2292.75_2292.75
973	3754.41_3754.41	2950.41_2950.41	2424.16_2424.16
974	3819.52_3819.52	2917.02_2917.02	2261.95_2261.95
975	3704.61_3704.61	2900.57_2900.57	2350.76_2350.76
976	3849.77_3849.77	3079.92_3079.92	2447.38_2447.38
977	3709.72_3709.72	2974.35_2974.35	2344.31_2344.31
978	3935.59_3935.59	3016.81_3016.81	2445.31_2445.31
979	3800.97_3800.97	3148.27_3148.27	2638.33_2638.33
980	3782.83_3782.83	2937.51_2937.51	2474.01_2474.01
981	3828.67_3828.67	3044.43_3044.43	2274.46_2274.46
982	3849.93_3849.93	3113.66_3113.66	2506.11_2506.11
983	3795.33_3795.33	3098.99_3098.99	2472.52_2472.52
984	3871.76_3871.76	3089.12_3089.12	2385.93_2385.93
985	3859.94_3859.94	3015.76_3015.76	2180.13_2180.13
986	3930.42_3930.42	3114.07_3114.07	2265.21_2265.21
987	3745.27_3745.27	3094.38_3094.38	2399.93_2399.93
988	3844.5_3844.5	2928.25_2928.25	2302.93_2302.93
989	3934.54_3934.54	3051.33_3051.33	2337.14_2337.14
990	3870.93_3870.93	3016.96_3016.96	2372.58_2372.58
991	3937.44_3937.44	3176.01_3176.01	2369.43_2369.43
992	3846.24_3846.24	3156.08_3156.08	2440.29_2440.29
993	3754.17_3754.17	2826.71_2826.71	2090.6_2090.6
994	3836.32_3836.32	2973.59_2973.59	2312.65_2312.65
995	3829.62_3829.62	3195.17_3195.17	2338.09_2338.09
996	3780.5_3780.5	3008.73_3008.73	2379.69_2379.69
997	3889.14_3889.14	3018.83_3018.83	2328_2328
998	3989.49_3989.49	2989.29_2989.29	2327.46_2327.46
999	3758.52_3758.52	3028.58_3028.58	2272.36_2272.36
1000	4000.13_4000.13	3102.21_3102.21	2381.28_2381.28
1001	3739.82_3739.82	3023.62_3023.62	2496.72_2496.72
1002	3860.17_3860.17	3108.17_3108.17	2223.68_2223.68
1003	3855.19_3855.19	2974.07_2974.07	2392.73_2392.73
1004	3788.68_3788.68	3102.57_3102.57	2394.06_2394.06
1005	3777.35_3777.35	3013.46_3013.46	2525.93_2525.93
1006	3604.18_3604.18	2733.4_2733.4	2275.91_2275.91
1007	4022.9_4022.9	3208.08_3208.08	2464.67_2464.67
1008	3872.18_3872.18	3007.68_3007.68	2351.44_2351.44
1009	3915.64_3915.64	2999.6_2999.6	2206.18_2206.18
1010	3816.95_3816.95	2944.72_2944.72	2322.78_2322.78
1011	3892.79_3892.79	3101.82_3101.82	2342.97_2342.97
1012	3854.11_3854.11	2855.41_2855.41	2215.38_2215.38
1013	3902.87_3902.87	3051.5_3051.5	2328.84_2328.84
1014	3947.23_3947.23	2903.92_2903.92	2292.64_2292.64
1015	3900.43_3900.43	3083.41_3083.41	2492.54_2492.54
1016	3798.5_3798.5	2969.32_2969.32	2438.63_2438.63
1017	3682.94_3682.94	2852.37_2852.37	2167.83_2167.83
1018	3904.43_3904.43	3030.06_3030.06	2397.32_2397.32
1019	3852.13_3852.13	3215.92_3215.92	2606.88_2606.88
1020	3737.23_3737.23	2973.09_2973.09	2394.12_2394.12
1021	3884.09_3884.09	2974.24_2974.24	2225.51_2225.51
1022	3841.31_3841.31	3105.3_3105.3	2365.19_2365.19
1023	3954.1_3954.1	3119.98_3119.98	2512.68_2512.68
1024	3905.89_3905.89	2841.95_2841.95	2253.02_2253.02
1025	3987.49_3987.49	3073.17_3073.17	2432.62_2432.62
1026	3969.28_3969.28	3209.82_3209.82	2430.74_2430.74
1027	3881.55_3881.55	2975.04_2975.04	2476.87_2476.87
1028	3905.64_3905.64	3045.96_3045.96	2198.51_2198.51
1029	3891.36_3891.36	2942.16_2942.16	2516.53_2516.53
1030	3870.37_3870.37	2908.63_2908.63	2286.02_2286.02
1031	3829.02_3829.02	3115.1_3115.1	2437.41_2437.41
1032	3939.51_3939.51	3240.26_3240.26	2334.01_2334.01
1033	3812.6_3812.6	3120.04_3120.04	2473.44_2473.44
1034	3976.98_3976.98	3120.18_3120.18	2421.13_2421.13
1035	3793.57_3793.57	3004.51_3004.51	2296.65_2296.65
1036	3841.37_3841.37	2910.26_2910.26	2291.61_2291.61
1037	3746.94_3746.94	3021.73_3021.73	2320.83_2320.83
1038	3921.19_3921.19	3119.68_3119.68	2551.52_2551.52
1039	3911.09_3911.09	3162.71_3162.71	2583.66_2583.66
1040	3880_3880	2986.67_2986.67	2222.17_2222.17
1041	3789.31_3789.31	3038.5_3038.5	2244_2244
1042	3788.44_3788.44	2899.34_2899.34	2200.16_2200.16
1043	3857.62_3857.62	3206.7_3206.7	2600.82_2600.82
1044	3855.47_3855.47	3160.92_3160.92	2598.13_2598.13
1045	3846.13_3846.13	3004.96_3004.96	2223.48_2223.48
1046	3833.48_3833.48	3018.89_3018.89	2412.03_2412.03
1047	3772.02_3772.02	3002.03_3002.03	2576.85_2576.85
1048	3866.46_3866.46	3137.71_3137.71	2530.7_2530.7
1049	3867.15_3867.15	3097.21_3097.21	2384.11_2384.11
1050	3908.75_3908.75	2944.78_2944.78	2163.56_2163.56
1051	3898.3_3898.3	2939.97_2939.97	2384.64_2384.64
1052	3692.57_3692.57	2897.33_2897.33	2359.03_2359.03
1053	3925.76_3925.76	3124.14_3124.14	2333.47_2333.47
1054	3840.11_3840.11	2926.8_2926.8	2248.71_2248.71
1055	3914.6_3914.6	2985.31_2985.31	2200.31_2200.31
1056	3842.84_3842.84	2898.45_2898.45	2303.12_2303.12
1057	3797.87_3797.87	3049.82_3049.82	2324.44_2324.44
1058	3627.61_3627.61	2818.24_2818.24	2147.81_2147.81
1059	3811.44_3811.44	2946.97_2946.97	2462.88_2462.88
1060	3824.08_3824.08	3026.72_3026.72	2248.16_2248.16
1061	3925.08_3925.08	3086.16_3086.16	2389.63_2389.63
1062	3917.67_3917.67	3110.42_3110.42	2487.01_2487.01
1063	3773.35_3773.35	2990.14_2990.14	2315.41_2315.41
1064	3822.66_3822.66	3093.55_3093.55	2319.77_2319.77
1065	3723.72_3723.72	3030.82_3030.82	2409.14_2409.14
1066	3838.17_3838.17	3026.51_3026.51	2423.36_2423.36
1067	3716.39_3716.39	2902.61_2902.61	2341.1_2341.1
1068	3838.66_3838.66	3102.23_3102.23	2454.77_2454.77
1069	3856.75_3856.75	3027.89_3027.89	2354.01_2354.01
1070	3969.39_3969.39	3300.51_3300.51	2528.28_2528.28
1071	3742.49_3742.49	2954.92_2954.92	2170.24_2170.24
1072	3883.33_3883.33	3032.98_3032.98	2418.93_2418.93
1073	3870.56_3870.56	2946.63_2946.63	2333.1_2333.1
1074	3883.09_3883.09	3142.16_3142.16	2179.1_2179.1
1075	3800.32_3800.32	3027.43_3027.43	2528.89_2528.89
1076	3724.12_3724.12	2944.22_2944.22	2278.38_2278.38
1077	3844.93_3844.93	3038.4_3038.4	2177.4_2177.4
1078	3783.9_3783.9	2939.41_2939.41	2344.06_2344.06
1079	3972.81_3972.81	3144.53_3144.53	2332.02_2332.02
1080	3878.47_3878.47	3037.8_3037.8	2332.18_2332.18
1081	3884.58_3884.58	3199.78_3199.78	2710.99_2710.99
1082	3847.02_3847.02	2929.25_2929.25	2489.34_2489.34
1083	3780.96_3780.96	2885.01_2885.01	2240.19_2240.19
1084	3911.18_3911.18	3010.93_3010.93	2328.08_2328.08
1085	3936.17_3936.17	3062.5_3062.5	2522.95_2522.95
1086	3853.88_3853.88	2987.69_2987.69	2387.25_2387.25
1087	3755.67_3755.67	2844.26_2844.26	2166.97_2166.97
1088	3870.57_3870.57	2977.64_2977.64	2351.2_2351.2
1089	3847.36_3847.36	3004.53_3004.53	2524.33_2524.33
1090	3757.17_3757.17	2857.37_2857.37	2228.51_2228.51
1091	3864.17_3864.17	3112.84_3112.84	2548.16_2548.16
1092	3774.67_3774.67	3026.55_3026.55	2433.52_2433.52
1093	3901.34_3901.34	3101.81_3101.81	2358.77_2358.77
1094	3729.95_3729.95	3008.04_3008.04	2284.61_2284.61
1095	3865.29_3865.29	2920.26_2920.26	2373.18_2373.18
1096	3817.57_3817.57	2951.08_2951.08	2298.19_2298.19
1097	3876.17_3876.17	3075.45_3075.45	2225.48_2225.48
1098	3849.36_3849.36	2985.44_2985.44	2265.28_2265.28
1099	3759.76_3759.76	2953.65_2953.65	2228.56_2228.56
1100	4012.7_4012.7	3039.75_3039.75	2392.31_2392.31
1101	3933.25_3933.25	3192.41_3192.41	2428.47_2428.47
1102	3762.17_3762.17	2921.91_2921.91	2262.97_2262.97
1103	3872.38_3872.38	3195.26_3195.26	2406.25_2406.25
1104	3927.21_3927.21	3063.19_3063.19	2363.07_2363.07
1105	3886.96_3886.96	2888.3_2888.3	2285.9_2285.9
1106	3945.17_3945.17	2958.15_2958.15	2254.8_2254.8
1107	3894.52_3894.52	3040.97_3040.97	2231.13_2231.13
1108	4007.77_4007.77	3275.86_3275.86	2777.48_2777.48
1109	3700.27_3700.27	2891.66_2891.66	2368.48_2368.48
1110	3801.91_3801.91	2917.51_2917.51	2310.47_2310.47
1111	3844.87_3844.87	3044.23_3044.23	2349.49_2349.49
1112	3882.7_3882.7	2961.13_2961.13	2291.22_2291.22
1113	3831.29_3831.29	2932.72_2932.72	2293.91_2293.91
1114	3776.45_3776.45	3004.95_3004.95	2366.95_2366.95
1115	3797.67_3797.67	3034.71_3034.71	2474.99_2474.99
1116	3832.57_3832.57	2881.34_2881.34	2262.02_2262.02
1117	3742.38_3742.38	2808.5_2808.5	2182.75_2182.75
1118	3840.3_3840.3	2962.83_2962.83	2341.17_2341.17
1119	3761.3_3761.3	3086.79_3086.79	2461.9_2461.9
1120	3878.13_3878.13	2997.04_2997.04	2357.66_2357.66
1121	3755.5_3755.5	2884.81_2884.81	2340.86_2340.86
1122	3808.46_3808.46	3122.53_3122.53	2263.12_2263.12
1123	3695.64_3695.64	3012.34_3012.34	2401.27_2401.27
1124	3716.61_3716.61	2908.92_2908.92	2353.54_2353.54
1125	3838.64_3838.64	2857.93_2857.93	2289.95_2289.95
1126	3734.88_3734.88	3017.88_3017.88	2316.31_2316.31
1127	3978.11_3978.11	3063.72_3063.72	2581.8_2581.8
1128	3682.88_3682.88	3048.16_3048.16	2404.1_2404.1
1129	3763.53_3763.53	2984.26_2984.26	2201.97_2201.97
1130	3827.7_3827.7	2981.98_2981.98	2218.18_2218.18
1131	3743.54_3743.54	2970.41_2970.41	2452.48_2452.48
