a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
286	3971.62_3971.62	3041.5_3041.5	2414.04_2414.04
287	4011.94_4011.94	3140.93_3140.93	2562.46_2562.46
288	3907.45_3907.45	3075.77_3075.77	2469.7_2469.7
289	3924.87_3924.87	3107.78_3107.78	2548.18_2548.18
290	3991.48_3991.48	3151.55_3151.55	2565.1_2565.1
291	3982.09_3982.09	3289.41_3289.41	2647.31_2647.31
292	4032.27_4032.27	3178.77_3178.77	2536.04_2536.04
293	4040.46_4040.46	3387.26_3387.26	2712.83_2712.83
294	3961.23_3961.23	3132.33_3132.33	2548.53_2548.53
295	3944.8_3944.8	3068.34_3068.34	2453.04_2453.04
296	3976.33_3976.33	3071.39_3071.39	2468.12_2468.12
297	3985.46_3985.46	3260.41_3260.41	2706.25_2706.25
298	3919.81_3919.81	3091.17_3091.17	2244.1_2244.1
299	3929.89_3929.89	3281.53_3281.53	2527.22_2527.22
300	4022.74_4022.74	3060.27_3060.27	2255.08_2255.08
301	4040.85_4040.85	3166.07_3166.07	2402.82_2402.82
302	3996.57_3996.57	3228.37_3228.37	2456.41_2456.41
303	3916.65_3916.65	3201.47_3201.47	2543.75_2543.75
304	3956.49_3956.49	3083.58_3083.58	2387.27_2387.27
305	3879.81_3879.81	3161.97_3161.97	2445.14_2445.14
306	3992.76_3992.76	3076.98_3076.98	2468.64_2468.64
307	3909_3909	3025.56_3025.56	2439.2_2439.2
308	4051.75_4051.75	3314.35_3314.35	2879.99_2879.99
309	4005.58_4005.58	3234.96_3234.96	2375.05_2375.05
310	4017.87_4017.87	3053.4_3053.4	2601.1_2601.1
311	3934.76_3934.76	3086.75_3086.75	2503.71_2503.71
312	3965.04_3965.04	3069.06_3069.06	2592.03_2592.03
313	3946.09_3946.09	3128.15_3128.15	2558.04_2558.04
314	3961.01_3961.01	3253.64_3253.64	2538.7_2538.7
315	3970.69_3970.69	3042.36_3042.36	2418.89_2418.89
316	3939.56_3939.56	3047.22_3047.22	2397.99_2397.99
317	3930.43_3930.43	3105.43_3105.43	2415.61_2415.61
318	4029.42_4029.42	3012.95_3012.95	2501.34_2501.34
319	4005.32_4005.32	3118.03_3118.03	2448.3_2448.3
320	4030.8_4030.8	3129.58_3129.58	2495.17_2495.17
321	3973.87_3973.87	3189.97_3189.97	2602.23_2602.23
322	4010.66_4010.66	3126.24_3126.24	2510.45_2510.45
323	3969.45_3969.45	3151.38_3151.38	2608.87_2608.87
324	3979.16_3979.16	3168.68_3168.68	2710.49_2710.49
325	3984.73_3984.73	3077.02_3077.02	2506.78_2506.78
326	3909.23_3909.23	3088.66_3088.66	2512.81_2512.81
327	3970.68_3970.68	3158.6_3158.6	2444.49_2444.49
328	3942.46_3942.46	3222.45_3222.45	2389.46_2389.46
329	3972.5_3972.5	3078.51_3078.51	2405.31_2405.31
330	4010.28_4010.28	3126.87_3126.87	2552.12_2552.12
331	3898.48_3898.48	3140.33_3140.33	2465.25_2465.25
332	3923.65_3923.65	3169.13_3169.13	2436.51_2436.51
333	3912.67_3912.67	3166.85_3166.85	2507.14_2507.14
334	3790.4_3790.4	3222_3222	2720.98_2720.98
335	4015.23_4015.23	3104.63_3104.63	2436_2436
336	4038.38_4038.38	3390.97_3390.97	2765.43_2765.43
337	3824.51_3824.51	3077.97_3077.97	2713.2_2713.2
338	3930.83_3930.83	3222.28_3222.28	2529.68_2529.68
339	3979.95_3979.95	3266.76_3266.76	2388.98_2388.98
340	3890.69_3890.69	3020.93_3020.93	2425.83_2425.83
341	3876.59_3876.59	3169.44_3169.44	2542.09_2542.09
342	3954.12_3954.12	3065.4_3065.4	2466.18_2466.18
343	4061.16_4061.16	3271.99_3271.99	2599.67_2599.67
344	4034.25_4034.25	3031.96_3031.96	2581.69_2581.69
345	3970.95_3970.95	2992.57_2992.57	2301.08_2301.08
346	4040.82_4040.82	3175_3175	2491.22_2491.22
347	4007.22_4007.22	3038.53_3038.53	2463.01_2463.01
348	4060.8_4060.8	3298.29_3298.29	2705.34_2705.34
349	4031.76_4031.76	3349.9_3349.9	2517.86_2517.86
350	3987.68_3987.68	3226.4_3226.4	2681.47_2681.47
351	3987.66_3987.66	3192.54_3192.54	2436.7_2436.7
352	3985.18_3985.18	3337.66_3337.66	2672.34_2672.34
353	3846.01_3846.01	3017.14_3017.14	2414.96_2414.96
354	3864.83_3864.83	3144.21_3144.21	2279.72_2279.72
355	3998.95_3998.95	3027.52_3027.52	2495.24_2495.24
356	4006.91_4006.91	3208.59_3208.59	2491.02_2491.02
357	3950.39_3950.39	3147.13_3147.13	2428.85_2428.85
358	3940.85_3940.85	3093.37_3093.37	2601.71_2601.71
359	3888.71_3888.71	3091.66_3091.66	2333_2333
360	3923.26_3923.26	3183.91_3183.91	2462.11_2462.11
361	4012.77_4012.77	3177.77_3177.77	2548.8_2548.8
362	3975.23_3975.23	3127.24_3127.24	2494.14_2494.14
363	4025.16_4025.16	3087.98_3087.98	2452.89_2452.89
364	3979.46_3979.46	3119.14_3119.14	2541.93_2541.93
365	4033.28_4033.28	3168.16_3168.16	2529.62_2529.62
366	3985.06_3985.06	3110.19_3110.19	2440.14_2440.14
367	3868.97_3868.97	3005.5_3005.5	2456.59_2456.59
368	4001.67_4001.67	3277.57_3277.57	2582.47_2582.47
369	4031.72_4031.72	3123.27_3123.27	2372.26_2372.26
370	3877.03_3877.03	3120.74_3120.74	2475.31_2475.31
371	3864.56_3864.56	2977.5_2977.5	2483.93_2483.93
372	3933.09_3933.09	3171.22_3171.22	2415.1_2415.1
373	3898.91_3898.91	3126.78_3126.78	2596.87_2596.87
374	3915.63_3915.63	3083.6_3083.6	2318.91_2318.91
375	3993.2_3993.2	3156.5_3156.5	2494.99_2494.99
376	3976.08_3976.08	3150.46_3150.46	2522.39_2522.39
377	3976.81_3976.81	3053.38_3053.38	2499.98_2499.98
378	3992.65_3992.65	3262.7_3262.7	2532.56_2532.56
379	4018.23_4018.23	3288.18_3288.18	2571.77_2571.77
380	3957.06_3957.06	3123.52_3123.52	2475.12_2475.12
381	4009.38_4009.38	3144.76_3144.76	2447.06_2447.06
382	3974.03_3974.03	3289.33_3289.33	2718.08_2718.08
383	3941.34_3941.34	3193.34_3193.34	2475.44_2475.44
384	3979.03_3979.03	3286.46_3286.46	2556.58_2556.58
385	4007.47_4007.47	3043.94_3043.94	2480.09_2480.09
386	4084.21_4084.21	3274.53_3274.53	2577.93_2577.93
387	3954.36_3954.36	3229.87_3229.87	2704.4_2704.4
388	4011.64_4011.64	3113.2_3113.2	2440.58_2440.58
389	4000.04_4000.04	3168.2_3168.2	2694.62_2694.62
390	3998.56_3998.56	3274.54_3274.54	2641.44_2641.44
391	3871.57_3871.57	3207.54_3207.54	2539.32_2539.32
392	3905.5_3905.5	3096.2_3096.2	2410.7_2410.7
393	4047.33_4047.33	3166.55_3166.55	2470.41_2470.41
394	4003.63_4003.63	3254.3_3254.3	2498.9_2498.9
395	3905.76_3905.76	3056.46_3056.46	2478.06_2478.06
396	3950.67_3950.67	3332.26_3332.26	2482.03_2482.03
397	4080.5_4080.5	3276.52_3276.52	2733.68_2733.68
398	3980.36_3980.36	3131.14_3131.14	2477.88_2477.88
399	3963.08_3963.08	3236.87_3236.87	2563.96_2563.96
400	3973.87_3973.87	3118.23_3118.23	2640_2640
401	4024.98_4024.98	3151.62_3151.62	2572.22_2572.22
402	3832.19_3832.19	3030_3030	2577.01_2577.01
403	3966.76_3966.76	3251.81_3251.81	2557.67_2557.67
404	3998.82_3998.82	3298.4_3298.4	2577.52_2577.52
405	3892.4_3892.4	3147.9_3147.9	2418.83_2418.83
406	4020.93_4020.93	3316.16_3316.16	2441.14_2441.14
407	4025.13_4025.13	3271.75_3271.75	2445.68_2445.68
408	3981.72_3981.72	3292.9_3292.9	2676.6_2676.6
409	3903.36_3903.36	3013.79_3013.79	2500.79_2500.79
410	4006.6_4006.6	3272.48_3272.48	2580.61_2580.61
411	4010.18_4010.18	3202.93_3202.93	2545.02_2545.02
412	3930.66_3930.66	3260.58_3260.58	2695.28_2695.28
413	3934.21_3934.21	3128.72_3128.72	2412.64_2412.64
414	4022.33_4022.33	3096.56_3096.56	2610.37_2610.37
415	3930.16_3930.16	3067.43_3067.43	2447.58_2447.58
416	3911.48_3911.48	3099.32_3099.32	2542.03_2542.03
417	3939.39_3939.39	3102.37_3102.37	2458.08_2458.08
418	3979.88_3979.88	2993.53_2993.53	2505.21_2505.21
419	3971.66_3971.66	3166.31_3166.31	2628.5_2628.5
420	3994.28_3994.28	3100.49_3100.49	2518.82_2518.82
421	3948.91_3948.91	3148.42_3148.42	2570.27_2570.27
422	3970.61_3970.61	3353.54_3353.54	2504.03_2504.03
423	3981.54_3981.54	3280.8_3280.8	2641.62_2641.62
424	3962.98_3962.98	3210.93_3210.93	2301.91_2301.91
425	3915.89_3915.89	3170.93_3170.93	2460.32_2460.32
426	3909.12_3909.12	3121.85_3121.85	2650.55_2650.55
427	3961.76_3961.76	3135.91_3135.91	2560.23_2560.23
428	3958.49_3958.49	3115.88_3115.88	2409.69_2409.69
429	3934.95_3934.95	3083.72_3083.72	2581.49_2581.49
430	3988.28_3988.28	3096.58_3096.58	2438.29_2438.29
431	3977.3_3977.3	3178.69_3178.69	2620.95_2620.95
432	4006.73_4006.73	3335.96_3335.96	2515.98_2515.98
433	3987.61_3987.61	3193.48_3193.48	2447.78_2447.78
434	3872.3_3872.3	3213.58_3213.58	2419.55_2419.55
435	3860.14_3860.14	2967.5_2967.5	2370.91_2370.91
436	4048.43_4048.43	3348.99_3348.99	2732.37_2732.37
437	4039.2_4039.2	3276.2_3276.2	2539.97_2539.97
438	3995.03_3995.03	3301.45_3301.45	2622.82_2622.82
439	3998.81_3998.81	3184.06_3184.06	2488.34_2488.34
440	3849.58_3849.58	2953.89_2953.89	2388.66_2388.66
441	3917.3_3917.3	3067.25_3067.25	2351.93_2351.93
442	3893.54_3893.54	3215.81_3215.81	2560.99_2560.99
443	3948.53_3948.53	3149.12_3149.12	2463.41_2463.41
444	4088.32_4088.32	3459.97_3459.97	2492.92_2492.92
445	3933.5_3933.5	3095.98_3095.98	2540.39_2540.39
446	3983.12_3983.12	3185.78_3185.78	2568.57_2568.57
447	3972.78_3972.78	3272.79_3272.79	2725.08_2725.08
448	4003.09_4003.09	3110.86_3110.86	2501.8_2501.8
449	4047.14_4047.14	3083.42_3083.42	2391.82_2391.82
450	3912.29_3912.29	3149.83_3149.83	2499.92_2499.92
451	4045.2_4045.2	3195.23_3195.23	2572.55_2572.55
452	3970.43_3970.43	3294.62_3294.62	2567.87_2567.87
453	3993.52_3993.52	3221.89_3221.89	2529.06_2529.06
454	3937.71_3937.71	3186.43_3186.43	2557.9_2557.9
455	4097.01_4097.01	3344.71_3344.71	2510.5_2510.5
456	3998.07_3998.07	3240.8_3240.8	2760.34_2760.34
457	3940.29_3940.29	3167.09_3167.09	2449.58_2449.58
458	3862.93_3862.93	2995.37_2995.37	2457.67_2457.67
459	4044.73_4044.73	3198.28_3198.28	2500.13_2500.13
460	4068.52_4068.52	3297.18_3297.18	2598.65_2598.65
461	3961.25_3961.25	3110.89_3110.89	2590.64_2590.64
462	3939.43_3939.43	3012.95_3012.95	2431.09_2431.09
463	4014.17_4014.17	3119.77_3119.77	2400.08_2400.08
464	3931.51_3931.51	3181.08_3181.08	2538.63_2538.63
465	3996.71_3996.71	3135.83_3135.83	2585.31_2585.31
466	4050.94_4050.94	3234.28_3234.28	2525.89_2525.89
467	3964.41_3964.41	3142.48_3142.48	2505.78_2505.78
468	3965.1_3965.1	3288.52_3288.52	2692.31_2692.31
469	4045.09_4045.09	3263.85_3263.85	2551.76_2551.76
470	3902.93_3902.93	3175.73_3175.73	2604_2604
471	3882.46_3882.46	3147.51_3147.51	2584.84_2584.84
472	3925.92_3925.92	3150.98_3150.98	2521.8_2521.8
473	3897.39_3897.39	3153.33_3153.33	2640.77_2640.77
474	3920.87_3920.87	3165.96_3165.96	2481.42_2481.42
475	4017.89_4017.89	3158.17_3158.17	2498.11_2498.11
476	4007.78_4007.78	3089.36_3089.36	2537.59_2537.59
477	4013.09_4013.09	3190.39_3190.39	2551.28_2551.28
478	3974.96_3974.96	3087.07_3087.07	2427.03_2427.03
479	3958.47_3958.47	3050.79_3050.79	2463.91_2463.91
480	4025.03_4025.03	3232.48_3232.48	2456.7_2456.7
481	3878.2_3878.2	3060.5_3060.5	2509.08_2509.08
482	3918.96_3918.96	3188.19_3188.19	2490.51_2490.51
483	3957.2_3957.2	3246.6_3246.6	2515.48_2515.48
484	4077.03_4077.03	3360.59_3360.59	2869.37_2869.37
485	3921.67_3921.67	3062.39_3062.39	2534.94_2534.94
486	3970.94_3970.94	3175.4_3175.4	2470.61_2470.61
487	3887.28_3887.28	3101.46_3101.46	2337.05_2337.05
488	4019.75_4019.75	3292.22_3292.22	2567.3_2567.3
489	3975.86_3975.86	3198.26_3198.26	2631.76_2631.76
490	3869.13_3869.13	3070.31_3070.31	2453.95_2453.95
491	3975.98_3975.98	3226.18_3226.18	2439.86_2439.86
492	3940.03_3940.03	3127.61_3127.61	2491.36_2491.36
493	3995.02_3995.02	3184.04_3184.04	2490.52_2490.52
494	3913.58_3913.58	3017.75_3017.75	2591.62_2591.62
495	4014.66_4014.66	3246.23_3246.23	2516.68_2516.68
496	4020.86_4020.86	3129.54_3129.54	2594.15_2594.15
497	3840.16_3840.16	3049.07_3049.07	2402.76_2402.76
498	4039.51_4039.51	3190.68_3190.68	2552.7_2552.7
499	3989.14_3989.14	3110.59_3110.59	2468.14_2468.14
500	3896.25_3896.25	3104.21_3104.21	2520.04_2520.04
501	4033.24_4033.24	3286.55_3286.55	2726.02_2726.02
502	3904.04_3904.04	3122.05_3122.05	2442.5_2442.5
503	3984.65_3984.65	3271.47_3271.47	2596.7_2596.7
504	3901.6_3901.6	3058.65_3058.65	2446.36_2446.36
505	3900.68_3900.68	3097.96_3097.96	2471.4_2471.4
506	3900.92_3900.92	3206.26_3206.26	2424.34_2424.34
507	3925.57_3925.57	3108.55_3108.55	2415.37_2415.37
508	3994.32_3994.32	3030.65_3030.65	2483.63_2483.63
509	3864.27_3864.27	3013_3013	2499.85_2499.85
510	3851.14_3851.14	3158.9_3158.9	2594.45_2594.45
511	3895.65_3895.65	3124.12_3124.12	2542.03_2542.03
512	3935.62_3935.62	3052.45_3052.45	2530.56_2530.56
513	3860.72_3860.72	3130.28_3130.28	2521.29_2521.29
514	3954.48_3954.48	3138.78_3138.78	2484.43_2484.43
515	3953.55_3953.55	3119.22_3119.22	2533.31_2533.31
516	3961.5_3961.5	3082.68_3082.68	2461.33_2461.33
517	4019.73_4019.73	3224.74_3224.74	2581.91_2581.91
518	3989.83_3989.83	3234.05_3234.05	2621.43_2621.43
519	3999.1_3999.1	3156.82_3156.82	2590.35_2590.35
520	3993.72_3993.72	3077.99_3077.99	2367.49_2367.49
521	3980.42_3980.42	3293.31_3293.31	2629.39_2629.39
522	3894.32_3894.32	3179.81_3179.81	2518.63_2518.63
523	3934.17_3934.17	3171.81_3171.81	2692.89_2692.89
524	3930.58_3930.58	3155.89_3155.89	2378.24_2378.24
525	3876.7_3876.7	3176.04_3176.04	2377.08_2377.08
526	3879.82_3879.82	3240.39_3240.39	2539.26_2539.26
527	4027.17_4027.17	3074.74_3074.74	2284.86_2284.86
528	4016.27_4016.27	3066.27_3066.27	2405.07_2405.07
529	4027.15_4027.15	3254.95_3254.95	2651.86_2651.86
530	4024.63_4024.63	3173.86_3173.86	2599.32_2599.32
531	4037.07_4037.07	3336.29_3336.29	2659.49_2659.49
532	4039.21_4039.21	3275.24_3275.24	2704.28_2704.28
533	3885.15_3885.15	3080.06_3080.06	2678.69_2678.69
534	3920.53_3920.53	3144.62_3144.62	2521.32_2521.32
535	4031.22_4031.22	3159.33_3159.33	2520.35_2520.35
536	3982.39_3982.39	3264.57_3264.57	2542.8_2542.8
537	3947.22_3947.22	3264.54_3264.54	2628.22_2628.22
538	3949.33_3949.33	3008.78_3008.78	2356.31_2356.31
539	3860.68_3860.68	3113.59_3113.59	2271.21_2271.21
540	3923.03_3923.03	3196.07_3196.07	2601.11_2601.11
541	3863.34_3863.34	3206.28_3206.28	2495_2495
542	4009.23_4009.23	3244.35_3244.35	2571.57_2571.57
543	4008.15_4008.15	2994.09_2994.09	2482.9_2482.9
544	3983.22_3983.22	3263.71_3263.71	2351.15_2351.15
545	3899.28_3899.28	3039.5_3039.5	2502.32_2502.32
546	3852.83_3852.83	3150.15_3150.15	2502.66_2502.66
547	3955.78_3955.78	3221.15_3221.15	2618.45_2618.45
548	3941.25_3941.25	3070.27_3070.27	2387.16_2387.16
549	3948.65_3948.65	3158.47_3158.47	2531.1_2531.1
550	4012.1_4012.1	3327.57_3327.57	2435.68_2435.68
551	4037.1_4037.1	3200.36_3200.36	2565.24_2565.24
552	3967.46_3967.46	3167.59_3167.59	2553.34_2553.34
553	3972.5_3972.5	3094.77_3094.77	2423.32_2423.32
554	3960.17_3960.17	3129.27_3129.27	2362.04_2362.04
555	4002.97_4002.97	3045.47_3045.47	2497.86_2497.86
556	3930.43_3930.43	3175.34_3175.34	2503.06_2503.06
557	3869.76_3869.76	3030.02_3030.02	2537.09_2537.09
558	3917.98_3917.98	3095.86_3095.86	2473.12_2473.12
559	4045.46_4045.46	3250.98_3250.98	2634.39_2634.39
560	3844.69_3844.69	3072.8_3072.8	2395.4_2395.4
561	4005.72_4005.72	3219.72_3219.72	2489.6_2489.6
562	3943.85_3943.85	3174.59_3174.59	2596.58_2596.58
563	3969.54_3969.54	3052.42_3052.42	2481.08_2481.08
564	3928.14_3928.14	3145.64_3145.64	2552.39_2552.39
565	3997.62_3997.62	3256.19_3256.19	2410.92_2410.92
566	3990.98_3990.98	3279.75_3279.75	2793.63_2793.63
567	3893.46_3893.46	3212.26_3212.26	2463.83_2463.83
568	3969.39_3969.39	3114.42_3114.42	2623.83_2623.83
569	4002.7_4002.7	3089.34_3089.34	2296.37_2296.37
570	3993.9_3993.9	3165.81_3165.81	2534.52_2534.52
571	3935.33_3935.33	3161.6_3161.6	2623.13_2623.13
572	4013.81_4013.81	3336.31_3336.31	2540.08_2540.08
573	4118.95_4118.95	3301.17_3301.17	2801.93_2801.93
574	4031.18_4031.18	3172.22_3172.22	2481.72_2481.72
575	3964.94_3964.94	3224.52_3224.52	2695.1_2695.1
576	3966.89_3966.89	3166.73_3166.73	2385.47_2385.47
577	4051.48_4051.48	3187.78_3187.78	2465.3_2465.3
578	3872.71_3872.71	3161.7_3161.7	2716.79_2716.79
579	3971.98_3971.98	3286.96_3286.96	2705.75_2705.75
580	3989.16_3989.16	3193.45_3193.45	2598.83_2598.83
581	3913.86_3913.86	3235.95_3235.95	2659.08_2659.08
582	3950.35_3950.35	3150.6_3150.6	2452.64_2452.64
583	4049.9_4049.9	3222.04_3222.04	2603.02_2603.02
584	3990.03_3990.03	3199.64_3199.64	2433.09_2433.09
585	3941.46_3941.46	2962.51_2962.51	2388.72_2388.72
586	3808.35_3808.35	3091.17_3091.17	2550.1_2550.1
587	3948.09_3948.09	3138.88_3138.88	2405.22_2405.22
588	3983.23_3983.23	3261.36_3261.36	2581.56_2581.56
589	3956.57_3956.57	3364.96_3364.96	2616.45_2616.45
590	3808.72_3808.72	3079.18_3079.18	2516.14_2516.14
591	4022.74_4022.74	3174.06_3174.06	2493.87_2493.87
592	3825.84_3825.84	3307.25_3307.25	2509.04_2509.04
593	3991.91_3991.91	3239.73_3239.73	2528.68_2528.68
594	4017.16_4017.16	3260.29_3260.29	2684.19_2684.19
595	3906.18_3906.18	3037.09_3037.09	2530.71_2530.71
596	3945.39_3945.39	3245.34_3245.34	2723.65_2723.65
597	3983.14_3983.14	3128.66_3128.66	2474.26_2474.26
598	3931.68_3931.68	3230.58_3230.58	2477.35_2477.35
599	3938.83_3938.83	3014.15_3014.15	2390_2390
600	3966.36_3966.36	3233.09_3233.09	2595.48_2595.48
601	3853.15_3853.15	2894.79_2894.79	2411.68_2411.68
602	4039.12_4039.12	3232.68_3232.68	2594.03_2594.03
603	3993.69_3993.69	3381_3381	2645.01_2645.01
604	4018.62_4018.62	3221.07_3221.07	2374.48_2374.48
605	3954.36_3954.36	3081.56_3081.56	2334.07_2334.07
606	3949.3_3949.3	3133.28_3133.28	2621.65_2621.65
607	3898.97_3898.97	3150.23_3150.23	2377.41_2377.41
608	4038.38_4038.38	3073.34_3073.34	2496.04_2496.04
609	3943.57_3943.57	3151.58_3151.58	2551.16_2551.16
610	3807.84_3807.84	3104.4_3104.4	2364.08_2364.08
611	3893.46_3893.46	3161.29_3161.29	2488.62_2488.62
612	3996.93_3996.93	3197.24_3197.24	2430.44_2430.44
613	3950.97_3950.97	3161.5_3161.5	2661.39_2661.39
614	3941.89_3941.89	3208.79_3208.79	2513.12_2513.12
615	4006.67_4006.67	3262.32_3262.32	2555.48_2555.48
616	3883.87_3883.87	2929.62_2929.62	2417.13_2417.13
617	3863.55_3863.55	3047.29_3047.29	2513.47_2513.47
618	4028.79_4028.79	3171.57_3171.57	2578.38_2578.38
619	4033.42_4033.42	3142.15_3142.15	2432.14_2432.14
620	3836.22_3836.22	3190.89_3190.89	2544.51_2544.51
621	4059.6_4059.6	3265.9_3265.9	2490.9_2490.9
622	3932.89_3932.89	3082.92_3082.92	2440.91_2440.91
623	3919.52_3919.52	3266.93_3266.93	2464.47_2464.47
624	3937.06_3937.06	3259.26_3259.26	2465.4_2465.4
625	3955.1_3955.1	3071.72_3071.72	2629.45_2629.45
626	3912.74_3912.74	3234.69_3234.69	2453.73_2453.73
627	4019.25_4019.25	3176.48_3176.48	2437.03_2437.03
628	3927.05_3927.05	3136.88_3136.88	2486.36_2486.36
629	3906.69_3906.69	3218.05_3218.05	2620.32_2620.32
630	4039.26_4039.26	3203.03_3203.03	2580.22_2580.22
631	3925.04_3925.04	3179.04_3179.04	2724.78_2724.78
632	4001.25_4001.25	3106.52_3106.52	2616.35_2616.35
633	3923.49_3923.49	3258.21_3258.21	2749.03_2749.03
634	3984.66_3984.66	3070.36_3070.36	2449.7_2449.7
635	3813.72_3813.72	3093.11_3093.11	2386.08_2386.08
636	3923.12_3923.12	3182.41_3182.41	2391.37_2391.37
637	3940.11_3940.11	2936.85_2936.85	2357.28_2357.28
638	4028.85_4028.85	3202.05_3202.05	2502.82_2502.82
639	3861.75_3861.75	3104.93_3104.93	2483.28_2483.28
640	3902.57_3902.57	3191.99_3191.99	2513.86_2513.86
641	3916.74_3916.74	3220.28_3220.28	2505.21_2505.21
642	3996.36_3996.36	3065.94_3065.94	2312.01_2312.01
643	4086.47_4086.47	3152.28_3152.28	2483.99_2483.99
644	3967.77_3967.77	3139.55_3139.55	2519.5_2519.5
645	4032_4032	3126.15_3126.15	2638.82_2638.82
646	4013.89_4013.89	3277.92_3277.92	2556.04_2556.04
647	4007.3_4007.3	3176.94_3176.94	2633.59_2633.59
648	3912.99_3912.99	3121.82_3121.82	2442.25_2442.25
649	4006.77_4006.77	3242.52_3242.52	2433.58_2433.58
650	4065.71_4065.71	3286.11_3286.11	2745.48_2745.48
651	3924.87_3924.87	3101.19_3101.19	2370.16_2370.16
652	3992.88_3992.88	3211.91_3211.91	2543.28_2543.28
653	4014.65_4014.65	3121.03_3121.03	2472.26_2472.26
654	4011.15_4011.15	3252.63_3252.63	2462.79_2462.79
655	3971.91_3971.91	3082.62_3082.62	2496.92_2496.92
656	4077.67_4077.67	3408.06_3408.06	2590.9_2590.9
657	3842.95_3842.95	3023.97_3023.97	2324.41_2324.41
658	4064.48_4064.48	3298.28_3298.28	2726.3_2726.3
659	3842.43_3842.43	3224.29_3224.29	2607.81_2607.81
660	4026.7_4026.7	3315.01_3315.01	2626.17_2626.17
661	3870.72_3870.72	3036.62_3036.62	2332.41_2332.41
662	4045.13_4045.13	3270.31_3270.31	2304.28_2304.28
663	3905.77_3905.77	3131.78_3131.78	2300.26_2300.26
664	4001_4001	3305.28_3305.28	2599.65_2599.65
665	4030.67_4030.67	3136.73_3136.73	2599.21_2599.21
666	3956.44_3956.44	3114.21_3114.21	2276.49_2276.49
667	3934.53_3934.53	3163.92_3163.92	2533.95_2533.95
668	3998.41_3998.41	3154.75_3154.75	2635.01_2635.01
669	3968.19_3968.19	3265.87_3265.87	2654.03_2654.03
670	3947.47_3947.47	3229.08_3229.08	2479.91_2479.91
671	3988.96_3988.96	3274.67_3274.67	2649.56_2649.56
672	4075.71_4075.71	3096.41_3096.41	2385.23_2385.23
673	3962.13_3962.13	3154.54_3154.54	2518.88_2518.88
674	3867.15_3867.15	3027.16_3027.16	2467.42_2467.42
675	4031.41_4031.41	3330.97_3330.97	2612.66_2612.66
676	4018.29_4018.29	3091.34_3091.34	2531.48_2531.48
677	4058.52_4058.52	3213.92_3213.92	2570.57_2570.57
678	3868.1_3868.1	3034.62_3034.62	2487.56_2487.56
679	3890.33_3890.33	3204.38_3204.38	2533.36_2533.36
680	3903.88_3903.88	3134.31_3134.31	2472.65_2472.65
681	3997.24_3997.24	3011.08_3011.08	2504.24_2504.24
682	3927.52_3927.52	3188.39_3188.39	2451.67_2451.67
683	3913.5_3913.5	3118.91_3118.91	2540.63_2540.63
684	3986.08_3986.08	3214.16_3214.16	2477.81_2477.81
685	3962.67_3962.67	3170.36_3170.36	2423.36_2423.36
