a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
284	4064.32_4064.32	3181.3_3181.3	2438.96_2438.96
285	4045_4045	3242.19_3242.19	2506.17_2506.17
286	3809.53_3809.53	2979.16_2979.16	2262.62_2262.62
287	4072.45_4072.45	3174.04_3174.04	2450.93_2450.93
288	4096.81_4096.81	3109.74_3109.74	2381.45_2381.45
289	3873.2_3873.2	2944.18_2944.18	2433.66_2433.66
290	3965.17_3965.17	3063.2_3063.2	2344.53_2344.53
291	4126.36_4126.36	3104.45_3104.45	2500.83_2500.83
292	4110.21_4110.21	3378.71_3378.71	2664.61_2664.61
293	4003.35_4003.35	3161.54_3161.54	2557.36_2557.36
294	3902.55_3902.55	3147.05_3147.05	2393.59_2393.59
295	3974.53_3974.53	3083.91_3083.91	2294.98_2294.98
296	4004.46_4004.46	3131.67_3131.67	2432.64_2432.64
297	3928_3928	3119.28_3119.28	2653.2_2653.2
298	4093.66_4093.66	3124.74_3124.74	2513.53_2513.53
299	4092.35_4092.35	3122.95_3122.95	2363.34_2363.34
300	4024.32_4024.32	3125.29_3125.29	2269.4_2269.4
301	3996.98_3996.98	3137.71_3137.71	2608.91_2608.91
302	4106.83_4106.83	3316.35_3316.35	2615.39_2615.39
303	3777.72_3777.72	2951.67_2951.67	2472.11_2472.11
304	4002.34_4002.34	3009.02_3009.02	2498.66_2498.66
305	4101.3_4101.3	3295.77_3295.77	2679.53_2679.53
306	4020.25_4020.25	3091.63_3091.63	2459.17_2459.17
307	3877.05_3877.05	2992.68_2992.68	2453.15_2453.15
308	3984.19_3984.19	3184.57_3184.57	2516.29_2516.29
309	3841.22_3841.22	3081.75_3081.75	2334.42_2334.42
310	3974.77_3974.77	3164.28_3164.28	2645.36_2645.36
311	4144.63_4144.63	3152.66_3152.66	2356.32_2356.32
312	4004.34_4004.34	2999.87_2999.87	2346.92_2346.92
313	3851.53_3851.53	3100.57_3100.57	2540.83_2540.83
314	3807.13_3807.13	2954.42_2954.42	2143.09_2143.09
315	3942.96_3942.96	3068.68_3068.68	2448.66_2448.66
316	3974.2_3974.2	3123.52_3123.52	2426.65_2426.65
317	4006.43_4006.43	3155.53_3155.53	2338.15_2338.15
318	4009.19_4009.19	3053.08_3053.08	2307.43_2307.43
319	3967.36_3967.36	3242.04_3242.04	2507.81_2507.81
320	4088.64_4088.64	3118.66_3118.66	2392.33_2392.33
321	3995.69_3995.69	3012.97_3012.97	2366.87_2366.87
322	4042.34_4042.34	3261_3261	2592.56_2592.56
323	4052.76_4052.76	3243.85_3243.85	2490.29_2490.29
324	4014.17_4014.17	3144.97_3144.97	2461.39_2461.39
325	3983.35_3983.35	3066.06_3066.06	2412.06_2412.06
326	3890.61_3890.61	3054.37_3054.37	2395.65_2395.65
327	4061.55_4061.55	3137.55_3137.55	2334.72_2334.72
328	3928.59_3928.59	3073.49_3073.49	2442.58_2442.58
329	4034.16_4034.16	3195.27_3195.27	2388.91_2388.91
330	3985.24_3985.24	2998.14_2998.14	2412.52_2412.52
331	4102.65_4102.65	3170.28_3170.28	2426.39_2426.39
332	4050.61_4050.61	3257.95_3257.95	2674.06_2674.06
333	3996.53_3996.53	3125.73_3125.73	2417.21_2417.21
334	3935.9_3935.9	3017.29_3017.29	2416.43_2416.43
335	3972.52_3972.52	3244.79_3244.79	2283.65_2283.65
336	4103.38_4103.38	3212.23_3212.23	2374.5_2374.5
337	4100.85_4100.85	3216.02_3216.02	2414.85_2414.85
338	3925.77_3925.77	3205.65_3205.65	2681.7_2681.7
339	3941.78_3941.78	3111.32_3111.32	2439.14_2439.14
340	4083.23_4083.23	3161.26_3161.26	2309.11_2309.11
341	4032.07_4032.07	3013.54_3013.54	2304.37_2304.37
342	4025_4025	3216.48_3216.48	2711.35_2711.35
343	3981.64_3981.64	3240.65_3240.65	2618.91_2618.91
344	4058.04_4058.04	3190.1_3190.1	2490.36_2490.36
345	4093.68_4093.68	3136.91_3136.91	2645.4_2645.4
346	4102.54_4102.54	3093.85_3093.85	2215.82_2215.82
347	3958.88_3958.88	3251_3251	2546.38_2546.38
348	3988.84_3988.84	3146.89_3146.89	2501.83_2501.83
349	4085.38_4085.38	3323.67_3323.67	2495.22_2495.22
350	4092.78_4092.78	3249.06_3249.06	2550.72_2550.72
351	4002.82_4002.82	3032.67_3032.67	2385.82_2385.82
352	3982.94_3982.94	3179.78_3179.78	2526.88_2526.88
353	4104.12_4104.12	3335.07_3335.07	2305.59_2305.59
354	3939.63_3939.63	3198.88_3198.88	2640.43_2640.43
355	3979.72_3979.72	3069.03_3069.03	2459.97_2459.97
356	4112.88_4112.88	3293.12_3293.12	2473.52_2473.52
357	3850.52_3850.52	2914.64_2914.64	2160.61_2160.61
358	3962.03_3962.03	3125.68_3125.68	2419.86_2419.86
359	3987.85_3987.85	2983.72_2983.72	2190.82_2190.82
360	3997.59_3997.59	2961_2961	2414.38_2414.38
361	3934.48_3934.48	3151.9_3151.9	2569.23_2569.23
362	4096.75_4096.75	3242.28_3242.28	2608.83_2608.83
363	4018.88_4018.88	3291.94_3291.94	2551.87_2551.87
364	3947.05_3947.05	2969.14_2969.14	2442.9_2442.9
365	3929.31_3929.31	3213.81_3213.81	2427.5_2427.5
366	3973.19_3973.19	3322.93_3322.93	2628.27_2628.27
367	3976.76_3976.76	3142.34_3142.34	2350.49_2350.49
368	3958.88_3958.88	3148.36_3148.36	2531.38_2531.38
369	4002.3_4002.3	3054.1_3054.1	2372.96_2372.96
370	3981.44_3981.44	3153.44_3153.44	2283.04_2283.04
371	3838.55_3838.55	2996.6_2996.6	2544.56_2544.56
372	4025.27_4025.27	3044.42_3044.42	2429.52_2429.52
373	4073.06_4073.06	3090.52_3090.52	2293.95_2293.95
374	4010.82_4010.82	3262.04_3262.04	2539.53_2539.53
375	3977.2_3977.2	3231.52_3231.52	2484.6_2484.6
376	4063.38_4063.38	3070.57_3070.57	2448.68_2448.68
377	4116.21_4116.21	3174.9_3174.9	2457.23_2457.23
378	4036.98_4036.98	3324.86_3324.86	2506.32_2506.32
379	3935.22_3935.22	3121.62_3121.62	2403.73_2403.73
380	3976.86_3976.86	3100.99_3100.99	2371.43_2371.43
381	4001.63_4001.63	3113.58_3113.58	2426.76_2426.76
382	4037.68_4037.68	3006.47_3006.47	2376.67_2376.67
383	4055.25_4055.25	3164.12_3164.12	2496.23_2496.23
384	3939.64_3939.64	3111.73_3111.73	2422.94_2422.94
385	4016.71_4016.71	3155.16_3155.16	2416.32_2416.32
386	4048.07_4048.07	3233.14_3233.14	2378.89_2378.89
387	4209.78_4209.78	3349.22_3349.22	2562.22_2562.22
388	3972.48_3972.48	3203.25_3203.25	2561.94_2561.94
389	3940.06_3940.06	3138.33_3138.33	2325.49_2325.49
390	4077.99_4077.99	3233.54_3233.54	2460.71_2460.71
391	4010.47_4010.47	3183.43_3183.43	2325.16_2325.16
392	3968.46_3968.46	3076.07_3076.07	2442.03_2442.03
393	4025.41_4025.41	3097.65_3097.65	2353.34_2353.34
394	3974.68_3974.68	3222.82_3222.82	2558.52_2558.52
395	3967.7_3967.7	3081.52_3081.52	2446.43_2446.43
396	3992.65_3992.65	3107.75_3107.75	2175.44_2175.44
397	3892.42_3892.42	3197.48_3197.48	2535.45_2535.45
398	3923.37_3923.37	3109.59_3109.59	2410.73_2410.73
399	3994.21_3994.21	3081.45_3081.45	2487.72_2487.72
400	4061.57_4061.57	3321.56_3321.56	2506.28_2506.28
401	4079.64_4079.64	3102.74_3102.74	2343.55_2343.55
402	4135.35_4135.35	3100.03_3100.03	2514.37_2514.37
403	3949.17_3949.17	2900.86_2900.86	2237.77_2237.77
404	3922.15_3922.15	3124.23_3124.23	2486.95_2486.95
405	3967.55_3967.55	2987.47_2987.47	2495.32_2495.32
406	3932.77_3932.77	3072.17_3072.17	2382.98_2382.98
407	4081.86_4081.86	3096.7_3096.7	2197.98_2197.98
408	3994.42_3994.42	3120.61_3120.61	2447.25_2447.25
409	4044.67_4044.67	3233.56_3233.56	2581.09_2581.09
410	3990.53_3990.53	3232.35_3232.35	2461.09_2461.09
411	4014.6_4014.6	3058.21_3058.21	2435.99_2435.99
412	3807.69_3807.69	3101.96_3101.96	2292.45_2292.45
413	3917.7_3917.7	2898.03_2898.03	2423.88_2423.88
414	4003.15_4003.15	3033.7_3033.7	2393.79_2393.79
415	4094.04_4094.04	3175.71_3175.71	2462.92_2462.92
416	3924.71_3924.71	3025.86_3025.86	2428.58_2428.58
417	4037.08_4037.08	3250.37_3250.37	2583.23_2583.23
418	3908.57_3908.57	3075_3075	2320.27_2320.27
419	4004.27_4004.27	3265.85_3265.85	2676.01_2676.01
420	4159.28_4159.28	3347.93_3347.93	2424.7_2424.7
421	4067.41_4067.41	3306.15_3306.15	2711.3_2711.3
422	4068.23_4068.23	2999.32_2999.32	2369.15_2369.15
423	3901.26_3901.26	2993.43_2993.43	2038.08_2038.08
424	3932.65_3932.65	3085.99_3085.99	2507.32_2507.32
425	3888.08_3888.08	2968.97_2968.97	2277.23_2277.23
426	3982.82_3982.82	3243.26_3243.26	2282.85_2282.85
427	3919.46_3919.46	3084.16_3084.16	2500.26_2500.26
428	3893.88_3893.88	3053.71_3053.71	2359.75_2359.75
429	3939.78_3939.78	2990.57_2990.57	2444.59_2444.59
430	3945.79_3945.79	3127.74_3127.74	2552.53_2552.53
431	3999.91_3999.91	3203.81_3203.81	2563.13_2563.13
432	3962.95_3962.95	3100.75_3100.75	2133.92_2133.92
433	3934.47_3934.47	3067.85_3067.85	2542.52_2542.52
434	3980.87_3980.87	3076.81_3076.81	2323.13_2323.13
435	3981.82_3981.82	3085.48_3085.48	2446.88_2446.88
436	4078.73_4078.73	3294.52_3294.52	2491.02_2491.02
437	4016.28_4016.28	3146.82_3146.82	2477.94_2477.94
438	3932.66_3932.66	3057.01_3057.01	2407.47_2407.47
439	3942.07_3942.07	3218.81_3218.81	2604.1_2604.1
440	3973.49_3973.49	3136.96_3136.96	2483.23_2483.23
441	3932.17_3932.17	3181.65_3181.65	2494.85_2494.85
442	4004.11_4004.11	3242.56_3242.56	2247.14_2247.14
443	3856.85_3856.85	3174.75_3174.75	2370.53_2370.53
444	3915.82_3915.82	3070.2_3070.2	2496.46_2496.46
445	3822.22_3822.22	3031.57_3031.57	2463.15_2463.15
446	3912.27_3912.27	2972.51_2972.51	2328.02_2328.02
447	4132.29_4132.29	3247.14_3247.14	2512.89_2512.89
448	3903.65_3903.65	2988.87_2988.87	2384.91_2384.91
449	3886.62_3886.62	3151.76_3151.76	2561.91_2561.91
450	3954.51_3954.51	3129.68_3129.68	2532.51_2532.51
451	3774.35_3774.35	3026.51_3026.51	2229.22_2229.22
452	4097.87_4097.87	3110.39_3110.39	2493.43_2493.43
453	3936.84_3936.84	3210.31_3210.31	2494.38_2494.38
454	3995.28_3995.28	3028.97_3028.97	2499.06_2499.06
455	3964.5_3964.5	3030.69_3030.69	2311.64_2311.64
456	4034.18_4034.18	3284.57_3284.57	2592.04_2592.04
457	4041.33_4041.33	3240.7_3240.7	2378.12_2378.12
458	3848.22_3848.22	2959.92_2959.92	2352.9_2352.9
459	4008.59_4008.59	3012.58_3012.58	2469.11_2469.11
460	4139.64_4139.64	3204.27_3204.27	2447.29_2447.29
461	4103.73_4103.73	3398.56_3398.56	2553.42_2553.42
462	4060.82_4060.82	3013.97_3013.97	2273.4_2273.4
463	3996.53_3996.53	3138.72_3138.72	2407.9_2407.9
464	4030.79_4030.79	3181.3_3181.3	2387.16_2387.16
465	4046.27_4046.27	3026.23_3026.23	2351.58_2351.58
466	4030.95_4030.95	3099.23_3099.23	2314.63_2314.63
467	4107.54_4107.54	3220.24_3220.24	2425.6_2425.6
468	4101.38_4101.38	3371.32_3371.32	2768.21_2768.21
469	3901.67_3901.67	3068.39_3068.39	2331.75_2331.75
470	4064.31_4064.31	3176.07_3176.07	2447.56_2447.56
471	4004.56_4004.56	3134.95_3134.95	2606.12_2606.12
472	3913.7_3913.7	3072.32_3072.32	2294.86_2294.86
473	4065.5_4065.5	3228.05_3228.05	2609.47_2609.47
474	4154.35_4154.35	3244.04_3244.04	2515.6_2515.6
475	3981.01_3981.01	3012.86_3012.86	2467.97_2467.97
476	3933.41_3933.41	3083.89_3083.89	2270.36_2270.36
477	4103.03_4103.03	3208.23_3208.23	2616.13_2616.13
478	3983.23_3983.23	3185.91_3185.91	2381.35_2381.35
479	4185.82_4185.82	3162.08_3162.08	2581.47_2581.47
480	4069.91_4069.91	3240.55_3240.55	2540.33_2540.33
481	4012_4012	3260.72_3260.72	2590.67_2590.67
482	3991.48_3991.48	3109.63_3109.63	2379.57_2379.57
483	4005.36_4005.36	3144.63_3144.63	2387.49_2387.49
484	4025.89_4025.89	3123.37_3123.37	2400.18_2400.18
485	3921.16_3921.16	3119.32_3119.32	2412.59_2412.59
486	3983.95_3983.95	3130.72_3130.72	2488.45_2488.45
487	4067.1_4067.1	3239.94_3239.94	2505.2_2505.2
488	3835.98_3835.98	3080.09_3080.09	2313.42_2313.42
489	4084.14_4084.14	3171.27_3171.27	2494.24_2494.24
490	3988.56_3988.56	3252.16_3252.16	2458.68_2458.68
491	4023.06_4023.06	3199.83_3199.83	2356.68_2356.68
492	4072.89_4072.89	3025.73_3025.73	2320.37_2320.37
493	3934.2_3934.2	3084.17_3084.17	2384.66_2384.66
494	3978.12_3978.12	3185.87_3185.87	2429.92_2429.92
495	3990.24_3990.24	3158.98_3158.98	2454.85_2454.85
496	4149.39_4149.39	3240.55_3240.55	2520.06_2520.06
497	4084.28_4084.28	3413.16_3413.16	2740.25_2740.25
498	3956_3956	3093.38_3093.38	2327.66_2327.66
499	4050.89_4050.89	3268.97_3268.97	2562.66_2562.66
500	4063.43_4063.43	3335.55_3335.55	2689.11_2689.11
501	3953.29_3953.29	3194.76_3194.76	2623.92_2623.92
502	3934.58_3934.58	3130.4_3130.4	2550.79_2550.79
503	3891.89_3891.89	3068.07_3068.07	2520.53_2520.53
504	4134.98_4134.98	3150.56_3150.56	2451.64_2451.64
505	3998.45_3998.45	3087.61_3087.61	2346.6_2346.6
506	3956.65_3956.65	2856.79_2856.79	2185.5_2185.5
507	3789_3789	2901.7_2901.7	2207.42_2207.42
508	3987.73_3987.73	3142.28_3142.28	2579.38_2579.38
509	3996.57_3996.57	3086.59_3086.59	2584.01_2584.01
510	4133.88_4133.88	3156.43_3156.43	2384.38_2384.38
511	4053.81_4053.81	3217.73_3217.73	2541.22_2541.22
512	4091.72_4091.72	3251.66_3251.66	2525.85_2525.85
513	4010.93_4010.93	3248.73_3248.73	2490.62_2490.62
514	4071.46_4071.46	3140.95_3140.95	2415.95_2415.95
515	3983.26_3983.26	3097.19_3097.19	2378.04_2378.04
516	3976.04_3976.04	3242.66_3242.66	2609.97_2609.97
517	4002.82_4002.82	3123.69_3123.69	2294.37_2294.37
518	4026.84_4026.84	3060.97_3060.97	2527.18_2527.18
519	4143.87_4143.87	3144.08_3144.08	2543.8_2543.8
520	3984.64_3984.64	3097.01_3097.01	2547.57_2547.57
521	4081.96_4081.96	3065.53_3065.53	2496.44_2496.44
522	4051.22_4051.22	3108.32_3108.32	2573.57_2573.57
523	4071.15_4071.15	3121.44_3121.44	2448.54_2448.54
524	3925.94_3925.94	2941.61_2941.61	2418.94_2418.94
525	3956.5_3956.5	3041.03_3041.03	2242.97_2242.97
526	4020.02_4020.02	3215.49_3215.49	2598.44_2598.44
527	3936.75_3936.75	3134.5_3134.5	2557.84_2557.84
528	4066.69_4066.69	3237.65_3237.65	2400.08_2400.08
529	3971.04_3971.04	3128.29_3128.29	2432.27_2432.27
530	3978.53_3978.53	3224.35_3224.35	2541.52_2541.52
531	3937.46_3937.46	3097.73_3097.73	2443.28_2443.28
532	3911.77_3911.77	3130.18_3130.18	2502.11_2502.11
533	3928.34_3928.34	3034.1_3034.1	2361.89_2361.89
534	3841.89_3841.89	2967.59_2967.59	2465.08_2465.08
535	4021.88_4021.88	3079.32_3079.32	2532.22_2532.22
536	4029.48_4029.48	3273.3_3273.3	2561.75_2561.75
537	4024.02_4024.02	3203.23_3203.23	2497.86_2497.86
538	4054_4054	3158.31_3158.31	2504.42_2504.42
539	3965.32_3965.32	3025.78_3025.78	2108.13_2108.13
540	3940.22_3940.22	3097.87_3097.87	2509.94_2509.94
541	3951.58_3951.58	2910.71_2910.71	2233.03_2233.03
542	3890.77_3890.77	3197.88_3197.88	2539.78_2539.78
543	3862.18_3862.18	3129.65_3129.65	2470.68_2470.68
544	3954.31_3954.31	3080.8_3080.8	2383.05_2383.05
545	3918.53_3918.53	3170.82_3170.82	2466.58_2466.58
546	3916.44_3916.44	2984.26_2984.26	2319.6_2319.6
547	4063.16_4063.16	3213.08_3213.08	2602.72_2602.72
548	3936.78_3936.78	3182.1_3182.1	2631.27_2631.27
549	3915.55_3915.55	3045.16_3045.16	2399.42_2399.42
550	3972.02_3972.02	3130.94_3130.94	2479.06_2479.06
551	4029.49_4029.49	3144.7_3144.7	2466.24_2466.24
552	4129.4_4129.4	3299.42_3299.42	2520.04_2520.04
553	4048.04_4048.04	3053.57_3053.57	2616.78_2616.78
554	3965_3965	3272_3272	2508.24_2508.24
555	3853.98_3853.98	3240.37_3240.37	2656.22_2656.22
556	4031.93_4031.93	3196.37_3196.37	2402.03_2402.03
557	3980.06_3980.06	3050.21_3050.21	2244.73_2244.73
558	4113.99_4113.99	3082.56_3082.56	2358.08_2358.08
559	4081.28_4081.28	3103.16_3103.16	2465.73_2465.73
560	4035.77_4035.77	3249.78_3249.78	2582.61_2582.61
561	4066.96_4066.96	3055.71_3055.71	2413.49_2413.49
562	3904.29_3904.29	2950.98_2950.98	2282.55_2282.55
563	4110.52_4110.52	3305.15_3305.15	2483.31_2483.31
564	3930.06_3930.06	2960.98_2960.98	2343.37_2343.37
565	3988.99_3988.99	2858.1_2858.1	2392.39_2392.39
566	3981.42_3981.42	3400.81_3400.81	2691.49_2691.49
567	3914.46_3914.46	2963.85_2963.85	2255.61_2255.61
568	4083.41_4083.41	3259.13_3259.13	2704.55_2704.55
569	3891.91_3891.91	3196.4_3196.4	2643.45_2643.45
570	3936.63_3936.63	3222.54_3222.54	2520.96_2520.96
571	3915.3_3915.3	3137.97_3137.97	2262.73_2262.73
572	3927.34_3927.34	3117.11_3117.11	2509.16_2509.16
573	4005.63_4005.63	3196.65_3196.65	2392.83_2392.83
574	3961.64_3961.64	3222.83_3222.83	2577.32_2577.32
575	4089.64_4089.64	3287.6_3287.6	2699.71_2699.71
576	4105.52_4105.52	3187.64_3187.64	2593.77_2593.77
577	3959.7_3959.7	3122.18_3122.18	2548.63_2548.63
578	4019.98_4019.98	3071.01_3071.01	2437.41_2437.41
579	4026.05_4026.05	3103.5_3103.5	2312.32_2312.32
580	4044.57_4044.57	3250.88_3250.88	2313.39_2313.39
581	4036.69_4036.69	3235.02_3235.02	2633.57_2633.57
582	4077.87_4077.87	3197.34_3197.34	2425.7_2425.7
583	4041.21_4041.21	3071.95_3071.95	2309.9_2309.9
584	4074.49_4074.49	3286.95_3286.95	2461.41_2461.41
585	4052.84_4052.84	3316.27_3316.27	2805.41_2805.41
586	3776.46_3776.46	3198.33_3198.33	2334.96_2334.96
587	4080.07_4080.07	3092.6_3092.6	2263.03_2263.03
588	3928.85_3928.85	2942.08_2942.08	2274.34_2274.34
589	4015.12_4015.12	3193.25_3193.25	2432.24_2432.24
590	3926.23_3926.23	3199.85_3199.85	2445.9_2445.9
591	3979.26_3979.26	3177.75_3177.75	2560.05_2560.05
592	4107.04_4107.04	3311.71_3311.71	2724.75_2724.75
593	3944.47_3944.47	3138.88_3138.88	2552.08_2552.08
594	4023.61_4023.61	3122.03_3122.03	2513.9_2513.9
595	4115.53_4115.53	3088.49_3088.49	2253.08_2253.08
596	3985.49_3985.49	3269.5_3269.5	2501.86_2501.86
597	4102.38_4102.38	3362.99_3362.99	2427.36_2427.36
598	4113.75_4113.75	3167.63_3167.63	2322.51_2322.51
599	4046.86_4046.86	3044.16_3044.16	2584.23_2584.23
600	4009.01_4009.01	2913.68_2913.68	2304.66_2304.66
601	3878.12_3878.12	3186.17_3186.17	2534.8_2534.8
602	4001.25_4001.25	3057.83_3057.83	2357.53_2357.53
603	4019.76_4019.76	3094.08_3094.08	2468.84_2468.84
604	4013.65_4013.65	3197.61_3197.61	2581.57_2581.57
605	3963.33_3963.33	3255.82_3255.82	2637.33_2637.33
606	3991.73_3991.73	3100.16_3100.16	2354.44_2354.44
607	4033.8_4033.8	3253.15_3253.15	2362.26_2362.26
608	3960.78_3960.78	3051.28_3051.28	2520.77_2520.77
609	4054.18_4054.18	3129.52_3129.52	2247.68_2247.68
610	4004.44_4004.44	3221.22_3221.22	2359.22_2359.22
611	3887.38_3887.38	3061.59_3061.59	2415.84_2415.84
612	4002.34_4002.34	3122.44_3122.44	2411.11_2411.11
613	3976.26_3976.26	3040.07_3040.07	2418.31_2418.31
614	3985.45_3985.45	3093_3093	2289.72_2289.72
615	3934.19_3934.19	3003.21_3003.21	2225.24_2225.24
616	3933.13_3933.13	3008.74_3008.74	2325.72_2325.72
617	4008.25_4008.25	3144.05_3144.05	2541.38_2541.38
618	4000.12_4000.12	3178.66_3178.66	2472.81_2472.81
619	4035.6_4035.6	3165.53_3165.53	2321.23_2321.23
620	4062.45_4062.45	3248.36_3248.36	2723.56_2723.56
621	4094.84_4094.84	3067.73_3067.73	2357.44_2357.44
622	3957.99_3957.99	3083.44_3083.44	2489.96_2489.96
623	3935.38_3935.38	3149.59_3149.59	2584.31_2584.31
624	4088.81_4088.81	3150.13_3150.13	2555.72_2555.72
625	4080.24_4080.24	3257.71_3257.71	2635.65_2635.65
626	4086.91_4086.91	3147.82_3147.82	2513.14_2513.14
627	4029.85_4029.85	3108.25_3108.25	2533.89_2533.89
628	4047.36_4047.36	3352.5_3352.5	2765.71_2765.71
629	4012.15_4012.15	3209.75_3209.75	2288.1_2288.1
630	4047.8_4047.8	3271.77_3271.77	2682.39_2682.39
631	3941.91_3941.91	3054.03_3054.03	2246.97_2246.97
632	3943.49_3943.49	3216.84_3216.84	2591.73_2591.73
633	3990.57_3990.57	3055.36_3055.36	2382.57_2382.57
634	3768.93_3768.93	2995.57_2995.57	2403.16_2403.16
635	4041.68_4041.68	3176.17_3176.17	2256.9_2256.9
636	3894.28_3894.28	3041.11_3041.11	2284.97_2284.97
637	4043.12_4043.12	3203.63_3203.63	2545.24_2545.24
638	3928.4_3928.4	3048.07_3048.07	2392.23_2392.23
639	3940.6_3940.6	3113.11_3113.11	2360.72_2360.72
640	3921.88_3921.88	3134.35_3134.35	2457.41_2457.41
641	3987.69_3987.69	3194.53_3194.53	2392.47_2392.47
642	3917.18_3917.18	3201.72_3201.72	2495.49_2495.49
643	3939.82_3939.82	2948.9_2948.9	2421.27_2421.27
644	3961.31_3961.31	3073.58_3073.58	2499.34_2499.34
645	4004.88_4004.88	3108.96_3108.96	2360.57_2360.57
646	3861.97_3861.97	2942.58_2942.58	2372.99_2372.99
647	4009.59_4009.59	3210.73_3210.73	2464.01_2464.01
648	4044.87_4044.87	3148.61_3148.61	2289.03_2289.03
649	4003.58_4003.58	3135.71_3135.71	2464.47_2464.47
650	4125.56_4125.56	3411.5_3411.5	2402.14_2402.14
651	3864.44_3864.44	2954.52_2954.52	2419.21_2419.21
652	3908.79_3908.79	3181.21_3181.21	2400.9_2400.9
653	4117.12_4117.12	3324.33_3324.33	2555.67_2555.67
654	4107.7_4107.7	3285.4_3285.4	2335.06_2335.06
655	4063.12_4063.12	3224.4_3224.4	2624.77_2624.77
656	4073.65_4073.65	3130.49_3130.49	2545.08_2545.08
657	3935.93_3935.93	3177.27_3177.27	2485.12_2485.12
658	3877.47_3877.47	2874.43_2874.43	2331_2331
659	4054.83_4054.83	3297.06_3297.06	2587.04_2587.04
660	4044.9_4044.9	3191.93_3191.93	2608.11_2608.11
661	4022_4022	3113.67_3113.67	2338.43_2338.43
662	3878.3_3878.3	3090.5_3090.5	2509.91_2509.91
663	4018.16_4018.16	3227.91_3227.91	2625.4_2625.4
664	4057.97_4057.97	3283.63_3283.63	2697.02_2697.02
665	4011.75_4011.75	3147.06_3147.06	2507.24_2507.24
666	3901.81_3901.81	2986.93_2986.93	2318.62_2318.62
667	4070.94_4070.94	3133.92_3133.92	2470.15_2470.15
668	3955.59_3955.59	3029.7_3029.7	2568.34_2568.34
669	4010.7_4010.7	3223.06_3223.06	2531.42_2531.42
670	3873.94_3873.94	3070.93_3070.93	2616.21_2616.21
671	4150.95_4150.95	3300.1_3300.1	2481.28_2481.28
672	3959.95_3959.95	3119.98_3119.98	2592.43_2592.43
673	3993.49_3993.49	3112.13_3112.13	2395.07_2395.07
674	4141.12_4141.12	3290.44_3290.44	2497.86_2497.86
675	4113.42_4113.42	3114.86_3114.86	2245.22_2245.22
676	3951.09_3951.09	3182.07_3182.07	2563.87_2563.87
677	3974.8_3974.8	3109.31_3109.31	2523.27_2523.27
678	4068.33_4068.33	3091.57_3091.57	2318.61_2318.61
679	3987.83_3987.83	3175.47_3175.47	2548.1_2548.1
680	4000.06_4000.06	3154.18_3154.18	2474.84_2474.84
681	4082.67_4082.67	3164.48_3164.48	2556.41_2556.41
682	4139.33_4139.33	3304.47_3304.47	2450.27_2450.27
683	4056.96_4056.96	3264.98_3264.98	2420.62_2420.62
684	4027.33_4027.33	3214.84_3214.84	2510.41_2510.41
685	3975.7_3975.7	3038.37_3038.37	2408.22_2408.22
