a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
282	3920.5_3920.5	2930.53_2930.53	2235.57_2235.57
283	3876.53_3876.53	3245.71_3245.71	2420.65_2420.65
284	3815.05_3815.05	3128.35_3128.35	2522.43_2522.43
285	3930.23_3930.23	3270.54_3270.54	2630.96_2630.96
286	3872.15_3872.15	3165.99_3165.99	2321.73_2321.73
287	3842.4_3842.4	3066.84_3066.84	2444.21_2444.21
288	3814.5_3814.5	2981.38_2981.38	2301.37_2301.37
289	3946.65_3946.65	3103.38_3103.38	2632.12_2632.12
290	4019.52_4019.52	3213.94_3213.94	2328.48_2328.48
291	3875.7_3875.7	2871.78_2871.78	2243.86_2243.86
292	4001.76_4001.76	3015.5_3015.5	2311.16_2311.16
293	3884.01_3884.01	3055.07_3055.07	2386.04_2386.04
294	3951.79_3951.79	3163.83_3163.83	2403.39_2403.39
295	3911.46_3911.46	3082.36_3082.36	2375.27_2375.27
296	4004.16_4004.16	3119.24_3119.24	2525.25_2525.25
297	3793.97_3793.97	2958.36_2958.36	2385.09_2385.09
298	3978.3_3978.3	3137.81_3137.81	2378.9_2378.9
299	4060.33_4060.33	3347.88_3347.88	2556.59_2556.59
300	3854.3_3854.3	3131.92_3131.92	2487.53_2487.53
301	3795.08_3795.08	3066.05_3066.05	2444.9_2444.9
302	3917.18_3917.18	3128.69_3128.69	2505.62_2505.62
303	3950.92_3950.92	3093.74_3093.74	2363.23_2363.23
304	3872.45_3872.45	2960.12_2960.12	2291.92_2291.92
305	4040.69_4040.69	3245.45_3245.45	2485.16_2485.16
306	4014.75_4014.75	3070.23_3070.23	2514.57_2514.57
307	3928.37_3928.37	3194.95_3194.95	2494.5_2494.5
308	3904.27_3904.27	3161.06_3161.06	2630.9_2630.9
309	3895.18_3895.18	3025.87_3025.87	2583.73_2583.73
310	3806.06_3806.06	2914.97_2914.97	2268.41_2268.41
311	3987.8_3987.8	3068.66_3068.66	2425.68_2425.68
312	3928.67_3928.67	3115.82_3115.82	2430.59_2430.59
313	3778.88_3778.88	2913.95_2913.95	2347.13_2347.13
314	3878_3878	3100.22_3100.22	2389.38_2389.38
315	3828.52_3828.52	3011.49_3011.49	2359.59_2359.59
316	3931.31_3931.31	2997.32_2997.32	2348.23_2348.23
317	3889.04_3889.04	2910.35_2910.35	2330.78_2330.78
318	3954.1_3954.1	3100.86_3100.86	2479.45_2479.45
319	3877.96_3877.96	3072.66_3072.66	2332.67_2332.67
320	3933.77_3933.77	3212.25_3212.25	2652.02_2652.02
321	3971.18_3971.18	3023.31_3023.31	2573.41_2573.41
322	3979.99_3979.99	3255.33_3255.33	2466.73_2466.73
323	3998.82_3998.82	3112.81_3112.81	2326_2326
324	3967.61_3967.61	3169.2_3169.2	2478.15_2478.15
325	4026.32_4026.32	3227.62_3227.62	2589.23_2589.23
326	3881.62_3881.62	2984.94_2984.94	2504.7_2504.7
327	3971.58_3971.58	3109.16_3109.16	2372.21_2372.21
328	3906.3_3906.3	2951.42_2951.42	2251_2251
329	3944.67_3944.67	3198.01_3198.01	2604.36_2604.36
330	4016.49_4016.49	3132.43_3132.43	2395.73_2395.73
331	3969.23_3969.23	3141.97_3141.97	2530.98_2530.98
332	3728.87_3728.87	2950.38_2950.38	2405.32_2405.32
333	3829.7_3829.7	3156.74_3156.74	2413.29_2413.29
334	3830.35_3830.35	3197.14_3197.14	2512.01_2512.01
335	3870.22_3870.22	2864.48_2864.48	2185.02_2185.02
336	3819.29_3819.29	3123.33_3123.33	2319.16_2319.16
337	3894.47_3894.47	3041.41_3041.41	2318.99_2318.99
338	3883.18_3883.18	3072.54_3072.54	2432.73_2432.73
339	3791.81_3791.81	3015.74_3015.74	2366.07_2366.07
340	3868.96_3868.96	3232.84_3232.84	2413.55_2413.55
341	3938.27_3938.27	3178.28_3178.28	2416.55_2416.55
342	3827.28_3827.28	2992.79_2992.79	2367.17_2367.17
343	3973.07_3973.07	3108.21_3108.21	2385.76_2385.76
344	3970.64_3970.64	3191.68_3191.68	2626.79_2626.79
345	3932.15_3932.15	3189.52_3189.52	2538.76_2538.76
346	4032.64_4032.64	3219.8_3219.8	2491.29_2491.29
347	3823.91_3823.91	2949.33_2949.33	2274.96_2274.96
348	3985.01_3985.01	3189.09_3189.09	2330.69_2330.69
349	4020.54_4020.54	3116.22_3116.22	2575.02_2575.02
350	3820.13_3820.13	3056.68_3056.68	2372.68_2372.68
351	3982.7_3982.7	3281.9_3281.9	2729.86_2729.86
352	3994.3_3994.3	3130.93_3130.93	2590.12_2590.12
353	3895.08_3895.08	3159.14_3159.14	2412.5_2412.5
354	3874.44_3874.44	3056.71_3056.71	2345.48_2345.48
355	3793.86_3793.86	2917.74_2917.74	2266.94_2266.94
356	3902.41_3902.41	3119.01_3119.01	2357.01_2357.01
357	3764.82_3764.82	3058.78_3058.78	2488.42_2488.42
358	3852.02_3852.02	2876.76_2876.76	2452.76_2452.76
359	3885.9_3885.9	3050.89_3050.89	2340.02_2340.02
360	3950.1_3950.1	3144.69_3144.69	2415.07_2415.07
361	3926.93_3926.93	3182.96_3182.96	2473.17_2473.17
362	3969.69_3969.69	3218.22_3218.22	2448.05_2448.05
363	3924.27_3924.27	3078.28_3078.28	2274.49_2274.49
364	3874.55_3874.55	3149.33_3149.33	2381.99_2381.99
365	3971.12_3971.12	2925.11_2925.11	2477.76_2477.76
366	3806.08_3806.08	3027.51_3027.51	2430.64_2430.64
367	3890.87_3890.87	3028.78_3028.78	2249.2_2249.2
368	3845.27_3845.27	2945.54_2945.54	2448.33_2448.33
369	3911.6_3911.6	3044.34_3044.34	2384.35_2384.35
370	3828.59_3828.59	2996.8_2996.8	2447.55_2447.55
371	3859_3859	3037.2_3037.2	2243.69_2243.69
372	3887.34_3887.34	3054.74_3054.74	2121.18_2121.18
373	3894_3894	3168.34_3168.34	2352_2352
374	4092.82_4092.82	3173.2_3173.2	2432.71_2432.71
375	3915.55_3915.55	3053.32_3053.32	2365.07_2365.07
376	3994.44_3994.44	3081.23_3081.23	2413.13_2413.13
377	4018.4_4018.4	3253.96_3253.96	2621.29_2621.29
378	4002.74_4002.74	3328.74_3328.74	2569.71_2569.71
379	3880.11_3880.11	2968.7_2968.7	2347.77_2347.77
380	4015.5_4015.5	3032.58_3032.58	2140.61_2140.61
381	3860.17_3860.17	2982.42_2982.42	2345.32_2345.32
382	3862.77_3862.77	3035.46_3035.46	2414.66_2414.66
383	3977.22_3977.22	3065.06_3065.06	2317.19_2317.19
384	3752.67_3752.67	3023.65_3023.65	2375.46_2375.46
385	3972.19_3972.19	3023.25_3023.25	2417.11_2417.11
386	3990.46_3990.46	3355.41_3355.41	2728.98_2728.98
387	3859.12_3859.12	3163.4_3163.4	2418.82_2418.82
388	4014.75_4014.75	3212.31_3212.31	2547.96_2547.96
389	3968.02_3968.02	3172.81_3172.81	2625.88_2625.88
390	4066.19_4066.19	3115.3_3115.3	2414.97_2414.97
391	3828.22_3828.22	2992.74_2992.74	2317.69_2317.69
392	3853.36_3853.36	3144.87_3144.87	2505.16_2505.16
393	3952.24_3952.24	2958.12_2958.12	2136.87_2136.87
394	3963.34_3963.34	3121.47_3121.47	2379.73_2379.73
395	4093.52_4093.52	3330.74_3330.74	2489.16_2489.16
396	3867.28_3867.28	3027.2_3027.2	2308.74_2308.74
397	3864.56_3864.56	3066.12_3066.12	2506.34_2506.34
398	4005.61_4005.61	3179.46_3179.46	2376.16_2376.16
399	4045.44_4045.44	3145.44_3145.44	2417.57_2417.57
400	3735.45_3735.45	3081.74_3081.74	2444.29_2444.29
401	3902.7_3902.7	3234.51_3234.51	2450.22_2450.22
402	3778.22_3778.22	2990.81_2990.81	2433_2433
403	3912.17_3912.17	3114.4_3114.4	2493.97_2493.97
404	3941.74_3941.74	2901.04_2901.04	2445.04_2445.04
405	3982.28_3982.28	3118.5_3118.5	2523.09_2523.09
406	3883.75_3883.75	3188.02_3188.02	2652.53_2652.53
407	3943.38_3943.38	3022.94_3022.94	2384.75_2384.75
408	3950.77_3950.77	3076.68_3076.68	2418.22_2418.22
409	4005.06_4005.06	3214.7_3214.7	2485.76_2485.76
410	3897.84_3897.84	3045.81_3045.81	2569.99_2569.99
411	4054.65_4054.65	3275.98_3275.98	2708.91_2708.91
412	3995.27_3995.27	3288.43_3288.43	2497.58_2497.58
413	3946.94_3946.94	3087.69_3087.69	2527.28_2527.28
414	4016.36_4016.36	3112.64_3112.64	2454.88_2454.88
415	3932.63_3932.63	3011.68_3011.68	2453.14_2453.14
416	4021.17_4021.17	3185.73_3185.73	2514.88_2514.88
417	3921.76_3921.76	3061.74_3061.74	2491.3_2491.3
418	3893.21_3893.21	3189.91_3189.91	2386.54_2386.54
419	4005.29_4005.29	3280.13_3280.13	2645.78_2645.78
420	3925.96_3925.96	3191.87_3191.87	2456.81_2456.81
421	3970.27_3970.27	3101.79_3101.79	2431.84_2431.84
422	3952.07_3952.07	3129.44_3129.44	2548.69_2548.69
423	3814.61_3814.61	2985.07_2985.07	2316.73_2316.73
424	3818.89_3818.89	3066.03_3066.03	2270.01_2270.01
425	3903.03_3903.03	3246.48_3246.48	2627.97_2627.97
426	3930.29_3930.29	3094.45_3094.45	2458.83_2458.83
427	3954.34_3954.34	3024.42_3024.42	2311.67_2311.67
428	3887.7_3887.7	3047.46_3047.46	2386.02_2386.02
429	3954.57_3954.57	3115.52_3115.52	2636.88_2636.88
430	3876.12_3876.12	3060.99_3060.99	2312.24_2312.24
431	3986.79_3986.79	2860.39_2860.39	2296.49_2296.49
432	3852.64_3852.64	3059.84_3059.84	2532.4_2532.4
433	3830.31_3830.31	2971.66_2971.66	2381.62_2381.62
434	3888.75_3888.75	3127.18_3127.18	2333.9_2333.9
435	3757.03_3757.03	2895.76_2895.76	2278.02_2278.02
436	3849.14_3849.14	3049.62_3049.62	2354.13_2354.13
437	3775.1_3775.1	2929.16_2929.16	2350.68_2350.68
438	3950.62_3950.62	3148.96_3148.96	2453.43_2453.43
439	3961.15_3961.15	3203.21_3203.21	2422.25_2422.25
440	3790.34_3790.34	2964.44_2964.44	2284.01_2284.01
441	3870.81_3870.81	3088.35_3088.35	2424.09_2424.09
442	3833.12_3833.12	3168.68_3168.68	2579.6_2579.6
443	3812.96_3812.96	2855.9_2855.9	2196.07_2196.07
444	3783.14_3783.14	2954.57_2954.57	2331.29_2331.29
445	3875.56_3875.56	3025.95_3025.95	2442.02_2442.02
446	3864.31_3864.31	3213.31_3213.31	2357.6_2357.6
447	3906.05_3906.05	3157.41_3157.41	2492.88_2492.88
448	3866.06_3866.06	2981.46_2981.46	2317.54_2317.54
449	3917.46_3917.46	3126.39_3126.39	2462.62_2462.62
450	3994.38_3994.38	3082.03_3082.03	2449.7_2449.7
451	3985.65_3985.65	3088.57_3088.57	2289.56_2289.56
452	3998.24_3998.24	3109.16_3109.16	2205.49_2205.49
453	3984.79_3984.79	3147.26_3147.26	2427.53_2427.53
454	4007.02_4007.02	3129.97_3129.97	2243.05_2243.05
455	3962.76_3962.76	3213.41_3213.41	2540.08_2540.08
456	3896.97_3896.97	3204.34_3204.34	2298.53_2298.53
457	3898.45_3898.45	3067.61_3067.61	2362.68_2362.68
458	3924.62_3924.62	3104.93_3104.93	2318.61_2318.61
459	3898.52_3898.52	3015.92_3015.92	2314.15_2314.15
460	3986.86_3986.86	3174.93_3174.93	2662.02_2662.02
461	3992.9_3992.9	3123.3_3123.3	2489.27_2489.27
462	3838.08_3838.08	3191.91_3191.91	2384.27_2384.27
463	3961.89_3961.89	3260.09_3260.09	2569.44_2569.44
464	3847.23_3847.23	3062.66_3062.66	2252.09_2252.09
465	3914.91_3914.91	3327.68_3327.68	2558.16_2558.16
466	3908.54_3908.54	3079.3_3079.3	2411.16_2411.16
467	3862.98_3862.98	3012.49_3012.49	2336.99_2336.99
468	3855.5_3855.5	3128.77_3128.77	2296.07_2296.07
469	3943.78_3943.78	3153.13_3153.13	2560.28_2560.28
470	4044.12_4044.12	3233.39_3233.39	2443.55_2443.55
471	3858.75_3858.75	3084.77_3084.77	2426.59_2426.59
472	3932.23_3932.23	3087.31_3087.31	2372.55_2372.55
473	3995.49_3995.49	3254.33_3254.33	2620.04_2620.04
474	3956.11_3956.11	3190.91_3190.91	2493.68_2493.68
475	4020.82_4020.82	3062.02_3062.02	2289.6_2289.6
476	3913.67_3913.67	3098.01_3098.01	2487.72_2487.72
477	3746.09_3746.09	2907.52_2907.52	2409.23_2409.23
478	3854.6_3854.6	3154.68_3154.68	2484.75_2484.75
479	3903.79_3903.79	3120.7_3120.7	2512.27_2512.27
480	3957.6_3957.6	3269.49_3269.49	2547.19_2547.19
481	3902.23_3902.23	3068.27_3068.27	2485.43_2485.43
482	3899.01_3899.01	2812.56_2812.56	2326.76_2326.76
483	3949.68_3949.68	3028.61_3028.61	2552.05_2552.05
484	3862.38_3862.38	3096.94_3096.94	2453.86_2453.86
485	3838.18_3838.18	3014.66_3014.66	2399.52_2399.52
486	3894.79_3894.79	3123.96_3123.96	2271.08_2271.08
487	3962.99_3962.99	3055.95_3055.95	2335.06_2335.06
488	3974.71_3974.71	3017.08_3017.08	2279.34_2279.34
489	3880.54_3880.54	3014.62_3014.62	2358.3_2358.3
490	3955.42_3955.42	2978.41_2978.41	2452.07_2452.07
491	3890.02_3890.02	3136.81_3136.81	2342.85_2342.85
492	3971.4_3971.4	3214.45_3214.45	2446.24_2446.24
493	3797.59_3797.59	2895.42_2895.42	2352.05_2352.05
494	3943.36_3943.36	3132.33_3132.33	2461.32_2461.32
495	3792.81_3792.81	3122.09_3122.09	2475.59_2475.59
496	4001.34_4001.34	2945.35_2945.35	2375.5_2375.5
497	3954.95_3954.95	3038.88_3038.88	2290.63_2290.63
498	4040.57_4040.57	3336.07_3336.07	2458.14_2458.14
499	3833.08_3833.08	3093.84_3093.84	2465.89_2465.89
500	3980.55_3980.55	3114.37_3114.37	2470.87_2470.87
501	3855.13_3855.13	2925.12_2925.12	2335.22_2335.22
502	3846.33_3846.33	2989.98_2989.98	2447.7_2447.7
503	3957.9_3957.9	2988.74_2988.74	2287.63_2287.63
504	3957.1_3957.1	3245.24_3245.24	2407.4_2407.4
505	4005.54_4005.54	3120.87_3120.87	2260.97_2260.97
506	3888_3888	3037.35_3037.35	2262.66_2262.66
507	3938.62_3938.62	3151.72_3151.72	2379.8_2379.8
508	3849.45_3849.45	3130.57_3130.57	2455.39_2455.39
509	3923.29_3923.29	3209.53_3209.53	2441.6_2441.6
510	3850.74_3850.74	3176.99_3176.99	2610.33_2610.33
511	3975.08_3975.08	3035.35_3035.35	2448.46_2448.46
512	3971.94_3971.94	3144.71_3144.71	2361.26_2361.26
513	3986.06_3986.06	2994.54_2994.54	2343.39_2343.39
514	3892.23_3892.23	3033.13_3033.13	2586.51_2586.51
515	4095.28_4095.28	3361.07_3361.07	2672.21_2672.21
516	3853.25_3853.25	2956.25_2956.25	2446.45_2446.45
517	3908.63_3908.63	2937.19_2937.19	2465.2_2465.2
518	4006.97_4006.97	3054.52_3054.52	2510.54_2510.54
519	3928.18_3928.18	3172.12_3172.12	2578.94_2578.94
520	4022.35_4022.35	3073.72_3073.72	2475.34_2475.34
521	3928.48_3928.48	3130.42_3130.42	2631.49_2631.49
522	3927.48_3927.48	3108.6_3108.6	2378.2_2378.2
523	4039.28_4039.28	3078.42_3078.42	2229.56_2229.56
524	3935.4_3935.4	3070_3070	2568.23_2568.23
525	3891.77_3891.77	3071.91_3071.91	2559.48_2559.48
526	3964.03_3964.03	3332.37_3332.37	2610.88_2610.88
527	4031.91_4031.91	3218.41_3218.41	2390.38_2390.38
528	3870.8_3870.8	3160.84_3160.84	2369.24_2369.24
529	3936.37_3936.37	3157.29_3157.29	2503.31_2503.31
530	3822.25_3822.25	3054.19_3054.19	2351.45_2351.45
531	3787.93_3787.93	3140.38_3140.38	2287.85_2287.85
532	3965.07_3965.07	3024.8_3024.8	2314.33_2314.33
533	3898.25_3898.25	3218.55_3218.55	2350.75_2350.75
534	3984.8_3984.8	3114.14_3114.14	2543.97_2543.97
535	3958.46_3958.46	3171.34_3171.34	2644.5_2644.5
536	3863.5_3863.5	3053.2_3053.2	2373.86_2373.86
537	3931.82_3931.82	3073.12_3073.12	2477.17_2477.17
538	3970.09_3970.09	3132.72_3132.72	2532_2532
539	3896.16_3896.16	2956.49_2956.49	2452.78_2452.78
540	3908.79_3908.79	2994.12_2994.12	2417.5_2417.5
541	3956.56_3956.56	3104.01_3104.01	2299.67_2299.67
542	3683.26_3683.26	3081.21_3081.21	2307.45_2307.45
543	3942.3_3942.3	2986.96_2986.96	2373.65_2373.65
544	3969.59_3969.59	3157.32_3157.32	2408.3_2408.3
545	3929.16_3929.16	3182.94_3182.94	2399.08_2399.08
546	3866.95_3866.95	3059.92_3059.92	2468.18_2468.18
547	3814.26_3814.26	3079.11_3079.11	2365_2365
548	3868.29_3868.29	3007.2_3007.2	2476.46_2476.46
549	3845.68_3845.68	2929.54_2929.54	2176.51_2176.51
550	3948.74_3948.74	3207.1_3207.1	2591.22_2591.22
551	3950.37_3950.37	3088.86_3088.86	2432.61_2432.61
552	3960.05_3960.05	3105.5_3105.5	2449.34_2449.34
553	3916.57_3916.57	3138.89_3138.89	2504.24_2504.24
554	3948.99_3948.99	3117.46_3117.46	2417.12_2417.12
555	3967.29_3967.29	3240.2_3240.2	2424.46_2424.46
556	3952.42_3952.42	3053.97_3053.97	2247.85_2247.85
557	3895.44_3895.44	3100.31_3100.31	2338.51_2338.51
558	3991.13_3991.13	3131.36_3131.36	2373.62_2373.62
559	3909.45_3909.45	3066.33_3066.33	2394.15_2394.15
560	3955.56_3955.56	3089.06_3089.06	2501.62_2501.62
561	3818.88_3818.88	3060.87_3060.87	2328.76_2328.76
562	4014.13_4014.13	3045.16_3045.16	2355.49_2355.49
563	3964.09_3964.09	3252.96_3252.96	2526.02_2526.02
564	3940.47_3940.47	3198.1_3198.1	2528.9_2528.9
565	3866.33_3866.33	2953.82_2953.82	2368.02_2368.02
566	4017.8_4017.8	3047.28_3047.28	2371.38_2371.38
567	3963.98_3963.98	3114.1_3114.1	2530.27_2530.27
568	3859.57_3859.57	3073.98_3073.98	2479.89_2479.89
569	3979.53_3979.53	3186.11_3186.11	2588.25_2588.25
570	3951.05_3951.05	2853.29_2853.29	2353.27_2353.27
571	4026.27_4026.27	3186.96_3186.96	2502.03_2502.03
572	3953.57_3953.57	3169.65_3169.65	2610.32_2610.32
573	4040.46_4040.46	3088.19_3088.19	2419.74_2419.74
574	3920.93_3920.93	3005.86_3005.86	2430.77_2430.77
575	3989.76_3989.76	2962.77_2962.77	2262.57_2262.57
576	3924.34_3924.34	3084.77_3084.77	2469.28_2469.28
577	3907.73_3907.73	2969.92_2969.92	2209.06_2209.06
578	3793.46_3793.46	2979.88_2979.88	2425.46_2425.46
579	3939.03_3939.03	3112.35_3112.35	2575.09_2575.09
580	3966.22_3966.22	3244.79_3244.79	2664.49_2664.49
581	3897.29_3897.29	2937.07_2937.07	2340.68_2340.68
582	3861.69_3861.69	3037.67_3037.67	2480.84_2480.84
583	3754.7_3754.7	3070.13_3070.13	2428.13_2428.13
584	3999.92_3999.92	3150.78_3150.78	2412.78_2412.78
585	4050.71_4050.71	3193.47_3193.47	2252.74_2252.74
586	3861.71_3861.71	3029.41_3029.41	2471.47_2471.47
587	3970.28_3970.28	3078.81_3078.81	2353.88_2353.88
588	4033.95_4033.95	3317.37_3317.37	2468.42_2468.42
589	3885.23_3885.23	3076.42_3076.42	2588.02_2588.02
590	3883.47_3883.47	2950.05_2950.05	2395.79_2395.79
591	3967.78_3967.78	3141.55_3141.55	2542.22_2542.22
592	3957.82_3957.82	3291_3291	2629.84_2629.84
593	4009.85_4009.85	3157.34_3157.34	2431.65_2431.65
594	3888.04_3888.04	3284.07_3284.07	2489.97_2489.97
595	3802.41_3802.41	2997.85_2997.85	2304.38_2304.38
596	3886.22_3886.22	3132.21_3132.21	2503.85_2503.85
597	3935.99_3935.99	3227.29_3227.29	2427.41_2427.41
598	3924.95_3924.95	2995.05_2995.05	2424.99_2424.99
599	3971.32_3971.32	3149.69_3149.69	2620.32_2620.32
600	3972.86_3972.86	3230.6_3230.6	2574.15_2574.15
601	4038.86_4038.86	3181.75_3181.75	2341.51_2341.51
602	3929.95_3929.95	2986.36_2986.36	2318.44_2318.44
603	3968.04_3968.04	2962.27_2962.27	2405.16_2405.16
604	4034.87_4034.87	3276.91_3276.91	2634.81_2634.81
605	3935.78_3935.78	3128.63_3128.63	2195.07_2195.07
606	3833.41_3833.41	3152_3152	2352.96_2352.96
607	3957.78_3957.78	3135.1_3135.1	2541.18_2541.18
608	3883.51_3883.51	3098.29_3098.29	2561.71_2561.71
609	3677.91_3677.91	3047.76_3047.76	2465.4_2465.4
610	3969.33_3969.33	3091.14_3091.14	2396.19_2396.19
611	3912.28_3912.28	3074.41_3074.41	2405.96_2405.96
612	3890_3890	2963.96_2963.96	2262.7_2262.7
613	3764.52_3764.52	2978.01_2978.01	2327.56_2327.56
614	3979.72_3979.72	2951.28_2951.28	2415.39_2415.39
615	3892.46_3892.46	3033.03_3033.03	2433.8_2433.8
616	3818.43_3818.43	3106.88_3106.88	2437.7_2437.7
617	3931.81_3931.81	3196.77_3196.77	2582.38_2582.38
618	3900.51_3900.51	3032.83_3032.83	2557.83_2557.83
619	3835.85_3835.85	3150.48_3150.48	2507.97_2507.97
620	3897.7_3897.7	3047.23_3047.23	2390.14_2390.14
621	3873.61_3873.61	2977.94_2977.94	2338.73_2338.73
622	3942.95_3942.95	3141.14_3141.14	2420.66_2420.66
623	3934.95_3934.95	2883.35_2883.35	2263.13_2263.13
624	4057.43_4057.43	3272.43_3272.43	2506.42_2506.42
625	4022.24_4022.24	3269.51_3269.51	2420.99_2420.99
626	4020.09_4020.09	3033.81_3033.81	2349.93_2349.93
627	4021.89_4021.89	3231.51_3231.51	2573.79_2573.79
628	3982.67_3982.67	3362.07_3362.07	2744.3_2744.3
629	3923.43_3923.43	3046.34_3046.34	2316.29_2316.29
630	4009.18_4009.18	3081.57_3081.57	2469.12_2469.12
631	3987.9_3987.9	3113.24_3113.24	2493.13_2493.13
632	3988.47_3988.47	3051.79_3051.79	2578.46_2578.46
633	3929.28_3929.28	3045.79_3045.79	2591.66_2591.66
634	3907.65_3907.65	3128.28_3128.28	2289.29_2289.29
635	3990.32_3990.32	3096.31_3096.31	2361.72_2361.72
636	3994.26_3994.26	3149.25_3149.25	2569.97_2569.97
637	4001.92_4001.92	3136.36_3136.36	2445.32_2445.32
638	3847.17_3847.17	3064.05_3064.05	2479.34_2479.34
639	3963.1_3963.1	3117.6_3117.6	2586.94_2586.94
640	3924.41_3924.41	3151.69_3151.69	2447.65_2447.65
641	3902.31_3902.31	3141.71_3141.71	2451.19_2451.19
642	3890.01_3890.01	3155.99_3155.99	2397.32_2397.32
643	3988.27_3988.27	3298.93_3298.93	2595.78_2595.78
644	3947.77_3947.77	3144.76_3144.76	2504.16_2504.16
645	3990.23_3990.23	3071.49_3071.49	2416.33_2416.33
646	3988.88_3988.88	3199.52_3199.52	2590.38_2590.38
647	3894.54_3894.54	3071.13_3071.13	2245.23_2245.23
648	3988.49_3988.49	3218.62_3218.62	2341.8_2341.8
649	3949.72_3949.72	3062.95_3062.95	2388.01_2388.01
650	3979.35_3979.35	3173.56_3173.56	2316.18_2316.18
651	3928.56_3928.56	3103.22_3103.22	2286.94_2286.94
652	3862.23_3862.23	3083.44_3083.44	2494.74_2494.74
653	3938.34_3938.34	3119.35_3119.35	2331.1_2331.1
654	4017.76_4017.76	3177.46_3177.46	2367.83_2367.83
655	3834.65_3834.65	3131.75_3131.75	2158.88_2158.88
656	3937.47_3937.47	3089.34_3089.34	2247.96_2247.96
657	3827.26_3827.26	3051.81_3051.81	2436.64_2436.64
658	3834.72_3834.72	3109.89_3109.89	2395.44_2395.44
659	3897.12_3897.12	3107.88_3107.88	2422.54_2422.54
660	3862.27_3862.27	3138.09_3138.09	2515.65_2515.65
661	3913.08_3913.08	2970.43_2970.43	2372.08_2372.08
662	3869.37_3869.37	3160.6_3160.6	2517.45_2517.45
663	3957.15_3957.15	3047.99_3047.99	2348.43_2348.43
664	3915.67_3915.67	3202.34_3202.34	2607.36_2607.36
665	3983.69_3983.69	3110.68_3110.68	2444.5_2444.5
666	3918.63_3918.63	3170.98_3170.98	2422.11_2422.11
667	3928.42_3928.42	3280.88_3280.88	2699.79_2699.79
668	3944.35_3944.35	3164.36_3164.36	2474.44_2474.44
669	3976.92_3976.92	3122.32_3122.32	2399_2399
670	3928.29_3928.29	3158.13_3158.13	2285.47_2285.47
671	3881.71_3881.71	3092.69_3092.69	2423.07_2423.07
672	3938.89_3938.89	3119.28_3119.28	2360.49_2360.49
673	3866.72_3866.72	3007.16_3007.16	2265.56_2265.56
674	3995.79_3995.79	3131.48_3131.48	2375.39_2375.39
675	3985.63_3985.63	3079.55_3079.55	2401.78_2401.78
676	3867.21_3867.21	2868.96_2868.96	2085.3_2085.3
677	3885.45_3885.45	3051.6_3051.6	2391.04_2391.04
678	3980.88_3980.88	3097.3_3097.3	2410.54_2410.54
679	3917.91_3917.91	3129.09_3129.09	2485.34_2485.34
680	3882.21_3882.21	3121.61_3121.61	2448.24_2448.24
681	3959.06_3959.06	3098.93_3098.93	2487.47_2487.47
682	3967.3_3967.3	2959.58_2959.58	2365.88_2365.88
683	4026.25_4026.25	3165.68_3165.68	2535.54_2535.54
684	3887.64_3887.64	3161.95_3161.95	2305.58_2305.58
685	3937.04_3937.04	3116.54_3116.54	2199.29_2199.29
