a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
370	3963.88_3963.88	3110.66_3110.66	2331.56_2331.56
371	3838.99_3838.99	2970.13_2970.13	2226.23_2226.23
372	3941.9_3941.9	3121.27_3121.27	2474.82_2474.82
373	3847.84_3847.84	2990.19_2990.19	2337.28_2337.28
374	4008.94_4008.94	2997.32_2997.32	2503.08_2503.08
375	3814.47_3814.47	2982.45_2982.45	2305.96_2305.96
376	3911.24_3911.24	3105.74_3105.74	2567.82_2567.82
377	3797.52_3797.52	3042.38_3042.38	2550.74_2550.74
378	3887.11_3887.11	3161.24_3161.24	2635.18_2635.18
379	3776_3776	2961.16_2961.16	2169.96_2169.96
380	3885.76_3885.76	3138.65_3138.65	2558.89_2558.89
381	4000.16_4000.16	3170.68_3170.68	2442.88_2442.88
382	3942.7_3942.7	3101.17_3101.17	2455.26_2455.26
383	3964.27_3964.27	3039.77_3039.77	2228.96_2228.96
384	3831.02_3831.02	3216_3216	2310.38_2310.38
385	3900.42_3900.42	3223.9_3223.9	2272.02_2272.02
386	3819.41_3819.41	3089.4_3089.4	2260.14_2260.14
387	3957.56_3957.56	3147.72_3147.72	2362.45_2362.45
388	3803.82_3803.82	2871.5_2871.5	2028.23_2028.23
389	3886.59_3886.59	2942.15_2942.15	2350.15_2350.15
390	3977.49_3977.49	3075.37_3075.37	2465.81_2465.81
391	3964.36_3964.36	3019.92_3019.92	2331.72_2331.72
392	3819.07_3819.07	3010.58_3010.58	2406.82_2406.82
393	3932.58_3932.58	3078.63_3078.63	2390.76_2390.76
394	3840.52_3840.52	3009.89_3009.89	2469.05_2469.05
395	3851.24_3851.24	3041.82_3041.82	2409.51_2409.51
396	3763.42_3763.42	2915.75_2915.75	2348.27_2348.27
397	3884.6_3884.6	3302.35_3302.35	2588.27_2588.27
398	3896.52_3896.52	3167.59_3167.59	2417.32_2417.32
399	3846.27_3846.27	2941.76_2941.76	2236.98_2236.98
400	3880.46_3880.46	3055.98_3055.98	2487.8_2487.8
401	3866.69_3866.69	3013.31_3013.31	2307.43_2307.43
402	3868.43_3868.43	3033.95_3033.95	2261.29_2261.29
403	3892.81_3892.81	3131.41_3131.41	2434.02_2434.02
404	3984.44_3984.44	3073.87_3073.87	2501.52_2501.52
405	3835.06_3835.06	3090.97_3090.97	2435.64_2435.64
406	3937.78_3937.78	2963.89_2963.89	2420.01_2420.01
407	3828.95_3828.95	3039.85_3039.85	2188.91_2188.91
408	3851.19_3851.19	3102.43_3102.43	2498.47_2498.47
409	3909.22_3909.22	3058.66_3058.66	2488.17_2488.17
410	4003.73_4003.73	3207.05_3207.05	2398.44_2398.44
411	3932.54_3932.54	3011.01_3011.01	2409.84_2409.84
412	3874.06_3874.06	3051.12_3051.12	2410.53_2410.53
413	3878.17_3878.17	3093.53_3093.53	2354.8_2354.8
414	4045.38_4045.38	3117.93_3117.93	2338.91_2338.91
415	3947.04_3947.04	3003.3_3003.3	2472.61_2472.61
416	3831.17_3831.17	3174.18_3174.18	2461.38_2461.38
417	3933.72_3933.72	3040.8_3040.8	2381.73_2381.73
418	3986.29_3986.29	3165.56_3165.56	2409.23_2409.23
419	3923.8_3923.8	3132.1_3132.1	2390.72_2390.72
420	3991.19_3991.19	3063.36_3063.36	2372.44_2372.44
421	3872.66_3872.66	3012.95_3012.95	2328.73_2328.73
422	3836.94_3836.94	3031.81_3031.81	2195.77_2195.77
423	3828.3_3828.3	3101.67_3101.67	2404.91_2404.91
424	3887.37_3887.37	3133.87_3133.87	2584.97_2584.97
425	3835.93_3835.93	3061.05_3061.05	2441.59_2441.59
426	3804.97_3804.97	2907.52_2907.52	2419.35_2419.35
427	3928.18_3928.18	3167.06_3167.06	2457.57_2457.57
428	3851.6_3851.6	3099.48_3099.48	2425.53_2425.53
429	3883.42_3883.42	3217.95_3217.95	2518.11_2518.11
430	3934.4_3934.4	3132.35_3132.35	2224.53_2224.53
431	3862.93_3862.93	3042.29_3042.29	2343.28_2343.28
432	3769.68_3769.68	3005.8_3005.8	2360.18_2360.18
433	3946.75_3946.75	3189.58_3189.58	2395.59_2395.59
434	3860.04_3860.04	3151.68_3151.68	2393.89_2393.89
435	3935.66_3935.66	3103.78_3103.78	2602.46_2602.46
436	3810.87_3810.87	3107.54_3107.54	2513.36_2513.36
437	3904.3_3904.3	3094.35_3094.35	2421.88_2421.88
438	4055.99_4055.99	3097.17_3097.17	2502.88_2502.88
439	4003.25_4003.25	3201.55_3201.55	2325.27_2325.27
440	3926.05_3926.05	2933.45_2933.45	2204.83_2204.83
441	3878.78_3878.78	3131.84_3131.84	2263.34_2263.34
442	3954.81_3954.81	3075.86_3075.86	2260.63_2260.63
443	3842.27_3842.27	3067.23_3067.23	2289.91_2289.91
444	3875.59_3875.59	3026.25_3026.25	2360.55_2360.55
445	3956.57_3956.57	3239.58_3239.58	2483.3_2483.3
446	3919.44_3919.44	3176.07_3176.07	2714.69_2714.69
447	3909.66_3909.66	3120.57_3120.57	2322.66_2322.66
448	3957.66_3957.66	3216.27_3216.27	2489_2489
449	3905.39_3905.39	3009.82_3009.82	2156.78_2156.78
450	4023.12_4023.12	2976.99_2976.99	2464.2_2464.2
451	3958.95_3958.95	3265.37_3265.37	2465.21_2465.21
452	3924.58_3924.58	3088.13_3088.13	2444.24_2444.24
453	3972.72_3972.72	3119.94_3119.94	2534.2_2534.2
454	3952.75_3952.75	3156.02_3156.02	2569.26_2569.26
455	3874.89_3874.89	3131.48_3131.48	2258.1_2258.1
456	3876.79_3876.79	3086.87_3086.87	2547.63_2547.63
457	3877.8_3877.8	3052.75_3052.75	2452.36_2452.36
458	4022.46_4022.46	3199.16_3199.16	2420.32_2420.32
459	3844.52_3844.52	3007.77_3007.77	2452.38_2452.38
460	3946.47_3946.47	3047.48_3047.48	2316.97_2316.97
461	3963.09_3963.09	3126.35_3126.35	2385.85_2385.85
462	3918.41_3918.41	3111.43_3111.43	2491.28_2491.28
463	3870.24_3870.24	3085.3_3085.3	2207.62_2207.62
464	3799.26_3799.26	3050.35_3050.35	2429.24_2429.24
465	3956.46_3956.46	3098.97_3098.97	2465.73_2465.73
466	3846.45_3846.45	2927.36_2927.36	2232.69_2232.69
467	3855.09_3855.09	2989.01_2989.01	2475.58_2475.58
468	4022.85_4022.85	3050.42_3050.42	2388.95_2388.95
469	3856.23_3856.23	3087.88_3087.88	2303.94_2303.94
470	3931.07_3931.07	3161.78_3161.78	2599.08_2599.08
471	3818.37_3818.37	3060.99_3060.99	2523.33_2523.33
472	3965.55_3965.55	3161.45_3161.45	2451.94_2451.94
473	3931.09_3931.09	3210.86_3210.86	2619.78_2619.78
474	3862.8_3862.8	3040.01_3040.01	2409.82_2409.82
475	3967.02_3967.02	2903.07_2903.07	2366.52_2366.52
476	3905.3_3905.3	2953.04_2953.04	2101.65_2101.65
477	3861.81_3861.81	3063.71_3063.71	2361.79_2361.79
478	3969.42_3969.42	3175.87_3175.87	2621.31_2621.31
479	3943.78_3943.78	3171.18_3171.18	2248.97_2248.97
480	3951.15_3951.15	3200.49_3200.49	2499.53_2499.53
481	3886.14_3886.14	3080_3080	2384.78_2384.78
482	3806.1_3806.1	2871.55_2871.55	2358.34_2358.34
483	3960.84_3960.84	3067.23_3067.23	2370.66_2370.66
484	3910.61_3910.61	3122.16_3122.16	2468.27_2468.27
485	3869.73_3869.73	2903.28_2903.28	2431.74_2431.74
486	3996.37_3996.37	3167.08_3167.08	2563.03_2563.03
487	3863.14_3863.14	3092.17_3092.17	2129.97_2129.97
488	4029.53_4029.53	3047.05_3047.05	2607.09_2607.09
489	4038.2_4038.2	3288.79_3288.79	2561.59_2561.59
490	3930.29_3930.29	3065.63_3065.63	2556.68_2556.68
491	4032.6_4032.6	3111.3_3111.3	2503.72_2503.72
492	3902.08_3902.08	3168.88_3168.88	2411.81_2411.81
493	3872.69_3872.69	3093.82_3093.82	2233.86_2233.86
494	4017.66_4017.66	3027.02_3027.02	2312.49_2312.49
495	4019.14_4019.14	3151.6_3151.6	2490.38_2490.38
496	3896.55_3896.55	3033.5_3033.5	2459.78_2459.78
497	3880.84_3880.84	3141.64_3141.64	2428.85_2428.85
498	4003.79_4003.79	3155.36_3155.36	2530.79_2530.79
499	3921.51_3921.51	3224.96_3224.96	2379.67_2379.67
500	3810_3810	2817.34_2817.34	2243.51_2243.51
501	3882.07_3882.07	3022.42_3022.42	2528.81_2528.81
502	3909.52_3909.52	3171.68_3171.68	2384.94_2384.94
503	3923.66_3923.66	3003.47_3003.47	2378.35_2378.35
504	4000.27_4000.27	3302.77_3302.77	2519.68_2519.68
505	3896.45_3896.45	3116.16_3116.16	2475.48_2475.48
506	3943.66_3943.66	3143.2_3143.2	2433.53_2433.53
507	4037.28_4037.28	3386.53_3386.53	2605.94_2605.94
508	4047.43_4047.43	3091.09_3091.09	2505.48_2505.48
509	3822.92_3822.92	2991.17_2991.17	2406.16_2406.16
510	3882.43_3882.43	3141.57_3141.57	2368.59_2368.59
511	3931.94_3931.94	3107_3107	2593.82_2593.82
512	3749.43_3749.43	2868.29_2868.29	2240.34_2240.34
513	3896.8_3896.8	3038.02_3038.02	2418.24_2418.24
514	3937.85_3937.85	3071.13_3071.13	2280.94_2280.94
515	3802.91_3802.91	2977.75_2977.75	2480.68_2480.68
516	3977.63_3977.63	3196.97_3196.97	2543.23_2543.23
517	3934.03_3934.03	3133.41_3133.41	2531.01_2531.01
518	3996.77_3996.77	3117.15_3117.15	2618.41_2618.41
519	3946.28_3946.28	3155.44_3155.44	2435.78_2435.78
520	3918.44_3918.44	3034.6_3034.6	2258.83_2258.83
521	3863.1_3863.1	3115.7_3115.7	2307.4_2307.4
522	3883.68_3883.68	2936.01_2936.01	2333.83_2333.83
523	3830.64_3830.64	2973.84_2973.84	2205.27_2205.27
524	3785.8_3785.8	3052_3052	2244.45_2244.45
525	3852.34_3852.34	3040.77_3040.77	2207.49_2207.49
526	3903.66_3903.66	2979.54_2979.54	2374.46_2374.46
527	3983.81_3983.81	3101_3101	2408.7_2408.7
528	4005.01_4005.01	3040.25_3040.25	2380.71_2380.71
529	3878.91_3878.91	2993.62_2993.62	2370.11_2370.11
530	3844.39_3844.39	3028.9_3028.9	2413.92_2413.92
531	3828.78_3828.78	2954.46_2954.46	2330.11_2330.11
532	3870.87_3870.87	3138.95_3138.95	2498.23_2498.23
533	3971.75_3971.75	3155.65_3155.65	2447.39_2447.39
534	3853.16_3853.16	3239.56_3239.56	2653.92_2653.92
535	3948.45_3948.45	3147.7_3147.7	2433.57_2433.57
536	3909.95_3909.95	3090.37_3090.37	2404.49_2404.49
537	3829.95_3829.95	2877.28_2877.28	2275.86_2275.86
538	3858.21_3858.21	3079.38_3079.38	2407.08_2407.08
539	3859.58_3859.58	3080.65_3080.65	2557.2_2557.2
540	3945.11_3945.11	2959.97_2959.97	2269.73_2269.73
541	3915.05_3915.05	3149.45_3149.45	2254.09_2254.09
542	3908.23_3908.23	3113.96_3113.96	2491.21_2491.21
543	3908.78_3908.78	3059.13_3059.13	2315.53_2315.53
544	3829.05_3829.05	3094.49_3094.49	2388.27_2388.27
545	3954.42_3954.42	3036.55_3036.55	2275.79_2275.79
546	3830.38_3830.38	2959.33_2959.33	2281.58_2281.58
547	3869.69_3869.69	2985.57_2985.57	2341.85_2341.85
548	3960.8_3960.8	3124.01_3124.01	2561_2561
549	3954.41_3954.41	3041.67_3041.67	2303.12_2303.12
550	3823.52_3823.52	3069.43_3069.43	2292.62_2292.62
551	3844.83_3844.83	2965.54_2965.54	2425.18_2425.18
552	3921.51_3921.51	3206.03_3206.03	2494.41_2494.41
553	3933.13_3933.13	3091.79_3091.79	2527.74_2527.74
554	4008.08_4008.08	3255.48_3255.48	2504.59_2504.59
555	3903.92_3903.92	3219_3219	2511.44_2511.44
556	3892.21_3892.21	3080.66_3080.66	2300.57_2300.57
557	3950.82_3950.82	3152.94_3152.94	2419.44_2419.44
558	3885.17_3885.17	3120.41_3120.41	2347.75_2347.75
559	3874.13_3874.13	2979.48_2979.48	2419.68_2419.68
560	3936.27_3936.27	2961.09_2961.09	2343.32_2343.32
561	3938.74_3938.74	3248.36_3248.36	2556.33_2556.33
562	3841.02_3841.02	3078.39_3078.39	2374.09_2374.09
563	3920.73_3920.73	2973.86_2973.86	2460.23_2460.23
564	3878.65_3878.65	3026.82_3026.82	2351.98_2351.98
565	3760.24_3760.24	3049.67_3049.67	2339.03_2339.03
566	3931.02_3931.02	3055.32_3055.32	2520.1_2520.1
567	3978.45_3978.45	3146.79_3146.79	2655.98_2655.98
568	3982.05_3982.05	3000.02_3000.02	2505.2_2505.2
569	3996.72_3996.72	3295.23_3295.23	2501.25_2501.25
570	3948.91_3948.91	3171.52_3171.52	2410.85_2410.85
571	3951.79_3951.79	3154.64_3154.64	2461.56_2461.56
572	3906.78_3906.78	2972.37_2972.37	2309.2_2309.2
573	4007.82_4007.82	3332.54_3332.54	2573.7_2573.7
574	4067.59_4067.59	3140.59_3140.59	2410.55_2410.55
575	3998.26_3998.26	3250.48_3250.48	2435.64_2435.64
576	4077.62_4077.62	3080.82_3080.82	2485.13_2485.13
577	3884.27_3884.27	3005.62_3005.62	2441.61_2441.61
578	3928.5_3928.5	3009.88_3009.88	2367.03_2367.03
579	3894.53_3894.53	3125.22_3125.22	2393.36_2393.36
580	3817.67_3817.67	2893.52_2893.52	2105.05_2105.05
581	3836.2_3836.2	3034.07_3034.07	2245.19_2245.19
582	3810.78_3810.78	2919.92_2919.92	2324.44_2324.44
583	3904.19_3904.19	2973.46_2973.46	2324.04_2324.04
584	3859.05_3859.05	3087.25_3087.25	2482.01_2482.01
585	3953.61_3953.61	2974.67_2974.67	2136.39_2136.39
586	3858.8_3858.8	2935.74_2935.74	2371.79_2371.79
587	3897.77_3897.77	3116.28_3116.28	2426.43_2426.43
588	3915.81_3915.81	3054.42_3054.42	2530.71_2530.71
589	3911.31_3911.31	3181.54_3181.54	2370.63_2370.63
590	3900.06_3900.06	3027.88_3027.88	2341.43_2341.43
591	3886.11_3886.11	3104.59_3104.59	2485.04_2485.04
592	3994.88_3994.88	3129.28_3129.28	2318.25_2318.25
593	3928.92_3928.92	3118.24_3118.24	2381.06_2381.06
594	3887.31_3887.31	3130.81_3130.81	2460.06_2460.06
595	3799.89_3799.89	3100.95_3100.95	2502.67_2502.67
596	3971.01_3971.01	3167.98_3167.98	2647.81_2647.81
597	3929.43_3929.43	2987.83_2987.83	2368.79_2368.79
598	4026.29_4026.29	3249.82_3249.82	2419.56_2419.56
599	3980.17_3980.17	3172.77_3172.77	2409.3_2409.3
600	3817.26_3817.26	3011.41_3011.41	2308.76_2308.76
601	3867.64_3867.64	2968.43_2968.43	2562.26_2562.26
602	3923.53_3923.53	2981.1_2981.1	2122.02_2122.02
603	3818.15_3818.15	2872.17_2872.17	2285.95_2285.95
604	3888.07_3888.07	3068.24_3068.24	2341.9_2341.9
605	3850.21_3850.21	3065.82_3065.82	2589.08_2589.08
606	3832_3832	2902.06_2902.06	2442.53_2442.53
607	3889.78_3889.78	3110.46_3110.46	2550.59_2550.59
608	3982.44_3982.44	3011.98_3011.98	2326.42_2326.42
609	3953.99_3953.99	2885.6_2885.6	2189.42_2189.42
610	3796.86_3796.86	2973.47_2973.47	2173.9_2173.9
611	3910.9_3910.9	3245.34_3245.34	2508.81_2508.81
612	3902.91_3902.91	3188.68_3188.68	2287.33_2287.33
613	3968.46_3968.46	3245.69_3245.69	2569.2_2569.2
614	3939.47_3939.47	2942.63_2942.63	2525.82_2525.82
615	3878.91_3878.91	3074.31_3074.31	2338.11_2338.11
616	3889.36_3889.36	3185.26_3185.26	2288.52_2288.52
617	3995.31_3995.31	3042_3042	2468.94_2468.94
618	4023.93_4023.93	3326.11_3326.11	2617.85_2617.85
619	3868.1_3868.1	3078.59_3078.59	2292.01_2292.01
620	3926.46_3926.46	3093.03_3093.03	2395.24_2395.24
621	3899.58_3899.58	3095.11_3095.11	2272.93_2272.93
622	3998.64_3998.64	3101.73_3101.73	2493.24_2493.24
623	3918.05_3918.05	3204.09_3204.09	2521.4_2521.4
624	3938.73_3938.73	3044.88_3044.88	2404.13_2404.13
625	4068.97_4068.97	3097.23_3097.23	2491.82_2491.82
626	3778.33_3778.33	3105.68_3105.68	2640.61_2640.61
627	3833.69_3833.69	2983.55_2983.55	2395.73_2395.73
628	3824.06_3824.06	3030.6_3030.6	2400.97_2400.97
629	3986.71_3986.71	3090.76_3090.76	2321.49_2321.49
630	3906.21_3906.21	3148.47_3148.47	2436.62_2436.62
631	3947.36_3947.36	3045.09_3045.09	2410.2_2410.2
632	3943.19_3943.19	3095.42_3095.42	2566.6_2566.6
633	3843.22_3843.22	2990.27_2990.27	2331.22_2331.22
634	3925.47_3925.47	3202.79_3202.79	2603.65_2603.65
635	3875.57_3875.57	3128.39_3128.39	2342.86_2342.86
636	3843.96_3843.96	2977.09_2977.09	2205.8_2205.8
637	3738.81_3738.81	3008.46_3008.46	2203.66_2203.66
638	3914.4_3914.4	3193.76_3193.76	2462.52_2462.52
639	3829.62_3829.62	3072.89_3072.89	2627.41_2627.41
640	3972.84_3972.84	3191.26_3191.26	2425.4_2425.4
641	3950.98_3950.98	3129.07_3129.07	2420.09_2420.09
642	3968.72_3968.72	3094.33_3094.33	2496.14_2496.14
643	3971.91_3971.91	3161.98_3161.98	2604.36_2604.36
644	3863.84_3863.84	3113.6_3113.6	2400.71_2400.71
645	3915.66_3915.66	3037.9_3037.9	2278.1_2278.1
646	3964.27_3964.27	3134.15_3134.15	2565.27_2565.27
647	4012.1_4012.1	3202.64_3202.64	2531.42_2531.42
648	3947.58_3947.58	3098.94_3098.94	2457.27_2457.27
649	3844.09_3844.09	3065.42_3065.42	2579.14_2579.14
650	3909.9_3909.9	3201.09_3201.09	2669.32_2669.32
651	3922.7_3922.7	3065.28_3065.28	2553.94_2553.94
652	3936.29_3936.29	3149.09_3149.09	2411.81_2411.81
653	3953.07_3953.07	3015.72_3015.72	2355.46_2355.46
654	3967.05_3967.05	3018.02_3018.02	2374.74_2374.74
655	3967.67_3967.67	3113.46_3113.46	2329.5_2329.5
656	4010.77_4010.77	3078.28_3078.28	2573.5_2573.5
657	3993.05_3993.05	2939.87_2939.87	2399.72_2399.72
658	4003.55_4003.55	3158.74_3158.74	2402.68_2402.68
659	3952.28_3952.28	3041.31_3041.31	2552.47_2552.47
660	3936.64_3936.64	3096.89_3096.89	2454.18_2454.18
661	3838_3838	3042.19_3042.19	2445.1_2445.1
662	4042.29_4042.29	3276.38_3276.38	2663.67_2663.67
663	3895.89_3895.89	3072.38_3072.38	2337.03_2337.03
664	3934.69_3934.69	3011.03_3011.03	2346.06_2346.06
665	3858.25_3858.25	3174.64_3174.64	2398.76_2398.76
666	3925.01_3925.01	3142.38_3142.38	2352.26_2352.26
667	3900.31_3900.31	3174.05_3174.05	2602.83_2602.83
668	3893.91_3893.91	2977.09_2977.09	2337.07_2337.07
669	4040.91_4040.91	3232.87_3232.87	2572.71_2572.71
670	4047.94_4047.94	3137.11_3137.11	2382.56_2382.56
671	4049.44_4049.44	3320.6_3320.6	2487.69_2487.69
672	3977.02_3977.02	2960.88_2960.88	2349.54_2349.54
673	3952.35_3952.35	3178.82_3178.82	2428.18_2428.18
674	3935.43_3935.43	3127.81_3127.81	2383.05_2383.05
675	3915.87_3915.87	3103.59_3103.59	2272.98_2272.98
676	3927.56_3927.56	3017.09_3017.09	2502.15_2502.15
677	3980.63_3980.63	3120.93_3120.93	2416.28_2416.28
678	3930.65_3930.65	3087.37_3087.37	2339.73_2339.73
679	3846.78_3846.78	3058.36_3058.36	2480.49_2480.49
680	3999.99_3999.99	3114.53_3114.53	2367.51_2367.51
681	3953.46_3953.46	2991.48_2991.48	2309.7_2309.7
682	4004.93_4004.93	3160.33_3160.33	2268.91_2268.91
683	3973.38_3973.38	3170.01_3170.01	2603.26_2603.26
684	3918.59_3918.59	3161.47_3161.47	2564.29_2564.29
685	4046.08_4046.08	3134.04_3134.04	2314.93_2314.93
