a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
743	3880.74_3880.74	3190.83_3190.83	2500.09_2500.09
744	3806.3_3806.3	3081.04_3081.04	2434.19_2434.19
745	3953.42_3953.42	3093.86_3093.86	2558.93_2558.93
746	3828.3_3828.3	3060.2_3060.2	2417.61_2417.61
747	3898.99_3898.99	3002.8_3002.8	2196.7_2196.7
748	3907.3_3907.3	3078.89_3078.89	2389.45_2389.45
749	3917.5_3917.5	3122.5_3122.5	2293.13_2293.13
750	3858.73_3858.73	3033.09_3033.09	2509.35_2509.35
751	3967.4_3967.4	3084.42_3084.42	2484.65_2484.65
752	3938.56_3938.56	3150.74_3150.74	2534.87_2534.87
753	3905.95_3905.95	3099.94_3099.94	2524.43_2524.43
754	3937.32_3937.32	3113.04_3113.04	2550.26_2550.26
755	3931.93_3931.93	3258.86_3258.86	2683.09_2683.09
756	3961.69_3961.69	3173.72_3173.72	2568.61_2568.61
757	3985.06_3985.06	3116.58_3116.58	2400.86_2400.86
758	3986.45_3986.45	3172.02_3172.02	2514.39_2514.39
759	4021.38_4021.38	3296.51_3296.51	2330.82_2330.82
760	3949.01_3949.01	3165.14_3165.14	2459.14_2459.14
761	4035.17_4035.17	3146.52_3146.52	2228.74_2228.74
762	3923.08_3923.08	3199.66_3199.66	2309.51_2309.51
763	3914.86_3914.86	3131.79_3131.79	2320.3_2320.3
764	3968.77_3968.77	3200.54_3200.54	2484.55_2484.55
765	3931.74_3931.74	3220.94_3220.94	2556.66_2556.66
766	3911.69_3911.69	3234.32_3234.32	2587.03_2587.03
767	3887.86_3887.86	3031.83_3031.83	2385_2385
768	3817.43_3817.43	2952.41_2952.41	2261.48_2261.48
769	3864.7_3864.7	3225.46_3225.46	2485.71_2485.71
770	3965.97_3965.97	3152.72_3152.72	2466.64_2466.64
771	3977.93_3977.93	3159.69_3159.69	2479.06_2479.06
772	3949.7_3949.7	3215.52_3215.52	2524.37_2524.37
773	3848.84_3848.84	2903.85_2903.85	2305.21_2305.21
774	3990.51_3990.51	3025.2_3025.2	2415.38_2415.38
775	3940.15_3940.15	3171.12_3171.12	2388.05_2388.05
776	3928.64_3928.64	3203.92_3203.92	2403.43_2403.43
777	3982.63_3982.63	3213.38_3213.38	2483.54_2483.54
778	3932.99_3932.99	3152.61_3152.61	2474.8_2474.8
779	3871.87_3871.87	3087.05_3087.05	2461.58_2461.58
780	3968.01_3968.01	3230.34_3230.34	2555.29_2555.29
781	3943.78_3943.78	3145.98_3145.98	2504.63_2504.63
782	4018.22_4018.22	3181.12_3181.12	2381.44_2381.44
783	3909.59_3909.59	3011.78_3011.78	2233.94_2233.94
784	3893.35_3893.35	3094.9_3094.9	2392.44_2392.44
785	3986.23_3986.23	3150.66_3150.66	2514.55_2514.55
786	3886.18_3886.18	3155.67_3155.67	2411.98_2411.98
787	3911.97_3911.97	2998.03_2998.03	2406.48_2406.48
788	4022.88_4022.88	3270.53_3270.53	2401.37_2401.37
789	3967.92_3967.92	3066.17_3066.17	2368.34_2368.34
790	3888.31_3888.31	2959.35_2959.35	2024.5_2024.5
791	3837.4_3837.4	3131.41_3131.41	2434.39_2434.39
792	3965.15_3965.15	3125.09_3125.09	2528.77_2528.77
793	3921.73_3921.73	3048.22_3048.22	2507.75_2507.75
794	3887.99_3887.99	2974.86_2974.86	2386.48_2386.48
795	4019.77_4019.77	3231.15_3231.15	2496.89_2496.89
796	3983.03_3983.03	3231.52_3231.52	2500.45_2500.45
797	3927.62_3927.62	3031.56_3031.56	2400.23_2400.23
798	4032.39_4032.39	3169.66_3169.66	2481.89_2481.89
799	3930.74_3930.74	3172.87_3172.87	2440.62_2440.62
800	3930.46_3930.46	3205.38_3205.38	2522.65_2522.65
801	3980.21_3980.21	3162.24_3162.24	2593.75_2593.75
802	4009.34_4009.34	2876.76_2876.76	2198.32_2198.32
803	3879.02_3879.02	3222.01_3222.01	2601.35_2601.35
804	4005.68_4005.68	3145.9_3145.9	2310.64_2310.64
805	3825.95_3825.95	3109.61_3109.61	2443.4_2443.4
806	3908.77_3908.77	3130.54_3130.54	2253.28_2253.28
807	3960.02_3960.02	3133.13_3133.13	2421.94_2421.94
808	3951.28_3951.28	2993.25_2993.25	2285.98_2285.98
809	3895.46_3895.46	3165.84_3165.84	2526.35_2526.35
810	3884.96_3884.96	3109.6_3109.6	2175.9_2175.9
811	3980.51_3980.51	3185.2_3185.2	2699.3_2699.3
812	3909.67_3909.67	3117.63_3117.63	2411.31_2411.31
813	3916.88_3916.88	3146.45_3146.45	2616.95_2616.95
814	3901.83_3901.83	3128.67_3128.67	2390.42_2390.42
815	3878.89_3878.89	2969.93_2969.93	2098.58_2098.58
816	3922.14_3922.14	2882.69_2882.69	2336.41_2336.41
817	3882.62_3882.62	3072.26_3072.26	2481.84_2481.84
818	3923.26_3923.26	3100.68_3100.68	2457.91_2457.91
819	3930.71_3930.71	3169.53_3169.53	2360.89_2360.89
820	3934.19_3934.19	3037.98_3037.98	2417.61_2417.61
821	3911.6_3911.6	3198.16_3198.16	2644.4_2644.4
822	3917.33_3917.33	3161.85_3161.85	2439.04_2439.04
823	3930.53_3930.53	3116.2_3116.2	2353.34_2353.34
824	3871.27_3871.27	3009.35_3009.35	2486.81_2486.81
825	3837.81_3837.81	3037.2_3037.2	2387.58_2387.58
826	3937.37_3937.37	3025.07_3025.07	2601_2601
827	3970.28_3970.28	3031.61_3031.61	2475.05_2475.05
828	3851.28_3851.28	3099.51_3099.51	2528.41_2528.41
829	3831.54_3831.54	3083.34_3083.34	2448.16_2448.16
830	3898.14_3898.14	3186.7_3186.7	2524.58_2524.58
831	3898.37_3898.37	3198.51_3198.51	2610.83_2610.83
832	3930.83_3930.83	3265.65_3265.65	2420.89_2420.89
833	3832.43_3832.43	3049.79_3049.79	2321.68_2321.68
834	3892.89_3892.89	3094.99_3094.99	2371.23_2371.23
835	4026.12_4026.12	3176.52_3176.52	2349.23_2349.23
836	3832.17_3832.17	3210.26_3210.26	2460.29_2460.29
837	3950.93_3950.93	3127.66_3127.66	2478.01_2478.01
838	3906.94_3906.94	3024.65_3024.65	2376.41_2376.41
839	3879.11_3879.11	2935.26_2935.26	2196.71_2196.71
840	3964.32_3964.32	3017.35_3017.35	2431.46_2431.46
841	3903.19_3903.19	3024.72_3024.72	2242.96_2242.96
842	4003.24_4003.24	3084.51_3084.51	2384.32_2384.32
843	3965.73_3965.73	3149.6_3149.6	2487.23_2487.23
844	3830.94_3830.94	2962.29_2962.29	2408.99_2408.99
845	3938.18_3938.18	3012.72_3012.72	2365.66_2365.66
846	3882.8_3882.8	3095.19_3095.19	2523.57_2523.57
847	3962.93_3962.93	2902.95_2902.95	2316.22_2316.22
848	3811.27_3811.27	3130.59_3130.59	2596.57_2596.57
849	3797.62_3797.62	3069.13_3069.13	2321_2321
850	3794.21_3794.21	3023.54_3023.54	2393.74_2393.74
851	3973.55_3973.55	3317.17_3317.17	2601.39_2601.39
852	3941.84_3941.84	3201.8_3201.8	2508.45_2508.45
853	3829.37_3829.37	2958.6_2958.6	2362.06_2362.06
854	3836.54_3836.54	3067.59_3067.59	2548.32_2548.32
855	3951.8_3951.8	3074.68_3074.68	2446.25_2446.25
856	3973.93_3973.93	3151.39_3151.39	2246.21_2246.21
857	3989.48_3989.48	3176.08_3176.08	2324.08_2324.08
858	3863.84_3863.84	3126.9_3126.9	2542.1_2542.1
859	4032.68_4032.68	3118.03_3118.03	2687.18_2687.18
860	4014.09_4014.09	3224.82_3224.82	2627.34_2627.34
861	4057.43_4057.43	3229.61_3229.61	2477.28_2477.28
862	3959.94_3959.94	3256.81_3256.81	2324.56_2324.56
863	3826.48_3826.48	3116.94_3116.94	2511.95_2511.95
864	3806.56_3806.56	3018.98_3018.98	2438.23_2438.23
865	3998.95_3998.95	3250.7_3250.7	2266.98_2266.98
866	3915.2_3915.2	3135.05_3135.05	2284.91_2284.91
867	4015.1_4015.1	3057.63_3057.63	2422.29_2422.29
868	3948.19_3948.19	3198.34_3198.34	2531.64_2531.64
869	3906.41_3906.41	3153.62_3153.62	2546.15_2546.15
870	3834.98_3834.98	2944.21_2944.21	2461.82_2461.82
871	3889.08_3889.08	3043.92_3043.92	2515.5_2515.5
872	3878.38_3878.38	2894.36_2894.36	2144.52_2144.52
873	3797.64_3797.64	2976.21_2976.21	2287.21_2287.21
874	3819.35_3819.35	3053.36_3053.36	2270.55_2270.55
875	3767.24_3767.24	2985.37_2985.37	2480.18_2480.18
876	3953.01_3953.01	2997.22_2997.22	2348.42_2348.42
877	3819.91_3819.91	3129.87_3129.87	2459_2459
878	3894.76_3894.76	3106.29_3106.29	2432.89_2432.89
879	3876.61_3876.61	3088.57_3088.57	2310.21_2310.21
880	3961.85_3961.85	3079.24_3079.24	2333.55_2333.55
881	3816.99_3816.99	3114.22_3114.22	2473.49_2473.49
882	3881.64_3881.64	2969.22_2969.22	2231.89_2231.89
883	3894.15_3894.15	3028.69_3028.69	2519.28_2519.28
884	3972.01_3972.01	3094.7_3094.7	2359.46_2359.46
885	3773.37_3773.37	2948.83_2948.83	2279.51_2279.51
886	3919.82_3919.82	3069.44_3069.44	2331.95_2331.95
887	3973.46_3973.46	3153.14_3153.14	2425.34_2425.34
888	3980.04_3980.04	3153.33_3153.33	2445.23_2445.23
889	3775.09_3775.09	2987.17_2987.17	2388.82_2388.82
890	3868.04_3868.04	3027.75_3027.75	2367.26_2367.26
891	3952.15_3952.15	3167.72_3167.72	2374.88_2374.88
892	3948.71_3948.71	3051.47_3051.47	2375.64_2375.64
893	4000.54_4000.54	3276.36_3276.36	2646.91_2646.91
894	3969.95_3969.95	3158.99_3158.99	2493.28_2493.28
895	3944.12_3944.12	3227.97_3227.97	2364.41_2364.41
896	3992.16_3992.16	3215.9_3215.9	2534.14_2534.14
897	3869.46_3869.46	3159.91_3159.91	2434.54_2434.54
898	3864.02_3864.02	3127.83_3127.83	2500.56_2500.56
899	3980.59_3980.59	3072.99_3072.99	2502.27_2502.27
900	3912.83_3912.83	2932.99_2932.99	2418.4_2418.4
901	3893.67_3893.67	3101.92_3101.92	2361.72_2361.72
902	3837.26_3837.26	3110.67_3110.67	2437.95_2437.95
903	3852.54_3852.54	3013.23_3013.23	2457.23_2457.23
904	3915.47_3915.47	3159.68_3159.68	2572.31_2572.31
905	3943.38_3943.38	3247.33_3247.33	2592.48_2592.48
906	3901.31_3901.31	2993.05_2993.05	2325.87_2325.87
907	3969.6_3969.6	2950.13_2950.13	2154.47_2154.47
908	3824.38_3824.38	3090.3_3090.3	2445.71_2445.71
909	3870.25_3870.25	2871.65_2871.65	2203.38_2203.38
910	3939.6_3939.6	2963.16_2963.16	2217.03_2217.03
911	4076.03_4076.03	3190.87_3190.87	2615.58_2615.58
912	3960.31_3960.31	3197.4_3197.4	2389.85_2389.85
913	3953.43_3953.43	3051.66_3051.66	2521.04_2521.04
914	3936.44_3936.44	3025.55_3025.55	2590.28_2590.28
915	3921.76_3921.76	3159.71_3159.71	2497.44_2497.44
916	3937.75_3937.75	3014.88_3014.88	2279.17_2279.17
917	3934.93_3934.93	3091.25_3091.25	2462.97_2462.97
918	3860.46_3860.46	2960.01_2960.01	2228.42_2228.42
919	3801.32_3801.32	3069.24_3069.24	2489.78_2489.78
920	3887.03_3887.03	3201.95_3201.95	2371.32_2371.32
921	3909.46_3909.46	3284.51_3284.51	2595.3_2595.3
922	3946.18_3946.18	3199.76_3199.76	2540.62_2540.62
923	3926.88_3926.88	2987.26_2987.26	2309.77_2309.77
924	3857.2_3857.2	2998.69_2998.69	2459.21_2459.21
925	3871.07_3871.07	3092.21_3092.21	2354.16_2354.16
926	4016.04_4016.04	3287.61_3287.61	2602.84_2602.84
927	3998.35_3998.35	3087.39_3087.39	2402.65_2402.65
928	3941.47_3941.47	3058.36_3058.36	2371.62_2371.62
929	3919.81_3919.81	2973.55_2973.55	2318.42_2318.42
930	3960.25_3960.25	2989.68_2989.68	2277.76_2277.76
931	3929.19_3929.19	3024.74_3024.74	2282.41_2282.41
932	3948.19_3948.19	2968.45_2968.45	2292.76_2292.76
933	3960.57_3960.57	3098.64_3098.64	2314.06_2314.06
934	3918.74_3918.74	2998.19_2998.19	2380.65_2380.65
935	3919.48_3919.48	3163.81_3163.81	2400.76_2400.76
936	3969.01_3969.01	3062.02_3062.02	2463.25_2463.25
937	3932.4_3932.4	3117.73_3117.73	2434.82_2434.82
938	3855.62_3855.62	2983.88_2983.88	2437.42_2437.42
939	3926.72_3926.72	3103.68_3103.68	2382.1_2382.1
940	3949.23_3949.23	3162.15_3162.15	2388.92_2388.92
941	4008.29_4008.29	3190.3_3190.3	2448.09_2448.09
942	4014.02_4014.02	3201.55_3201.55	2485.52_2485.52
943	3899.36_3899.36	3140.64_3140.64	2323.79_2323.79
944	3852.04_3852.04	3088.7_3088.7	2365.11_2365.11
945	3966.46_3966.46	3164.36_3164.36	2314.68_2314.68
946	3984.8_3984.8	3243.85_3243.85	2491.39_2491.39
947	3732.1_3732.1	3012.39_3012.39	2335.16_2335.16
948	3913.5_3913.5	2954.19_2954.19	2330.62_2330.62
949	3933.71_3933.71	3130.53_3130.53	2378.83_2378.83
950	3861.36_3861.36	3241.37_3241.37	2445.6_2445.6
951	3888.11_3888.11	2991.66_2991.66	2163.49_2163.49
952	3968.73_3968.73	3095.74_3095.74	2471.1_2471.1
953	3933.87_3933.87	2991.7_2991.7	2341.2_2341.2
954	4052.96_4052.96	3089_3089	2505.6_2505.6
955	4027.45_4027.45	3262.29_3262.29	2513.99_2513.99
956	3996.99_3996.99	3274.66_3274.66	2317.31_2317.31
957	3953.71_3953.71	3192.23_3192.23	2397.2_2397.2
958	3895.5_3895.5	3078.09_3078.09	2392.56_2392.56
959	3945.31_3945.31	3151.41_3151.41	2436.89_2436.89
960	3931.67_3931.67	3090.67_3090.67	2292.34_2292.34
961	3933.27_3933.27	3027.12_3027.12	2512.39_2512.39
962	3904.38_3904.38	2978.01_2978.01	2349.63_2349.63
963	3965.69_3965.69	3013.56_3013.56	2366.99_2366.99
964	3920.48_3920.48	3139.31_3139.31	2486.57_2486.57
965	3836.18_3836.18	3163.41_3163.41	2554.68_2554.68
966	3905.87_3905.87	3030.82_3030.82	2302.07_2302.07
967	3819.05_3819.05	3106.44_3106.44	2579.89_2579.89
968	3830.69_3830.69	3091.03_3091.03	2296.1_2296.1
969	3956.74_3956.74	3125.51_3125.51	2433.57_2433.57
970	4003.24_4003.24	3304.64_3304.64	2552.88_2552.88
971	3764.48_3764.48	2989.81_2989.81	2325.47_2325.47
972	3937.8_3937.8	3210.35_3210.35	2426.46_2426.46
973	4071.39_4071.39	3138.32_3138.32	2585.09_2585.09
974	3953.3_3953.3	3126.7_3126.7	2484.64_2484.64
975	3923.28_3923.28	3052.62_3052.62	2294.49_2294.49
976	3892.62_3892.62	3108.53_3108.53	2186.05_2186.05
977	4047.12_4047.12	3074.88_3074.88	2472.11_2472.11
978	3831.95_3831.95	3107.94_3107.94	2290.01_2290.01
979	3955.93_3955.93	3042.24_3042.24	2393.27_2393.27
980	3918.1_3918.1	2924.39_2924.39	2406.17_2406.17
981	3901.78_3901.78	3105.76_3105.76	2447.16_2447.16
982	3783.12_3783.12	2957.04_2957.04	2351.55_2351.55
983	3934.32_3934.32	3290.34_3290.34	2700.96_2700.96
984	3855.38_3855.38	3030.42_3030.42	2454.67_2454.67
985	3999.01_3999.01	3301.53_3301.53	2368.51_2368.51
986	3819.31_3819.31	3036.09_3036.09	2250.51_2250.51
987	3774.02_3774.02	3164.65_3164.65	2388.58_2388.58
988	3884.2_3884.2	3317.41_3317.41	2519.72_2519.72
989	3843.97_3843.97	3051.18_3051.18	2262.32_2262.32
990	3962.37_3962.37	3140.48_3140.48	2398.44_2398.44
991	3958.49_3958.49	3184.68_3184.68	2494.18_2494.18
992	3838.72_3838.72	3182.02_3182.02	2467.52_2467.52
993	3867.14_3867.14	3021.63_3021.63	2407.46_2407.46
994	3947.88_3947.88	3164.03_3164.03	2510.54_2510.54
995	3869_3869	3050.3_3050.3	2505.4_2505.4
996	3979.01_3979.01	3224.59_3224.59	2717.63_2717.63
997	3865.84_3865.84	3134.37_3134.37	2325.85_2325.85
998	3894.24_3894.24	3092.68_3092.68	2429.59_2429.59
999	3997.17_3997.17	3196.64_3196.64	2485.56_2485.56
1000	3912.83_3912.83	3082.56_3082.56	2377.88_2377.88
1001	3895.01_3895.01	2932.4_2932.4	2355.71_2355.71
1002	3855.12_3855.12	3095.28_3095.28	2464.89_2464.89
1003	3868.55_3868.55	3064.28_3064.28	2338.94_2338.94
1004	3945.44_3945.44	2806.47_2806.47	2264.96_2264.96
1005	3852.73_3852.73	3136.42_3136.42	2357.39_2357.39
1006	3910.59_3910.59	3141.8_3141.8	2409.4_2409.4
1007	3949.88_3949.88	3190.78_3190.78	2497.06_2497.06
1008	3946.39_3946.39	2963.58_2963.58	2440.9_2440.9
1009	3833.02_3833.02	3005.84_3005.84	2502.83_2502.83
1010	3894.53_3894.53	3099.58_3099.58	2432.9_2432.9
1011	3868.04_3868.04	3027.18_3027.18	2409.08_2409.08
1012	3956.8_3956.8	3071.63_3071.63	2548.31_2548.31
1013	3859.72_3859.72	3279.39_3279.39	2559.72_2559.72
1014	4006.39_4006.39	3149.28_3149.28	2402.58_2402.58
1015	3821.42_3821.42	3108.67_3108.67	2402.9_2402.9
1016	3972.35_3972.35	3056.87_3056.87	2422.55_2422.55
1017	3861.81_3861.81	3146.17_3146.17	2479.2_2479.2
1018	3871.7_3871.7	3085.38_3085.38	2552.7_2552.7
1019	3626.27_3626.27	2957.99_2957.99	2187.8_2187.8
1020	3882.7_3882.7	3102.46_3102.46	2475.32_2475.32
1021	3806.64_3806.64	3039.28_3039.28	2425.27_2425.27
1022	3798.07_3798.07	3151.26_3151.26	2483.58_2483.58
1023	3850.33_3850.33	3015.92_3015.92	2429_2429
1024	3892.22_3892.22	2943.3_2943.3	2213.29_2213.29
1025	3971.22_3971.22	3144.12_3144.12	2468.63_2468.63
1026	3850.79_3850.79	3204.49_3204.49	2318.28_2318.28
1027	3803.07_3803.07	3059.71_3059.71	2108.08_2108.08
1028	3851.53_3851.53	3086.44_3086.44	2431.88_2431.88
1029	3852.42_3852.42	3226.75_3226.75	2638.6_2638.6
1030	3965.11_3965.11	3099.44_3099.44	2519.31_2519.31
1031	4006.3_4006.3	3127.44_3127.44	2417.66_2417.66
1032	3907.82_3907.82	3010.9_3010.9	2351.86_2351.86
1033	3950.35_3950.35	3112.27_3112.27	2473.15_2473.15
1034	3917.54_3917.54	3086.54_3086.54	2406.57_2406.57
1035	3911.6_3911.6	3050.5_3050.5	2424.36_2424.36
1036	3862.65_3862.65	2952.15_2952.15	2369.69_2369.69
1037	3908.69_3908.69	3073.6_3073.6	2490.68_2490.68
1038	3966.46_3966.46	3143.38_3143.38	2489.06_2489.06
1039	3882.09_3882.09	3056.34_3056.34	2505.52_2505.52
1040	3860.64_3860.64	3158.79_3158.79	2400.69_2400.69
1041	3853.63_3853.63	3171.43_3171.43	2518.36_2518.36
1042	3829.27_3829.27	2951.8_2951.8	2403.76_2403.76
1043	3847.86_3847.86	3120.12_3120.12	2597.1_2597.1
1044	4007.01_4007.01	3211.62_3211.62	2558.77_2558.77
1045	3924.6_3924.6	3135.78_3135.78	2322.94_2322.94
1046	3946.02_3946.02	3159.47_3159.47	2396.31_2396.31
1047	3965.02_3965.02	3144.82_3144.82	2685.67_2685.67
1048	4077.59_4077.59	3155.14_3155.14	2398.41_2398.41
1049	4040.87_4040.87	3130.78_3130.78	2435.52_2435.52
1050	3936.37_3936.37	3160.52_3160.52	2559.64_2559.64
1051	4017.22_4017.22	3369.7_3369.7	2572.93_2572.93
1052	3997.36_3997.36	3192.91_3192.91	2323.65_2323.65
1053	3900.24_3900.24	2974.64_2974.64	2516.21_2516.21
1054	4048.67_4048.67	3276.13_3276.13	2495.98_2495.98
1055	4007.61_4007.61	3129.54_3129.54	2479.7_2479.7
1056	3944.43_3944.43	3084.17_3084.17	2286.35_2286.35
1057	3920.34_3920.34	3184.41_3184.41	2274.99_2274.99
1058	3975.59_3975.59	3144.41_3144.41	2405.46_2405.46
1059	3993.69_3993.69	3240.62_3240.62	2603.66_2603.66
1060	3901.3_3901.3	3076.12_3076.12	2363.7_2363.7
1061	3935.02_3935.02	3051.2_3051.2	2280.45_2280.45
1062	4042.89_4042.89	3233.1_3233.1	2252.68_2252.68
1063	4024.28_4024.28	3210.41_3210.41	2466.82_2466.82
1064	3922.29_3922.29	3155.31_3155.31	2468.19_2468.19
1065	3811.66_3811.66	3115.22_3115.22	2199.73_2199.73
1066	3853.27_3853.27	3030.86_3030.86	2409.81_2409.81
1067	3889.36_3889.36	3095.62_3095.62	2295.2_2295.2
1068	3988.8_3988.8	3350.13_3350.13	2417.52_2417.52
1069	3828.69_3828.69	2905.25_2905.25	2326.14_2326.14
1070	3980.09_3980.09	3193.18_3193.18	2544.8_2544.8
1071	3798.14_3798.14	2931.55_2931.55	2397.93_2397.93
1072	3947.56_3947.56	3170.29_3170.29	2489.14_2489.14
1073	3919.64_3919.64	3112.67_3112.67	2460.77_2460.77
1074	3948.25_3948.25	3177.23_3177.23	2623.17_2623.17
1075	3876.86_3876.86	3062.74_3062.74	2410.7_2410.7
1076	3949.77_3949.77	3041.32_3041.32	2457.29_2457.29
1077	3848.84_3848.84	2924.36_2924.36	2197.61_2197.61
1078	3900.57_3900.57	3144.81_3144.81	2589.78_2589.78
1079	3862.23_3862.23	2932.75_2932.75	2268.87_2268.87
1080	3912.44_3912.44	3059.01_3059.01	2415.36_2415.36
1081	3789.18_3789.18	3079.14_3079.14	2515.09_2515.09
1082	3909.52_3909.52	3032.75_3032.75	2484.36_2484.36
1083	3968.81_3968.81	3194.59_3194.59	2473.59_2473.59
1084	3768.79_3768.79	3019.44_3019.44	2344.85_2344.85
1085	3826.46_3826.46	2868.99_2868.99	2215.95_2215.95
1086	3903.46_3903.46	3002.69_3002.69	2348.87_2348.87
1087	4041.41_4041.41	3278.09_3278.09	2478.15_2478.15
1088	3940.28_3940.28	3091.1_3091.1	2388.13_2388.13
1089	3908.02_3908.02	3109.34_3109.34	2662.16_2662.16
1090	3875.8_3875.8	3098.72_3098.72	2456.14_2456.14
1091	3917.64_3917.64	3206.62_3206.62	2259.2_2259.2
1092	3980.6_3980.6	3151.87_3151.87	2578.42_2578.42
1093	3921.6_3921.6	2844.17_2844.17	2285.76_2285.76
1094	3894.72_3894.72	2994.51_2994.51	2355.98_2355.98
1095	3928.05_3928.05	3172.6_3172.6	2486.83_2486.83
1096	3927.61_3927.61	3178.45_3178.45	2290.95_2290.95
1097	3794.01_3794.01	3156.31_3156.31	2395.23_2395.23
1098	3871.71_3871.71	3115_3115	2482.06_2482.06
1099	3981.33_3981.33	3392.26_3392.26	2580.67_2580.67
1100	3834.31_3834.31	2948.62_2948.62	2351.54_2351.54
1101	3991.43_3991.43	2997.06_2997.06	2456.17_2456.17
1102	3981.7_3981.7	3138.9_3138.9	2251.17_2251.17
1103	3881.17_3881.17	3164.94_3164.94	2537.61_2537.61
1104	3904.91_3904.91	2898.32_2898.32	2306.6_2306.6
1105	3944.31_3944.31	2989.22_2989.22	2443.09_2443.09
1106	3988.98_3988.98	3094.57_3094.57	2481.77_2481.77
1107	3970.85_3970.85	2977.64_2977.64	2413.96_2413.96
1108	3895.38_3895.38	3100.8_3100.8	2530.77_2530.77
1109	3927.95_3927.95	3032.81_3032.81	2470.7_2470.7
1110	3949.91_3949.91	2959.65_2959.65	2410.4_2410.4
1111	3857.32_3857.32	2953.49_2953.49	2258.05_2258.05
1112	3828.9_3828.9	3001.97_3001.97	2469.59_2469.59
1113	3956.47_3956.47	3178.52_3178.52	2460.61_2460.61
1114	3838.59_3838.59	2971.03_2971.03	2455.51_2455.51
1115	3846.65_3846.65	3043.28_3043.28	2261.73_2261.73
1116	3954.17_3954.17	3159_3159	2428.24_2428.24
1117	3915.63_3915.63	2989.04_2989.04	2182.79_2182.79
1118	3725.3_3725.3	2986.29_2986.29	2447.8_2447.8
1119	4008.64_4008.64	3154.59_3154.59	2146.71_2146.71
1120	3895.39_3895.39	3117.7_3117.7	2443.75_2443.75
1121	3948.64_3948.64	3136.83_3136.83	2399.89_2399.89
1122	3958.57_3958.57	3147.7_3147.7	2408.15_2408.15
1123	3840.84_3840.84	3015.35_3015.35	2255.93_2255.93
1124	3865.58_3865.58	3150_3150	2345.25_2345.25
1125	3908.95_3908.95	3172.89_3172.89	2512.1_2512.1
1126	4030.27_4030.27	3100.16_3100.16	2505.86_2505.86
1127	4009.57_4009.57	3366.18_3366.18	2553.94_2553.94
1128	3869.8_3869.8	3164.37_3164.37	2362.15_2362.15
1129	3865.56_3865.56	3068.69_3068.69	2424.62_2424.62
1130	3869.35_3869.35	3002.02_3002.02	2341.62_2341.62
