a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
332	3886.76_3886.76	3128.15_3128.15	2460.63_2460.63
333	3957.84_3957.84	2902.97_2902.97	2395.26_2395.26
334	3920.42_3920.42	3216.21_3216.21	2522.12_2522.12
335	3938.79_3938.79	3229.15_3229.15	2676.35_2676.35
336	3896.53_3896.53	3031.83_3031.83	2410.17_2410.17
337	3893.55_3893.55	3097.39_3097.39	2495.6_2495.6
338	4003.92_4003.92	3176.73_3176.73	2429.49_2429.49
339	3871.46_3871.46	3112.02_3112.02	2427.41_2427.41
340	3813.02_3813.02	3127.5_3127.5	2544.32_2544.32
341	3890.3_3890.3	3092.15_3092.15	2497.87_2497.87
342	4052.37_4052.37	3191.52_3191.52	2697.36_2697.36
343	3846.82_3846.82	3081.65_3081.65	2619.8_2619.8
344	3829.71_3829.71	2950.99_2950.99	2440.26_2440.26
345	3840.64_3840.64	3103.42_3103.42	2422.31_2422.31
346	3865.72_3865.72	3109.55_3109.55	2482.65_2482.65
347	3828.28_3828.28	3136.73_3136.73	2430.52_2430.52
348	3959.18_3959.18	3062.61_3062.61	2466.81_2466.81
349	3896.85_3896.85	3009.21_3009.21	2361.7_2361.7
350	3888.62_3888.62	2953.04_2953.04	2409.3_2409.3
351	3859.65_3859.65	3132.06_3132.06	2643.53_2643.53
352	3892.88_3892.88	3107.66_3107.66	2520.81_2520.81
353	3871.59_3871.59	2989.04_2989.04	2410.07_2410.07
354	3928_3928	3313.36_3313.36	2623.81_2623.81
355	3814.7_3814.7	3019.79_3019.79	2399.15_2399.15
356	3857.22_3857.22	2826.27_2826.27	2398.05_2398.05
357	3828.2_3828.2	3027.88_3027.88	2474.71_2474.71
358	3833.52_3833.52	3164.2_3164.2	2414.84_2414.84
359	3914.98_3914.98	3197.3_3197.3	2511.82_2511.82
360	3926.72_3926.72	2973.71_2973.71	2447.64_2447.64
361	3891.56_3891.56	3120.41_3120.41	2384.27_2384.27
362	3876.97_3876.97	3132.29_3132.29	2514.28_2514.28
363	3948.2_3948.2	3182.18_3182.18	2344.06_2344.06
364	3749.59_3749.59	3005.2_3005.2	2419.39_2419.39
365	3929.07_3929.07	3019.68_3019.68	2298.04_2298.04
366	3981.68_3981.68	3033.29_3033.29	2392.29_2392.29
367	3782.34_3782.34	3176.08_3176.08	2576.94_2576.94
368	3904.06_3904.06	3071.44_3071.44	2394.78_2394.78
369	3977.75_3977.75	3087.74_3087.74	2522.03_2522.03
370	3866.13_3866.13	3031.45_3031.45	2545.73_2545.73
371	3960.81_3960.81	3217.21_3217.21	2491.2_2491.2
372	3785.63_3785.63	3181.17_3181.17	2396.11_2396.11
373	3805.35_3805.35	3079.76_3079.76	2490.03_2490.03
374	3904.95_3904.95	3067.72_3067.72	2512.97_2512.97
375	3920.04_3920.04	3195.46_3195.46	2529.58_2529.58
376	3957.46_3957.46	3236.25_3236.25	2464.83_2464.83
377	3915.37_3915.37	3092.34_3092.34	2475.39_2475.39
378	3896.89_3896.89	3058.69_3058.69	2456.25_2456.25
379	3801.37_3801.37	3145.6_3145.6	2536.08_2536.08
380	3898.53_3898.53	3041.1_3041.1	2409.05_2409.05
381	3952.6_3952.6	3224.21_3224.21	2620.69_2620.69
382	3875.14_3875.14	3087.95_3087.95	2468.77_2468.77
383	3893.59_3893.59	3032.55_3032.55	2669.51_2669.51
384	4036.76_4036.76	3258.38_3258.38	2650.31_2650.31
385	3997.31_3997.31	3092.06_3092.06	2496.4_2496.4
386	3886.75_3886.75	3030.95_3030.95	2430.86_2430.86
387	3819.84_3819.84	3013.7_3013.7	2429.33_2429.33
388	3989.2_3989.2	3185.67_3185.67	2564.45_2564.45
389	3962.42_3962.42	3185.77_3185.77	2498.02_2498.02
390	3970_3970	3077.24_3077.24	2488.09_2488.09
391	3899.99_3899.99	2950.51_2950.51	2349.21_2349.21
392	3897.24_3897.24	3191.3_3191.3	2655.74_2655.74
393	3913.99_3913.99	3180.12_3180.12	2570.59_2570.59
394	3882.52_3882.52	2866.49_2866.49	2391.22_2391.22
395	3973.19_3973.19	3152.78_3152.78	2449.81_2449.81
396	3924.52_3924.52	3116.99_3116.99	2444.02_2444.02
397	3922.42_3922.42	3148.28_3148.28	2270.22_2270.22
398	3963.64_3963.64	3113.56_3113.56	2431.42_2431.42
399	3959.27_3959.27	3160.3_3160.3	2582.69_2582.69
400	3874.75_3874.75	3201.68_3201.68	2542.78_2542.78
401	3862.88_3862.88	3058.65_3058.65	2543.17_2543.17
402	3874.12_3874.12	2985.44_2985.44	2461.71_2461.71
403	4018.71_4018.71	3099.51_3099.51	2406.25_2406.25
404	3961.99_3961.99	3122.79_3122.79	2627.98_2627.98
405	3943.25_3943.25	3063.91_3063.91	2417.02_2417.02
406	3875.53_3875.53	3101.64_3101.64	2536.46_2536.46
407	3785.76_3785.76	2924.46_2924.46	2364.63_2364.63
408	4012.89_4012.89	3128.73_3128.73	2306.41_2306.41
409	3812.41_3812.41	2867.4_2867.4	2414.84_2414.84
410	3958.64_3958.64	3190.19_3190.19	2511.42_2511.42
411	3858.2_3858.2	3002.9_3002.9	2391.62_2391.62
412	3770.69_3770.69	2898.43_2898.43	2375.6_2375.6
413	3910.62_3910.62	3150.99_3150.99	2338.59_2338.59
414	3852.95_3852.95	3205.4_3205.4	2436.38_2436.38
415	3981.58_3981.58	3007.45_3007.45	2372.3_2372.3
416	3825.62_3825.62	3156.99_3156.99	2589.65_2589.65
417	3896.32_3896.32	3011.42_3011.42	2298.27_2298.27
418	3856.07_3856.07	3093.06_3093.06	2381.34_2381.34
419	3949.38_3949.38	3270.68_3270.68	2574.24_2574.24
420	3948.93_3948.93	3202.56_3202.56	2469.91_2469.91
421	3964.6_3964.6	3172.08_3172.08	2541.51_2541.51
422	3927.64_3927.64	3101.93_3101.93	2435.07_2435.07
423	4018.47_4018.47	3225.41_3225.41	2506_2506
424	3955.82_3955.82	3106.45_3106.45	2473.12_2473.12
425	3976.97_3976.97	3186.65_3186.65	2578.16_2578.16
426	4038.35_4038.35	2992.97_2992.97	2398.01_2398.01
427	3905.98_3905.98	3244.57_3244.57	2756.72_2756.72
428	3867.35_3867.35	3004.73_3004.73	2425.89_2425.89
429	3794.06_3794.06	3011.03_3011.03	2321.77_2321.77
430	3939.55_3939.55	3182.47_3182.47	2458.12_2458.12
431	3901.01_3901.01	3087.03_3087.03	2562.83_2562.83
432	3819.66_3819.66	3147.42_3147.42	2451.91_2451.91
433	3958.84_3958.84	3127.91_3127.91	2524.9_2524.9
434	3905.8_3905.8	3075.18_3075.18	2533.5_2533.5
435	3835.84_3835.84	3151.14_3151.14	2579.26_2579.26
436	3854.9_3854.9	3090.76_3090.76	2446.59_2446.59
437	3897.04_3897.04	3217.12_3217.12	2654.76_2654.76
438	3806.08_3806.08	3087.86_3087.86	2587.31_2587.31
439	3920.71_3920.71	3189.91_3189.91	2489.35_2489.35
440	3871.73_3871.73	3050.42_3050.42	2551.97_2551.97
441	3916.45_3916.45	3179.32_3179.32	2579.53_2579.53
442	3786.98_3786.98	3058.51_3058.51	2513.32_2513.32
443	3942.42_3942.42	3181.73_3181.73	2480.16_2480.16
444	4000.87_4000.87	3182.39_3182.39	2546.01_2546.01
445	3856.04_3856.04	2981.05_2981.05	2319.45_2319.45
446	3972.23_3972.23	3065.32_3065.32	2483.16_2483.16
447	3863.94_3863.94	3089.34_3089.34	2493.75_2493.75
448	3805.09_3805.09	3071.97_3071.97	2472.43_2472.43
449	3922.05_3922.05	3163.33_3163.33	2386.39_2386.39
450	4033.95_4033.95	3062.2_3062.2	2426.42_2426.42
451	3869.81_3869.81	3055.25_3055.25	2435.23_2435.23
452	3925.06_3925.06	3032.65_3032.65	2498.07_2498.07
453	3883.31_3883.31	2931.84_2931.84	2549.63_2549.63
454	3945.67_3945.67	3087.13_3087.13	2465.52_2465.52
455	3964.25_3964.25	3037.65_3037.65	2398.93_2398.93
456	3991.97_3991.97	3148.59_3148.59	2409.22_2409.22
457	3965.4_3965.4	3159.25_3159.25	2476.44_2476.44
458	3968.11_3968.11	3141.2_3141.2	2694.86_2694.86
459	3858.29_3858.29	2978.07_2978.07	2340.76_2340.76
460	4050.28_4050.28	3153.75_3153.75	2697.04_2697.04
461	3909.55_3909.55	3089.86_3089.86	2424.31_2424.31
462	3970.25_3970.25	3115.17_3115.17	2364.96_2364.96
463	3943.93_3943.93	3207.5_3207.5	2542.09_2542.09
464	3997.27_3997.27	3113.33_3113.33	2547.73_2547.73
465	4103.84_4103.84	3303.99_3303.99	2584.5_2584.5
466	3926.65_3926.65	3043.86_3043.86	2440.56_2440.56
467	3916.14_3916.14	3144.86_3144.86	2294.54_2294.54
468	3947.71_3947.71	3178.54_3178.54	2394.83_2394.83
469	3984.02_3984.02	3092.74_3092.74	2468.06_2468.06
470	3902.34_3902.34	3231.32_3231.32	2510.1_2510.1
471	3956.98_3956.98	3101.63_3101.63	2502.23_2502.23
472	4031.27_4031.27	3127.69_3127.69	2582.69_2582.69
473	4013.54_4013.54	3403.74_3403.74	2899.81_2899.81
474	4022.48_4022.48	3183.21_3183.21	2407.66_2407.66
475	3935.95_3935.95	3118.19_3118.19	2552.42_2552.42
476	4018.1_4018.1	3192.05_3192.05	2506.86_2506.86
477	3925.4_3925.4	3179.66_3179.66	2306.14_2306.14
478	4006.75_4006.75	3387.49_3387.49	2673.22_2673.22
479	3987.98_3987.98	3206.64_3206.64	2492.01_2492.01
480	3934.86_3934.86	3239.73_3239.73	2426.19_2426.19
481	3875.89_3875.89	3208.76_3208.76	2241.74_2241.74
482	3851.18_3851.18	3080.34_3080.34	2358.83_2358.83
483	3945.3_3945.3	2971.51_2971.51	2395.51_2395.51
484	4029.66_4029.66	3301.01_3301.01	2656.99_2656.99
485	3901.54_3901.54	3170.05_3170.05	2470.4_2470.4
486	3822.26_3822.26	3117.11_3117.11	2530.76_2530.76
487	3909.22_3909.22	2909.48_2909.48	2365.21_2365.21
488	3829.09_3829.09	3098.62_3098.62	2523.12_2523.12
489	3939.46_3939.46	3218.14_3218.14	2409.67_2409.67
490	3926.67_3926.67	3077.67_3077.67	2488.22_2488.22
491	3894.08_3894.08	3128.85_3128.85	2648.01_2648.01
492	3858.61_3858.61	2971.34_2971.34	2463.78_2463.78
493	3913.93_3913.93	3093.68_3093.68	2493.85_2493.85
494	3932.45_3932.45	3110.18_3110.18	2385.81_2385.81
495	3832.2_3832.2	3016.8_3016.8	2267.58_2267.58
496	3946.69_3946.69	3252.76_3252.76	2506.88_2506.88
497	3991_3991	3210.04_3210.04	2485.37_2485.37
498	3899.91_3899.91	3188.36_3188.36	2303.67_2303.67
499	3913.16_3913.16	3120.38_3120.38	2506.93_2506.93
500	3868.65_3868.65	3062.13_3062.13	2493.75_2493.75
501	3984.19_3984.19	3254.92_3254.92	2416.76_2416.76
502	3819.9_3819.9	2984.92_2984.92	2428.03_2428.03
503	3730.96_3730.96	2971.19_2971.19	2466.35_2466.35
504	3898.72_3898.72	3140.55_3140.55	2512.65_2512.65
505	3839.71_3839.71	3039.69_3039.69	2300.92_2300.92
506	3840.07_3840.07	3160.53_3160.53	2597.43_2597.43
507	3977.6_3977.6	3229.2_3229.2	2543.61_2543.61
508	3891.47_3891.47	3047.51_3047.51	2461.87_2461.87
509	3861.06_3861.06	3086.77_3086.77	2478.35_2478.35
510	3801.55_3801.55	3087.91_3087.91	2517.7_2517.7
511	3840.51_3840.51	3019.48_3019.48	2380.18_2380.18
512	4012.44_4012.44	3140.6_3140.6	2408.12_2408.12
513	3893.5_3893.5	3153.76_3153.76	2506.39_2506.39
514	3962.81_3962.81	3271.21_3271.21	2496.17_2496.17
515	3842.31_3842.31	3087.48_3087.48	2361_2361
516	3848.48_3848.48	3210_3210	2692.59_2692.59
517	3911.18_3911.18	3204.48_3204.48	2416.73_2416.73
518	3901.57_3901.57	3069.78_3069.78	2454.93_2454.93
519	3990.2_3990.2	2955.85_2955.85	2396.36_2396.36
520	3816.03_3816.03	3062.34_3062.34	2453.8_2453.8
521	3841.24_3841.24	2980.62_2980.62	2391.51_2391.51
522	3884.66_3884.66	3014.64_3014.64	2307.23_2307.23
523	3879.96_3879.96	3204.78_3204.78	2754.44_2754.44
524	3961.5_3961.5	3042.03_3042.03	2491.39_2491.39
525	3999.04_3999.04	3139.88_3139.88	2598.73_2598.73
526	3905.75_3905.75	3087.93_3087.93	2467.05_2467.05
527	3924.47_3924.47	2930.95_2930.95	2425.26_2425.26
528	3954.51_3954.51	3308.45_3308.45	2432.3_2432.3
529	3914.15_3914.15	3077.58_3077.58	2306.98_2306.98
530	4043.54_4043.54	3313.21_3313.21	2501.2_2501.2
531	3995.07_3995.07	3189.92_3189.92	2585.54_2585.54
532	3995.63_3995.63	3171.17_3171.17	2373.17_2373.17
533	3910.6_3910.6	3158.13_3158.13	2419.42_2419.42
534	3842.93_3842.93	3034.95_3034.95	2473.71_2473.71
535	3936.21_3936.21	3044.94_3044.94	2699.42_2699.42
536	3948.09_3948.09	3161.61_3161.61	2689.85_2689.85
537	3892.12_3892.12	3106.47_3106.47	2345.79_2345.79
538	3907.83_3907.83	3075.31_3075.31	2500.71_2500.71
539	3857.68_3857.68	3057.78_3057.78	2365.63_2365.63
540	3976.63_3976.63	2944.93_2944.93	2460.83_2460.83
541	3920.27_3920.27	3055.12_3055.12	2439.03_2439.03
542	3906.87_3906.87	3145.28_3145.28	2564.9_2564.9
543	3967.15_3967.15	3271.29_3271.29	2676.73_2676.73
544	3871.35_3871.35	3019.89_3019.89	2479.74_2479.74
545	3892.56_3892.56	2939.19_2939.19	2426.23_2426.23
546	3988.46_3988.46	3195.85_3195.85	2361.98_2361.98
547	3936.62_3936.62	3211.86_3211.86	2356.81_2356.81
548	3824.47_3824.47	2949.91_2949.91	2303.47_2303.47
549	4020.51_4020.51	3162.24_3162.24	2440.51_2440.51
550	3955.79_3955.79	3123.98_3123.98	2388.01_2388.01
551	3923.52_3923.52	3234.66_3234.66	2479.4_2479.4
552	3915.86_3915.86	3111.59_3111.59	2459.88_2459.88
553	3942.29_3942.29	3070.94_3070.94	2282.39_2282.39
554	4008.36_4008.36	3098.71_3098.71	2410.24_2410.24
555	3960.13_3960.13	3204.12_3204.12	2696.39_2696.39
556	3939.22_3939.22	3081.39_3081.39	2491.11_2491.11
557	3922.78_3922.78	3234.04_3234.04	2460.47_2460.47
558	3949.09_3949.09	3287.05_3287.05	2562.86_2562.86
559	3943.07_3943.07	3133.22_3133.22	2335.93_2335.93
560	3865.77_3865.77	3031.43_3031.43	2418.6_2418.6
561	3794.88_3794.88	3014.7_3014.7	2369.39_2369.39
562	3935.97_3935.97	3111.51_3111.51	2434.37_2434.37
563	3944.49_3944.49	3071.71_3071.71	2490.72_2490.72
564	3842.05_3842.05	3133.56_3133.56	2618.2_2618.2
565	3945.61_3945.61	3004.46_3004.46	2453.9_2453.9
566	3886.67_3886.67	3168.26_3168.26	2471.03_2471.03
567	3839.27_3839.27	3098_3098	2454.59_2454.59
568	3909.11_3909.11	3235.02_3235.02	2524.72_2524.72
569	3845.46_3845.46	3167.28_3167.28	2512.95_2512.95
570	3864.14_3864.14	3049.06_3049.06	2451.52_2451.52
571	3914_3914	3192.45_3192.45	2473.98_2473.98
572	3967.37_3967.37	3117.79_3117.79	2470.36_2470.36
573	3831.51_3831.51	3067.28_3067.28	2399.79_2399.79
574	3915.23_3915.23	3137.34_3137.34	2426.05_2426.05
575	3890.98_3890.98	3186.58_3186.58	2463.05_2463.05
576	4010.32_4010.32	3104.08_3104.08	2493.8_2493.8
577	3960.06_3960.06	3234.76_3234.76	2727.63_2727.63
578	3937.83_3937.83	3051.35_3051.35	2468.06_2468.06
579	3947.91_3947.91	3096.77_3096.77	2628.95_2628.95
580	3993.83_3993.83	3293.17_3293.17	2679.43_2679.43
581	3974.78_3974.78	3172.41_3172.41	2487.35_2487.35
582	3846.51_3846.51	3074.06_3074.06	2558.16_2558.16
583	3831.62_3831.62	3101.14_3101.14	2482.91_2482.91
584	4004.03_4004.03	3175.38_3175.38	2568_2568
585	3968.69_3968.69	3129.19_3129.19	2762.33_2762.33
586	4012.06_4012.06	3222.94_3222.94	2475.54_2475.54
587	3939.34_3939.34	3196.31_3196.31	2382.6_2382.6
588	3785.38_3785.38	3038.5_3038.5	2565.9_2565.9
589	3857.67_3857.67	3116.91_3116.91	2677.92_2677.92
590	3966.24_3966.24	3110.85_3110.85	2485.25_2485.25
591	3853_3853	3122.72_3122.72	2472.13_2472.13
592	3891.32_3891.32	3225.18_3225.18	2433.46_2433.46
593	3979.95_3979.95	3185.6_3185.6	2458.33_2458.33
594	3878.09_3878.09	3005_3005	2448.39_2448.39
595	3933.83_3933.83	3089.01_3089.01	2482.31_2482.31
596	3745.85_3745.85	2959.9_2959.9	2381.88_2381.88
597	3847.12_3847.12	3082.92_3082.92	2452.8_2452.8
598	3854.4_3854.4	3052.15_3052.15	2502.25_2502.25
599	3828.35_3828.35	3086.59_3086.59	2437.88_2437.88
600	3902.57_3902.57	3197.7_3197.7	2572.57_2572.57
601	3928.5_3928.5	3057.65_3057.65	2532.2_2532.2
602	3819.03_3819.03	2892.41_2892.41	2298.67_2298.67
603	3824.72_3824.72	3208.48_3208.48	2462.89_2462.89
604	3869.46_3869.46	3084.3_3084.3	2446.26_2446.26
605	3842.26_3842.26	3134.7_3134.7	2540.44_2540.44
606	3947.17_3947.17	3187.78_3187.78	2331.13_2331.13
607	3927.9_3927.9	3140.37_3140.37	2501.98_2501.98
608	3814.86_3814.86	3028.12_3028.12	2372.91_2372.91
609	3970.7_3970.7	3136.2_3136.2	2375.27_2375.27
610	4008.45_4008.45	3183.7_3183.7	2456.78_2456.78
611	3941.99_3941.99	3105.86_3105.86	2574.67_2574.67
612	3995.97_3995.97	2982.34_2982.34	2487.46_2487.46
613	3983.56_3983.56	3026.88_3026.88	2353.28_2353.28
614	3983.06_3983.06	3108.65_3108.65	2544.77_2544.77
615	4029.07_4029.07	3127.39_3127.39	2658.32_2658.32
616	3872.7_3872.7	3124.04_3124.04	2616.37_2616.37
617	3934.68_3934.68	3264.75_3264.75	2497.44_2497.44
618	4043.44_4043.44	3187.27_3187.27	2474.96_2474.96
619	4003.77_4003.77	3074.23_3074.23	2331.31_2331.31
620	4001.36_4001.36	3219.3_3219.3	2548.83_2548.83
621	3814.42_3814.42	3039.65_3039.65	2461.43_2461.43
622	4031.07_4031.07	3186.57_3186.57	2485.89_2485.89
623	3968.55_3968.55	3263.14_3263.14	2440.83_2440.83
624	3935.89_3935.89	3082.57_3082.57	2507.6_2507.6
625	3849.78_3849.78	3041.87_3041.87	2429.2_2429.2
626	3881.35_3881.35	3167.99_3167.99	2505.88_2505.88
627	3944.59_3944.59	3332.77_3332.77	2693.72_2693.72
628	3781.32_3781.32	3028.93_3028.93	2474.48_2474.48
629	3859.73_3859.73	3035.1_3035.1	2523.8_2523.8
630	3935.56_3935.56	3130.59_3130.59	2489.88_2489.88
631	3879.28_3879.28	3050.31_3050.31	2390.89_2390.89
632	4065.55_4065.55	3212.67_3212.67	2518.45_2518.45
633	3871.36_3871.36	3211.36_3211.36	2652.38_2652.38
634	3924.93_3924.93	3064.03_3064.03	2462.21_2462.21
635	3875.73_3875.73	2900.27_2900.27	2340.21_2340.21
636	3912.4_3912.4	3125.78_3125.78	2494.33_2494.33
637	3918.08_3918.08	3165.35_3165.35	2439.61_2439.61
638	3945.76_3945.76	3150.77_3150.77	2573.23_2573.23
639	3835.8_3835.8	3094.32_3094.32	2416.95_2416.95
640	3857.27_3857.27	3145.68_3145.68	2541.64_2541.64
641	3851.42_3851.42	3002.48_3002.48	2555.17_2555.17
642	3967.44_3967.44	3104.26_3104.26	2503.39_2503.39
643	3894.34_3894.34	3034.06_3034.06	2485.38_2485.38
644	3942.92_3942.92	3074.7_3074.7	2591.31_2591.31
645	3858.88_3858.88	2982.71_2982.71	2427.32_2427.32
646	4072.05_4072.05	3270.46_3270.46	2668.75_2668.75
647	3844.58_3844.58	3164.36_3164.36	2451.99_2451.99
648	3862.44_3862.44	3002.07_3002.07	2485.26_2485.26
649	3805.85_3805.85	3017.33_3017.33	2378.03_2378.03
650	3913.12_3913.12	3105.76_3105.76	2256.18_2256.18
651	3852.68_3852.68	3104.1_3104.1	2668.36_2668.36
652	3954.94_3954.94	3252.99_3252.99	2467.93_2467.93
653	3958.14_3958.14	3222.91_3222.91	2606.65_2606.65
654	3943.92_3943.92	3128.54_3128.54	2396.87_2396.87
655	3922.36_3922.36	3019.6_3019.6	2371.81_2371.81
656	3789.76_3789.76	2980.44_2980.44	2447.75_2447.75
657	4010.87_4010.87	3236.35_3236.35	2419.78_2419.78
658	3936.73_3936.73	3067.3_3067.3	2409.96_2409.96
659	3899.38_3899.38	3206.54_3206.54	2398.26_2398.26
660	3978.05_3978.05	3173.78_3173.78	2595.92_2595.92
661	3958.26_3958.26	3008.77_3008.77	2276.3_2276.3
662	3821.02_3821.02	3113.07_3113.07	2512.68_2512.68
663	3882.12_3882.12	3064.85_3064.85	2572.47_2572.47
664	3941.99_3941.99	3115.84_3115.84	2390.71_2390.71
665	3942.87_3942.87	3086.23_3086.23	2348.38_2348.38
666	3874.75_3874.75	2892.19_2892.19	2382.05_2382.05
667	3732.46_3732.46	2987.08_2987.08	2440.41_2440.41
668	3930.42_3930.42	3311.29_3311.29	2590.75_2590.75
669	3888.17_3888.17	3163.26_3163.26	2376.87_2376.87
670	4000.52_4000.52	3262.46_3262.46	2434.55_2434.55
671	3910.51_3910.51	3177.26_3177.26	2425.85_2425.85
672	3905.31_3905.31	3043.67_3043.67	2195.09_2195.09
673	3934.5_3934.5	3201.26_3201.26	2654.22_2654.22
674	3861.39_3861.39	3215.01_3215.01	2525.08_2525.08
675	3859.56_3859.56	2983.97_2983.97	2500.77_2500.77
676	3864.57_3864.57	3020.94_3020.94	2561.56_2561.56
677	3957.81_3957.81	3213.3_3213.3	2619.73_2619.73
678	3899.82_3899.82	3188.87_3188.87	2331.28_2331.28
679	4015.16_4015.16	2962.61_2962.61	2334.36_2334.36
680	3969.33_3969.33	3087.04_3087.04	2419.66_2419.66
681	3932.84_3932.84	3018.42_3018.42	2397.93_2397.93
682	3742.16_3742.16	3030.3_3030.3	2459.36_2459.36
683	4007.58_4007.58	3238.58_3238.58	2463.44_2463.44
684	3954.19_3954.19	3077.61_3077.61	2530.16_2530.16
685	3948.28_3948.28	3152.45_3152.45	2638.55_2638.55
