a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
297	4008.65_4008.65	3163.16_3163.16	2449.5_2449.5
298	3882.69_3882.69	3163.89_3163.89	2501.37_2501.37
299	3900_3900	2860.74_2860.74	2156.73_2156.73
300	3988.54_3988.54	3278.51_3278.51	2580_2580
301	3934.44_3934.44	3095.7_3095.7	2356.44_2356.44
302	3895.75_3895.75	2985.88_2985.88	2361.1_2361.1
303	3827.7_3827.7	3112.38_3112.38	2534.69_2534.69
304	4006.86_4006.86	3138.81_3138.81	2502.81_2502.81
305	3899.66_3899.66	3061.7_3061.7	2477.21_2477.21
306	3852.65_3852.65	2917.14_2917.14	2314.19_2314.19
307	3909.97_3909.97	3059.06_3059.06	2492.88_2492.88
308	3900.62_3900.62	3073.97_3073.97	2274.46_2274.46
309	3828.41_3828.41	2978.61_2978.61	2343.21_2343.21
310	3878.96_3878.96	3207.64_3207.64	2466.08_2466.08
311	3894.08_3894.08	3123.25_3123.25	2507.25_2507.25
312	3921.55_3921.55	3164.73_3164.73	2484.47_2484.47
313	3968.06_3968.06	3097.13_3097.13	2409.94_2409.94
314	3781.88_3781.88	3016.66_3016.66	2298.9_2298.9
315	4019.22_4019.22	3095.45_3095.45	2310.29_2310.29
316	3889.1_3889.1	3051.03_3051.03	2412.98_2412.98
317	3904.95_3904.95	2975.39_2975.39	2311.77_2311.77
318	3932.14_3932.14	3122.15_3122.15	2438.07_2438.07
319	4016.63_4016.63	3016.09_3016.09	2425.61_2425.61
320	4029.63_4029.63	3215.13_3215.13	2413.86_2413.86
321	3975.77_3975.77	3125.09_3125.09	2482.38_2482.38
322	3899.23_3899.23	3144.06_3144.06	2510.09_2510.09
323	3992.32_3992.32	3135.36_3135.36	2593.63_2593.63
324	3932.32_3932.32	3180.63_3180.63	2585.71_2585.71
325	3909.65_3909.65	3212.02_3212.02	2553.87_2553.87
326	3962.53_3962.53	3148.07_3148.07	2567.78_2567.78
327	3938.9_3938.9	3200.75_3200.75	2471.04_2471.04
328	3958.87_3958.87	3122.68_3122.68	2423.84_2423.84
329	3993.47_3993.47	3028.99_3028.99	2406.14_2406.14
330	3902.79_3902.79	3215.91_3215.91	2323.27_2323.27
331	3821.76_3821.76	3046.63_3046.63	2563.29_2563.29
332	3920.59_3920.59	3147.08_3147.08	2389.37_2389.37
333	3965.35_3965.35	3074.9_3074.9	2316.56_2316.56
334	3916.9_3916.9	3107.2_3107.2	2372.69_2372.69
335	3866.38_3866.38	3153.47_3153.47	2476.5_2476.5
336	4004.52_4004.52	3122.32_3122.32	2319.28_2319.28
337	4042.11_4042.11	3171.63_3171.63	2416.16_2416.16
338	3775.44_3775.44	3023.92_3023.92	2345.52_2345.52
339	3998.21_3998.21	3049.54_3049.54	2302.55_2302.55
340	3906.65_3906.65	3116.6_3116.6	2373.91_2373.91
341	3884.63_3884.63	3010.56_3010.56	2417.49_2417.49
342	3860.55_3860.55	2937.23_2937.23	2342.19_2342.19
343	3907.03_3907.03	3109.03_3109.03	2417.62_2417.62
344	3886.99_3886.99	3012.43_3012.43	2329.82_2329.82
345	3893.73_3893.73	3045.35_3045.35	2327.06_2327.06
346	3825.89_3825.89	3093.32_3093.32	2260.37_2260.37
347	3812.42_3812.42	2983.34_2983.34	2331.21_2331.21
348	3832.53_3832.53	2888.55_2888.55	2115.93_2115.93
349	3960.84_3960.84	3095.72_3095.72	2421.41_2421.41
350	3792.63_3792.63	2971.94_2971.94	2268.7_2268.7
351	3900.34_3900.34	3145.09_3145.09	2414.21_2414.21
352	3962.38_3962.38	3174.49_3174.49	2415.3_2415.3
353	3868.11_3868.11	2818.47_2818.47	2117.82_2117.82
354	3823.72_3823.72	2898.42_2898.42	2373.19_2373.19
355	3902.05_3902.05	3116.81_3116.81	2479.5_2479.5
356	3813.14_3813.14	2947.03_2947.03	2461.25_2461.25
357	3895.22_3895.22	3187.87_3187.87	2661.13_2661.13
358	3847.87_3847.87	3098.86_3098.86	2262.06_2262.06
359	3862.45_3862.45	3014.07_3014.07	2548.87_2548.87
360	3933_3933	3101.59_3101.59	2637.48_2637.48
361	3743.21_3743.21	2919_2919	2514.93_2514.93
362	3919.61_3919.61	3246.45_3246.45	2414.69_2414.69
363	3993.29_3993.29	3286.59_3286.59	2562.81_2562.81
364	3919.65_3919.65	3115.06_3115.06	2490.26_2490.26
365	3879.23_3879.23	3002.37_3002.37	2369.25_2369.25
366	3882.77_3882.77	3076.57_3076.57	2400.58_2400.58
367	3943.53_3943.53	3154.17_3154.17	2370.14_2370.14
368	3867.72_3867.72	3002.65_3002.65	2393.68_2393.68
369	3889.7_3889.7	3070.7_3070.7	2290.41_2290.41
370	3965.2_3965.2	3187.81_3187.81	2456.4_2456.4
371	3875.66_3875.66	3015.24_3015.24	2241.65_2241.65
372	3926.68_3926.68	3062.74_3062.74	2405.75_2405.75
373	3968.31_3968.31	3140.69_3140.69	2470.4_2470.4
374	3905.82_3905.82	3014.07_3014.07	2413.91_2413.91
375	3870.24_3870.24	3062.27_3062.27	2460.54_2460.54
376	3955.12_3955.12	3145.88_3145.88	2397.24_2397.24
377	3895.92_3895.92	3065.5_3065.5	2310.01_2310.01
378	4037.76_4037.76	3221.02_3221.02	2594.39_2594.39
379	3895.98_3895.98	3147.59_3147.59	2380.45_2380.45
380	4018.21_4018.21	3134.83_3134.83	2572.24_2572.24
381	3789.79_3789.79	3171.44_3171.44	2545.68_2545.68
382	3778.58_3778.58	2946.79_2946.79	2352.65_2352.65
383	3837.45_3837.45	2996.98_2996.98	2239.71_2239.71
384	3915.18_3915.18	3150.38_3150.38	2596.53_2596.53
385	4000.11_4000.11	3116.55_3116.55	2668.44_2668.44
386	3872.92_3872.92	3217.62_3217.62	2349.48_2349.48
387	3956.92_3956.92	3136.06_3136.06	2609.47_2609.47
388	3926.72_3926.72	3198.37_3198.37	2378.37_2378.37
389	3950.25_3950.25	3160.92_3160.92	2492.86_2492.86
390	3903.24_3903.24	3169.12_3169.12	2303.45_2303.45
391	3874.77_3874.77	3126.39_3126.39	2347.53_2347.53
392	3961.83_3961.83	3234.28_3234.28	2438.7_2438.7
393	3862.98_3862.98	3001.73_3001.73	2379.62_2379.62
394	4059.09_4059.09	3034.34_3034.34	2284.82_2284.82
395	4004.23_4004.23	3017.33_3017.33	2340.15_2340.15
396	3904.56_3904.56	3213.79_3213.79	2339.23_2339.23
397	3948.76_3948.76	2973.1_2973.1	2411.34_2411.34
398	3985.5_3985.5	3316.93_3316.93	2644.68_2644.68
399	3926.1_3926.1	3037_3037	2483.29_2483.29
400	3908.08_3908.08	3153.14_3153.14	2589.75_2589.75
401	3916.37_3916.37	3210.36_3210.36	2480.05_2480.05
402	3827.92_3827.92	3101.48_3101.48	2331.93_2331.93
403	3872.34_3872.34	3052.6_3052.6	2254.8_2254.8
404	3838.89_3838.89	3151.8_3151.8	2634.81_2634.81
405	3864.08_3864.08	3066.31_3066.31	2563.55_2563.55
406	3861.1_3861.1	3036.61_3036.61	2439.23_2439.23
407	3893.16_3893.16	3173.7_3173.7	2325.44_2325.44
408	3854.54_3854.54	2981.96_2981.96	2338.5_2338.5
409	3921.92_3921.92	3127.1_3127.1	2461.95_2461.95
410	3892.04_3892.04	3017.34_3017.34	2519.88_2519.88
411	4006.46_4006.46	3300.94_3300.94	2446.58_2446.58
412	3826.79_3826.79	2975.49_2975.49	2311.73_2311.73
413	3842.51_3842.51	2933.14_2933.14	2351.87_2351.87
414	3990.23_3990.23	3223.88_3223.88	2599.63_2599.63
415	3994.37_3994.37	3044.93_3044.93	2431.32_2431.32
416	3939.41_3939.41	3046.06_3046.06	2573.04_2573.04
417	3933.12_3933.12	3373.49_3373.49	2522.27_2522.27
418	3802.09_3802.09	3110.11_3110.11	2332.71_2332.71
419	3976.18_3976.18	3228.34_3228.34	2699.89_2699.89
420	3878.01_3878.01	3045.38_3045.38	2406.5_2406.5
421	4090.42_4090.42	3254.88_3254.88	2620.77_2620.77
422	3949.12_3949.12	3231.63_3231.63	2396.1_2396.1
423	3896.73_3896.73	3172.95_3172.95	2718.75_2718.75
424	3857.92_3857.92	3190.19_3190.19	2473.45_2473.45
425	3747.96_3747.96	2949.13_2949.13	2417.44_2417.44
426	3948.15_3948.15	3222.54_3222.54	2466.13_2466.13
427	3930.64_3930.64	3212.25_3212.25	2597.42_2597.42
428	3810.96_3810.96	2948.67_2948.67	2434.97_2434.97
429	4013.02_4013.02	3165.2_3165.2	2518.67_2518.67
430	3870.1_3870.1	2986.59_2986.59	2266.4_2266.4
431	3876.66_3876.66	3072.17_3072.17	2424.17_2424.17
432	3862.97_3862.97	3063.48_3063.48	2474.16_2474.16
433	3957.82_3957.82	3110.16_3110.16	2369.8_2369.8
434	3953.32_3953.32	3149.95_3149.95	2598.3_2598.3
435	3815.36_3815.36	2911.43_2911.43	2369.83_2369.83
436	3771.78_3771.78	3005.36_3005.36	2491.11_2491.11
437	3820.42_3820.42	2973.44_2973.44	2432.33_2432.33
438	3974.32_3974.32	3156.03_3156.03	2455.74_2455.74
439	3947.29_3947.29	3094.87_3094.87	2557.82_2557.82
440	3916.81_3916.81	3033.96_3033.96	2397.35_2397.35
441	3831.2_3831.2	3032.34_3032.34	2464.26_2464.26
442	3848.57_3848.57	3090.07_3090.07	2403.91_2403.91
443	3859.6_3859.6	3112.27_3112.27	2270.66_2270.66
444	3881.55_3881.55	2893.96_2893.96	2328.99_2328.99
445	3893.74_3893.74	2925.44_2925.44	2146.37_2146.37
446	3844.75_3844.75	3116.26_3116.26	2560.44_2560.44
447	3940.61_3940.61	3199.39_3199.39	2355.15_2355.15
448	3881.99_3881.99	2994.33_2994.33	2340.3_2340.3
449	3937.52_3937.52	3151.02_3151.02	2609.56_2609.56
450	3869.47_3869.47	3147.88_3147.88	2442.64_2442.64
451	3871.58_3871.58	3137.78_3137.78	2554.83_2554.83
452	3826.89_3826.89	3106.37_3106.37	2478.32_2478.32
453	3837.81_3837.81	3054.18_3054.18	2407.07_2407.07
454	3882.39_3882.39	3079.13_3079.13	2353.17_2353.17
455	3753.81_3753.81	3070.71_3070.71	2290.55_2290.55
456	3903.07_3903.07	3041.41_3041.41	2315.31_2315.31
457	3689.47_3689.47	2867.77_2867.77	2199.05_2199.05
458	3866.33_3866.33	2998.61_2998.61	2394.88_2394.88
459	3797.19_3797.19	2972.2_2972.2	2606.61_2606.61
460	4010.41_4010.41	2994.42_2994.42	2421.4_2421.4
461	3853.59_3853.59	3135.94_3135.94	2451.06_2451.06
462	3932.67_3932.67	2983.09_2983.09	2446.46_2446.46
463	3899.56_3899.56	3026.06_3026.06	2434.75_2434.75
464	3862.12_3862.12	3088.1_3088.1	2382.7_2382.7
465	3708.78_3708.78	3016.67_3016.67	2438.07_2438.07
466	3926.21_3926.21	3159.21_3159.21	2457.5_2457.5
467	3909.43_3909.43	2959.45_2959.45	2377.98_2377.98
468	3936_3936	3160.44_3160.44	2371.59_2371.59
469	3904.5_3904.5	2945.05_2945.05	2394.23_2394.23
470	3919.32_3919.32	3052.14_3052.14	2392.9_2392.9
471	3844.86_3844.86	2996.11_2996.11	2283.91_2283.91
472	3920.09_3920.09	3112.89_3112.89	2375.02_2375.02
473	3846.25_3846.25	3178.1_3178.1	2684.37_2684.37
474	3932.8_3932.8	3166.22_3166.22	2480.55_2480.55
475	3936.06_3936.06	3094.22_3094.22	2415.65_2415.65
476	3983.34_3983.34	2934.86_2934.86	2379.13_2379.13
477	3958.45_3958.45	3036.33_3036.33	2369.53_2369.53
478	3913.16_3913.16	3039.32_3039.32	2403.98_2403.98
479	3755.36_3755.36	3053.72_3053.72	2353.33_2353.33
480	3949.53_3949.53	3208.09_3208.09	2651.01_2651.01
481	3912.4_3912.4	3055.24_3055.24	2474.68_2474.68
482	3831.32_3831.32	3087.02_3087.02	2217.17_2217.17
483	3888.5_3888.5	2859.27_2859.27	2245.26_2245.26
484	3866.19_3866.19	3105.73_3105.73	2576.58_2576.58
485	3867.92_3867.92	3126.2_3126.2	2433.37_2433.37
486	3767.94_3767.94	2909.92_2909.92	2282.5_2282.5
487	3930.37_3930.37	3199.2_3199.2	2258.74_2258.74
488	3806.22_3806.22	3097.55_3097.55	2473.51_2473.51
489	4025.33_4025.33	3251.64_3251.64	2716.26_2716.26
490	3920.28_3920.28	3290.59_3290.59	2522.62_2522.62
491	3829.37_3829.37	3007.98_3007.98	2567.02_2567.02
492	4054.61_4054.61	3091.19_3091.19	2489.1_2489.1
493	3962.91_3962.91	3194.3_3194.3	2543.04_2543.04
494	3959.24_3959.24	3068.6_3068.6	2451.14_2451.14
495	3934.62_3934.62	3158.22_3158.22	2424.79_2424.79
496	3989.28_3989.28	3109.79_3109.79	2372.74_2372.74
497	3942.02_3942.02	3241.5_3241.5	2418.84_2418.84
498	3933.76_3933.76	3070.18_3070.18	2534.25_2534.25
499	3934.96_3934.96	2890.92_2890.92	2391.76_2391.76
500	3939.22_3939.22	3036.34_3036.34	2236.23_2236.23
501	3892.02_3892.02	3127.21_3127.21	2405.76_2405.76
502	3826.07_3826.07	3099.9_3099.9	2438.8_2438.8
503	4021.1_4021.1	3314.72_3314.72	2621.32_2621.32
504	3860.82_3860.82	3206.98_3206.98	2555.24_2555.24
505	3962.08_3962.08	3239.6_3239.6	2552.21_2552.21
506	4020.65_4020.65	3174.82_3174.82	2535.71_2535.71
507	3856.18_3856.18	3194.8_3194.8	2715.82_2715.82
508	3934.43_3934.43	3111.11_3111.11	2461.74_2461.74
509	3978.6_3978.6	3057.26_3057.26	2415.49_2415.49
510	3777.77_3777.77	2950_2950	2242.73_2242.73
511	3824.7_3824.7	3136.85_3136.85	2524.51_2524.51
512	3926.96_3926.96	2992.16_2992.16	2528.16_2528.16
513	3926.47_3926.47	3173.52_3173.52	2626.59_2626.59
514	3880.37_3880.37	3167.7_3167.7	2337_2337
515	3873.5_3873.5	3229.28_3229.28	2564.16_2564.16
516	3955.8_3955.8	3179.96_3179.96	2559.72_2559.72
517	4074.8_4074.8	3124.19_3124.19	2579.45_2579.45
518	3822.92_3822.92	2931.89_2931.89	2437.45_2437.45
519	3949.97_3949.97	3046.57_3046.57	2269.92_2269.92
520	3947.88_3947.88	3086.55_3086.55	2513.32_2513.32
521	3972.03_3972.03	3193.42_3193.42	2636.39_2636.39
522	3963.78_3963.78	3008.78_3008.78	2227.58_2227.58
523	3886.88_3886.88	3153.78_3153.78	2337.32_2337.32
524	3813.6_3813.6	2981.92_2981.92	2483.69_2483.69
525	3846.59_3846.59	2958.42_2958.42	2266.92_2266.92
526	3954.11_3954.11	3097.59_3097.59	2510.71_2510.71
527	3753.69_3753.69	2956.19_2956.19	2228.33_2228.33
528	3857.18_3857.18	3103.33_3103.33	2350.68_2350.68
529	3819.05_3819.05	2885.37_2885.37	2222.24_2222.24
530	3853.37_3853.37	3200.96_3200.96	2591.51_2591.51
531	3826.2_3826.2	3006.43_3006.43	1993.58_1993.58
532	3772.87_3772.87	3030.21_3030.21	2214.36_2214.36
533	3837.18_3837.18	2999.77_2999.77	2374.9_2374.9
534	3945.63_3945.63	3164.28_3164.28	2216.09_2216.09
535	3824.7_3824.7	3015.05_3015.05	2129.8_2129.8
536	3922.46_3922.46	2952.61_2952.61	2163.86_2163.86
537	3953.13_3953.13	3071.84_3071.84	2461.82_2461.82
538	3886.68_3886.68	3102.53_3102.53	2289.88_2289.88
539	3888.74_3888.74	2893.41_2893.41	2303.04_2303.04
540	3928.67_3928.67	3177.38_3177.38	2438.49_2438.49
541	3863.85_3863.85	3019.29_3019.29	2471.94_2471.94
542	3803.22_3803.22	2964.92_2964.92	2128.53_2128.53
543	3774.68_3774.68	3054.24_3054.24	2558.49_2558.49
544	3894.93_3894.93	2988.04_2988.04	2518.1_2518.1
545	3957.7_3957.7	3199.35_3199.35	2566.6_2566.6
546	3824.38_3824.38	3207.25_3207.25	2562.51_2562.51
547	3944.16_3944.16	3078.07_3078.07	2391.7_2391.7
548	4011.07_4011.07	3136.02_3136.02	2165.38_2165.38
549	3889.04_3889.04	3014.26_3014.26	2245.96_2245.96
550	3879.27_3879.27	3138.99_3138.99	2448.2_2448.2
551	4032.72_4032.72	3267.1_3267.1	2525.86_2525.86
552	3922.15_3922.15	3068.31_3068.31	2385.54_2385.54
553	4015.93_4015.93	3146.34_3146.34	2513.24_2513.24
554	4020.6_4020.6	3180.09_3180.09	2569.58_2569.58
555	3888.66_3888.66	3013.32_3013.32	2441.47_2441.47
556	3848.32_3848.32	2840.43_2840.43	2253.06_2253.06
557	3815.96_3815.96	3047.58_3047.58	2456.56_2456.56
558	3964.32_3964.32	3113.39_3113.39	2282.16_2282.16
559	3755.45_3755.45	3079.41_3079.41	2550.95_2550.95
560	3925.68_3925.68	3187.86_3187.86	2327.1_2327.1
561	3890.07_3890.07	3000.36_3000.36	2273.55_2273.55
562	3845.8_3845.8	3128.25_3128.25	2554.72_2554.72
563	3894.96_3894.96	2892.46_2892.46	2176.71_2176.71
564	3860.14_3860.14	2992.82_2992.82	2323.41_2323.41
565	3921.53_3921.53	3156.46_3156.46	2491.75_2491.75
566	3930.44_3930.44	3027.63_3027.63	2376.93_2376.93
567	3891.85_3891.85	3077.11_3077.11	2302.63_2302.63
568	3916.36_3916.36	3163.11_3163.11	2510.33_2510.33
569	3997.09_3997.09	3273.94_3273.94	2845.24_2845.24
570	3942.15_3942.15	3069.85_3069.85	2372.86_2372.86
571	3998.48_3998.48	3184.16_3184.16	2507.42_2507.42
572	3950.96_3950.96	3261.17_3261.17	2500.47_2500.47
573	3957.01_3957.01	3075.16_3075.16	2541.43_2541.43
574	4034.69_4034.69	3197.82_3197.82	2393.77_2393.77
575	3927.6_3927.6	3159.29_3159.29	2471.45_2471.45
576	3899.8_3899.8	3125.94_3125.94	2512.43_2512.43
577	3940.17_3940.17	3068.3_3068.3	2463.54_2463.54
578	3904.93_3904.93	3065.75_3065.75	2501.74_2501.74
579	3969.97_3969.97	3092.03_3092.03	2453.65_2453.65
580	4028.45_4028.45	3286.91_3286.91	2404.12_2404.12
581	3871.42_3871.42	2963.72_2963.72	2474.47_2474.47
582	3913.4_3913.4	2959.06_2959.06	2249.26_2249.26
583	3883.86_3883.86	2975.07_2975.07	2315.52_2315.52
584	3914.22_3914.22	3037.17_3037.17	2385.87_2385.87
585	3953.96_3953.96	3136.14_3136.14	2403.83_2403.83
586	4010.95_4010.95	3170.51_3170.51	2508.15_2508.15
587	3927.24_3927.24	3141.8_3141.8	2397.04_2397.04
588	4035.17_4035.17	3227.06_3227.06	2532.14_2532.14
589	3901.89_3901.89	3124.4_3124.4	2532.4_2532.4
590	3960.82_3960.82	3061.38_3061.38	2321.6_2321.6
591	3996.08_3996.08	3178.43_3178.43	2437.53_2437.53
592	3996.79_3996.79	3229.21_3229.21	2403.37_2403.37
593	4013.4_4013.4	3098.96_3098.96	2378.96_2378.96
594	3774.89_3774.89	3030.16_3030.16	2527.01_2527.01
595	3970.5_3970.5	3135.27_3135.27	2341.28_2341.28
596	3793.84_3793.84	2865.99_2865.99	2382.97_2382.97
597	3927.52_3927.52	3071.37_3071.37	2429.1_2429.1
598	3852.3_3852.3	3165.36_3165.36	2520.77_2520.77
599	3947.32_3947.32	3071.74_3071.74	2393.55_2393.55
600	3944.14_3944.14	3016.93_3016.93	2392.48_2392.48
601	3927.92_3927.92	3060.59_3060.59	2581.6_2581.6
602	3895.15_3895.15	3112.64_3112.64	2638.4_2638.4
603	3839.54_3839.54	3055.49_3055.49	2517.94_2517.94
604	3942.28_3942.28	2964.42_2964.42	2379.57_2379.57
605	4001.85_4001.85	3273.9_3273.9	2480.59_2480.59
606	3857.7_3857.7	2865.24_2865.24	2383.57_2383.57
607	3948.07_3948.07	2977.4_2977.4	2304.87_2304.87
608	3918.02_3918.02	3094.65_3094.65	2356.98_2356.98
609	3836.62_3836.62	3098.5_3098.5	2274.43_2274.43
610	3970.67_3970.67	3237.86_3237.86	2505.3_2505.3
611	3954.62_3954.62	3278.07_3278.07	2480.75_2480.75
612	3954.99_3954.99	3147.37_3147.37	2308.92_2308.92
613	3914.5_3914.5	3052.9_3052.9	2366.18_2366.18
614	3919.99_3919.99	3300.94_3300.94	2501.72_2501.72
615	3873.18_3873.18	3257.2_3257.2	2384.09_2384.09
616	3963.32_3963.32	3147.81_3147.81	2400.12_2400.12
617	3768.96_3768.96	2992.52_2992.52	2325.16_2325.16
618	3903.7_3903.7	3014.27_3014.27	2400.83_2400.83
619	3861.73_3861.73	3007.16_3007.16	2400.87_2400.87
620	3838.35_3838.35	2951.85_2951.85	2386.96_2386.96
621	3909.97_3909.97	3092.12_3092.12	2471.59_2471.59
622	3916_3916	3276.99_3276.99	2131.9_2131.9
623	3898.45_3898.45	2975.59_2975.59	2462.11_2462.11
624	4002.14_4002.14	3174.04_3174.04	2492.46_2492.46
625	4062.41_4062.41	3270.78_3270.78	2226.76_2226.76
626	3778.37_3778.37	2966.13_2966.13	2374.76_2374.76
627	3848.09_3848.09	2994.68_2994.68	2357.69_2357.69
628	3927.86_3927.86	2953.55_2953.55	2202.28_2202.28
629	3941.35_3941.35	3258.91_3258.91	2647.58_2647.58
630	3869.1_3869.1	3016.62_3016.62	2413.69_2413.69
631	3763.15_3763.15	2897.81_2897.81	2411.58_2411.58
632	3846.94_3846.94	3112.65_3112.65	2415.17_2415.17
633	3961.14_3961.14	3260.42_3260.42	2560.3_2560.3
634	3985_3985	3252.08_3252.08	2452.79_2452.79
635	3971.41_3971.41	3384.75_3384.75	2564.64_2564.64
636	3997.86_3997.86	3217.11_3217.11	2508.48_2508.48
637	3924.07_3924.07	2974.87_2974.87	2465.48_2465.48
638	4025.43_4025.43	3174.57_3174.57	2314.25_2314.25
639	3976.76_3976.76	3062.14_3062.14	2194.98_2194.98
640	3783.29_3783.29	3011.31_3011.31	2437.68_2437.68
641	3976_3976	2990.49_2990.49	2300.32_2300.32
642	3932.51_3932.51	3052.21_3052.21	2610.82_2610.82
643	3940.69_3940.69	2983.66_2983.66	2451.84_2451.84
644	4009.76_4009.76	3136.94_3136.94	2189.67_2189.67
645	3967.13_3967.13	3289.81_3289.81	2410.23_2410.23
646	3924.03_3924.03	3011.7_3011.7	2388.3_2388.3
647	3913.59_3913.59	3208.2_3208.2	2445.92_2445.92
648	3931.95_3931.95	2992.87_2992.87	2421.41_2421.41
649	3759.62_3759.62	3034.52_3034.52	2255.59_2255.59
650	3897.37_3897.37	3128.42_3128.42	2450.03_2450.03
651	4028.08_4028.08	3121.22_3121.22	2604.72_2604.72
652	3944.97_3944.97	2928.77_2928.77	2361.17_2361.17
653	4076.35_4076.35	3029.41_3029.41	2435.83_2435.83
654	3918.29_3918.29	2962.73_2962.73	2291.94_2291.94
655	3991.08_3991.08	3020.7_3020.7	2484.81_2484.81
656	3958.08_3958.08	3058.21_3058.21	2310.12_2310.12
657	3957.03_3957.03	3256.15_3256.15	2444.92_2444.92
658	3937.36_3937.36	3017.69_3017.69	2372.98_2372.98
659	3910.49_3910.49	3087.77_3087.77	2584.84_2584.84
660	3961.1_3961.1	3313.35_3313.35	2505.62_2505.62
661	4025.15_4025.15	3169.05_3169.05	2432.74_2432.74
662	4017.74_4017.74	3271.41_3271.41	2526.25_2526.25
663	3995.07_3995.07	3231.7_3231.7	2460.6_2460.6
664	3996.73_3996.73	3177.51_3177.51	2318.42_2318.42
665	3828.92_3828.92	2990.81_2990.81	2365.89_2365.89
666	3995.29_3995.29	3131.52_3131.52	2411.83_2411.83
667	3925.03_3925.03	3181.05_3181.05	2593.24_2593.24
668	3945.02_3945.02	3045.88_3045.88	2398.49_2398.49
669	4017.13_4017.13	3001.29_3001.29	2493.29_2493.29
670	3837.58_3837.58	3057.05_3057.05	2478.85_2478.85
671	3856.62_3856.62	3087.47_3087.47	2386.86_2386.86
672	3980.27_3980.27	3241.36_3241.36	2518.87_2518.87
673	3911.34_3911.34	3224.11_3224.11	2249.16_2249.16
674	4012.19_4012.19	3171.98_3171.98	2550.67_2550.67
675	3905.5_3905.5	3192.18_3192.18	2306.64_2306.64
676	3877.05_3877.05	3069.98_3069.98	2457.77_2457.77
677	3931.35_3931.35	3280.67_3280.67	2576.3_2576.3
678	3864.74_3864.74	3089.72_3089.72	2555.4_2555.4
679	3952.51_3952.51	3093.26_3093.26	2422.14_2422.14
680	3955.51_3955.51	3072.16_3072.16	2472.69_2472.69
681	3995.55_3995.55	3100.01_3100.01	2360.31_2360.31
682	3950.55_3950.55	3128.74_3128.74	2496.64_2496.64
683	4017.2_4017.2	3089.48_3089.48	2397.2_2397.2
684	3954.97_3954.97	3085.08_3085.08	2561.61_2561.61
685	3765.96_3765.96	3030.11_3030.11	2376.7_2376.7
